trial,phase,steps,numerosity,reliable,knowledge,with_block,no_block
0,explore,500.0,143.22,3.02,0.0,0.0,0.0
1,explore,500.0,250.22,8.260000000000002,0.31839622641509435,0.525,0.29687499999999994
2,explore,500.0,374.64,15.48,1.8985849056603772,0.725,2.0208333333333335
3,explore,500.0,482.7,26.36,6.80188679245283,0.8499999999999999,7.421874999999996
4,explore,500.0,578.2,38.63999999999999,13.93632075471698,1.074999999999999,15.276041666666663
5,explore,500.0,669.52,53.48,26.219339622641513,1.325,28.812499999999996
6,explore,500.0,745.4,71.96,43.735849056603755,1.575,48.12760416666668
7,explore,500.0,810.9,89.46,57.08254716981131,1.825,62.83854166666668
8,explore,500.0,870.84,105.38,66.0542452830189,2.05,72.72135416666669
9,explore,500.0,923.88,119.92,71.78066037735849,2.2249999999999988,79.02604166666669
10,explore,500.0,964.62,135.0,75.3372641509434,2.45,82.92968749999999
11,explore,500.0,999.04,145.54,77.02830188679245,2.75,84.76562500000001
12,explore,500.0,1029.6999999999998,155.6,78.40801886792447,2.85,86.27864583333331
13,explore,500.0,1058.72,164.56,78.9481132075471,2.975,86.86197916666664
14,explore,500.0,1082.4999999999998,173.64,79.2570754716981,3.3,87.1692708333333
15,explore,500.0,1104.3800000000003,181.07999999999996,79.33726415094343,3.575,87.2291666666667
16,explore,500.0,1121.2599999999993,188.18,79.45754716981133,3.775,87.34114583333329
17,explore,500.0,1135.7399999999998,195.33999999999997,79.6367924528302,4.05,87.51041666666664
18,explore,500.0,1148.8200000000002,203.78,79.80188679245288,4.4,87.65625000000001
19,explore,500.0,1162.8,211.28,79.98349056603777,4.625,87.83333333333334
20,explore,500.0,1175.2799999999997,219.56,80.12971698113205,5.000000000000001,87.95572916666664
21,explore,500.0,1183.6400000000003,228.14,80.20518867924528,5.4,87.99739583333331
22,explore,500.0,1194.0,237.06,80.25943396226417,5.8,88.015625
23,explore,500.0,1202.52,246.36,80.42688679245285,6.375,88.14062499999996
24,explore,500.0,1211.0400000000002,255.32,80.50000000000001,6.75,88.18229166666666
25,explore,500.0,1217.9399999999998,264.69999999999993,80.59433962264147,7.275,88.2317708333333
26,explore,500.0,1225.2000000000005,275.2,80.72405660377359,7.975000000000001,88.30208333333331
27,explore,500.0,1230.8199999999997,285.3,80.81839622641508,8.4,88.36197916666664
28,explore,500.0,1237.6399999999999,294.14000000000016,80.90566037735847,8.774999999999997,88.41927083333334
29,explore,500.0,1242.02,304.14,80.99528301886794,9.125000000000002,88.48177083333331
30,explore,500.0,1247.9599999999998,313.6599999999999,81.1320754716981,9.75,88.56770833333334
31,explore,500.0,1252.2200000000007,323.54,81.22641509433964,10.350000000000001,88.60937500000001
32,explore,500.0,1257.2800000000002,333.79999999999995,81.3490566037736,10.925,88.68489583333331
33,explore,500.0,1262.0400000000002,343.9200000000001,81.46933962264147,11.4,88.76822916666666
34,explore,500.0,1265.34,354.32,81.5801886792453,11.85,88.84374999999999
35,explore,500.0,1269.9999999999998,364.47999999999985,81.70754716981132,12.45,88.921875
36,explore,500.0,1273.8599999999994,375.44,81.84905660377358,13.175,89.0026041666667
37,explore,500.0,1278.36,384.94,81.96933962264148,13.7,89.08072916666669
38,explore,500.0,1281.5199999999995,395.84,82.08962264150945,14.275,89.15364583333336
39,explore,500.0,1284.24,407.34,82.23113207547169,14.925,89.2421875
40,explore,500.0,1286.5600000000002,419.3,82.37264150943392,15.575,89.33072916666664
41,explore,500.0,1288.3400000000004,429.18,82.45518867924531,15.975000000000001,89.3802083333333
42,explore,500.0,1290.3999999999996,439.58,82.5990566037736,16.700000000000003,89.46354166666666
43,explore,500.0,1291.9200000000005,450.14,82.72405660377362,17.25,89.54427083333336
44,explore,500.0,1293.0,461.62,82.8490566037736,17.675,89.63802083333336
45,explore,500.0,1294.86,471.92,82.98820754716984,18.199999999999996,89.73697916666669
46,explore,500.0,1296.94,482.12,83.12028301886798,18.7,89.83072916666664
47,explore,500.0,1298.44,492.44,83.26650943396226,19.425000000000008,89.91666666666666
48,explore,500.0,1300.1399999999999,502.58,83.41273584905659,20.125000000000004,90.00520833333329
49,explore,500.0,1301.26,513.3999999999999,83.56132075471695,20.85,90.09375
50,explore,500.0,1302.5799999999997,523.56,83.71462264150941,21.549999999999997,90.19010416666664
51,explore,500.0,1303.92,534.04,83.89150943396226,22.27500000000001,90.30989583333336
52,explore,500.0,1305.22,544.2,84.0117924528302,22.799999999999997,90.38802083333336
53,explore,500.0,1306.2599999999998,555.08,84.17688679245282,23.6,90.48697916666669
54,explore,500.0,1306.9,565.8800000000001,84.28773584905657,23.95,90.57291666666666
55,explore,500.0,1307.66,574.8400000000003,84.39858490566034,24.225,90.66666666666666
56,explore,500.0,1307.9,584.5400000000002,84.53066037735847,24.65,90.7682291666667
57,explore,500.0,1308.16,594.34,84.66509433962261,25.275,90.8515625
58,explore,500.0,1308.8999999999996,604.8599999999999,84.83962264150945,26.05,90.96354166666669
59,explore,500.0,1309.6799999999998,614.94,85.00235849056608,26.525,91.09375
60,explore,500.0,1310.1,624.8400000000001,85.15801886792455,27.025,91.21354166666666
61,explore,500.0,1310.56,635.1999999999998,85.29716981132071,27.85,91.28125
62,explore,500.0,1311.0199999999995,645.2800000000002,85.45283018867921,28.55,91.38020833333334
63,explore,500.0,1311.4999999999998,655.2199999999998,85.60849056603774,29.05,91.50000000000004
64,explore,500.0,1311.78,664.68,85.76650943396224,29.75,91.60156250000006
65,explore,500.0,1311.66,673.16,85.92216981132074,30.375,91.70833333333331
66,explore,500.0,1312.16,682.5400000000002,86.07547169811325,30.875,91.82552083333334
67,explore,500.0,1311.96,691.54,86.22169811320757,31.375,91.93489583333337
68,explore,500.0,1311.7,701.5,86.37735849056604,32.075,92.03385416666666
69,explore,500.0,1311.58,710.0,86.5353773584906,32.95,92.1171875
70,explore,500.0,1311.44,719.3,86.70518867924531,33.699999999999996,92.22656250000001
71,explore,500.0,1311.0799999999995,729.94,86.87735849056604,34.475,92.33593749999999
72,explore,500.0,1311.1,738.9800000000002,87.07075471698111,35.400000000000006,92.453125
73,explore,500.0,1311.16,748.48,87.247641509434,36.14999999999998,92.5703125
74,explore,500.0,1311.2,757.5399999999998,87.39150943396227,36.80000000000001,92.66145833333337
75,explore,500.0,1311.02,766.24,87.55188679245282,37.62500000000001,92.75260416666666
76,explore,500.0,1311.1400000000003,774.2800000000002,87.72877358490567,38.57500000000001,92.84895833333334
77,explore,500.0,1310.9799999999993,782.58,87.85613207547169,39.02499999999999,92.94270833333334
78,explore,500.0,1310.3200000000002,791.36,88.07547169811322,40.00000000000001,93.08333333333334
79,explore,500.0,1310.9,798.94,88.27122641509435,41.0,93.19531250000001
80,explore,500.0,1310.46,807.82,88.48113207547169,42.32500000000001,93.28906249999999
81,explore,500.0,1309.92,815.96,88.66037735849055,43.05,93.41145833333331
82,explore,500.0,1309.48,824.04,88.86320754716986,44.07499999999999,93.52864583333331
83,explore,500.0,1309.2200000000005,832.16,89.04716981132074,44.975,93.63802083333334
84,explore,500.0,1308.7400000000002,840.64,89.25471698113209,45.725,93.78906249999999
85,explore,500.0,1308.2600000000002,848.86,89.44339622641512,46.75,93.89062499999999
86,explore,500.0,1308.06,858.02,89.64622641509432,47.79999999999999,94.00520833333334
87,explore,500.0,1307.58,865.82,89.84669811320754,49.225,94.07812500000001
88,explore,500.0,1306.8600000000004,873.9,90.02358490566037,50.175,94.17447916666666
89,explore,500.0,1306.3,881.14,90.18632075471697,51.025,94.26562500000001
90,explore,500.0,1305.6599999999992,889.6,90.43396226415099,52.45,94.39062499999999
91,explore,500.0,1305.0200000000007,897.04,90.62500000000001,53.42499999999999,94.50000000000001
92,explore,500.0,1304.5400000000004,905.7,90.84198113207549,54.8,94.59635416666666
93,explore,500.0,1303.9,914.5,91.08490566037737,56.025,94.73697916666666
94,explore,500.0,1303.2799999999997,922.46,91.30188679245288,57.025,94.87239583333329
95,explore,500.0,1302.46,929.84,91.51415094339627,58.325,94.97135416666664
96,explore,500.0,1301.8800000000003,938.52,91.7877358490566,59.95,95.10416666666664
97,explore,500.0,1301.36,946.76,92.05188679245279,61.325,95.25260416666666
98,explore,500.0,1300.8200000000004,953.74,92.26179245283024,62.45,95.36718750000004
99,explore,500.0,1300.1799999999996,960.82,92.46226415094337,63.675,95.4609375
100,explore,500.0,1299.5199999999998,966.84,92.61084905660373,64.425,95.54687500000001
101,explore,500.0,1298.7600000000002,973.68,92.81367924528303,65.925,95.6145833333334
102,explore,500.0,1298.34,980.42,93.05424528301886,67.45,95.72135416666666
103,explore,500.0,1297.46,987.84,93.26886792452837,68.75,95.82291666666666
104,explore,500.0,1296.6200000000003,995.94,93.50471698113202,70.17499999999998,95.93489583333334
105,explore,500.0,1295.96,1002.72,93.72169811320754,71.30000000000001,96.05729166666671
106,explore,500.0,1295.24,1009.4,93.95754716981133,72.74999999999999,96.16666666666666
107,explore,500.0,1294.1600000000005,1015.6,94.13207547169813,73.9,96.23958333333331
108,explore,500.0,1293.5199999999998,1022.2,94.35377358490568,75.32500000000003,96.33593749999996
109,explore,500.0,1292.8200000000006,1027.9,94.50235849056604,76.25,96.40364583333334
110,explore,500.0,1292.24,1035.0,94.74528301886794,77.825,96.5078125
111,explore,500.0,1291.4,1042.5199999999998,94.97641509433961,79.17500000000001,96.62239583333334
112,explore,500.0,1290.64,1049.2399999999998,95.16981132075469,80.40000000000002,96.70833333333331
113,explore,500.0,1289.8399999999997,1056.2800000000007,95.40566037735849,81.54999999999997,96.8489583333333
114,explore,500.0,1289.0800000000002,1061.5400000000002,95.56839622641506,82.5,96.92968749999999
115,explore,500.0,1288.1599999999999,1067.3000000000002,95.70754716981129,83.325,96.9973958333333
116,explore,500.0,1287.1200000000001,1073.0199999999998,95.86320754716984,84.22500000000004,97.07552083333334
117,explore,500.0,1286.1399999999994,1078.6599999999996,96.00707547169813,84.62500000000001,97.19270833333331
118,explore,500.0,1285.3,1084.34,96.13915094339623,85.625,97.234375
119,explore,500.0,1284.4,1089.4399999999998,96.29245283018868,86.275,97.33593749999999
120,explore,500.0,1283.4800000000002,1096.2000000000003,96.4528301886792,87.025,97.43489583333334
121,explore,500.0,1282.5200000000007,1101.38,96.6084905660377,87.65,97.54166666666664
122,explore,500.0,1281.6,1106.5200000000002,96.75707547169809,88.45,97.62239583333331
123,explore,500.0,1280.7400000000002,1111.7199999999998,96.8891509433962,89.125,97.69791666666669
124,explore,500.0,1279.84,1116.8800000000003,97.03773584905659,89.875,97.78385416666666
125,explore,500.0,1279.0200000000002,1121.9199999999996,97.17452830188681,90.45,97.875
126,explore,500.0,1278.0000000000002,1126.72,97.28301886792455,90.85,97.95312499999999
127,explore,500.0,1276.9999999999998,1131.2000000000003,97.41981132075472,91.45,98.04166666666666
128,explore,500.0,1275.7800000000002,1136.0199999999998,97.55188679245286,92.15,98.11458333333337
129,explore,500.0,1275.0200000000002,1140.6,97.70047169811319,92.775,98.21354166666669
130,explore,500.0,1273.7599999999998,1145.3999999999992,97.8632075471698,93.6,98.30729166666666
131,explore,500.0,1272.76,1149.8600000000001,98.00943396226414,94.125,98.41406249999996
132,explore,500.0,1271.96,1154.96,98.16509433962261,95.0,98.49479166666664
