trial,phase,steps,numerosity,reliable,knowledge,with_block,no_block
161,explore,498.8,2926.1,1672.5,93.26760563380282,64.07692307692307,95.16499999999999
162,explore,499.9,2925.8,1681.1,93.35680751173709,64.84615384615384,95.21000000000001
163,explore,498.0,2925.1,1694.5,93.5211267605634,66.46153846153847,95.28
164,explore,498.0,2926.0,1709.5,93.66197183098592,67.6923076923077,95.35
165,explore,498.1,2926.1,1723.2,93.77464788732395,68.53846153846156,95.41499999999999
166,explore,498.8,2925.9,1736.7,93.90610328638498,69.92307692307693,95.465
167,explore,499.0,2925.5,1746.1,93.96713615023472,70.38461538461539,95.50000000000001
168,explore,497.8,2925.1,1755.6,94.06103286384975,71.23076923076921,95.54499999999999
169,explore,498.9,2924.8,1764.6,94.11737089201878,71.69230769230771,95.57499999999999
170,explore,498.6,2924.7,1774.9,94.21596244131456,72.69230769230768,95.615
171,explore,498.8,2925.1,1784.8,94.30046948356808,73.46153846153847,95.655
172,explore,499.3,2924.3,1798.5,94.38967136150235,74.53846153846155,95.67999999999999
173,explore,498.2,2923.8,1807.7,94.46009389671362,75.15384615384617,95.715
174,explore,498.8,2923.7,1817.8,94.54460093896714,76.00000000000001,95.75
175,explore,499.0,2924.6,1829.5,94.6431924882629,76.92307692307693,95.79499999999999
176,explore,497.2,2924.3,1844.1,94.79342723004694,78.76923076923079,95.83500000000001
177,explore,498.0,2923.5,1855.3,94.92957746478874,79.92307692307693,95.905
178,explore,498.3,2922.8,1865.8,95.0093896713615,80.38461538461539,95.96
179,explore,498.7,2922.0,1875.2,95.07981220657277,80.76923076923076,96.01
180,explore,498.9,2922.1,1886.5,95.15492957746478,81.15384615384616,96.06500000000003
181,explore,499.0,2921.4,1898.4,95.27230046948355,82.3076923076923,96.11500000000002
182,explore,498.6,2920.4,1907.6,95.36619718309859,83.0,96.16999999999999
183,explore,498.1,2919.4,1919.3,95.49295774647887,84.15384615384615,96.23
184,explore,497.8,2918.7,1930.1,95.55399061032864,84.6923076923077,96.25999999999999
