trial,phase,steps,numerosity,reliable,knowledge,with_block,no_block
0,explore,500.0,145.28,2.7,0.0070754716981132094,0.07500000000000001,0.0
1,explore,500.0,259.14,7.46,0.10613207547169809,0.7750000000000001,0.03645833333333335
2,explore,500.0,377.74,15.040000000000003,1.320754716981132,0.9499999999999997,1.3593749999999998
3,explore,500.0,490.7,25.88,6.358490566037734,1.0499999999999998,6.911458333333334
4,explore,500.0,583.3199999999999,38.37999999999998,14.978773584905664,1.3,16.403645833333336
5,explore,500.0,666.3999999999999,52.16,26.084905660377352,1.475,28.6484375
6,explore,500.0,739.24,69.88000000000001,42.110849056603776,1.75,46.31510416666668
7,explore,500.0,804.6399999999999,88.38,57.10141509433963,1.9000000000000004,62.85156250000001
8,explore,499.98,863.08,103.6,66.77594339622642,2.1999999999999993,73.50260416666667
9,explore,499.98,913.94,117.72,71.84433962264151,2.2999999999999994,79.08854166666669
10,explore,499.98,954.8,130.02000000000007,75.34669811320754,2.4,82.94531250000004
11,explore,499.98,991.04,141.22000000000003,77.03301886792455,2.675,84.77864583333331
12,explore,499.96,1020.38,151.42,77.89858490566037,2.875,85.7135416666667
13,explore,499.98,1047.06,160.06,78.29952830188675,3.05,86.13802083333331
14,explore,499.88,1069.6999999999991,168.56,78.80424528301886,3.5,86.64843749999999
15,explore,499.88,1089.3,176.48,79.27122641509435,3.825000000000001,87.13020833333336
16,explore,499.94,1105.0600000000004,184.2,79.54245283018867,4.249999999999999,87.38541666666666
17,explore,499.94,1119.9800000000002,190.72,79.83018867924528,4.6,87.66666666666663
18,explore,499.98,1134.28,197.76,79.94575471698114,5.100000000000001,87.74218749999996
19,explore,499.96,1146.0399999999995,205.66,79.97169811320757,5.3,87.75
20,explore,500.0,1156.66,214.46,80.16509433962266,5.65,87.92708333333334
21,explore,499.94,1168.2999999999995,221.8,80.17924528301886,6.15,87.89062499999999
22,explore,499.84,1178.1199999999994,230.89999999999998,80.35849056603772,6.775,88.0234375
23,explore,499.9,1186.6199999999997,239.86,80.52830188679243,7.6,88.12499999999996
