trial,phase,steps,numerosity,reliable,knowledge,with_block,no_block
0,explore,500,106,1,0.0,0.0,0.0
1,explore,500,207,14,0.046948356807511735,0.7692307692307693,0.0
2,explore,500,370,26,0.046948356807511735,0.7692307692307693,0.0
3,explore,500,474,36,0.09389671361502347,1.5384615384615385,0.0
4,explore,500,605,51,3.427230046948357,3.076923076923077,3.45
5,explore,500,746,58,4.507042253521127,3.076923076923077,4.6
6,explore,500,871,67,7.793427230046948,3.8461538461538463,8.05
7,explore,500,950,75,13.192488262910798,3.8461538461538463,13.8
8,explore,500,1033,85,19.718309859154928,4.615384615384616,20.7
9,explore,500,1090,97,31.596244131455396,4.615384615384616,33.35
10,explore,500,1172,115,47.793427230046944,4.615384615384616,50.6
11,explore,500,1221,143,67.2300469483568,4.615384615384616,71.3
12,explore,500,1274,163,78.0281690140845,4.615384615384616,82.8
13,explore,500,1322,175,82.3474178403756,4.615384615384616,87.4
14,explore,500,1342,184,83.47417840375587,5.384615384615385,88.55
15,explore,500,1397,193,84.55399061032864,5.384615384615385,89.7
16,explore,500,1437,200,85.68075117370893,6.153846153846154,90.85
17,explore,500,1479,210,85.68075117370893,6.153846153846154,90.85
18,explore,500,1517,217,85.68075117370893,6.153846153846154,90.85
19,explore,500,1552,227,85.68075117370893,6.153846153846154,90.85
20,explore,500,1568,243,85.72769953051643,6.923076923076923,90.85
21,explore,500,1615,251,85.82159624413146,7.6923076923076925,90.9
22,explore,500,1635,262,86.94835680751174,7.6923076923076925,92.10000000000001
23,explore,500,1668,265,85.86854460093896,7.6923076923076925,90.95
24,explore,500,1690,282,85.91549295774648,7.6923076923076925,91.0
25,explore,500,1707,294,86.94835680751174,7.6923076923076925,92.10000000000001
26,explore,500,1720,305,86.94835680751174,7.6923076923076925,92.10000000000001
27,explore,500,1741,314,86.94835680751174,7.6923076923076925,92.10000000000001
28,explore,500,1757,327,86.94835680751174,7.6923076923076925,92.10000000000001
29,explore,500,1784,335,86.94835680751174,7.6923076923076925,92.10000000000001
30,explore,500,1806,344,86.94835680751174,7.6923076923076925,92.10000000000001
31,explore,500,1829,354,86.99530516431925,8.461538461538462,92.10000000000001
32,explore,500,1850,363,86.99530516431925,8.461538461538462,92.10000000000001
33,explore,500,1862,381,87.08920187793427,10.0,92.10000000000001
34,explore,500,1880,388,87.08920187793427,10.0,92.10000000000001
35,explore,500,1883,396,87.08920187793427,10.0,92.10000000000001
36,explore,500,1917,403,87.08920187793427,10.0,92.10000000000001
37,explore,500,1929,421,87.13615023474178,10.76923076923077,92.10000000000001
38,explore,500,1960,429,87.13615023474178,10.76923076923077,92.10000000000001
39,explore,500,1986,436,87.13615023474178,10.76923076923077,92.10000000000001
40,explore,500,2003,449,87.13615023474178,10.76923076923077,92.10000000000001
41,explore,500,2016,457,87.1830985915493,10.76923076923077,92.15
42,explore,500,2034,464,87.23004694835682,10.76923076923077,92.2
43,explore,500,2037,471,87.27699530516432,10.76923076923077,92.25
44,explore,500,2049,481,87.27699530516432,10.76923076923077,92.25
45,explore,500,2061,491,87.27699530516432,10.76923076923077,92.25
46,explore,500,2065,502,87.27699530516432,10.76923076923077,92.25
47,explore,500,2106,507,87.27699530516432,10.76923076923077,92.25
