trial,phase,steps,numerosity,reliable,knowledge,with_block,no_block
0,explore,500.0,144.05,5.5,2.3958333333333326,0.0,3.59375
1,explore,500.0,171.45,25.05,15.0,4.375,20.312499999999996
2,explore,500.0,174.75,50.15,43.75,19.6875,55.78125
3,explore,500.0,173.25,72.2,64.79166666666666,43.75,75.3125
4,explore,500.0,168.55,90.35,77.3958333333333,62.8125,84.6875
5,explore,499.95,165.0,104.75,85.72916666666666,77.8125,89.68749999999999
6,explore,500.0,159.9,115.75,91.45833333333334,85.625,94.375
7,explore,500.0,155.95,124.25,95.72916666666667,92.8125,97.1875
8,explore,500.0,152.6,131.60000000000002,98.12500000000001,97.1875,98.59375
9,explore,500.0,149.6,137.04999999999998,99.37500000000001,99.06249999999999,99.53125
10,explore,500.0,147.15000000000003,140.15,99.89583333333333,100.0,99.84375
11,explore,500.0,145.45,141.3,100.0,100.0,100.0
12,explore,500.0,144.45,142.2,100.0,100.0,100.0
13,explore,500.0,143.8,142.4,100.0,100.0,100.0
14,explore,500.0,143.09999999999997,142.45,100.0,100.0,100.0
15,explore,500.0,142.9,142.5,100.0,100.0,100.0
16,explore,500.0,142.8,142.5,100.0,100.0,100.0
17,explore,500.0,142.7,142.5,100.0,100.0,100.0
18,explore,500.0,142.7,142.5,100.0,100.0,100.0
19,explore,500.0,142.7,142.5,100.0,100.0,100.0
20,exploit,500.0,142.7,142.5,100.0,100.0,100.0
21,exploit,500.0,142.7,142.5,100.0,100.0,100.0
22,exploit,500.0,142.7,142.5,100.0,100.0,100.0
23,exploit,500.0,142.7,142.5,100.0,100.0,100.0
24,exploit,500.0,142.7,142.5,100.0,100.0,100.0
25,exploit,500.0,142.7,142.5,100.0,100.0,100.0
26,exploit,500.0,142.7,142.5,100.0,100.0,100.0
27,exploit,500.0,142.7,142.5,100.0,100.0,100.0
28,exploit,500.0,142.7,142.5,100.0,100.0,100.0
29,exploit,500.0,142.7,142.5,100.0,100.0,100.0
