trial,phase,steps,numerosity,reliable,knowledge,with_block,no_block
0,explore,500.0,141.68999999999997,2.8500000000000005,0.007751937984496121,0.02380952380952382,0.0046296296296296285
1,explore,500.0,252.26,10.339999999999998,2.736434108527132,0.21428571428571427,3.226851851851853
2,explore,500.0,333.32000000000016,21.140000000000004,8.562015503875967,0.5238095238095237,10.125000000000002
3,explore,500.0,385.85,36.769999999999996,25.387596899224814,1.1190476190476193,30.106481481481474
4,explore,499.93,416.56,53.64,46.64341085271317,1.809523809523809,55.361111111111114
5,explore,499.89,435.97,67.02999999999997,59.00387596899227,2.4285714285714284,70.00462962962968
6,explore,499.98,446.12,77.88,63.94573643410855,3.5000000000000013,75.69907407407405
7,explore,499.94,453.94,87.86999999999996,66.48062015503875,5.309523809523817,78.37499999999997
8,explore,499.96,458.18,97.43000000000002,67.60077519379841,7.2142857142857215,79.34259259259254
9,explore,499.96,460.89,107.03,68.55426356589145,9.309523809523817,80.07407407407402
10,explore,499.97,463.07,117.84,69.69767441860466,12.523809523809527,80.81481481481481
11,explore,499.87,463.85,128.84000000000003,70.65116279069767,15.619047619047633,81.35185185185185
12,explore,499.94,464.32,141.32000000000008,71.63565891472867,18.71428571428572,81.92592592592595
13,explore,499.91,464.88,153.34000000000003,72.82170542635657,22.500000000000004,82.60648148148151
14,explore,499.83,465.17,165.75999999999996,74.04651162790698,26.04761904761904,83.37962962962965
15,explore,499.82,465.19,178.08000000000007,75.06976744186046,28.99999999999999,84.02777777777783
16,explore,499.85,465.3,191.29,76.19379844961244,33.09523809523809,84.57407407407416
17,explore,499.83,464.81,203.73,77.39147286821714,36.8571428571429,85.27314814814818
18,explore,499.69,464.58,216.5,78.6356589147287,40.95238095238096,85.96296296296298
19,explore,499.77,464.11,230.09,80.0077519379845,45.83333333333335,86.65277777777776
20,explore,499.67,463.25,243.02,81.27906976744192,50.30952380952382,87.30092592592597
21,explore,499.74,462.33,256.24999999999983,82.68992248062017,54.595238095238095,88.15277777777779
22,explore,499.49,461.58,269.00000000000006,83.97674418604655,58.5714285714286,88.91666666666673
23,explore,499.64,460.45,281.6799999999997,85.35658914728681,63.28571428571432,89.64814814814812
24,explore,499.45,459.38,294.43000000000006,86.74031007751938,68.02380952380948,90.37962962962962
25,explore,499.44,458.29,306.51000000000005,87.98062015503874,72.04761904761904,91.07870370370367
26,explore,499.47,457.07,318.26000000000016,89.32945736434105,76.78571428571428,91.76851851851852
27,explore,499.52,455.74,330.17000000000013,90.59689922480621,81.00000000000006,92.46296296296296
28,explore,499.42,454.42,340.94000000000005,91.85658914728681,84.92857142857144,93.20370370370367
29,explore,499.53,453.19,351.2199999999999,93.00775193798454,88.52380952380963,93.87962962962965
30,explore,499.53,451.87,360.05999999999983,93.93410852713177,91.09523809523814,94.48611111111114
31,explore,499.67,450.43,368.21,94.69767441860466,93.00000000000007,95.02777777777777
32,explore,499.72,449.04,376.03,95.48837209302323,94.97619047619057,95.58796296296303
33,explore,499.7,447.44,383.15,96.24031007751935,96.38095238095242,96.21296296296298
34,explore,499.72,446.0,389.64,96.86821705426354,97.50000000000004,96.74537037037037
35,explore,499.71,444.56,394.90000000000015,97.35658914728683,98.26190476190479,97.18055555555551
36,explore,499.74,442.95,400.34,97.8875968992248,98.85714285714286,97.6990740740741
37,explore,499.8,441.36,404.84,98.32558139534876,99.33333333333336,98.12962962962963
38,explore,499.82,439.85,408.82,98.65891472868218,99.40476190476193,98.51388888888893
39,explore,499.88,438.6,412.0200000000001,98.92635658914723,99.54761904761907,98.8055555555556
40,explore,499.94,437.33,415.08,99.13953488372086,99.6666666666667,99.03703703703712
41,explore,499.94,435.99,417.58,99.33720930232546,99.76190476190479,99.25462962962973
42,explore,499.97,434.96,419.66,99.48062015503872,99.80952380952384,99.41666666666666
43,explore,499.93,434.04,421.28,99.60465116279065,99.83333333333334,99.5601851851852
44,explore,499.98,433.08,422.73,99.72093023255809,99.88095238095241,99.68981481481487
45,explore,499.99,432.42,423.86000000000007,99.81007751937982,100.0,99.77314814814812
46,explore,499.99,431.73,424.82,99.8565891472868,100.0,99.82870370370371
47,explore,499.98,431.15,425.5300000000001,99.8875968992248,100.0,99.8657407407407
48,explore,500.0,430.69,426.21,99.93023255813954,100.0,99.91666666666663
49,explore,500.0,430.27,426.78,99.95348837209303,100.0,99.94444444444443
50,exploit,500.0,430.27,426.78,99.95348837209303,100.0,99.94444444444443
51,exploit,500.0,430.27,426.78,99.95348837209303,100.0,99.94444444444443
52,exploit,500.0,430.27,426.78,99.95348837209303,100.0,99.94444444444443
53,exploit,500.0,430.27,426.78,99.95348837209303,100.0,99.94444444444443
54,exploit,500.0,430.27,426.78,99.95348837209303,100.0,99.94444444444443
55,exploit,500.0,430.27,426.78,99.95348837209303,100.0,99.94444444444443
56,exploit,500.0,430.27,426.78,99.95348837209303,100.0,99.94444444444443
57,exploit,500.0,430.27,426.78,99.95348837209303,100.0,99.94444444444443
58,exploit,500.0,430.27,426.78,99.95348837209303,100.0,99.94444444444443
59,exploit,500.0,430.27,426.78,99.95348837209303,100.0,99.94444444444443
