trial,phase,steps,numerosity,reliable,knowledge,with_block,no_block
0,explore,500.0,165.7,2.7,0.004694835680751174,0.07692307692307694,0.0
1,explore,500.0,263.9,9.3,0.046948356807511735,0.7692307692307694,0.0
2,explore,500.0,378.8,14.5,0.061032863849765265,1.0000000000000002,0.0
3,explore,500.0,483.5,21.3,0.7089201877934272,1.0000000000000002,0.69
4,explore,500.0,571.0,30.5,2.3521126760563376,1.3846153846153848,2.415
5,explore,500.0,680.8,40.0,5.816901408450704,1.5384615384615385,6.095000000000001
6,explore,500.0,787.3,51.7,11.122065727699532,1.7692307692307696,11.73
7,explore,500.0,909.1,63.2,17.82629107981221,1.9230769230769238,18.860000000000007
8,explore,500.0,1014.2,81.2,29.830985915492953,2.0000000000000004,31.639999999999997
9,explore,500.0,1093.9,99.0,40.845070422535215,2.153846153846154,43.36
10,explore,500.0,1181.9,118.5,54.14553990610328,2.3846153846153846,57.50999999999999
11,explore,500.0,1263.7,135.7,63.67605633802816,2.5384615384615388,67.64999999999999
12,explore,500.0,1325.8,154.8,72.31924882629107,2.6923076923076925,76.845
13,explore,500.0,1383.2,167.7,75.99530516431925,2.769230769230769,80.755
14,explore,500.0,1454.3,181.6,79.33802816901411,2.9230769230769234,84.305
15,explore,500.0,1507.6,197.1,82.924882629108,3.0769230769230775,88.115
16,explore,500.0,1558.8,207.8,84.25352112676055,3.1538461538461546,89.525
17,explore,500.0,1604.9,219.0,85.55399061032865,3.2307692307692313,90.905
18,explore,500.0,1665.2,225.8,85.88262910798122,3.307692307692308,91.25000000000001
19,explore,500.0,1714.7,233.6,85.79342723004694,3.5384615384615388,91.13999999999999
20,explore,500.0,1755.1,241.0,85.81220657276995,3.6153846153846154,91.155
21,explore,499.8,1799.1,249.0,85.95305164319248,3.846153846153846,91.28999999999999
22,explore,500.0,1835.6,254.0,85.64788732394365,3.9230769230769234,90.96
23,explore,500.0,1878.5,262.4,86.10328638497651,4.230769230769232,91.425
24,explore,500.0,1915.9,270.2,86.11267605633803,4.384615384615385,91.425
25,explore,500.0,1948.9,277.1,85.91079812206574,4.384615384615385,91.21000000000001
26,explore,500.0,1981.2,283.7,86.24413145539907,4.461538461538462,91.56000000000002
27,explore,500.0,2012.6,292.9,86.25352112676055,4.615384615384615,91.56000000000002
28,explore,500.0,2037.7,301.2,86.37089201877936,4.692307692307692,91.68
29,explore,500.0,2062.7,310.4,86.5962441314554,4.846153846153847,91.91
30,explore,499.9,2087.0,316.4,86.8262910798122,5.0,92.145
31,explore,500.0,2107.7,323.1,86.83568075117371,5.153846153846155,92.145
32,explore,500.0,2135.7,329.4,86.74178403755869,5.230769230769232,92.04
33,explore,500.0,2165.2,336.5,86.76995305164318,5.461538461538462,92.055
34,explore,500.0,2188.7,343.6,86.7887323943662,5.6923076923076925,92.06000000000002
35,explore,499.7,2215.9,351.7,86.82629107981221,6.0769230769230775,92.07500000000002
36,explore,500.0,2236.2,358.2,86.83568075117371,6.0769230769230775,92.08500000000001
37,explore,499.9,2256.5,365.8,86.85446009389672,6.230769230769231,92.095
38,explore,499.9,2274.9,375.1,86.86384976525822,6.307692307692308,92.1
39,explore,499.9,2292.3,381.9,86.86854460093898,6.307692307692308,92.10499999999999
40,explore,500.0,2306.5,389.7,86.99530516431925,6.384615384615385,92.235
41,explore,500.0,2321.0,398.1,86.94366197183099,6.846153846153847,92.15
42,explore,499.9,2335.0,408.2,86.97183098591549,6.923076923076924,92.175
43,explore,499.9,2356.9,414.9,86.99061032863851,7.0769230769230775,92.185
44,explore,499.8,2371.4,425.4,87.12206572769955,7.307692307692308,92.31
45,explore,499.9,2382.4,437.1,87.16901408450705,7.538461538461538,92.34500000000001
46,explore,500.0,2402.8,445.7,87.1924882629108,7.769230769230769,92.35500000000002
47,explore,500.0,2420.8,454.1,87.21596244131456,7.999999999999998,92.36500000000001
48,explore,500.0,2434.9,464.9,87.24413145539907,8.30769230769231,92.375
49,explore,500.0,2450.0,474.0,87.14084507042254,8.384615384615387,92.26
50,explore,500.0,2467.3,483.8,87.17840375586853,8.846153846153847,92.27000000000001
51,explore,500.0,2481.8,492.7,87.21596244131455,9.153846153846153,92.29
52,explore,499.9,2500.8,501.3,87.33333333333331,9.153846153846153,92.415
53,explore,500.0,2512.3,510.3,87.34741784037558,9.23076923076923,92.425
54,explore,500.0,2518.8,521.4,87.37089201877933,9.384615384615383,92.44
55,explore,500.0,2533.6,528.4,87.38028169014083,9.461538461538462,92.44500000000001
56,explore,500.0,2541.6,540.0,87.39906103286384,9.615384615384615,92.45500000000001
57,explore,500.0,2555.9,550.6,87.42723004694835,10.000000000000002,92.46000000000001
58,explore,499.6,2563.0,561.3,87.46478873239438,10.30769230769231,92.47999999999999
59,explore,499.8,2568.7,571.5,87.48826291079814,10.615384615384617,92.485
60,explore,500.0,2578.9,579.5,87.51173708920189,10.923076923076923,92.49000000000001
61,explore,500.0,2590.3,588.1,87.52112676056339,10.923076923076923,92.49999999999999
62,explore,499.9,2597.6,597.6,87.56338028169014,11.153846153846155,92.53
63,explore,499.9,2607.1,607.1,87.60093896713613,11.30769230769231,92.55999999999997
64,explore,499.8,2616.0,615.9,87.65727699530517,11.923076923076923,92.57999999999998
65,explore,499.7,2621.4,623.8,87.68544600938966,12.23076923076923,92.59
66,explore,499.9,2631.1,633.9,87.6995305164319,12.384615384615385,92.59500000000001
67,explore,500.0,2637.2,646.2,87.71361502347416,12.384615384615385,92.61
68,explore,499.9,2640.6,659.0,87.7605633802817,12.538461538461538,92.64999999999999
69,explore,499.8,2648.2,668.2,87.7793427230047,12.692307692307693,92.66
70,explore,499.8,2656.1,680.0,87.82159624413146,13.153846153846155,92.675
71,explore,499.9,2666.5,688.1,87.8262910798122,13.23076923076923,92.675
72,explore,499.5,2676.4,696.5,87.87323943661973,13.692307692307693,92.695
73,explore,499.9,2687.4,706.9,87.91549295774647,13.923076923076925,92.725
74,explore,499.6,2693.5,718.2,87.95774647887325,14.384615384615387,92.74
75,explore,499.9,2697.9,727.1,87.9906103286385,14.692307692307693,92.75500000000001
76,explore,499.7,2703.8,739.0,88.05633802816904,15.153846153846157,92.795
77,explore,499.8,2708.9,749.3,88.10328638497654,15.69230769230769,92.81
78,explore,499.7,2712.9,761.0,88.13615023474178,15.846153846153845,92.83500000000001
79,explore,499.9,2718.1,771.2,88.19248826291081,16.230769230769234,92.87
80,explore,499.9,2722.9,783.4,88.21596244131456,16.461538461538463,92.88
81,explore,499.7,2728.7,793.0,88.24413145539907,16.615384615384613,92.9
82,explore,500.0,2732.4,804.8,88.27699530516432,16.769230769230766,92.92500000000001
83,explore,499.8,2737.5,816.2,88.32863849765258,16.923076923076923,92.97
84,explore,499.9,2741.3,827.6,88.35211267605635,17.153846153846153,92.97999999999999
85,explore,499.9,2744.1,837.9,88.39906103286384,17.46153846153846,93.01
86,explore,499.7,2747.8,849.2,88.4507042253521,17.923076923076923,93.035
87,explore,499.5,2756.1,857.5,88.48356807511735,18.230769230769234,93.05
88,explore,499.5,2759.0,869.3,88.50704225352112,18.30769230769231,93.07
89,explore,499.9,2763.2,882.8,88.54929577464789,18.61538461538462,93.095
90,explore,499.4,2765.8,894.0,88.5774647887324,18.769230769230766,93.115
91,explore,499.4,2769.5,909.1,88.63849765258216,19.230769230769226,93.15
92,explore,499.8,2772.8,920.3,88.69014084507043,19.53846153846154,93.185
93,explore,499.5,2776.6,930.3,88.70892018779344,19.692307692307697,93.195
94,explore,499.8,2779.7,940.5,88.74647887323945,19.923076923076923,93.22
95,explore,499.2,2784.5,951.8,88.68075117370893,20.46153846153846,93.11500000000001
96,explore,499.5,2786.7,966.0,88.75586854460093,20.846153846153843,93.17
97,explore,499.4,2791.9,976.1,88.81690140845072,21.230769230769234,93.21
98,explore,499.2,2792.5,987.8,88.86854460093898,21.846153846153847,93.22500000000002
99,explore,499.9,2796.9,999.4,89.02816901408451,22.076923076923077,93.38000000000001
100,explore,499.4,2799.3,1012.1,89.075117370892,22.615384615384617,93.395
101,explore,499.2,2802.0,1022.6,89.1455399061033,23.384615384615387,93.42
102,explore,500.0,2803.6,1034.4,89.1924882629108,23.923076923076927,93.435
103,explore,499.4,2805.8,1044.1,89.23943661971832,24.153846153846157,93.47
104,explore,499.9,2807.5,1055.4,89.30985915492958,24.692307692307693,93.50999999999999
105,explore,498.9,2809.9,1066.4,89.37089201877934,25.153846153846153,93.54500000000002
106,explore,499.7,2812.4,1078.2,89.42253521126761,25.769230769230766,93.56
107,explore,499.2,2815.3,1089.7,89.46478873239437,26.076923076923077,93.58500000000001
108,explore,499.6,2817.5,1099.1,89.52112676056338,26.53846153846154,93.61500000000002
109,explore,500.0,2818.6,1113.6,89.5774647887324,26.923076923076927,93.65
110,explore,499.7,2819.8,1125.2,89.62910798122066,27.53846153846154,93.665
111,explore,499.0,2822.2,1134.4,89.69014084507043,27.923076923076927,93.705
112,explore,499.3,2824.6,1144.9,89.75117370892018,28.53846153846154,93.73
113,explore,499.6,2825.1,1158.0,89.78403755868544,28.692307692307697,93.75500000000002
114,explore,498.9,2825.6,1167.9,89.85915492957747,29.230769230769234,93.80000000000001
115,explore,499.1,2826.4,1179.1,89.89201877934273,29.53846153846154,93.81500000000001
116,explore,499.3,2827.2,1192.6,89.95774647887323,29.923076923076927,93.86
117,explore,499.3,2829.3,1204.5,90.037558685446,30.61538461538462,93.9
118,explore,499.2,2830.4,1214.4,90.12206572769952,31.076923076923077,93.96000000000001
119,explore,499.6,2831.7,1224.8,90.16901408450703,31.30769230769231,93.99499999999999
120,explore,499.3,2834.5,1236.0,90.2394366197183,32.23076923076923,94.00999999999999
121,explore,499.4,2836.2,1247.3,90.31924882629107,33.07692307692308,94.03999999999999
122,explore,499.3,2838.6,1260.6,90.38497652582159,33.69230769230769,94.07
123,explore,499.6,2839.1,1272.2,90.45539906103286,34.46153846153846,94.095
124,explore,498.9,2841.7,1282.3,90.51173708920189,34.92307692307692,94.125
125,explore,499.0,2843.0,1294.1,90.55399061032863,35.15384615384616,94.15500000000002
126,explore,500.1,2845.8,1306.4,90.64788732394365,36.307692307692314,94.18
127,explore,499.0,2847.5,1316.2,90.6995305164319,36.61538461538463,94.215
128,explore,499.2,2847.8,1328.2,90.76525821596245,37.23076923076923,94.245
129,explore,498.8,2848.8,1344.2,90.90610328638499,38.84615384615385,94.29
130,explore,499.5,2849.3,1354.5,90.9906103286385,39.53846153846153,94.33500000000001
131,explore,499.6,2849.3,1365.3,91.06103286384976,40.30769230769231,94.35999999999999
132,explore,499.5,2849.6,1378.8,91.16431924882629,41.53846153846154,94.39
133,explore,499.3,2849.8,1391.7,91.23943661971832,42.23076923076923,94.425
134,explore,498.3,2849.7,1403.7,91.34741784037558,43.07692307692308,94.485
135,explore,498.7,2850.7,1418.2,91.46478873239438,44.30769230769231,94.53
136,explore,499.3,2854.2,1428.2,91.54929577464789,45.384615384615394,94.54999999999998
137,explore,499.2,2854.1,1439.5,91.67136150234742,46.07692307692308,94.63499999999999
138,explore,499.4,2854.3,1451.7,91.7605633802817,47.15384615384615,94.66000000000001
139,explore,499.5,2854.3,1463.2,91.83568075117371,47.92307692307693,94.69000000000001
140,explore,499.3,2854.8,1476.4,91.89671361502346,48.53846153846153,94.715
141,explore,499.0,2855.2,1487.6,92.02347417840375,50.153846153846146,94.74499999999999
142,explore,499.6,2854.9,1500.8,92.13145539906104,51.3076923076923,94.785
143,explore,498.8,2856.5,1515.3,92.27230046948355,52.92307692307692,94.83
144,explore,498.3,2856.8,1530.7,92.4131455399061,54.461538461538474,94.88
145,explore,499.2,2857.4,1542.6,92.50234741784037,55.0,94.94
146,explore,498.8,2858.6,1556.0,92.66197183098593,56.92307692307692,94.98499999999999
147,explore,499.0,2858.1,1569.3,92.76056338028168,58.0,95.02000000000001
148,explore,498.9,2857.5,1585.1,92.90610328638496,59.53846153846153,95.07499999999999
149,explore,499.7,2857.7,1596.4,93.0,60.61538461538462,95.105
150,explore,500.5,2858.8,1606.4,93.05164319248827,61.07692307692308,95.12999999999998
151,explore,498.6,2857.8,1620.6,93.21126760563381,62.46153846153847,95.21
152,explore,498.4,2858.3,1632.6,93.34741784037558,64.23076923076923,95.23999999999998
153,explore,499.0,2858.7,1647.0,93.48826291079814,66.00000000000001,95.275
154,explore,498.8,2859.3,1660.5,93.5868544600939,67.15384615384616,95.30499999999999
155,explore,498.3,2857.9,1674.5,93.71361502347418,68.23076923076923,95.36999999999999
156,explore,498.6,2857.5,1686.1,93.84507042253522,69.46153846153845,95.43
157,explore,497.5,2857.4,1698.7,93.96713615023472,70.6923076923077,95.47999999999999
158,explore,498.3,2856.7,1712.4,94.10798122065727,72.23076923076924,95.53
159,explore,498.1,2856.5,1725.1,94.22535211267605,73.46153846153847,95.57500000000002
160,explore,498.4,2855.9,1738.6,94.36150234741784,74.76923076923076,95.635
161,explore,498.1,2855.7,1754.4,94.51173708920186,76.69230769230771,95.67
162,explore,498.1,2855.0,1767.2,94.6150234741784,77.92307692307692,95.69999999999999
163,explore,498.2,2854.7,1779.6,94.73239436619718,79.23076923076923,95.73999999999998
164,explore,497.8,2854.7,1793.1,94.8356807511737,80.46153846153847,95.77
165,explore,498.3,2854.6,1807.6,94.96244131455398,82.00000000000001,95.805
166,explore,497.9,2853.7,1821.9,95.07042253521128,82.92307692307693,95.85999999999999
167,explore,497.9,2852.8,1837.1,95.21126760563381,84.3076923076923,95.92
168,explore,498.6,2852.8,1846.9,95.29107981220656,85.23076923076924,95.945
169,explore,498.7,2852.4,1857.2,95.38028169014085,85.76923076923079,96.00500000000001
170,explore,498.4,2852.0,1867.2,95.4694835680751,86.53846153846153,96.05
