trial,phase,steps,numerosity,reliable,knowledge,with_block,no_block
0,explore,500.0,149.72999999999996,4.689999999999996,1.979166666666666,0.12499999999999999,2.90625
1,explore,500.0,176.19,23.15999999999999,15.354166666666671,6.187499999999999,19.937500000000004
2,explore,500.0,177.55999999999997,49.37,42.08333333333332,21.625,52.3125
3,explore,500.0,174.74999999999991,72.92999999999998,63.166666666666686,42.875,73.31250000000001
4,explore,499.96,171.31,91.18999999999998,76.22916666666666,62.25,83.21874999999996
5,explore,499.99,167.95000000000007,105.76,84.79166666666663,76.0,89.18749999999999
6,explore,500.0,164.05999999999997,117.24,91.2083333333334,86.8125,93.40625
7,explore,500.0,159.70999999999992,126.21,95.41666666666669,94.43749999999999,95.90625
8,explore,500.0,155.93999999999997,133.14,97.8541666666667,97.625,97.96874999999999
9,explore,500.0,152.71,138.02999999999994,98.9375,99.0,98.90625
10,explore,500.0,150.34999999999994,141.56000000000003,99.54166666666666,99.75000000000001,99.43750000000001
11,explore,500.0,148.58000000000004,143.45000000000002,99.79166666666666,99.875,99.74999999999999
12,explore,500.0,147.51,144.41000000000008,99.93749999999999,99.9375,99.9375
13,explore,500.0,146.6000000000001,144.76,99.97916666666666,100.0,99.96875
14,explore,500.0,146.13000000000002,144.98000000000002,100.0,100.0,100.0
15,explore,500.0,145.70999999999995,145.06000000000006,100.0,100.0,100.0
16,explore,500.0,145.48000000000002,145.0999999999999,100.0,100.0,100.0
17,explore,500.0,145.36999999999998,145.11999999999995,100.0,100.0,100.0
18,explore,500.0,145.23999999999992,145.13,100.0,100.0,100.0
19,explore,500.0,145.19999999999993,145.16,100.0,100.0,100.0
20,exploit,500.0,145.19999999999993,145.16,100.0,100.0,100.0
21,exploit,500.0,145.19999999999993,145.16,100.0,100.0,100.0
22,exploit,500.0,145.19999999999993,145.16,100.0,100.0,100.0
23,exploit,500.0,145.19999999999993,145.16,100.0,100.0,100.0
24,exploit,500.0,145.19999999999993,145.16,100.0,100.0,100.0
25,exploit,500.0,145.19999999999993,145.16,100.0,100.0,100.0
26,exploit,500.0,145.19999999999993,145.16,100.0,100.0,100.0
27,exploit,500.0,145.19999999999993,145.16,100.0,100.0,100.0
28,exploit,500.0,145.19999999999993,145.16,100.0,100.0,100.0
29,exploit,500.0,145.19999999999993,145.16,100.0,100.0,100.0
