trial,phase,steps,numerosity,reliable,knowledge,with_block,no_block
0,explore,500.0,145.2,3.2,0.07751937984496124,0.0,0.09259259259259259
1,explore,500.0,275.8,10.2,2.248062015503876,0.0,2.6851851851851856
2,explore,500.0,367.0,20.2,8.914728682170542,0.47619047619047616,10.555555555555555
3,explore,500.0,408.6,33.4,24.728682170542633,0.47619047619047616,29.444444444444446
4,explore,500.0,431.2,51.8,48.83720930232558,0.9523809523809523,58.14814814814815
5,explore,500.0,434.6,64.4,58.83720930232558,1.4285714285714284,70.0
6,explore,500.0,444.8,78.0,62.01550387596899,2.3809523809523805,73.61111111111111
7,explore,499.8,458.0,85.4,64.72868217054263,2.8571428571428568,76.75925925925927
8,explore,500.0,469.0,96.0,65.1937984496124,4.285714285714285,77.03703703703702
9,explore,499.8,473.2,105.4,67.98449612403098,5.7142857142857135,80.09259259259258
10,explore,500.0,473.8,116.2,69.14728682170542,9.047619047619047,80.83333333333334
11,explore,499.8,472.8,127.2,70.23255813953487,13.80952380952381,81.20370370370371
12,explore,500.0,475.6,136.4,71.24031007751937,17.142857142857142,81.75925925925927
13,explore,500.0,474.4,146.8,72.63565891472868,21.904761904761905,82.5
14,explore,499.8,474.8,158.6,73.64341085271317,26.666666666666668,82.77777777777777
15,explore,500.0,475.2,169.6,74.8062015503876,29.047619047619047,83.7037037037037
16,explore,500.0,477.4,181.4,75.73643410852712,32.38095238095238,84.16666666666667
17,explore,500.0,476.2,195.6,76.74418604651164,35.714285714285715,84.72222222222224
18,explore,500.0,475.4,208.0,77.67441860465117,38.095238095238095,85.37037037037038
19,explore,499.6,473.4,223.4,79.2248062015504,43.333333333333336,86.20370370370371
20,explore,499.8,472.8,236.2,80.3875968992248,46.66666666666667,86.94444444444444
21,explore,499.4,472.4,253.0,82.09302325581396,51.42857142857143,88.05555555555557
22,explore,499.6,471.6,269.8,84.18604651162791,60.95238095238095,88.7037037037037
23,explore,499.8,470.6,285.2,85.73643410852713,65.71428571428572,89.62962962962965
24,explore,499.6,469.0,299.8,86.8217054263566,70.47619047619047,90.00000000000001
25,explore,499.8,467.6,308.8,87.44186046511626,71.42857142857143,90.55555555555556
26,explore,499.6,466.2,320.4,88.37209302325581,74.76190476190476,91.01851851851852
27,explore,500.0,465.2,331.4,89.6124031007752,78.0952380952381,91.85185185185185
28,explore,499.6,464.2,343.8,91.0077519379845,83.33333333333334,92.49999999999999
29,explore,499.8,463.0,355.6,92.1705426356589,87.14285714285714,93.14814814814815
30,explore,499.8,461.6,363.8,93.17829457364341,89.52380952380952,93.88888888888889
31,explore,499.8,461.6,373.2,94.26356589147288,94.28571428571429,94.25925925925927
32,explore,499.8,460.6,381.6,94.9612403100775,95.23809523809523,94.9074074074074
33,explore,499.8,458.8,389.2,95.50387596899225,96.66666666666666,95.27777777777777
34,explore,500.0,457.2,395.8,96.35658914728683,97.61904761904762,96.11111111111111
35,explore,500.0,456.4,399.8,96.8217054263566,98.0952380952381,96.57407407407408
36,explore,499.6,455.2,407.4,97.28682170542635,98.0952380952381,97.12962962962965
37,explore,500.0,452.6,411.8,97.90697674418604,98.57142857142858,97.77777777777779
38,explore,500.0,450.8,415.6,98.52713178294573,99.04761904761904,98.42592592592591
39,explore,500.0,450.0,417.8,98.68217054263565,99.52380952380952,98.51851851851852
40,explore,500.0,447.8,420.8,99.22480620155038,99.52380952380952,99.16666666666667
41,explore,499.8,446.0,425.0,99.53488372093022,100.0,99.44444444444446
42,explore,500.0,445.2,428.0,99.76744186046513,100.0,99.72222222222221
43,explore,499.8,444.4,429.8,99.92248062015503,100.0,99.90740740740742
44,explore,500.0,442.8,432.2,99.92248062015503,100.0,99.90740740740742
45,explore,500.0,442.4,433.8,99.92248062015503,100.0,99.90740740740742
46,explore,500.0,441.0,435.0,99.92248062015503,100.0,99.90740740740742
47,explore,500.0,439.6,435.8,99.92248062015503,100.0,99.90740740740742
48,explore,500.0,439.4,436.2,99.92248062015503,100.0,99.90740740740742
49,explore,500.0,438.4,436.6,99.92248062015503,100.0,99.90740740740742
50,exploit,500.0,438.4,436.6,99.92248062015503,100.0,99.90740740740742
51,exploit,500.0,438.4,436.6,99.92248062015503,100.0,99.90740740740742
52,exploit,500.0,438.4,436.6,99.92248062015503,100.0,99.90740740740742
53,exploit,500.0,438.4,436.6,99.92248062015503,100.0,99.90740740740742
54,exploit,500.0,438.4,436.6,99.92248062015503,100.0,99.90740740740742
55,exploit,500.0,438.4,436.6,99.92248062015503,100.0,99.90740740740742
56,exploit,500.0,438.4,436.6,99.92248062015503,100.0,99.90740740740742
57,exploit,500.0,438.4,436.6,99.92248062015503,100.0,99.90740740740742
58,exploit,500.0,438.4,436.6,99.92248062015503,100.0,99.90740740740742
59,exploit,500.0,438.4,436.6,99.92248062015503,100.0,99.90740740740742
