trial,phase,steps,numerosity,reliable,knowledge,with_block,no_block
0,explore,500.0,141.67000000000007,2.87,0.09302325581395351,0.04761904761904764,0.10185185185185182
1,explore,500.0,253.82000000000005,9.739999999999995,2.3217054263565866,0.23809523809523805,2.7268518518518534
2,explore,500.0,337.3,20.72,8.54651162790698,0.35714285714285715,10.138888888888888
3,explore,499.99,388.22000000000014,36.16,24.821705426356594,0.7380952380952379,29.50462962962963
4,explore,499.96,422.3500000000001,53.32,45.48449612403101,1.3571428571428572,54.06481481481482
5,explore,499.96,442.18,67.38999999999994,58.48062015503877,2.095238095238094,69.44444444444439
6,explore,499.98,455.58,77.97000000000003,64.17441860465118,3.4761904761904776,75.97685185185179
7,explore,500.0,462.23,87.98,66.24031007751937,4.809523809523815,78.1851851851852
8,explore,499.97,466.68,97.43999999999998,67.46899224806197,6.761904761904768,79.27314814814815
9,explore,499.96,468.32,108.28000000000002,68.5697674418604,9.714285714285722,80.01388888888887
10,explore,499.97,469.35,119.18,69.46124031007749,12.47619047619048,80.5416666666667
11,explore,499.94,470.47,130.55,70.55426356589143,16.19047619047619,81.12500000000003
12,explore,499.94,471.9,141.8399999999999,71.5581395348837,19.285714285714285,81.72222222222223
13,explore,499.94,472.23,153.57999999999996,72.5116279069767,22.04761904761905,82.3240740740741
14,explore,499.96,472.65,165.65,73.58139534883716,25.49999999999999,82.93055555555549
15,explore,499.92,472.6,178.23,74.7751937984496,29.047619047619037,83.66666666666669
16,explore,499.87,472.17,190.92,75.81395348837209,31.97619047619048,84.33796296296299
17,explore,499.82,471.51,203.63,76.99224806201555,35.85714285714286,84.99074074074075
18,explore,499.78,471.02,216.33,78.08139534883716,39.238095238095234,85.63425925925927
19,explore,499.78,470.49,229.34,79.27131782945736,43.04761904761904,86.31481481481477
20,explore,499.76,469.67,242.09,80.53100775193799,47.07142857142856,87.03703703703704
21,explore,499.77,468.64,255.4699999999999,81.93410852713177,51.952380952380956,87.76388888888893
22,explore,499.67,467.56,267.7699999999997,83.25968992248066,56.61904761904761,88.43981481481482
23,explore,499.62,466.34,280.90999999999997,84.73643410852715,62.07142857142856,89.14351851851853
24,explore,499.65,465.36,293.94999999999993,86.17441860465118,67.50000000000007,89.80555555555559
25,explore,499.48,464.24,306.88000000000005,87.56976744186048,72.23809523809523,90.55092592592592
26,explore,499.44,463.09,319.05999999999983,88.89534883720927,76.78571428571428,91.25000000000004
27,explore,499.46,461.67,330.92,90.14341085271315,80.88095238095241,91.94444444444447
28,explore,499.57,460.28,342.57999999999987,91.37209302325574,84.69047619047619,92.67129629629625
29,explore,499.45,459.12,352.0400000000001,92.31782945736437,87.07142857142865,93.33796296296296
30,explore,499.53,457.77,361.93000000000006,93.41860465116278,90.00000000000009,94.08333333333336
31,explore,499.64,456.32,370.55,94.23255813953487,92.02380952380959,94.66203703703704
32,explore,499.72,454.73,378.56,95.08139534883722,94.33333333333337,95.22685185185195
33,explore,499.62,453.13,385.54,95.82558139534885,95.7380952380953,95.8425925925926
34,explore,499.8,451.36,392.1,96.55038759689921,97.04761904761908,96.45370370370368
35,explore,499.71,449.63,398.37,97.1395348837209,98.07142857142863,96.9583333333333
36,explore,499.81,448.15,403.82,97.68992248062018,99.00000000000004,97.43518518518516
37,explore,499.89,446.4800000000001,408.19,98.1550387596899,99.30952380952381,97.93055555555559
38,explore,499.86,445.25,411.82,98.52325581395354,99.50000000000001,98.33333333333329
39,explore,499.89,443.73,415.40000000000015,98.84883720930235,99.64285714285712,98.69444444444443
40,explore,499.9,442.34,418.39,99.09302325581397,99.80952380952384,98.95370370370374
41,explore,499.88,441.14,420.73,99.25968992248058,99.92857142857142,99.12962962962968
42,explore,499.88,439.97,422.88,99.47286821705417,99.97619047619048,99.37500000000007
43,explore,499.91,438.82,425.0399999999999,99.5852713178294,99.97619047619048,99.50925925925927
44,explore,499.96,437.94,426.68999999999994,99.72868217054258,100.0,99.67592592592592
45,explore,499.98,437.13,428.07,99.80620155038758,100.0,99.76851851851853
46,explore,499.96,436.35,429.22,99.84496124031006,100.0,99.8148148148148
47,explore,500.0,435.79,430.0300000000001,99.86821705426355,100.0,99.84259259259261
48,explore,500.0,435.42,430.76,99.91860465116275,100.0,99.90277777777777
49,explore,500.0,434.97,431.52,99.94961240310073,100.0,99.93981481481482
50,exploit,500.0,434.97,431.52,99.94961240310073,100.0,99.93981481481482
51,exploit,500.0,434.97,431.52,99.94961240310073,100.0,99.93981481481482
52,exploit,500.0,434.97,431.52,99.94961240310073,100.0,99.93981481481482
53,exploit,500.0,434.97,431.52,99.94961240310073,100.0,99.93981481481482
54,exploit,500.0,434.97,431.52,99.94961240310073,100.0,99.93981481481482
55,exploit,500.0,434.97,431.52,99.94961240310073,100.0,99.93981481481482
56,exploit,500.0,434.97,431.52,99.94961240310073,100.0,99.93981481481482
57,exploit,500.0,434.97,431.52,99.94961240310073,100.0,99.93981481481482
58,exploit,500.0,434.97,431.52,99.94961240310073,100.0,99.93981481481482
59,exploit,500.0,434.97,431.52,99.94961240310073,100.0,99.93981481481482
