trial,phase,steps,numerosity,reliable,knowledge,with_block,no_block
0,explore,500.0,152.4,3.0,0.0,0.0,0.0
1,explore,500.0,252.6,10.2,0.38759689922480617,0.0,0.46296296296296297
2,explore,500.0,340.0,18.4,3.1782945736434107,0.0,3.7962962962962963
3,explore,500.0,377.8,35.0,21.085271317829456,0.0,25.185185185185183
4,explore,500.0,399.0,56.6,50.46511627906976,0.0,60.27777777777777
5,explore,500.0,409.6,70.8,59.84496124031008,0.47619047619047616,71.38888888888889
6,explore,500.0,424.8,80.4,65.96899224806202,0.47619047619047616,78.70370370370371
7,explore,500.0,432.8,88.2,65.73643410852712,1.4285714285714284,78.24074074074073
8,explore,500.0,438.0,96.6,66.82170542635659,2.8571428571428568,79.25925925925927
9,explore,500.0,442.8,104.4,67.44186046511628,5.238095238095238,79.53703703703704
10,explore,500.0,443.0,114.4,68.13953488372093,8.095238095238095,79.81481481481482
11,explore,500.0,445.6,125.0,69.14728682170544,9.999999999999998,80.64814814814815
12,explore,500.0,449.2,136.6,69.84496124031008,12.38095238095238,81.0185185185185
13,explore,500.0,450.4,149.0,71.16279069767441,16.666666666666664,81.75925925925927
14,explore,500.0,449.4,158.0,71.24031007751937,18.571428571428573,81.4814814814815
15,explore,500.0,450.4,173.0,73.02325581395348,21.428571428571427,83.05555555555556
16,explore,500.0,449.2,182.6,73.7984496124031,24.285714285714285,83.42592592592594
17,explore,500.0,448.6,193.6,74.80620155038758,26.190476190476186,84.25925925925927
18,explore,500.0,447.4,207.2,75.89147286821706,29.047619047619047,85.0
19,explore,500.0,447.8,218.2,76.35658914728683,30.476190476190474,85.27777777777779
20,explore,500.0,447.2,227.8,76.9767441860465,32.857142857142854,85.55555555555556
21,explore,500.0,447.4,237.6,77.90697674418604,33.80952380952381,86.48148148148148
22,explore,500.0,446.8,249.0,78.91472868217053,36.19047619047619,87.22222222222221
23,explore,500.0,446.6,259.6,79.68992248062015,38.095238095238095,87.77777777777777
24,explore,500.0,446.2,267.6,80.0,38.57142857142857,88.05555555555556
25,explore,500.0,445.2,278.0,81.3953488372093,42.857142857142854,88.88888888888889
26,explore,500.0,444.4,287.4,82.17054263565892,44.76190476190476,89.44444444444444
27,explore,500.0,443.6,296.0,83.41085271317829,48.095238095238095,90.27777777777777
28,explore,500.0,443.6,304.2,84.8062015503876,52.38095238095239,91.11111111111111
29,explore,500.0,442.2,310.0,85.96899224806201,57.142857142857146,91.57407407407406
30,explore,500.0,440.4,318.0,86.97674418604652,60.47619047619048,92.12962962962963
31,explore,500.0,440.0,327.6,88.21705426356587,63.333333333333336,93.05555555555556
32,explore,500.0,439.2,335.2,89.2248062015504,68.0952380952381,93.33333333333333
33,explore,500.0,438.6,343.8,90.6201550387597,71.42857142857143,94.35185185185185
34,explore,500.0,438.0,353.6,92.09302325581396,76.66666666666666,95.09259259259258
35,explore,500.0,437.4,358.6,92.7906976744186,79.04761904761905,95.46296296296296
36,explore,500.0,436.2,363.4,93.56589147286823,81.9047619047619,95.83333333333334
37,explore,500.0,435.0,370.6,94.49612403100778,84.76190476190476,96.38888888888889
38,explore,500.0,433.2,375.4,95.27131782945737,86.66666666666666,96.94444444444443
39,explore,500.0,431.8,383.0,96.43410852713178,90.95238095238095,97.5
40,explore,500.0,430.2,389.8,96.97674418604652,91.9047619047619,97.96296296296296
41,explore,500.0,429.2,393.2,97.5968992248062,93.80952380952381,98.33333333333333
42,explore,500.0,428.8,397.8,98.21705426356587,96.19047619047619,98.61111111111111
43,explore,500.0,427.8,400.4,98.21705426356587,96.19047619047619,98.61111111111111
44,explore,500.0,426.6,402.4,98.29457364341084,96.19047619047619,98.7037037037037
45,explore,500.0,425.6,406.2,98.9922480620155,97.61904761904762,99.25925925925927
46,explore,500.0,423.6,408.8,99.30232558139534,98.0952380952381,99.53703703703704
47,explore,500.0,422.8,411.0,99.45736434108527,98.57142857142858,99.62962962962965
48,explore,500.0,421.8,412.4,99.68992248062015,99.04761904761905,99.81481481481482
49,explore,500.0,421.0,414.0,99.92248062015503,100.0,99.90740740740742
50,exploit,500.0,421.0,414.0,99.92248062015503,100.0,99.90740740740742
51,exploit,500.0,421.0,414.0,99.92248062015503,100.0,99.90740740740742
52,exploit,500.0,421.0,414.0,99.92248062015503,100.0,99.90740740740742
53,exploit,500.0,421.0,414.0,99.92248062015503,100.0,99.90740740740742
54,exploit,500.0,421.0,414.0,99.92248062015503,100.0,99.90740740740742
55,exploit,500.0,421.0,414.0,99.92248062015503,100.0,99.90740740740742
56,exploit,500.0,421.0,414.0,99.92248062015503,100.0,99.90740740740742
57,exploit,500.0,421.0,414.0,99.92248062015503,100.0,99.90740740740742
58,exploit,500.0,421.0,414.0,99.92248062015503,100.0,99.90740740740742
59,exploit,500.0,421.0,414.0,99.92248062015503,100.0,99.90740740740742
