trial,phase,steps,numerosity,reliable,knowledge,with_block,no_block
0,explore,500.0,146.0,2.0,0.0,0.0,0.0
1,explore,500.0,277.0,7.5,1.550387596899225,0.0,1.8518518518518516
2,explore,500.0,372.5,15.0,0.3875968992248062,0.0,0.4629629629629629
3,explore,500.0,411.0,28.0,16.666666666666664,0.0,19.907407407407405
4,explore,500.0,426.0,51.5,46.899224806201545,0.0,56.01851851851852
5,explore,500.0,441.0,69.0,63.178294573643406,0.0,75.46296296296296
6,explore,500.0,451.0,76.5,66.47286821705427,2.380952380952381,78.93518518518519
7,explore,500.0,456.0,86.0,66.86046511627907,2.380952380952381,79.39814814814815
8,explore,500.0,458.0,96.5,68.02325581395348,8.333333333333332,79.62962962962963
9,explore,500.0,460.5,104.5,69.37984496124031,13.095238095238095,80.32407407407408
10,exploit,500.0,460.5,104.5,69.37984496124031,13.095238095238095,80.32407407407408
11,exploit,500.0,460.5,104.5,69.37984496124031,13.095238095238095,80.32407407407408
12,exploit,500.0,460.5,104.5,69.37984496124031,13.095238095238095,80.32407407407408
13,exploit,500.0,460.5,104.5,69.37984496124031,13.095238095238095,80.32407407407408
14,exploit,500.0,460.5,104.5,69.37984496124031,13.095238095238095,80.32407407407408
15,exploit,500.0,460.5,104.5,69.37984496124031,13.095238095238095,80.32407407407408
16,exploit,500.0,460.5,104.5,69.37984496124031,13.095238095238095,80.32407407407408
17,exploit,500.0,460.5,104.5,69.37984496124031,13.095238095238095,80.32407407407408
18,exploit,500.0,460.5,104.5,69.37984496124031,13.095238095238095,80.32407407407408
19,exploit,500.0,460.5,104.5,69.37984496124031,13.095238095238095,80.32407407407408
