trial,phase,steps,numerosity,reliable,knowledge,with_block,no_block
0,explore,500,175,3,0.0,0.0,0.0
1,explore,500,303,11,0.0,0.0,0.0
2,explore,500,355,18,2.7131782945736433,0.0,3.2407407407407405
3,explore,500,377,40,38.372093023255815,0.0,45.83333333333333
4,explore,500,390,52,62.4031007751938,0.0,74.53703703703704
5,explore,500,404,57,63.17829457364341,0.0,75.46296296296296
6,explore,500,406,62,63.17829457364341,0.0,75.46296296296296
7,explore,500,409,64,63.17829457364341,0.0,75.46296296296296
8,explore,500,407,75,63.95348837209303,2.380952380952381,75.92592592592592
9,explore,500,406,84,64.72868217054264,4.761904761904762,76.38888888888889
10,explore,500,406,92,67.82945736434108,4.761904761904762,80.0925925925926
11,explore,500,404,100,67.82945736434108,4.761904761904762,80.0925925925926
12,explore,500,404,113,67.82945736434108,4.761904761904762,80.0925925925926
13,explore,500,411,131,68.6046511627907,7.142857142857142,80.55555555555556
14,explore,500,413,149,69.37984496124031,11.904761904761903,80.55555555555556
15,exploit,500,413,149,69.37984496124031,11.904761904761903,80.55555555555556
16,exploit,500,413,149,69.37984496124031,11.904761904761903,80.55555555555556
17,exploit,500,413,149,69.37984496124031,11.904761904761903,80.55555555555556
18,exploit,500,413,149,69.37984496124031,11.904761904761903,80.55555555555556
19,exploit,500,413,149,69.37984496124031,11.904761904761903,80.55555555555556
20,exploit,500,413,149,69.37984496124031,11.904761904761903,80.55555555555556
21,exploit,500,413,149,69.37984496124031,11.904761904761903,80.55555555555556
22,exploit,500,413,149,69.37984496124031,11.904761904761903,80.55555555555556
23,exploit,500,413,149,69.37984496124031,11.904761904761903,80.55555555555556
24,exploit,500,413,149,69.37984496124031,11.904761904761903,80.55555555555556
