trial,knowledge,reward,reward_cumulative,steps_in_trial,phase,steps,numerosity,reliable
0,0.0,-494,-494,200,explore,200,55,0
1,0.0,-749,-1369,200,explore,200,55,0
2,0.0,-764,-2106,200,explore,200,117,2
3,0.0,-362,-1645,200,explore,200,117,2
4,0.0,-531,-3269,200,explore,200,171,2
5,0.0,-794,-4207,200,explore,200,171,2
6,0.0,-476,-3468,200,explore,200,229,2
7,0.0,-758,-5576,200,explore,200,229,2
8,0.0700280112044818,-530,-6062,200,explore,200,289,3
9,0.0700280112044818,-866,-6742,200,explore,200,289,3
10,0.21008403361344538,-684,-6332,200,explore,200,394,31
11,0.21008403361344538,-317,-5591,200,explore,200,394,31
12,0.350140056022409,-592,-5902,200,explore,200,503,54
13,0.350140056022409,-902,-5456,200,explore,200,503,54
14,0.350140056022409,-638,-5849,200,explore,200,612,67
15,0.350140056022409,-785,-5641,200,explore,200,612,67
16,0.350140056022409,-711,-5226,200,explore,200,647,68
17,0.350140056022409,-290,-5848,200,explore,200,647,68
18,0.350140056022409,-665,-5543,200,explore,200,730,69
19,0.350140056022409,-200,-4642,200,explore,200,730,69
20,0.350140056022409,-620,-5842,200,explore,200,766,75
21,0.350140056022409,-200,-4813,200,explore,200,766,75
22,0.350140056022409,-621,-4921,200,explore,200,822,76
23,0.350140056022409,-200,-5695,200,explore,200,822,76
24,0.350140056022409,-584,-5930,200,explore,200,868,76
25,0.350140056022409,-200,-4868,200,explore,200,868,76
26,0.350140056022409,-647,-4894,200,explore,200,958,76
27,0.350140056022409,-911,-5857,200,explore,200,958,76
28,0.350140056022409,-648,-4732,200,explore,200,1056,76
29,0.350140056022409,-200,-4778,200,explore,200,1056,76
30,0.350140056022409,-593,-5338,200,explore,200,1068,78
31,0.350140056022409,-200,-4381,200,explore,200,1068,78
32,0.350140056022409,-557,-4697,200,explore,200,1106,79
33,0.350140056022409,-821,-4922,200,explore,200,1106,79
34,0.42016806722689076,-674,-5046,200,explore,200,1131,81
35,0.42016806722689076,-857,-6028,200,explore,200,1131,81
36,0.42016806722689076,-674,-4131,200,explore,200,1140,84
37,0.42016806722689076,-200,-5890,200,explore,200,1140,84
38,0.42016806722689076,-575,-5434,200,explore,200,1225,84
39,0.42016806722689076,-200,-5172,200,explore,200,1225,84
40,0.42016806722689076,-612,-4742,200,explore,200,1291,84
41,0.42016806722689076,-200,-4408,200,explore,200,1291,84
42,0.42016806722689076,-728,-4508,200,explore,200,1304,90
43,0.42016806722689076,-200,-4348,200,explore,200,1304,90
44,0.42016806722689076,-566,-4822,200,explore,200,1312,90
45,0.42016806722689076,-200,-4142,200,explore,200,1312,90
46,0.42016806722689076,-630,-4368,200,explore,200,1333,91
47,0.42016806722689076,-200,-4532,200,explore,200,1333,91
48,0.42016806722689076,-629,-5605,200,explore,200,1378,94
49,0.42016806722689076,-893,-4974,200,explore,200,1378,94
50,0.42016806722689076,-647,-5020,200,explore,200,1404,94
51,0.42016806722689076,-200,-4490,200,explore,200,1404,94
52,0.42016806722689076,-765,-4402,200,explore,200,1405,102
53,0.42016806722689076,-200,-5020,200,explore,200,1405,102
54,0.42016806722689076,-683,-5146,200,explore,200,1480,102
55,0.42016806722689076,-200,-4272,200,explore,200,1480,102
56,0.42016806722689076,-701,-4353,200,explore,200,1492,104
57,0.42016806722689076,-200,-4697,200,explore,200,1492,104
