trial,knowledge,reward,steps_in_trial,phase,steps,numerosity,reliable
116,72.95652173913042,0,28.1,explore,28.1,341.9,166.4
117,73.21739130434784,1000,27.6,explore,27.6,342.1,167.3
118,73.91304347826086,0,39.5,explore,39.5,341.4,169.2
119,74.34782608695653,1000,27.5,explore,27.5,341.4,170.5
120,74.8695652173913,0,37.2,explore,37.2,340.8,172.2
121,75.82608695652175,1000,38.8,explore,38.8,340.4,174.1
122,76.78260869565216,1000,30.2,explore,30.2,340.0,176.3
123,77.56521739130436,1000,37.3,explore,37.3,339.3,178.7
124,78.26086956521738,1000,33.4,explore,33.4,339.3,180.3
125,78.6086956521739,1000,27.4,explore,27.4,339.6,181.9
126,78.95652173913042,1000,35.2,explore,35.2,339.6,184.2
127,79.21739130434783,1000,33.7,explore,33.7,340.1,185.4
128,79.82608695652175,1000,31.5,explore,31.5,339.6,187.3
129,80.17391304347825,1000,39.8,explore,39.8,338.7,189.4
130,80.78260869565216,0,41.1,explore,41.1,338.3,191.4
131,81.21739130434783,1000,32.6,explore,32.6,337.8,192.5
132,81.47826086956522,0,30.5,explore,30.5,337.2,193.5
133,82.08695652173913,1000,34.5,explore,34.5,336.7,195.0
134,82.43478260869566,1000,31.8,explore,31.8,336.4,196.6
135,82.6086956521739,1000,29.2,explore,29.2,335.9,197.6
136,83.04347826086956,1000,37.5,explore,37.5,335.7,199.1
137,83.4782608695652,0,35.2,explore,35.2,335.7,200.7
138,83.73913043478262,1000,23.2,explore,23.2,335.0,201.4
139,83.91304347826087,1000,28.4,explore,28.4,335.0,202.8
140,84.0,1000,25.8,explore,25.8,334.6,203.6
141,84.43478260869566,1000,35.4,explore,35.4,334.8,205.1
142,84.86956521739131,0,41.6,explore,41.6,334.6,207.4
143,85.04347826086958,1000,31.8,explore,31.8,335.3,208.4
144,85.21739130434783,1000,24.8,explore,24.8,335.5,209.1
145,85.47826086956522,1000,37.1,explore,37.1,335.1,210.3
146,85.56521739130434,1000,32.3,explore,32.3,334.9,210.9
147,86.08695652173913,1000,22.9,explore,22.9,334.4,212.1
148,86.43478260869566,1000,39.3,explore,39.3,333.9,214.1
149,86.69565217391305,1000,28.9,explore,28.9,334.0,215.3
150,87.39130434782611,1000,36.8,explore,36.8,333.4,216.4
151,87.82608695652173,0,32.3,explore,32.3,333.7,217.4
152,87.91304347826086,1000,30.4,explore,30.4,333.4,218.0
153,87.99999999999999,1000,42.2,explore,42.2,332.9,219.8
154,88.0,0,43.5,explore,43.5,333.4,220.4
155,88.08695652173913,0,28.5,explore,28.5,333.1,220.8
156,88.52173913043478,1000,42.2,explore,42.2,333.3,222.1
157,88.78260869565216,1000,37.2,explore,37.2,333.0,223.3
158,88.86956521739131,0,33.1,explore,33.1,332.6,224.0
159,89.30434782608695,1000,34.5,explore,34.5,332.1,225.2
160,89.21739130434781,0,28.6,explore,28.6,332.6,225.9
161,89.65217391304347,0,37.6,explore,37.6,332.5,227.0
162,89.82608695652172,1000,34.6,explore,34.6,332.5,227.3
163,90.08695652173914,1000,30.8,explore,30.8,332.0,228.2
164,90.34782608695653,1000,31.8,explore,31.8,333.0,228.8
165,90.43478260869566,1000,30.6,explore,30.6,332.7,229.2
166,90.6086956521739,0,34.8,explore,34.8,332.6,230.1
167,90.78260869565216,1000,25.9,explore,25.9,332.7,230.8
168,91.04347826086956,0,27.4,explore,27.4,332.5,231.4
169,91.30434782608695,1000,31.8,explore,31.8,332.6,232.2
170,91.47826086956522,1000,34.6,explore,34.6,332.5,232.8
171,91.73913043478261,0,27.1,explore,27.1,332.4,233.4
172,91.73913043478261,1000,29.5,explore,29.5,332.4,234.3
173,92.17391304347827,1000,37.0,explore,37.0,332.3,235.8
174,92.17391304347827,1000,29.6,explore,29.6,332.3,236.6
175,92.52173913043478,1000,34.1,explore,34.1,332.0,237.5
176,92.52173913043478,1000,32.7,explore,32.7,331.4,238.0
177,92.52173913043478,1000,31.2,explore,31.2,331.2,238.5
178,92.52173913043478,1000,22.6,explore,22.6,331.4,239.0
179,92.6086956521739,0,37.8,explore,37.8,331.3,240.1
180,92.78260869565217,0,34.3,explore,34.3,331.2,241.3
181,92.95652173913042,0,43.0,explore,43.0,330.7,242.3
182,93.04347826086956,1000,34.5,explore,34.5,330.8,242.8
183,93.21739130434783,1000,26.2,explore,26.2,330.8,243.5
184,93.30434782608695,0,38.8,explore,38.8,330.6,244.4
185,93.30434782608695,1000,30.8,explore,30.8,329.8,244.7
186,93.30434782608695,0,39.8,explore,39.8,329.3,245.2
187,93.47826086956522,1000,31.4,explore,31.4,329.0,245.5
188,93.65217391304348,1000,32.2,explore,32.2,328.6,246.0
189,93.82608695652173,1000,37.3,explore,37.3,327.9,246.9
190,94.08695652173913,1000,29.6,explore,29.6,327.5,247.3
191,94.34782608695653,0,34.7,explore,34.7,327.1,248.0
192,94.6086956521739,1000,34.9,explore,34.9,326.9,249.7
193,94.69565217391306,1000,26.5,explore,26.5,326.8,250.2
194,94.78260869565219,1000,21.3,explore,21.3,326.6,250.5
195,94.86956521739131,1000,33.2,explore,33.2,326.6,250.8
196,95.21739130434783,0,31.2,explore,31.2,326.0,252.0
197,95.47826086956522,1000,33.4,explore,33.4,325.7,252.6
198,95.47826086956522,1000,30.7,explore,30.7,325.3,253.2
199,95.65217391304347,1000,26.6,explore,26.6,324.9,253.5
200,96.00000000000001,0,37.1,explore,37.1,324.8,254.5
201,96.00000000000001,1000,25.4,explore,25.4,324.9,254.9
202,96.08695652173913,1000,32.2,explore,32.2,324.7,255.5
203,96.08695652173913,0,30.6,explore,30.6,324.4,256.1
204,96.26086956521739,1000,25.3,explore,25.3,324.1,256.4
205,96.26086956521739,1000,40.5,explore,40.5,323.8,256.9
206,96.26086956521739,1000,25.6,explore,25.6,323.6,257.2
207,96.26086956521739,0,40.8,explore,40.8,323.7,257.8
208,96.34782608695653,1000,23.3,explore,23.3,323.7,258.3
209,96.52173913043478,1000,33.2,explore,33.2,323.6,258.9
210,96.6086956521739,0,38.5,explore,38.5,323.0,259.2
211,96.6086956521739,1000,29.4,explore,29.4,322.7,259.3
212,96.6086956521739,1000,33.1,explore,33.1,322.4,259.6
213,96.69565217391305,1000,28.7,explore,28.7,322.3,260.0
214,96.78260869565217,1000,30.9,explore,30.9,322.1,260.3
215,96.8695652173913,1000,31.6,explore,31.6,321.7,260.4
216,97.1304347826087,0,37.0,explore,37.0,321.5,261.2
217,97.30434782608695,1000,32.4,explore,32.4,321.4,261.8
218,97.3913043478261,0,28.7,explore,28.7,321.1,262.2
219,97.47826086956522,1000,30.9,explore,30.9,320.8,262.8
220,97.56521739130434,1000,37.0,explore,37.0,320.6,263.4
221,97.65217391304348,1000,27.0,explore,27.0,320.4,263.7
222,97.65217391304348,0,36.1,explore,36.1,320.1,264.2
223,97.73913043478261,0,34.4,explore,34.4,319.8,264.8
224,97.73913043478261,0,28.3,explore,28.3,319.5,265.1
225,97.91304347826089,1000,35.5,explore,35.5,319.3,265.9
226,98.00000000000001,0,32.0,explore,32.0,318.8,266.1
227,98.00000000000001,1000,33.5,explore,33.5,318.7,266.7
228,98.17391304347828,0,34.0,explore,34.0,318.2,267.2
229,98.17391304347828,1000,24.1,explore,24.1,318.2,267.3
230,98.2608695652174,0,37.9,explore,37.9,317.9,267.6
231,98.34782608695653,1000,30.2,explore,30.2,317.8,268.0
232,98.34782608695653,0,31.7,explore,31.7,317.9,268.7
233,98.34782608695653,1000,31.9,explore,31.9,317.6,269.0
234,98.34782608695653,0,35.9,explore,35.9,317.4,269.2
235,98.34782608695653,1000,37.9,explore,37.9,317.0,269.3
236,98.43478260869566,0,31.3,explore,31.3,316.8,270.3
237,98.52173913043478,1000,32.7,explore,32.7,316.5,270.7
238,98.52173913043478,0,35.2,explore,35.2,316.5,270.9
239,98.6086956521739,1000,28.2,explore,28.2,316.2,271.3
240,98.6086956521739,1000,31.0,explore,31.0,316.1,271.3
241,98.6086956521739,1000,31.9,explore,31.9,316.0,271.5
242,98.6086956521739,1000,34.5,explore,34.5,315.8,271.8
243,98.69565217391305,1000,32.1,explore,32.1,315.6,272.1
244,98.69565217391305,0,32.2,explore,32.2,315.4,272.4
245,98.69565217391305,1000,31.1,explore,31.1,314.9,272.7
246,98.69565217391305,1000,33.2,explore,33.2,314.8,272.8
247,98.78260869565217,1000,38.0,explore,38.0,314.4,273.6
248,98.95652173913045,0,33.5,explore,33.5,313.9,273.9
249,99.04347826086958,1000,32.0,explore,32.0,313.9,274.6
250,99.1304347826087,0,37.4,explore,37.4,313.5,275.2
251,99.30434782608695,1000,38.6,explore,38.6,313.1,275.7
252,99.30434782608695,0,34.7,explore,34.7,312.9,275.8
253,99.3913043478261,1000,36.8,explore,36.8,312.8,276.0
254,99.47826086956522,1000,41.6,explore,41.6,312.3,276.5
255,99.65217391304348,1000,25.8,explore,25.8,312.2,277.0
256,99.65217391304348,1000,32.9,explore,32.9,312.1,277.2
257,99.65217391304348,1000,27.4,explore,27.4,312.0,277.2
258,99.65217391304348,1000,35.6,explore,35.6,311.8,277.3
259,99.65217391304348,1000,29.7,explore,29.7,311.7,277.4
260,99.65217391304348,0,44.4,explore,44.4,310.9,277.4
261,99.65217391304348,1000,26.2,explore,26.2,310.8,277.7
262,99.65217391304348,1000,34.3,explore,34.3,310.6,278.1
263,99.65217391304348,1000,28.0,explore,28.0,310.4,278.3
264,99.65217391304348,0,33.9,explore,33.9,310.3,278.5
265,99.65217391304348,0,30.6,explore,30.6,310.2,278.5
266,99.65217391304348,1000,41.6,explore,41.6,309.5,278.7
267,99.65217391304348,0,33.3,explore,33.3,309.4,278.9
268,99.65217391304348,1000,32.9,explore,32.9,309.2,279.1
269,99.73913043478261,0,42.7,explore,42.7,308.9,279.5
270,99.73913043478261,1000,29.1,explore,29.1,308.6,279.6
271,99.73913043478261,1000,31.9,explore,31.9,308.4,279.8
272,99.82608695652172,1000,33.9,explore,33.9,308.4,280.0
273,99.82608695652172,0,45.3,explore,45.3,308.5,280.3
274,99.82608695652172,1000,32.2,explore,32.2,308.1,280.5
275,99.82608695652172,1000,39.2,explore,39.2,308.0,280.6
276,99.82608695652172,0,37.6,explore,37.6,307.8,280.9
277,99.91304347826087,1000,29.3,explore,29.3,307.8,281.0
278,99.91304347826087,0,37.7,explore,37.7,307.6,281.4
279,99.91304347826087,1000,35.3,explore,35.3,307.3,281.7
280,100.0,1000,26.1,explore,26.1,307.3,281.9
281,100.0,1000,36.9,explore,36.9,307.2,282.1
282,100.0,1000,30.1,explore,30.1,307.0,282.1
283,100.0,1000,29.6,explore,29.6,307.0,282.2
284,100.0,1000,39.5,explore,39.5,306.6,282.3
285,100.0,1000,35.0,explore,35.0,306.4,282.4
286,100.0,1000,24.1,explore,24.1,306.9,282.8
287,100.0,0,37.5,explore,37.5,306.9,283.0
288,100.0,1000,27.3,explore,27.3,306.9,283.0
289,100.0,1000,34.5,explore,34.5,306.5,283.0
290,100.0,1000,31.8,explore,31.8,306.6,283.1
291,100.0,0,35.1,explore,35.1,306.4,283.2
292,100.0,1000,40.8,explore,40.8,306.2,283.2
293,100.0,1000,22.1,explore,22.1,306.1,283.3
294,100.0,1000,39.6,explore,39.6,305.9,283.7
295,100.0,1000,29.3,explore,29.3,305.7,283.7
296,100.0,1000,39.6,explore,39.6,305.5,284.1
297,100.0,1000,27.6,explore,27.6,305.0,284.1
298,100.0,1000,37.6,explore,37.6,304.8,284.1
299,100.0,0,35.9,explore,35.9,304.8,284.2
300,100.0,0,22.3,explore,22.3,304.8,284.4
301,100.0,1000,31.7,explore,31.7,304.8,284.6
302,100.0,1000,33.0,explore,33.0,304.4,284.6
303,100.0,0,35.2,explore,35.2,304.3,284.6
304,100.0,1000,26.5,explore,26.5,304.1,284.6
305,100.0,1000,31.5,explore,31.5,303.9,284.6
306,100.0,0,27.6,explore,27.6,303.7,284.6
307,100.0,1000,27.9,explore,27.9,303.6,284.6
308,100.0,1000,33.8,explore,33.8,303.2,284.6
309,100.0,1000,31.7,explore,31.7,303.2,284.9
310,100.0,1000,38.7,explore,38.7,303.1,285.0
311,100.0,1000,41.3,explore,41.3,302.7,285.0
312,100.0,1000,18.3,explore,18.3,302.5,285.0
313,100.0,0,36.2,explore,36.2,302.4,285.0
314,100.0,1000,28.2,explore,28.2,301.9,285.1
315,100.0,0,36.5,explore,36.5,301.9,285.1
316,100.0,1000,30.8,explore,30.8,301.8,285.2
317,100.0,1000,39.6,explore,39.6,301.5,285.2
318,100.0,1000,27.3,explore,27.3,301.5,285.3
319,100.0,0,36.2,explore,36.2,301.3,285.3
320,100.0,1000,34.5,explore,34.5,301.3,285.4
321,100.0,1000,35.0,explore,35.0,300.9,285.4
322,100.0,1000,38.9,explore,38.9,300.6,285.6
323,100.0,0,29.2,explore,29.2,300.5,285.7
324,100.0,1000,32.2,explore,32.2,300.2,285.7
325,100.0,1000,27.2,explore,27.2,300.2,285.8
326,100.0,0,36.1,explore,36.1,300.0,285.8
327,100.0,0,26.3,explore,26.3,299.7,285.8
328,100.0,1000,40.8,explore,40.8,299.5,285.8
329,100.0,1000,34.8,explore,34.8,299.4,285.9
330,100.0,1000,24.8,explore,24.8,299.3,285.9
331,100.0,1000,34.7,explore,34.7,299.2,285.9
332,100.0,1000,35.0,explore,35.0,298.9,285.9
333,100.0,1000,36.0,explore,36.0,298.8,285.9
334,100.0,0,30.7,explore,30.7,298.8,286.0
335,100.0,1000,39.2,explore,39.2,298.5,286.0
336,100.0,1000,32.4,explore,32.4,298.2,286.1
337,100.0,1000,30.1,explore,30.1,298.1,286.1
338,100.0,0,37.5,explore,37.5,297.7,286.3
339,100.0,0,32.7,explore,32.7,297.5,286.3
340,100.0,1000,38.0,explore,38.0,297.2,286.4
341,100.0,0,36.7,explore,36.7,297.1,286.4
342,100.0,1000,27.0,explore,27.0,297.1,286.6
343,100.0,1000,37.4,explore,37.4,296.8,286.7
344,100.0,1000,26.3,explore,26.3,296.6,286.7
345,100.0,1000,29.0,explore,29.0,296.5,286.8
346,100.0,1000,29.6,explore,29.6,296.4,286.8
347,100.0,0,31.6,explore,31.6,296.3,286.8
348,100.0,1000,33.5,explore,33.5,296.2,286.8
349,100.0,1000,33.1,explore,33.1,296.1,286.8
350,100.0,1000,37.7,explore,37.7,295.9,286.8
351,100.0,1000,24.4,explore,24.4,295.8,286.8
352,100.0,0,36.1,explore,36.1,295.8,287.0
353,100.0,1000,32.1,explore,32.1,295.7,287.0
354,100.0,1000,29.4,explore,29.4,295.7,287.0
355,100.0,1000,32.0,explore,32.0,295.7,287.1
356,100.0,0,28.9,explore,28.9,295.6,287.1
357,100.0,1000,35.9,explore,35.9,295.6,287.1
358,100.0,1000,36.4,explore,36.4,295.5,287.1
359,100.0,0,35.9,explore,35.9,295.7,287.1
360,100.0,1000,33.6,explore,33.6,296.1,287.1
361,100.0,1000,27.3,explore,27.3,296.3,287.1
362,100.0,0,29.9,explore,29.9,296.2,287.1
363,100.0,0,34.0,explore,34.0,296.2,287.1
364,100.0,0,37.8,explore,37.8,296.1,287.1
365,100.0,0,42.2,explore,42.2,295.9,287.1
366,100.0,1000,35.1,explore,35.1,295.8,287.1
367,100.0,1000,37.3,explore,37.3,295.8,287.1
368,100.0,1000,31.8,explore,31.8,295.8,287.1
369,100.0,1000,27.3,explore,27.3,295.7,287.1
370,100.0,1000,34.3,explore,34.3,295.6,287.2
371,100.0,0,39.0,explore,39.0,295.6,287.4
372,100.0,1000,38.9,explore,38.9,295.5,287.4
373,100.0,1000,30.1,explore,30.1,295.4,287.4
374,100.0,0,35.5,explore,35.5,295.4,287.4
375,100.0,1000,30.8,explore,30.8,295.3,287.4
376,100.0,1000,29.5,explore,29.5,295.2,287.4
377,100.0,1000,38.4,explore,38.4,295.0,287.4
378,100.0,1000,32.9,explore,32.9,294.6,287.4
379,100.0,0,35.2,explore,35.2,294.5,287.5
380,100.0,1000,32.6,explore,32.6,294.4,287.5
381,100.0,1000,26.6,explore,26.6,294.2,287.5
382,100.0,1000,33.7,explore,33.7,294.1,287.5
383,100.0,1000,38.5,explore,38.5,294.0,287.5
384,100.0,0,35.2,explore,35.2,293.8,287.5
385,100.0,1000,35.3,explore,35.3,293.8,287.6
386,100.0,0,29.3,explore,29.3,293.8,287.6
387,100.0,1000,37.6,explore,37.6,293.8,287.6
388,100.0,1000,34.4,explore,34.4,293.8,287.6
389,100.0,1000,31.6,explore,31.6,293.8,287.6
390,100.0,1000,35.1,explore,35.1,293.7,287.6
391,100.0,0,41.2,explore,41.2,293.6,287.6
392,100.0,1000,37.6,explore,37.6,293.4,287.6
393,100.0,0,38.6,explore,38.6,293.3,287.6
394,100.0,1000,32.1,explore,32.1,293.1,287.6
395,100.0,1000,31.7,explore,31.7,293.2,287.6
396,100.0,1000,37.9,explore,37.9,293.1,287.6
397,100.0,1000,28.6,explore,28.6,293.0,287.6
398,100.0,1000,32.6,explore,32.6,293.0,287.6
399,100.0,1000,33.9,explore,33.9,292.9,287.6
400,100.0,1000,7.8,exploit,7.8,292.9,287.6
401,100.0,1000,5.7,exploit,5.7,292.9,287.6
402,100.0,1000,8.3,exploit,8.3,292.9,287.6
403,100.0,1000,15.1,exploit,15.1,292.9,287.6
404,100.0,1000,8.2,exploit,8.2,292.9,287.6
405,100.0,1000,3.8,exploit,3.8,292.9,287.6
406,100.0,1000,8.4,exploit,8.4,292.9,287.6
407,100.0,1000,8.6,exploit,8.6,292.9,287.6
408,100.0,1000,2.7,exploit,2.7,292.9,287.6
409,100.0,1000,9.3,exploit,9.3,292.9,287.6
