trial,phase,steps,numerosity,reliable,knowledge
0,explore,36.8,29.3,0.0,0.0
1,explore,23.3,46.8,0.0,0.0
2,explore,33.1,71.8,0.0,0.0
3,explore,37.8,94.9,0.0,0.0
4,explore,32.5,112.9,0.0,0.0
5,explore,35.0,136.4,0.0,0.0
6,explore,33.5,155.4,0.0,0.0
7,explore,20.9,168.1,0.0,0.0
8,explore,44.9,192.8,0.0,0.0
9,explore,36.2,209.7,0.0,0.0
10,explore,28.7,221.8,0.0,0.0
11,explore,32.2,233.4,0.0,0.0
12,explore,37.6,248.0,0.0,0.0
13,explore,27.3,255.3,0.0,0.0
14,explore,41.6,266.7,0.0,0.0
15,explore,49.7,278.1,0.0,0.0
16,explore,45.1,292.5,0.0,0.0
17,explore,45.7,301.5,0.0,0.0
18,explore,41.1,308.6,0.0,0.0
19,explore,36.9,316.6,0.0,0.0
20,explore,37.9,320.5,0.0,0.0
21,explore,35.2,325.7,0.0,0.0
22,explore,45.8,332.7,0.0,0.0
23,explore,37.2,338.8,0.0,0.0
24,explore,45.1,345.3,0.0,0.0
25,explore,42.8,351.8,0.0,0.0
26,explore,34.7,355.8,0.0,0.0
27,explore,34.3,358.5,0.0,0.0
28,explore,46.7,363.0,0.0,0.0
29,explore,37.7,366.9,0.0,0.0
30,explore,41.2,370.0,0.0,0.0
31,explore,42.0,371.3,0.0,0.0
32,explore,36.9,373.7,0.0,0.0
33,explore,42.2,376.7,0.0,0.0
34,explore,31.8,378.6,0.0,0.0
35,explore,42.4,379.5,0.0,0.0
36,explore,43.2,380.1,0.0,0.0
37,explore,34.0,380.3,0.0,0.0
38,explore,44.4,382.5,0.0,0.0
39,explore,37.2,382.2,0.0,0.0
40,explore,40.6,382.9,0.0,0.0
41,explore,48.8,383.3,0.0,0.0
42,explore,39.6,384.4,0.0,0.0
43,explore,40.1,383.6,0.0,0.0
44,explore,34.9,384.5,0.0,0.0
45,explore,38.3,385.6,0.0,0.0
46,explore,45.5,385.6,0.0,0.0
47,explore,44.8,385.3,0.0,0.0
48,explore,38.9,385.4,0.0,0.0
49,explore,34.2,384.7,0.0,0.0
50,explore,42.9,384.3,0.0,0.0
51,explore,40.7,383.5,0.0,0.0
52,explore,39.1,382.6,0.0,0.0
53,explore,36.4,382.7,0.0,0.0
54,explore,46.1,382.6,0.0,0.0
55,explore,32.9,382.1,0.0,0.0
56,explore,37.1,381.9,0.0,0.0
57,explore,43.7,382.1,0.0,0.0
58,explore,38.9,381.2,0.0,0.0
59,explore,28.3,380.8,0.0,0.0
60,explore,44.7,380.5,0.0,0.0
61,explore,45.6,379.5,0.0,0.0
62,explore,41.3,379.2,0.0,0.0
63,explore,30.0,379.1,0.0,0.0
64,explore,44.0,378.4,0.0,0.0
65,explore,32.1,378.6,0.0,0.0
66,explore,35.2,377.7,0.0,0.0
67,explore,41.5,378.6,0.0,0.0
68,explore,45.5,377.4,0.0,0.0
69,explore,44.8,377.2,0.0,0.0
70,explore,32.7,376.9,0.0,0.0
71,explore,34.5,376.5,0.0,0.0
72,explore,37.9,376.2,0.0,0.0
73,explore,41.5,376.1,0.0,0.0
74,explore,37.7,376.1,0.0,0.0
75,explore,38.9,375.8,0.0,0.0
76,explore,37.6,375.5,0.0,0.0
77,explore,36.7,376.3,0.0,0.0
78,explore,40.4,375.3,0.0,0.0
79,explore,34.1,375.4,0.0,0.0
80,explore,43.2,375.1,0.0,0.0
81,explore,46.0,375.1,0.0,0.0
82,explore,35.0,375.0,0.0,0.0
83,explore,42.4,374.8,0.0,0.0
84,explore,41.2,374.0,0.0,0.0
85,explore,44.0,373.9,0.0,0.0
86,explore,42.0,374.4,0.0,0.0
87,explore,38.9,374.7,0.0,0.0
88,explore,43.7,374.8,0.0,0.0
89,explore,39.0,375.2,0.0,0.0
90,explore,25.8,375.1,0.0,0.0
91,explore,36.6,375.5,0.0,0.0
92,explore,36.1,375.3,0.0,0.0
93,explore,36.6,375.6,0.0,0.0
94,explore,38.7,374.7,0.0,0.0
95,explore,50.0,374.6,0.0,0.0
96,explore,39.6,374.4,0.0,0.0
97,explore,42.3,374.3,0.0,0.0
98,explore,40.3,373.7,0.0,0.0
99,explore,41.3,372.7,0.0,0.0
100,explore,40.0,372.3,0.0,0.0
101,explore,42.0,371.3,0.0,0.0
102,explore,39.3,370.5,0.0,0.0
103,explore,42.6,370.0,0.0,0.0
104,explore,43.8,369.7,0.0,0.0
105,explore,42.5,368.7,0.0,0.0
106,explore,43.3,368.5,0.0,0.0
107,explore,37.0,368.3,0.0,0.0
108,explore,39.7,367.0,0.0,0.0
109,explore,39.9,366.3,0.0,0.0
110,explore,40.9,365.7,0.0,0.0
111,explore,35.5,365.3,0.0,0.0
112,explore,32.7,365.0,0.0,0.0
113,explore,50.0,364.6,0.0,0.0
114,explore,39.2,364.1,0.0,0.0
115,explore,37.6,364.0,0.0,0.0
116,explore,42.9,364.2,0.0,0.0
117,explore,39.5,364.1,0.0,0.0
118,explore,38.4,364.8,0.0,0.0
119,explore,32.1,364.8,0.0,0.0
120,explore,33.7,364.3,0.0,0.0
121,explore,43.1,363.9,0.0,0.0
122,explore,43.9,363.2,0.0,0.0
123,explore,50.0,363.2,0.0,0.0
124,explore,40.7,362.5,0.0,0.0
125,explore,46.2,361.8,0.0,0.0
126,explore,33.8,360.9,0.0,0.0
127,explore,44.0,360.6,0.0,0.0
128,explore,50.0,360.1,0.0,0.0
129,explore,33.6,359.6,0.0,0.0
130,explore,34.1,359.0,0.0,0.0
131,explore,47.1,358.8,0.0,0.0
132,explore,41.6,359.1,0.0,0.0
133,explore,36.9,359.2,0.0,0.0
134,explore,47.7,358.2,0.0,0.0
135,explore,38.2,357.7,0.0,0.0
136,explore,46.5,357.4,0.0,0.0
137,explore,41.0,357.1,0.0,0.0
138,explore,47.3,356.4,0.0,0.0
139,explore,41.2,355.9,0.0,0.0
140,explore,34.8,355.9,0.0,0.0
141,explore,50.0,355.2,0.0,0.0
142,explore,39.9,355.1,0.0,0.0
143,explore,48.7,354.7,0.0,0.0
144,explore,40.7,353.9,0.0,0.0
145,explore,43.6,354.4,0.0,0.0
146,explore,41.3,354.2,0.0,0.0
147,explore,43.7,354.6,0.0,0.0
148,explore,45.5,355.6,0.0,0.0
149,explore,45.8,355.1,0.0,0.0
150,explore,32.8,357.3,0.0,0.0
151,explore,45.2,360.0,0.0,0.0
152,explore,31.6,360.3,0.0,0.0
153,explore,37.1,360.6,0.0,0.0
154,explore,48.1,361.7,0.0,0.0
155,explore,41.2,362.4,0.0,0.0
156,explore,40.3,362.9,0.0,0.0
157,explore,37.0,363.8,0.0,0.0
158,explore,46.9,363.8,0.0,0.0
159,explore,45.4,363.9,0.0,0.0
160,explore,39.5,364.8,0.0,0.0
161,explore,45.4,365.0,0.0,0.0
162,explore,45.9,364.9,0.0,0.0
163,explore,32.8,365.5,0.0,0.0
164,explore,45.1,365.1,0.0,0.0
165,explore,50.0,365.0,0.0,0.0
166,explore,40.3,365.1,0.0,0.0
167,explore,40.6,365.3,0.0,0.0
168,explore,45.2,365.2,0.0,0.0
169,explore,42.0,365.0,0.0,0.0
170,explore,43.7,364.8,0.0,0.0
171,explore,47.8,365.0,0.0,0.0
172,explore,48.0,364.8,0.0,0.0
173,explore,45.2,364.6,0.0,0.0
174,explore,38.9,364.2,0.0,0.0
175,explore,36.5,363.8,0.0,0.0
176,explore,46.4,363.6,0.0,0.0
177,explore,41.1,363.1,0.0,0.0
178,explore,44.1,363.0,0.0,0.0
179,explore,45.1,362.8,0.0,0.0
180,explore,39.9,362.7,0.0,0.0
181,explore,47.7,362.5,0.0,0.0
182,explore,47.7,362.2,0.0,0.0
183,explore,43.6,361.8,0.0,0.0
184,explore,44.3,361.0,0.0,0.0
185,explore,38.9,360.6,0.0,0.0
186,explore,45.7,359.9,0.0,0.0
187,explore,44.3,359.4,0.0,0.0
188,explore,37.0,359.2,0.0,0.0
189,explore,38.0,358.7,0.0,0.0
190,explore,45.3,358.5,0.0,0.0
191,explore,35.7,358.0,0.0,0.0
192,explore,37.1,358.0,0.0,0.0
193,explore,44.6,357.8,0.0,0.0
194,explore,43.9,357.8,0.0,0.0
195,explore,36.9,357.7,0.0,0.0
196,explore,34.5,357.7,0.0,0.0
197,explore,39.7,357.2,0.0,0.0
198,explore,49.0,356.9,0.0,0.0
199,explore,42.0,356.6,0.0,0.0
200,explore,32.7,356.0,0.0,0.0
201,explore,38.7,355.5,0.0,0.0
202,explore,41.7,355.3,0.0,0.0
203,explore,50.0,355.3,0.0,0.0
204,explore,43.5,354.9,0.0,0.0
205,explore,39.7,354.8,0.0,0.0
206,explore,46.8,354.7,0.0,0.0
207,explore,41.4,354.6,0.0,0.0
208,explore,38.1,354.1,0.0,0.0
209,explore,41.5,353.8,0.0,0.0
210,explore,44.3,353.8,0.0,0.0
211,explore,43.1,353.5,0.0,0.0
212,explore,38.2,353.3,0.0,0.0
213,explore,38.1,352.9,0.0,0.0
214,explore,35.1,352.3,0.0,0.0
215,explore,50.0,352.1,0.0,0.0
216,explore,46.8,351.6,0.0,0.0
217,explore,36.0,351.4,0.0,0.0
218,explore,35.1,351.2,0.0,0.0
219,explore,38.4,351.0,0.0,0.0
220,explore,43.1,350.9,0.0,0.0
221,explore,45.3,350.9,0.0,0.0
222,explore,41.8,350.6,0.0,0.0
223,explore,42.3,350.4,0.0,0.0
