trial,knowledge,reward,steps_in_trial,phase,steps,numerosity,reliable
64,92.95652173913044,0,33.7,explore,33.7,378.2,215.5
65,93.1304347826087,1000,24.2,explore,24.2,377.7,216.7
66,93.73913043478261,1000,38.1,explore,38.1,376.9,218.3
67,94.17391304347827,0,33.7,explore,33.7,376.4,220.8
68,94.2608695652174,1000,19.4,explore,19.4,376.1,221.2
69,94.60869565217392,1000,35.3,explore,35.3,375.7,223.5
70,95.04347826086958,1000,36.6,explore,36.6,375.1,225.7
71,95.47826086956522,1000,25.0,explore,25.0,374.5,227.1
72,95.91304347826089,1000,28.1,explore,28.1,374.4,229.0
73,96.08695652173915,1000,33.1,explore,33.1,373.4,230.9
74,96.34782608695653,1000,25.9,explore,25.9,373.1,232.0
75,96.86956521739131,1000,33.4,explore,33.4,373.0,235.3
76,97.39130434782608,1000,33.5,explore,33.5,372.9,237.7
77,97.56521739130434,0,35.9,explore,35.9,372.3,239.4
78,97.56521739130434,0,35.6,explore,35.6,372.2,240.9
79,97.73913043478262,1000,21.6,explore,21.6,372.3,242.7
80,97.91304347826089,1000,28.4,explore,28.4,371.6,243.7
81,98.08695652173914,1000,29.7,explore,29.7,371.0,245.4
82,98.17391304347827,1000,32.1,explore,32.1,370.6,246.9
83,98.26086956521739,1000,27.4,explore,27.4,370.5,248.0
84,98.34782608695652,1000,27.2,explore,27.2,369.3,248.9
85,98.34782608695652,0,34.2,explore,34.2,368.6,250.4
86,98.52173913043478,1000,27.6,explore,27.6,368.0,251.0
87,98.69565217391305,0,30.8,explore,30.8,367.4,251.7
88,98.86956521739131,1000,30.8,explore,30.8,366.9,253.1
89,98.86956521739131,0,28.5,explore,28.5,366.6,254.2
90,98.95652173913045,1000,38.4,explore,38.4,366.3,255.1
91,99.13043478260872,1000,39.7,explore,39.7,365.4,256.4
92,99.21739130434784,0,29.3,explore,29.3,365.1,257.1
93,99.21739130434784,0,31.6,explore,31.6,364.6,257.9
94,99.21739130434784,1000,25.7,explore,25.7,363.7,258.5
95,99.21739130434784,1000,34.2,explore,34.2,363.1,259.7
96,99.30434782608697,1000,40.9,explore,40.9,362.4,260.7
97,99.30434782608697,1000,23.3,explore,23.3,361.7,261.1
98,99.30434782608697,1000,32.8,explore,32.8,361.2,261.3
99,99.30434782608697,1000,27.6,explore,27.6,360.9,262.0
100,99.3913043478261,0,35.3,explore,35.3,360.6,263.2
101,99.3913043478261,1000,24.5,explore,24.5,360.2,263.9
102,99.3913043478261,1000,32.1,explore,32.1,359.3,264.6
103,99.3913043478261,0,33.8,explore,33.8,359.6,266.0
104,99.47826086956522,1000,25.1,explore,25.1,359.4,266.8
105,99.47826086956522,1000,20.3,explore,20.3,358.8,266.7
106,99.56521739130434,0,30.3,explore,30.3,358.5,266.9
107,99.65217391304348,1000,40.9,explore,40.9,359.3,267.4
108,99.73913043478261,0,30.6,explore,30.6,359.6,267.7
109,99.73913043478261,1000,35.1,explore,35.1,359.8,268.4
110,99.73913043478261,0,28.0,explore,28.0,360.1,268.9
111,99.82608695652172,0,43.9,explore,43.9,360.3,270.3
112,99.82608695652172,0,39.5,explore,39.5,360.1,271.0
113,99.91304347826087,1000,35.2,explore,35.2,359.6,271.8
114,99.91304347826087,1000,28.3,explore,28.3,359.8,272.3
115,99.91304347826087,0,34.5,explore,34.5,359.6,272.9
116,99.91304347826087,1000,31.5,explore,31.5,359.2,273.1
117,99.91304347826087,0,31.9,explore,31.9,358.8,273.4
118,99.91304347826087,1000,29.9,explore,29.9,358.2,273.8
119,99.91304347826087,1000,35.2,explore,35.2,357.4,273.9
120,99.91304347826087,0,25.7,explore,25.7,356.9,273.9
121,99.91304347826087,1000,31.7,explore,31.7,355.9,274.2
122,99.91304347826087,1000,31.4,explore,31.4,355.9,274.9
123,99.91304347826087,1000,31.4,explore,31.4,355.4,275.3
124,99.91304347826087,0,41.3,explore,41.3,354.2,275.6
125,99.91304347826087,1000,28.4,explore,28.4,353.7,275.6
126,99.91304347826087,1000,34.9,explore,34.9,353.6,275.9
127,99.91304347826087,1000,36.8,explore,36.8,352.9,276.2
128,99.91304347826087,0,39.6,explore,39.6,351.9,276.6
129,99.91304347826087,1000,24.5,explore,24.5,351.3,276.5
130,99.91304347826087,1000,30.8,explore,30.8,350.8,276.6
131,99.91304347826087,1000,27.8,explore,27.8,349.9,277.1
132,99.91304347826087,1000,31.3,explore,31.3,349.4,277.1
133,99.91304347826087,0,31.8,explore,31.8,348.8,277.3
134,99.91304347826087,1000,38.6,explore,38.6,347.8,277.2
135,100.0,0,34.5,explore,34.5,346.9,277.4
136,100.0,1000,30.9,explore,30.9,346.5,277.4
137,100.0,1000,36.7,explore,36.7,346.7,277.5
138,100.0,1000,35.0,explore,35.0,346.3,277.9
139,100.0,1000,33.7,explore,33.7,346.2,277.9
140,100.0,0,27.9,explore,27.9,346.5,277.8
141,100.0,0,38.5,explore,38.5,346.5,278.0
142,100.0,0,31.5,explore,31.5,346.6,278.2
143,100.0,1000,25.2,explore,25.2,345.8,278.1
144,100.0,0,26.6,explore,26.6,345.1,278.1
145,100.0,1000,31.5,explore,31.5,344.8,278.5
146,100.0,1000,41.1,explore,41.1,344.1,278.7
147,100.0,1000,34.6,explore,34.6,343.7,279.1
148,100.0,1000,33.5,explore,33.5,343.2,279.5
149,100.0,1000,21.4,explore,21.4,343.1,279.5
150,100.0,0,35.2,explore,35.2,343.0,279.7
151,100.0,1000,30.1,explore,30.1,342.8,279.8
152,100.0,1000,35.2,explore,35.2,342.2,279.9
153,100.0,1000,33.6,explore,33.6,341.6,280.3
154,100.0,0,34.3,explore,34.3,341.3,280.4
155,100.0,1000,35.6,explore,35.6,341.0,280.4
156,100.0,1000,36.3,explore,36.3,341.0,280.5
157,100.0,0,31.6,explore,31.6,340.1,280.6
158,100.0,1000,32.0,explore,32.0,338.8,280.5
159,100.0,0,31.7,explore,31.7,338.2,280.9
160,100.0,1000,29.7,explore,29.7,337.6,280.8
161,100.0,1000,34.6,explore,34.6,337.7,280.8
162,100.0,1000,34.2,explore,34.2,337.2,280.7
163,100.0,0,28.2,explore,28.2,336.7,280.7
164,100.0,1000,34.0,explore,34.0,336.3,280.7
165,100.0,0,29.8,explore,29.8,335.6,281.1
166,100.0,1000,32.3,explore,32.3,335.4,281.1
167,100.0,1000,32.1,explore,32.1,335.1,281.0
168,100.0,0,26.0,explore,26.0,335.0,281.1
169,100.0,1000,33.8,explore,33.8,334.5,281.2
170,100.0,0,36.8,explore,36.8,334.3,281.2
171,100.0,0,31.1,explore,31.1,333.8,281.2
172,100.0,0,35.2,explore,35.2,333.4,281.3
173,100.0,0,34.7,explore,34.7,332.7,281.3
174,100.0,1000,26.4,explore,26.4,332.3,281.3
175,100.0,0,29.4,explore,29.4,332.1,281.3
176,100.0,1000,27.9,explore,27.9,332.4,281.2
177,100.0,1000,33.4,explore,33.4,332.3,281.1
178,100.0,1000,31.6,explore,31.6,331.4,281.1
179,100.0,0,37.0,explore,37.0,331.3,281.1
180,100.0,1000,22.4,explore,22.4,331.4,281.2
181,100.0,1000,29.1,explore,29.1,331.0,281.2
182,100.0,0,39.4,explore,39.4,330.9,281.2
183,100.0,1000,25.1,explore,25.1,330.7,281.2
184,100.0,0,34.8,explore,34.8,330.4,281.2
185,100.0,1000,30.2,explore,30.2,329.5,281.2
186,100.0,1000,30.3,explore,30.3,328.7,281.3
187,100.0,0,31.6,explore,31.6,328.2,281.3
188,100.0,1000,32.0,explore,32.0,327.4,281.4
189,100.0,1000,34.4,explore,34.4,327.1,281.5
190,100.0,1000,27.7,explore,27.7,326.8,281.5
191,100.0,0,32.5,explore,32.5,326.4,281.6
192,100.0,1000,18.8,explore,18.8,326.2,281.6
193,100.0,1000,38.7,explore,38.7,325.8,281.6
194,100.0,1000,27.6,explore,27.6,325.2,281.6
195,100.0,0,26.3,explore,26.3,324.8,281.6
196,100.0,1000,34.7,explore,34.7,324.4,281.7
197,100.0,0,33.0,explore,33.0,323.9,281.6
198,100.0,1000,28.2,explore,28.2,323.7,281.6
199,100.0,0,35.0,explore,35.0,323.4,281.6
200,100.0,0,35.4,explore,35.4,323.1,281.6
201,100.0,1000,35.8,explore,35.8,322.7,281.6
202,100.0,1000,36.2,explore,36.2,322.2,281.7
203,100.0,1000,34.3,explore,34.3,321.6,281.7
204,100.0,1000,28.3,explore,28.3,321.2,281.7
205,100.0,0,37.7,explore,37.7,320.4,281.7
206,100.0,1000,33.6,explore,33.6,319.9,281.8
207,100.0,1000,39.9,explore,39.9,319.5,281.8
208,100.0,0,38.2,explore,38.2,319.0,281.9
209,100.0,1000,37.3,explore,37.3,318.5,281.8
210,100.0,1000,27.0,explore,27.0,318.5,281.8
211,100.0,1000,25.6,explore,25.6,318.4,281.8
212,100.0,1000,37.3,explore,37.3,318.0,281.8
213,100.0,1000,22.5,explore,22.5,317.1,281.8
214,100.0,0,31.6,explore,31.6,317.0,281.8
215,100.0,1000,32.5,explore,32.5,316.9,281.8
216,100.0,0,43.3,explore,43.3,316.5,282.0
217,100.0,1000,27.2,explore,27.2,316.3,282.0
218,100.0,1000,33.6,explore,33.6,316.3,282.1
219,100.0,0,32.3,explore,32.3,315.8,282.1
220,100.0,1000,28.2,explore,28.2,315.1,282.1
221,100.0,0,34.7,explore,34.7,314.7,282.2
222,100.0,0,31.4,explore,31.4,314.6,282.2
223,100.0,0,39.0,explore,39.0,314.4,282.2
224,100.0,0,30.7,explore,30.7,314.5,282.2
225,100.0,1000,30.0,explore,30.0,314.4,282.2
226,100.0,1000,29.3,explore,29.3,314.3,282.2
227,100.0,1000,31.7,explore,31.7,313.8,282.2
228,100.0,1000,37.8,explore,37.8,313.9,282.2
229,100.0,0,30.1,explore,30.1,313.7,282.2
230,100.0,1000,35.1,explore,35.1,313.3,282.2
231,100.0,1000,31.9,explore,31.9,313.3,282.2
232,100.0,0,44.6,explore,44.6,312.3,282.3
233,100.0,1000,15.6,explore,15.6,312.2,282.3
234,100.0,1000,35.1,explore,35.1,311.5,282.3
235,100.0,1000,39.1,explore,39.1,311.1,282.2
236,100.0,1000,27.3,explore,27.3,310.8,282.2
237,100.0,0,27.5,explore,27.5,310.5,282.2
238,100.0,1000,33.0,explore,33.0,310.3,282.2
239,100.0,1000,42.2,explore,42.2,309.8,282.2
240,100.0,0,41.9,explore,41.9,309.3,282.2
241,100.0,1000,34.0,explore,34.0,309.1,282.3
242,100.0,0,31.0,explore,31.0,308.6,282.3
243,100.0,1000,30.8,explore,30.8,308.3,282.3
244,100.0,1000,32.0,explore,32.0,308.0,282.3
245,100.0,0,33.4,explore,33.4,307.6,282.2
246,100.0,1000,28.5,explore,28.5,307.6,282.2
247,100.0,0,39.8,explore,39.8,307.2,282.2
248,100.0,1000,36.5,explore,36.5,307.1,282.2
249,100.0,0,28.4,explore,28.4,306.9,282.2
250,100.0,1000,32.7,explore,32.7,306.8,282.2
251,100.0,1000,31.9,explore,31.9,306.4,282.2
252,100.0,1000,28.8,explore,28.8,306.3,282.2
253,100.0,1000,39.7,explore,39.7,305.7,282.2
254,100.0,0,29.3,explore,29.3,305.9,282.3
255,100.0,1000,26.4,explore,26.4,306.0,282.3
256,100.0,1000,29.9,explore,29.9,306.1,282.3
257,100.0,1000,33.4,explore,33.4,306.2,282.3
258,100.0,0,21.7,explore,21.7,306.1,282.3
259,100.0,1000,34.5,explore,34.5,306.2,282.3
260,100.0,0,38.1,explore,38.1,306.0,282.3
261,100.0,1000,27.0,explore,27.0,305.7,282.3
262,100.0,1000,37.6,explore,37.6,305.1,282.3
263,100.0,1000,33.8,explore,33.8,304.8,282.3
264,100.0,1000,37.7,explore,37.7,304.3,282.3
265,100.0,0,31.4,explore,31.4,304.0,282.3
266,100.0,0,31.0,explore,31.0,303.7,282.3
267,100.0,1000,35.1,explore,35.1,303.4,282.3
268,100.0,1000,36.2,explore,36.2,303.0,282.3
269,100.0,1000,32.4,explore,32.4,302.7,282.3
270,100.0,1000,29.3,explore,29.3,302.4,282.3
271,100.0,1000,33.2,explore,33.2,302.2,282.3
272,100.0,0,42.2,explore,42.2,302.0,282.4
273,100.0,1000,35.0,explore,35.0,301.8,282.6
274,100.0,0,37.9,explore,37.9,301.3,282.6
275,100.0,1000,35.1,explore,35.1,300.9,282.6
276,100.0,1000,30.7,explore,30.7,300.9,282.6
277,100.0,1000,29.8,explore,29.8,300.9,282.6
278,100.0,0,43.5,explore,43.5,300.7,282.6
279,100.0,1000,29.0,explore,29.0,300.5,282.6
280,100.0,1000,27.5,explore,27.5,300.4,282.6
281,100.0,1000,40.7,explore,40.7,300.2,282.6
282,100.0,1000,29.0,explore,29.0,300.1,282.6
283,100.0,1000,27.7,explore,27.7,299.9,282.6
284,100.0,0,39.5,explore,39.5,299.6,282.6
285,100.0,1000,24.6,explore,24.6,299.4,282.6
286,100.0,1000,33.1,explore,33.1,299.4,282.6
287,100.0,0,36.3,explore,36.3,298.7,282.6
288,100.0,1000,36.1,explore,36.1,298.2,282.6
289,100.0,1000,27.5,explore,27.5,298.0,282.7
290,100.0,1000,41.7,explore,41.7,297.6,282.7
291,100.0,0,36.2,explore,36.2,297.3,282.7
292,100.0,1000,32.9,explore,32.9,296.9,282.7
293,100.0,1000,36.9,explore,36.9,296.6,282.7
294,100.0,1000,39.3,explore,39.3,296.3,282.8
295,100.0,0,32.0,explore,32.0,296.1,282.8
296,100.0,0,34.2,explore,34.2,296.0,282.8
297,100.0,1000,33.1,explore,33.1,295.7,282.8
298,100.0,0,38.7,explore,38.7,295.6,282.9
299,100.0,0,36.1,explore,36.1,295.4,282.9
300,100.0,1000,34.2,explore,34.2,295.3,282.9
301,100.0,1000,26.2,explore,26.2,295.1,282.9
302,100.0,1000,39.1,explore,39.1,295.0,282.9
303,100.0,0,26.7,explore,26.7,294.9,282.9
304,100.0,1000,34.6,explore,34.6,294.8,282.9
305,100.0,1000,34.9,explore,34.9,294.6,282.9
306,100.0,0,38.5,explore,38.5,294.6,282.9
307,100.0,1000,30.9,explore,30.9,294.5,282.9
308,100.0,0,30.4,explore,30.4,294.5,282.9
309,100.0,1000,34.6,explore,34.6,294.6,283.0
310,100.0,1000,30.7,explore,30.7,294.9,283.0
311,100.0,0,37.1,explore,37.1,294.8,283.0
312,100.0,1000,30.1,explore,30.1,294.6,283.0
313,100.0,0,30.2,explore,30.2,294.8,283.0
314,100.0,1000,31.1,explore,31.1,295.1,283.0
315,100.0,1000,34.7,explore,34.7,295.0,283.0
316,100.0,0,38.1,explore,38.1,294.5,283.0
317,100.0,1000,27.8,explore,27.8,294.4,283.1
318,100.0,1000,34.8,explore,34.8,294.7,283.1
319,100.0,1000,30.9,explore,30.9,295.0,283.1
320,100.0,1000,39.3,explore,39.3,295.1,283.1
321,100.0,0,42.4,explore,42.4,295.1,283.1
322,100.0,1000,40.5,explore,40.5,295.2,283.1
323,100.0,0,36.0,explore,36.0,295.0,283.1
324,100.0,1000,28.6,explore,28.6,294.9,283.1
325,100.0,1000,24.7,explore,24.7,294.8,283.1
326,100.0,1000,36.2,explore,36.2,294.7,283.1
327,100.0,1000,36.3,explore,36.3,294.6,283.1
328,100.0,0,29.0,explore,29.0,294.7,283.1
329,100.0,1000,31.3,explore,31.3,294.5,283.1
330,100.0,1000,30.6,explore,30.6,294.4,283.1
331,100.0,0,35.2,explore,35.2,294.3,283.1
332,100.0,1000,30.6,explore,30.6,294.2,283.1
333,100.0,0,27.9,explore,27.9,294.2,283.1
334,100.0,1000,28.8,explore,28.8,294.1,283.1
335,100.0,1000,32.7,explore,32.7,293.8,283.1
336,100.0,1000,34.9,explore,34.9,293.7,283.1
337,100.0,1000,32.1,explore,32.1,293.6,283.1
338,100.0,1000,35.0,explore,35.0,293.6,283.1
339,100.0,0,33.1,explore,33.1,293.5,283.2
340,100.0,1000,37.9,explore,37.9,293.5,283.2
341,100.0,0,36.4,explore,36.4,293.5,283.3
342,100.0,1000,41.9,explore,41.9,293.4,283.2
343,100.0,1000,32.1,explore,32.1,293.0,283.2
344,100.0,0,33.3,explore,33.3,292.9,283.2
345,100.0,1000,30.7,explore,30.7,292.9,283.2
346,100.0,0,33.5,explore,33.5,292.8,283.2
347,100.0,1000,35.4,explore,35.4,292.8,283.2
348,100.0,1000,32.0,explore,32.0,292.8,283.2
349,100.0,1000,31.0,explore,31.0,292.7,283.2
350,100.0,1000,35.3,explore,35.3,292.6,283.2
351,100.0,0,33.5,explore,33.5,292.6,283.2
352,100.0,1000,31.5,explore,31.5,292.5,283.2
353,100.0,1000,33.8,explore,33.8,292.3,283.2
354,100.0,1000,26.4,explore,26.4,292.3,283.2
355,100.0,1000,33.8,explore,33.8,292.2,283.2
356,100.0,1000,21.7,explore,21.7,292.1,283.2
357,100.0,1000,34.1,explore,34.1,291.9,283.2
358,100.0,0,30.8,explore,30.8,291.9,283.2
359,100.0,1000,30.3,explore,30.3,291.9,283.2
360,100.0,1000,36.9,explore,36.9,291.5,283.2
361,100.0,0,44.5,explore,44.5,291.5,283.2
362,100.0,1000,35.9,explore,35.9,291.4,283.2
363,100.0,0,33.4,explore,33.4,291.1,283.2
364,100.0,1000,33.0,explore,33.0,290.9,283.2
365,100.0,0,39.0,explore,39.0,290.7,283.2
366,100.0,1000,34.6,explore,34.6,290.7,283.2
367,100.0,1000,30.0,explore,30.0,290.6,283.2
368,100.0,1000,36.6,explore,36.6,290.5,283.2
369,100.0,1000,31.3,explore,31.3,290.4,283.2
370,100.0,1000,33.7,explore,33.7,290.3,283.2
371,100.0,1000,25.0,explore,25.0,290.3,283.2
372,100.0,1000,36.9,explore,36.9,290.1,283.2
373,100.0,0,38.9,explore,38.9,289.9,283.2
374,100.0,1000,39.1,explore,39.1,289.7,283.2
375,100.0,0,29.4,explore,29.4,289.6,283.2
376,100.0,1000,43.1,explore,43.1,289.6,283.2
377,100.0,1000,38.9,explore,38.9,289.2,283.2
378,100.0,0,35.0,explore,35.0,289.1,283.2
379,100.0,1000,38.8,explore,38.8,288.9,283.2
380,100.0,1000,31.4,explore,31.4,288.8,283.2
381,100.0,1000,37.4,explore,37.4,288.5,283.2
382,100.0,0,27.5,explore,27.5,288.5,283.2
383,100.0,1000,29.7,explore,29.7,288.5,283.2
384,100.0,0,29.7,explore,29.7,288.5,283.2
385,100.0,1000,31.5,explore,31.5,288.5,283.2
386,100.0,1000,38.9,explore,38.9,288.2,283.2
387,100.0,0,36.6,explore,36.6,288.0,283.2
388,100.0,0,37.4,explore,37.4,288.0,283.2
389,100.0,1000,32.9,explore,32.9,287.7,283.2
390,100.0,1000,36.1,explore,36.1,287.6,283.2
391,100.0,0,31.2,explore,31.2,287.6,283.2
392,100.0,1000,39.7,explore,39.7,287.5,283.2
393,100.0,1000,21.7,explore,21.7,287.4,283.2
394,100.0,1000,26.4,explore,26.4,287.4,283.2
395,100.0,1000,38.1,explore,38.1,287.4,283.2
396,100.0,0,43.7,explore,43.7,287.2,283.2
397,100.0,1000,32.2,explore,32.2,287.2,283.2
398,100.0,1000,29.9,explore,29.9,287.2,283.2
399,100.0,1000,34.7,explore,34.7,287.0,283.2
400,100.0,0,9.1,exploit,9.1,287.0,283.2
401,100.0,1000,4.0,exploit,4.0,287.0,283.2
402,100.0,1000,4.4,exploit,4.4,287.0,283.2
403,100.0,1000,3.5,exploit,3.5,287.0,283.2
404,100.0,1000,10.9,exploit,10.9,287.0,283.2
405,100.0,1000,8.0,exploit,8.0,287.0,283.2
406,100.0,1000,9.0,exploit,9.0,287.0,283.2
407,100.0,1000,4.1,exploit,4.1,287.0,283.2
408,100.0,1000,4.1,exploit,4.1,287.0,283.2
409,100.0,1000,4.5,exploit,4.5,287.0,283.2
