trial,knowledge,reward,reward_cumulative,steps_in_trial,phase,steps,numerosity,reliable
162,21.988795518207283,-1055,-5474,200,explore,200,2281,769
163,21.988795518207283,-200,-5222,200,explore,200,2281,769
164,22.198879551820728,-1118,-5726,200,explore,200,2281,788
165,22.198879551820728,-200,-5699,200,explore,200,2281,788
166,22.338935574229694,-1001,-5312,200,explore,200,2281,791
167,22.338935574229694,-200,-5146,200,explore,200,2281,791
168,22.478991596638657,-875,-4799,200,explore,200,2288,797
169,22.478991596638657,-200,-4872,200,explore,200,2288,797
170,23.10924369747899,-821,-5357,200,explore,200,2286,815
171,23.10924369747899,-200,-5060,200,explore,200,2286,815
172,23.599439775910362,-947,-5654,200,explore,200,2287,834
173,23.599439775910362,-200,-5951,200,explore,200,2287,834
174,24.439775910364144,-1109,-5609,200,explore,200,2287,861
175,24.439775910364144,-200,-5186,200,explore,200,2287,861
176,24.509803921568626,-902,-5411,200,explore,200,2293,873
177,24.509803921568626,-200,-5798,200,explore,200,2293,873
178,24.649859943977592,-866,-5951,200,explore,200,2293,878
179,24.649859943977592,-200,-5034,200,explore,200,2293,878
180,25.42016806722689,-776,-5330,200,explore,200,2298,904
181,25.42016806722689,-200,-5249,200,explore,200,2298,904
182,25.98039215686275,-947,-4862,200,explore,200,2297,932
183,25.98039215686275,-200,-4264,200,explore,200,2297,932
184,26.47058823529412,-938,-5546,200,explore,200,2295,955
185,26.47058823529412,-200,-4997,200,explore,200,2295,955
186,26.750700280112046,-661,-4521,133,explore,133,2303,968
187,26.750700280112046,-200,-5006,200,explore,200,2303,968
188,27.941176470588236,-866,-5060,200,explore,200,2302,994
189,27.941176470588236,-200,-5960,200,explore,200,2302,994
190,28.291316526610643,-803,-5069,200,explore,200,2300,1009
191,28.291316526610643,-200,-5825,200,explore,200,2300,1009
192,28.501400560224088,-1091,-5645,200,explore,200,2300,1021
193,28.501400560224088,-200,-5771,200,explore,200,2300,1021
194,29.061624649859947,-992,-5591,200,explore,200,2300,1034
195,29.061624649859947,-200,-5101,200,explore,200,2300,1034
196,29.551820728291318,-938,-5600,200,explore,200,2302,1051
197,29.551820728291318,-200,-5933,200,explore,200,2302,1051
198,29.971988795518207,-821,-5726,200,explore,200,2301,1059
199,29.971988795518207,-200,-5546,200,explore,200,2301,1059
200,30.252100840336134,-1010,-5717,200,explore,200,2301,1070
201,30.252100840336134,-200,-5600,200,explore,200,2301,1070
202,30.392156862745097,-1037,-6014,200,explore,200,2301,1077
203,30.392156862745097,-200,-5555,200,explore,200,2301,1077
204,30.742296918767508,-1100,-4928,200,explore,200,2301,1090
205,30.742296918767508,-200,-5087,200,explore,200,2301,1090
206,31.022408963585434,-1010,-5064,200,explore,200,2301,1095
207,31.022408963585434,-200,-5465,200,explore,200,2301,1095
208,31.30252100840336,-902,-5663,200,explore,200,2304,1111
209,31.30252100840336,-200,-5681,200,explore,200,2304,1111
210,31.72268907563025,-767,-4871,200,explore,200,2304,1131
211,31.72268907563025,-200,-5834,200,explore,200,2304,1131
212,32.002801120448176,-902,-4891,200,explore,200,2303,1137
213,32.002801120448176,-200,-6266,200,explore,200,2303,1137
214,32.63305322128851,-1010,-5206,200,explore,200,2306,1156
215,32.63305322128851,-200,-5510,200,explore,200,2306,1156
216,33.193277310924366,-776,-5726,200,explore,200,2304,1167
217,33.193277310924366,-200,-5744,200,explore,200,2304,1167
218,33.403361344537814,-1190,-5744,200,explore,200,2304,1184
219,33.403361344537814,-200,-5753,200,explore,200,2304,1184
220,33.61344537815126,-1028,-5645,200,explore,200,2306,1202
221,33.61344537815126,-200,-4889,200,explore,200,2306,1202
222,34.45378151260504,-731,-4868,200,explore,200,2305,1221
223,34.45378151260504,-200,-5600,200,explore,200,2305,1221
224,34.87394957983193,-1190,-5032,200,explore,200,2305,1229
225,34.87394957983193,-200,-5384,200,explore,200,2305,1229
226,35.08403361344538,-1055,-5537,200,explore,200,2308,1240
227,35.08403361344538,-200,-5000,200,explore,200,2308,1240
