trial,knowledge,reward,reward_cumulative,steps_in_trial,phase,steps,numerosity,reliable
0,0.0,-25,-25,28,explore,28,25,0
1,0.0,-812,-1468,200,explore,200,25,0
2,0.0,-576,-1909,200,explore,200,109,1
3,0.0,-200,-2135,200,explore,200,109,1
4,0.0700280112044818,-478,-3090,169,explore,169,211,7
5,0.0700280112044818,-785,-4396,200,explore,200,211,7
6,0.0700280112044818,-710,-4413,200,explore,200,321,11
7,0.0700280112044818,-821,-4532,200,explore,200,321,11
8,0.0700280112044818,-747,-5833,200,explore,200,410,12
9,0.0700280112044818,-200,-6783,200,explore,200,410,12
10,0.0700280112044818,-277,-4521,96,explore,96,469,12
11,0.0700280112044818,-200,-5182,200,explore,200,469,12
12,0.0700280112044818,-693,-5326,200,explore,200,561,12
13,0.0700280112044818,-200,-6064,200,explore,200,561,12
14,0.0700280112044818,-773,-5960,200,explore,200,592,18
15,0.0700280112044818,-758,-6433,200,explore,200,592,18
16,0.0700280112044818,-648,-5631,200,explore,200,703,18
17,0.0700280112044818,-254,-5992,200,explore,200,703,18
18,0.1400560224089636,-630,-5922,200,explore,200,769,20
19,0.1400560224089636,-177,-4286,99,explore,99,769,20
20,0.1400560224089636,-693,-5687,200,explore,200,863,22
21,0.1400560224089636,-200,-5415,200,explore,200,863,22
22,0.1400560224089636,-665,-4611,200,explore,200,940,22
23,0.1400560224089636,-776,-5947,200,explore,200,940,22
24,0.1400560224089636,-639,-5616,200,explore,200,1032,22
25,0.1400560224089636,-200,-5236,200,explore,200,1032,22
26,0.1400560224089636,-729,-4769,200,explore,200,1079,23
27,0.1400560224089636,-200,-4929,200,explore,200,1079,23
28,0.1400560224089636,-361,-5797,100,explore,100,1129,23
29,0.1400560224089636,-200,-4586,200,explore,200,1129,23
30,0.1400560224089636,-713,-5078,188,explore,188,1229,23
31,0.1400560224089636,-200,-4769,200,explore,200,1229,23
32,0.1400560224089636,-764,-5649,200,explore,200,1277,24
33,0.1400560224089636,-200,-4829,200,explore,200,1277,24
34,0.1400560224089636,-764,-4388,200,explore,200,1359,24
35,0.1400560224089636,-200,-4123,200,explore,200,1359,24
36,0.1400560224089636,-783,-4967,200,explore,200,1406,24
37,0.1400560224089636,-911,-4895,200,explore,200,1406,24
38,0.1400560224089636,-836,-4787,200,explore,200,1488,24
39,0.1400560224089636,-200,-5589,200,explore,200,1488,24
40,0.1400560224089636,-827,-5795,200,explore,200,1513,25
41,0.1400560224089636,-200,-4309,200,explore,200,1513,25
42,0.21008403361344538,-873,-4832,200,explore,200,1560,26
43,0.21008403361344538,-200,-5271,200,explore,200,1560,26
44,0.2801120448179272,-926,-4750,200,explore,200,1579,32
45,0.2801120448179272,-245,-4779,200,explore,200,1579,32
46,0.2801120448179272,-800,-4562,200,explore,200,1587,32
47,0.2801120448179272,-200,-4832,200,explore,200,1587,32
48,0.350140056022409,-765,-5461,200,explore,200,1598,37
49,0.350140056022409,-200,-4650,200,explore,200,1598,37
50,0.5602240896358543,-782,-5678,200,explore,200,1597,50
51,0.5602240896358543,-218,-4785,200,explore,200,1597,50
52,0.5602240896358543,-836,-4886,200,explore,200,1631,52
53,0.5602240896358543,-200,-5019,200,explore,200,1631,52
54,0.8403361344537815,-774,-5146,200,explore,200,1652,66
