trial,phase,steps,numerosity,reliable,knowledge
0,explore,18.2,15.9,0.0,0.0
1,explore,31.7,40.0,0.0,0.0
2,explore,34.8,63.2,0.0,0.0
3,explore,37.6,89.0,0.0,0.0
4,explore,23.4,101.7,0.0,0.0
5,explore,43.9,126.8,0.0,0.0
6,explore,30.6,144.9,0.0,0.0
7,explore,34.8,164.5,0.0,0.0
8,explore,40.1,185.5,0.0,0.0
9,explore,43.0,202.6,0.0,0.0
10,explore,37.0,216.5,0.0,0.0
11,explore,44.3,233.7,0.0,0.0
12,explore,34.4,245.6,0.0,0.0
13,explore,45.1,260.9,0.0,0.0
14,explore,43.1,274.9,0.0,0.0
15,explore,40.8,287.1,0.0,0.0
16,explore,42.5,298.5,0.0,0.0
17,explore,40.4,309.7,0.0,0.0
18,explore,33.6,315.7,0.0,0.0
19,explore,40.6,322.0,0.0,0.0
20,explore,41.6,329.3,0.0,0.0
21,explore,34.3,333.9,0.0,0.0
22,explore,35.9,339.9,0.0,0.0
23,explore,37.4,343.4,0.0,0.0
24,explore,40.9,346.7,0.0,0.0
25,explore,39.5,350.3,0.0,0.0
26,explore,38.3,353.6,0.0,0.0
27,explore,49.6,357.6,0.0,0.0
28,explore,40.1,359.7,0.0,0.0
29,explore,38.7,362.1,0.0,0.0
30,explore,32.4,364.0,0.0,0.0
31,explore,38.0,366.1,0.0,0.0
32,explore,40.5,368.4,0.0,0.0
33,explore,22.4,370.2,0.0,0.0
34,explore,44.6,371.1,0.0,0.0
35,explore,48.9,373.5,0.0,0.0
36,explore,42.9,373.7,0.0,0.0
37,explore,43.4,373.3,0.0,0.0
38,explore,41.2,375.1,0.0,0.0
39,explore,38.0,376.1,0.0,0.0
40,explore,47.6,377.1,0.0,0.0
41,explore,40.1,377.1,0.0,0.0
42,explore,46.5,377.4,0.0,0.0
43,explore,39.1,377.4,0.0,0.0
44,explore,41.1,377.7,0.0,0.0
45,explore,38.1,378.0,0.0,0.0
46,explore,42.5,379.6,0.0,0.0
47,explore,39.4,380.4,0.0,0.0
48,explore,45.4,381.3,0.0,0.0
49,explore,39.2,382.9,0.0,0.0
50,explore,41.3,382.3,0.0,0.0
51,explore,41.2,381.6,0.0,0.0
52,explore,37.5,381.7,0.0,0.0
53,explore,50.0,381.9,0.0,0.0
54,explore,35.0,382.1,0.0,0.0
55,explore,39.3,381.9,0.0,0.0
56,explore,39.1,382.6,0.0,0.0
57,explore,47.0,382.2,0.0,0.0
58,explore,25.4,381.5,0.0,0.0
59,explore,29.3,380.8,0.0,0.0
60,explore,38.3,380.2,0.0,0.0
61,explore,39.1,380.0,0.0,0.0
62,explore,42.6,379.3,0.0,0.0
63,explore,39.3,378.6,0.0,0.0
64,explore,45.7,377.2,0.0,0.0
65,explore,37.7,377.0,0.0,0.0
66,explore,40.1,376.5,0.0,0.0
67,explore,44.4,375.9,0.0,0.0
68,explore,41.0,374.9,0.0,0.0
69,explore,34.8,373.9,0.0,0.0
70,explore,34.8,373.7,0.0,0.0
71,explore,40.4,373.5,0.0,0.0
72,explore,44.7,374.2,0.0,0.0
73,explore,40.9,373.4,0.0,0.0
74,explore,46.5,373.7,0.0,0.0
75,explore,32.8,373.6,0.0,0.0
76,explore,26.100000000000005,373.7,0.0,0.0
77,explore,39.2,373.8,0.0,0.0
78,explore,32.0,374.0,0.0,0.0
79,explore,37.6,373.5,0.0,0.0
