trial,knowledge,reward,steps_in_trial,phase,steps,numerosity,reliable
945,73.70448179271709,-1,182.2,explore,182.2,2399.7,2228.6
946,73.73949579831933,-1,200.0,explore,200.0,2399.7,2229.8
947,73.74649859943978,-1,200.0,explore,200.0,2399.7,2230.0
948,73.75350140056022,-10,185.7,explore,185.7,2399.7,2230.3
949,73.77450980392157,-10,192.1,explore,192.1,2399.7,2230.8
950,73.77450980392157,-1,200.0,explore,200.0,2399.7,2230.8
951,73.78151260504201,20,186.8,explore,186.8,2399.7,2231.2
952,73.78151260504201,-10,200.0,explore,200.0,2399.7,2231.2
953,73.84453781512605,-10,192.5,explore,192.5,2399.7,2232.7
954,73.87955182072828,-10,200.0,explore,200.0,2399.7,2233.4
955,73.89355742296918,-10,200.0,explore,200.0,2399.7,2233.6
956,73.91456582633052,-10,188.9,explore,188.9,2399.7,2234.1
957,73.94257703081232,-1,200.0,explore,200.0,2399.7,2234.9
958,73.94957983193277,-10,200.0,explore,200.0,2399.7,2235.0
959,73.97759103641457,-1,200.0,explore,200.0,2399.7,2235.5
960,73.99159663865547,20,194.0,explore,194.0,2399.7,2235.7
961,74.0266106442577,-10,189.4,explore,189.4,2399.8,2236.7
962,74.03361344537815,-10,194.2,explore,194.2,2399.8,2237.0
963,74.03361344537815,-1,200.0,explore,200.0,2399.7,2237.0
964,74.14565826330532,-1,198.6,explore,198.6,2399.7,2239.3
965,74.16666666666667,-1,200.0,explore,200.0,2399.7,2239.9
966,74.22268907563026,20,168.7,explore,168.7,2399.7,2241.3
967,74.25070028011204,-1,200.0,explore,200.0,2399.7,2241.8
968,74.32072829131651,-10,200.0,explore,200.0,2399.7,2243.0
969,74.34173669467785,-1,200.0,explore,200.0,2399.7,2243.4
970,74.3487394957983,-10,183.0,explore,183.0,2399.7,2243.6
971,74.42577030812325,20,187.6,explore,187.6,2399.7,2245.4
972,74.46078431372548,-10,197.0,explore,197.0,2399.7,2245.9
973,74.47478991596638,-1,200.0,explore,200.0,2399.7,2246.1
974,74.54481792717088,-1,200.0,explore,200.0,2399.7,2248.5
975,74.55182072829132,-1,193.6,explore,193.6,2399.7,2248.6
976,74.59383753501399,-1,200.0,explore,200.0,2399.7,2249.8
977,74.62885154061625,-1,198.9,explore,198.9,2399.7,2250.7
978,74.62885154061625,-10,200.0,explore,200.0,2399.7,2250.7
979,74.67086834733894,-1,195.7,explore,195.7,2399.7,2251.5
980,74.67787114845939,-1,200.0,explore,200.0,2399.7,2251.6
981,74.67787114845939,-10,200.0,explore,200.0,2399.7,2251.6
982,74.68487394957984,-1,187.1,explore,187.1,2399.7,2251.8
983,74.68487394957984,-1,185.0,explore,185.0,2399.7,2251.8
984,74.70588235294119,-10,187.4,explore,187.4,2399.7,2252.2
985,74.73389355742297,-1,200.0,explore,200.0,2399.7,2252.8
986,74.79691876750701,-1,192.3,explore,192.3,2399.7,2254.3
987,74.82492997198881,-1,200.0,explore,200.0,2399.7,2254.8
988,74.84593837535014,-1,200.0,explore,200.0,2399.7,2255.3
989,74.84593837535014,-10,200.0,explore,200.0,2399.7,2255.3
990,74.85994397759104,-1,200.0,explore,200.0,2399.7,2255.6
991,74.86694677871148,-10,200.0,explore,200.0,2399.7,2255.7
992,74.87394957983194,-10,196.6,explore,196.6,2399.7,2256.0
993,74.92296918767508,-1,197.4,explore,197.4,2399.7,2256.9
994,74.95798319327733,-10,200.0,explore,200.0,2399.7,2257.7
995,74.98599439775913,-10,186.7,explore,186.7,2399.7,2258.2
996,74.98599439775913,-10,192.0,explore,192.0,2399.8,2258.2
997,74.98599439775913,-1,200.0,explore,200.0,2399.8,2258.2
998,75.01400560224093,-10,200.0,explore,200.0,2399.7,2258.6
999,75.03501400560226,-1,200.0,explore,200.0,2399.7,2259.1
1000,75.03501400560226,-1,200.0,exploit,200.0,2399.7,2259.1
1001,75.03501400560226,-1,200.0,exploit,200.0,2399.7,2259.1
1002,75.03501400560226,-1,200.0,exploit,200.0,2399.7,2259.1
1003,75.03501400560226,-1,200.0,exploit,200.0,2399.7,2259.1
1004,75.03501400560226,-1,200.0,exploit,200.0,2399.7,2259.1
1005,75.03501400560226,-1,200.0,exploit,200.0,2399.7,2259.1
1006,75.03501400560226,-1,200.0,exploit,200.0,2399.7,2259.1
1007,75.03501400560226,-1,200.0,exploit,200.0,2399.7,2259.1
1008,75.03501400560226,-1,200.0,exploit,200.0,2399.7,2259.1
1009,75.03501400560226,-1,200.0,exploit,200.0,2399.7,2259.1
