trial,knowledge,reward,reward_cumulative,steps_in_trial,phase,steps,numerosity,reliable
0,0.0,-614,-614,200,explore,200,84,0
1,0.0,-713,-1318,200,explore,200,184,0
2,0.0,-560,-1743,200,explore,200,271,0
3,0.0,-659,-2411,200,explore,200,386,0
4,0.0,-650,-2796,200,explore,200,422,0
5,0.0,-650,-3702,200,explore,200,499,0
6,0.0,-605,-3965,200,explore,200,562,0
7,0.0,-821,-4975,200,explore,200,583,0
8,0.0,-758,-5508,200,explore,200,680,0
9,0.0,-749,-6437,200,explore,200,776,0
10,0.0,-866,-6680,200,explore,200,818,0
11,0.0,-749,-6274,200,explore,200,858,0
12,0.0,-767,-6491,200,explore,200,862,0
13,0.0,-758,-6321,200,explore,200,959,0
14,0.0,-749,-6428,200,explore,200,1008,0
15,0.0,-803,-5900,200,explore,200,1110,0
16,0.0,-740,-6680,200,explore,200,1212,0
17,0.0,-884,-6947,200,explore,200,1230,0
18,0.0,-785,-6483,200,explore,200,1275,0
19,0.0,-857,-6462,200,explore,200,1346,0
20,0.0,-767,-6734,200,explore,200,1350,0
21,0.0,-884,-6794,200,explore,200,1354,0
22,0.0,-1001,-6956,200,explore,200,1359,1
23,0.0,-992,-7202,200,explore,200,1360,2
24,0.0,-974,-7364,200,explore,200,1407,2
25,0.0,-785,-7706,200,explore,200,1486,2
26,0.0,-767,-7553,200,explore,200,1571,2
27,0.0,-929,-7155,200,explore,200,1582,2
28,0.0,-812,-7110,200,explore,200,1615,2
29,0.0,-767,-7670,200,explore,200,1612,2
30,0.0,-623,-7688,200,explore,200,1634,2
31,0.0,-641,-6626,200,explore,200,1641,5
32,0.0,-668,-7040,200,explore,200,1674,10
33,0.0,-587,-7220,200,explore,200,1678,10
34,0.0,-641,-7340,200,explore,200,1686,11
35,0.0,-623,-7796,200,explore,200,1699,13
36,0.0,-578,-6828,200,explore,200,1747,18
37,0.0700280112044818,-641,-8003,200,explore,200,1839,19
38,0.0700280112044818,-740,-8444,200,explore,200,1855,21
39,0.0700280112044818,-740,-7904,200,explore,200,1906,21
40,0.0700280112044818,-749,-8232,200,explore,200,1903,24
41,0.0700280112044818,-929,-7967,200,explore,200,1921,24
42,0.0700280112044818,-722,-7585,200,explore,200,1923,24
43,0.0700280112044818,-632,-7900,200,explore,200,1994,24
44,0.0700280112044818,-623,-8012,200,explore,200,2007,24
45,0.0700280112044818,-875,-8696,200,explore,200,2006,24
46,0.0700280112044818,-911,-8525,200,explore,200,2006,26
47,0.0700280112044818,-956,-8039,200,explore,200,2011,27
48,0.0700280112044818,-785,-7676,200,explore,200,2010,29
49,0.0700280112044818,-758,-8084,200,explore,200,2023,29
50,0.0700280112044818,-695,-8084,200,explore,200,2025,29
