trial,knowledge,reward,reward_cumulative,steps_in_trial,phase,steps,numerosity,reliable
284,45.30812324929972,-965,-9263,200,explore,200,2395,1611
285,45.51820728291317,-848,-9083,200,explore,200,2397,1619
286,46.148459383753504,-947,-7827,200,explore,200,2396,1628
287,46.778711484593835,-1073,-8867,200,explore,200,2396,1639
288,47.128851540616246,-1082,-8709,200,explore,200,2396,1646
289,47.40896358543417,-1073,-9551,200,explore,200,2396,1651
290,48.24929971988796,-1118,-9416,200,explore,200,2396,1664
291,48.4593837535014,-1064,-8976,200,explore,200,2396,1671
292,48.529411764705884,-1073,-8752,200,explore,200,2396,1672
293,48.59943977591036,-893,-9470,200,explore,200,2397,1676
294,48.59943977591036,-677,-9292,200,explore,200,2397,1676
295,48.66946778711485,-731,-9013,200,explore,200,2396,1677
296,48.66946778711485,-424,-8864,130,explore,130,2395,1678
297,49.089635854341736,-686,-8795,200,explore,200,2395,1686
298,49.719887955182074,-659,-8219,200,explore,200,2395,1699
299,49.719887955182074,-623,-7735,200,explore,200,2395,1699
300,49.78991596638656,-776,-9011,200,explore,200,2395,1700
301,50.14005602240896,-641,-9254,200,explore,200,2395,1708
302,50.14005602240896,-686,-9173,200,explore,200,2395,1708
303,50.84033613445378,-605,-8633,200,explore,200,2395,1720
304,51.470588235294116,-722,-9128,200,explore,200,2395,1732
305,51.610644257703086,-749,-8597,200,explore,200,2395,1734
306,52.240896358543424,-677,-9029,200,explore,200,2399,1743
307,52.52100840336135,-659,-8849,200,explore,200,2399,1747
308,53.0812324929972,-650,-9263,200,explore,200,2397,1761
309,53.0812324929972,-632,-9334,200,explore,200,2397,1761
310,53.0812324929972,-222,-8629,81,explore,81,2398,1761
311,53.0812324929972,-668,-9593,200,explore,200,2397,1761
312,53.29131652661064,-695,-9695,200,explore,200,2397,1765
313,53.78151260504202,-623,-9794,200,explore,200,2397,1778
314,53.78151260504202,-659,-9191,200,explore,200,2397,1778
315,54.061624649859944,-641,-8669,200,explore,200,2397,1784
316,54.41176470588235,-650,-8714,200,explore,200,2397,1790
317,54.621848739495796,-677,-9038,200,explore,200,2397,1793
