trial,knowledge,reward,reward_cumulative,steps_in_trial,phase,steps,numerosity,reliable
0,0.0,-588,-588,200,explore,200,74,0
1,0.0,-660,-1221,200,explore,200,147,2
2,0.0,-660,-1854,200,explore,200,209,2
3,0.0,-561,-2388,200,explore,200,284,2
4,0.0,-642,-3480,200,explore,200,351,2
5,0.0,-525,-3343,200,explore,200,372,2
6,0.1400560224089636,-594,-4627,177,explore,177,441,11
7,0.1400560224089636,-634,-5318,200,explore,200,475,20
8,0.1400560224089636,-625,-5906,200,explore,200,569,34
9,0.1400560224089636,-624,-6228,200,explore,200,615,48
10,0.1400560224089636,-679,-6702,200,explore,200,708,61
11,0.1400560224089636,-616,-6458,200,explore,200,738,74
12,0.1400560224089636,-580,-6756,200,explore,200,764,81
13,0.1400560224089636,-724,-6792,200,explore,200,775,85
14,0.1400560224089636,-634,-6702,200,explore,200,877,93
15,0.1400560224089636,-715,-6305,200,explore,200,998,93
16,0.1400560224089636,-688,-6522,200,explore,200,1055,93
17,0.1400560224089636,-679,-7127,200,explore,200,1093,93
18,0.1400560224089636,-715,-6816,200,explore,200,1101,94
19,0.1400560224089636,-697,-7109,200,explore,200,1184,94
20,0.1400560224089636,-589,-7217,200,explore,200,1211,96
21,0.1400560224089636,-589,-6709,200,explore,200,1233,96
22,0.1400560224089636,-625,-6820,200,explore,200,1314,96
23,0.21008403361344538,-688,-6443,200,explore,200,1346,97
24,0.21008403361344538,-769,-7541,200,explore,200,1355,98
25,0.21008403361344538,-787,-6709,200,explore,200,1383,101
26,0.21008403361344538,-769,-6666,200,explore,200,1455,101
27,0.21008403361344538,-742,-7363,200,explore,200,1456,102
28,0.21008403361344538,-769,-7902,200,explore,200,1464,106
29,0.21008403361344538,-751,-6923,200,explore,200,1503,106
30,0.21008403361344538,-778,-7741,200,explore,200,1544,106
31,0.21008403361344538,-625,-7867,200,explore,200,1626,106
32,0.21008403361344538,-652,-7361,200,explore,200,1640,106
33,0.21008403361344538,-706,-7902,200,explore,200,1652,110
34,0.21008403361344538,-724,-7327,200,explore,200,1659,110
35,0.21008403361344538,-904,-8093,200,explore,200,1676,113
36,0.21008403361344538,-477,-7873,125,explore,125,1700,114
37,0.21008403361344538,-886,-8399,200,explore,200,1699,115
38,0.21008403361344538,-742,-8217,200,explore,200,1767,115
39,0.21008403361344538,-742,-8072,200,explore,200,1767,117
40,0.21008403361344538,-1066,-8237,200,explore,200,1771,117
41,0.21008403361344538,-1012,-8276,200,explore,200,1795,119
42,0.21008403361344538,-670,-8957,200,explore,200,1850,119
43,0.21008403361344538,-814,-9217,200,explore,200,1859,120
44,0.21008403361344538,-814,-9308,200,explore,200,1856,124
45,0.21008403361344538,-976,-9586,200,explore,200,1875,124
46,0.21008403361344538,-886,-9151,200,explore,200,1914,124
47,0.21008403361344538,-913,-8471,200,explore,200,1912,125
48,0.21008403361344538,-1282,-9713,200,explore,200,1912,126
49,0.21008403361344538,-994,-9271,200,explore,200,1952,126
50,0.21008403361344538,-877,-8989,200,explore,200,2008,126
51,0.21008403361344538,-931,-9758,200,explore,200,2013,126
52,0.21008403361344538,-1048,-8777,200,explore,200,2023,126
53,0.21008403361344538,-1066,-9126,200,explore,200,2022,126
54,0.21008403361344538,-1048,-9795,200,explore,200,2027,126
55,0.21008403361344538,-895,-9570,200,explore,200,2069,126
56,0.21008403361344538,-1012,-9262,200,explore,200,2072,126
57,0.21008403361344538,-1048,-9174,200,explore,200,2076,126
58,0.21008403361344538,-958,-9114,200,explore,200,2075,129
59,0.21008403361344538,-778,-9418,154,explore,154,2085,131
60,0.21008403361344538,-1039,-9841,200,explore,200,2104,131
61,0.21008403361344538,-877,-9471,200,explore,200,2101,131
62,0.21008403361344538,-985,-9265,200,explore,200,2113,131
63,0.21008403361344538,-408,-8363,104,explore,104,2124,132
64,0.21008403361344538,-885,-9441,200,explore,200,2122,134
65,0.21008403361344538,-813,-9212,200,explore,200,2126,138
66,0.21008403361344538,-1164,-10031,200,explore,200,2126,139
67,0.21008403361344538,-1037,-9057,200,explore,200,2143,139
68,0.21008403361344538,-1011,-9117,200,explore,200,2145,139
69,0.21008403361344538,-867,-9561,200,explore,200,2143,139
70,0.21008403361344538,-1137,-10173,200,explore,200,2147,141
71,0.21008403361344538,-1110,-9543,200,explore,200,2148,141
72,0.21008403361344538,-804,-9604,200,explore,200,2153,144
73,0.21008403361344538,-822,-9250,200,explore,200,2162,144
74,0.21008403361344538,-795,-7853,200,explore,200,2159,145
75,0.21008403361344538,-1146,-8895,200,explore,200,2161,146
76,0.21008403361344538,-1038,-9584,200,explore,200,2163,146
77,0.21008403361344538,-858,-9354,200,explore,200,2171,146
78,0.2801120448179272,-957,-9120,200,explore,200,2170,149
79,0.2801120448179272,-966,-9116,200,explore,200,2169,153
80,0.2801120448179272,-1011,-9978,200,explore,200,2168,159
81,0.2801120448179272,-1218,-10873,200,explore,200,2167,163
82,0.2801120448179272,-741,-9891,200,explore,200,2191,165
83,0.2801120448179272,-768,-8324,200,explore,200,2188,166
84,0.2801120448179272,-1047,-9200,200,explore,200,2188,166
85,0.2801120448179272,-1236,-9124,200,explore,200,2189,171
86,0.2801120448179272,-750,-8447,200,explore,200,2241,171
87,0.2801120448179272,-867,-9479,200,explore,200,2237,177
88,0.2801120448179272,-831,-9785,200,explore,200,2239,178
89,0.350140056022409,-1038,-9245,200,explore,200,2238,184
90,0.350140056022409,-1011,-9887,200,explore,200,2258,187
91,0.49019607843137253,-651,-9254,200,explore,200,2258,194
92,0.49019607843137253,-777,-9548,200,explore,200,2256,197
93,0.49019607843137253,-1218,-10010,200,explore,200,2256,206
94,0.49019607843137253,-1146,-9488,200,explore,200,2256,212
95,0.49019607843137253,-1001,-9775,200,explore,200,2260,216
96,0.5602240896358543,-777,-9695,200,explore,200,2262,219
97,0.7703081232492998,-777,-10451,200,explore,200,2262,228
98,0.7703081232492998,-1092,-9983,200,explore,200,2282,228
99,1.050420168067227,-696,-9299,200,explore,200,2280,236
100,1.050420168067227,-1173,-9456,200,explore,200,2284,236
101,1.050420168067227,-1002,-9582,200,explore,200,2292,237
102,1.1904761904761905,-802,-9513,200,explore,200,2293,244
103,1.1904761904761905,-1092,-10368,200,explore,200,2292,251
104,1.2605042016806722,-1164,-10388,200,explore,200,2304,255
105,1.330532212885154,-993,-10418,200,explore,200,2313,258
106,1.330532212885154,-885,-9704,200,explore,200,2310,264
107,1.330532212885154,-1065,-10317,200,explore,200,2309,270
108,1.610644257703081,-1128,-10541,200,explore,200,2309,280
109,1.680672268907563,-1200,-10569,200,explore,200,2309,290
110,1.680672268907563,-1146,-10127,200,explore,200,2309,295
111,1.680672268907563,-1191,-9620,200,explore,200,2309,299
112,1.7507002801120448,-1002,-10029,200,explore,200,2314,306
113,1.8907563025210083,-975,-9449,200,explore,200,2313,318
114,2.030812324929972,-957,-10370,200,explore,200,2311,326
115,2.030812324929972,-1227,-10515,200,explore,200,2311,326
116,2.030812324929972,-1236,-10505,200,explore,200,2311,328
117,2.030812324929972,-1164,-9737,200,explore,200,2311,332
118,2.100840336134454,-1119,-9396,200,explore,200,2311,341
119,2.100840336134454,-1092,-9948,200,explore,200,2311,348
120,2.100840336134454,-1218,-10632,200,explore,200,2315,349
121,2.100840336134454,-876,-10776,200,explore,200,2326,349
122,2.100840336134454,-984,-10595,200,explore,200,2327,349
123,2.1708683473389354,-1002,-8091,200,explore,200,2325,354
124,2.1708683473389354,-992,-8348,200,explore,200,2329,355
125,2.3109243697478994,-741,-7406,200,explore,200,2329,358
126,2.3109243697478994,-1172,-10458,200,explore,200,2329,362
127,2.3109243697478994,-1074,-10249,200,explore,200,2329,371
128,2.450980392156863,-1173,-10739,200,explore,200,2329,380
129,2.801120448179272,-1074,-10471,200,explore,200,2329,392
130,2.801120448179272,-786,-10549,200,explore,200,2336,394
131,2.801120448179272,-633,-10236,200,explore,200,2351,394
132,2.801120448179272,-766,-9573,200,explore,200,2357,397
133,2.941176470588235,-714,-8980,200,explore,200,2356,402
134,3.221288515406162,-1029,-11017,200,explore,200,2355,409
135,3.221288515406162,-1164,-10956,200,explore,200,2356,411
136,3.221288515406162,-1146,-10341,200,explore,200,2356,414
137,3.221288515406162,-1227,-10528,200,explore,200,2356,415
138,3.2913165266106446,-1073,-10130,200,explore,200,2357,416
139,3.431372549019608,-1055,-10451,200,explore,200,2360,421
140,3.431372549019608,-849,-9867,200,explore,200,2360,422
141,3.431372549019608,-759,-10020,200,explore,200,2363,422
142,3.431372549019608,-1272,-10791,200,explore,200,2362,432
143,3.571428571428571,-485,-10394,117,explore,117,2366,439
144,3.6414565826330536,-1129,-10881,200,explore,200,2365,453
145,3.711484593837535,-958,-11232,200,explore,200,2363,461
146,3.711484593837535,-1147,-10153,200,explore,200,2363,466
147,3.711484593837535,-1093,-10858,200,explore,200,2363,470
148,3.8515406162464987,-1147,-10470,200,explore,200,2369,476
149,4.341736694677871,-1048,-9326,200,explore,200,2370,484
150,4.621848739495799,-931,-9627,200,explore,200,2367,493
151,4.621848739495799,-1174,-9744,200,explore,200,2367,497
152,4.621848739495799,-1228,-9200,200,explore,200,2367,512
153,4.621848739495799,-1156,-10274,200,explore,200,2367,514
154,4.621848739495799,-1102,-10935,200,explore,200,2368,516
155,4.831932773109244,-886,-10659,200,explore,200,2368,526
156,4.971988795518207,-922,-10035,200,explore,200,2366,529
157,4.971988795518207,-1174,-9107,200,explore,200,2366,532
158,5.042016806722689,-1246,-9288,200,explore,200,2366,537
159,5.182072829131653,-1129,-9411,200,explore,200,2366,546
160,5.2521008403361344,-1129,-9300,200,explore,200,2366,553
161,5.322128851540616,-1102,-9293,200,explore,200,2366,555
162,5.6722689075630255,-1030,-9677,200,explore,200,2366,563
163,5.6722689075630255,-1057,-10092,200,explore,200,2366,566
164,5.6722689075630255,-940,-10223,200,explore,200,2365,569
165,5.6722689075630255,-679,-9792,200,explore,200,2365,570
166,5.6722689075630255,-1057,-10006,200,explore,200,2367,572
167,5.6722689075630255,-1111,-8983,200,explore,200,2367,578
168,5.6722689075630255,-1138,-9232,200,explore,200,2367,582
169,5.6722689075630255,-1075,-9369,200,explore,200,2367,589
170,5.6722689075630255,-1201,-9620,200,explore,200,2367,595
171,5.6722689075630255,-1237,-10450,200,explore,200,2367,601
172,5.812324929971989,-1300,-10029,200,explore,200,2367,606
173,6.092436974789916,-1138,-9265,200,explore,200,2367,617
174,6.162464985994398,-1137,-10059,200,explore,200,2369,622
175,6.932773109243698,-751,-9975,200,explore,200,2369,636
176,7.072829131652661,-985,-10370,200,explore,200,2368,644
177,7.212885154061624,-1047,-10548,200,explore,200,2368,651
178,7.212885154061624,-1102,-8786,200,explore,200,2376,651
179,7.773109243697479,-868,-10109,200,explore,200,2376,667
180,8.053221288515406,-545,-9886,130,explore,130,2376,672
181,8.053221288515406,-886,-11316,200,explore,200,2376,677
182,8.123249299719888,-1093,-11405,200,explore,200,2375,681
183,8.123249299719888,-1129,-10518,200,explore,200,2375,691
184,8.123249299719888,-1174,-10101,200,explore,200,2375,693
185,8.123249299719888,-1138,-9972,200,explore,200,2375,701
186,8.26330532212885,-1030,-9609,200,explore,200,2377,704
187,8.543417366946779,-886,-9984,200,explore,200,2377,712
188,8.543417366946779,-979,-10833,200,explore,200,2375,715
189,8.61344537815126,-1102,-11153,200,explore,200,2375,722
190,8.61344537815126,-1145,-10138,200,explore,200,2375,730
191,9.033613445378151,-1102,-10595,200,explore,200,2375,739
192,9.103641456582633,-1192,-11028,200,explore,200,2375,742
193,9.103641456582633,-1093,-11416,200,explore,200,2376,743
194,9.173669467787114,-1039,-9767,200,explore,200,2376,750
195,9.173669467787114,-1039,-10580,200,explore,200,2375,754
196,9.173669467787114,-1128,-10898,200,explore,200,2375,758
197,9.173669467787114,-339,-10257,57,explore,57,2377,760
198,9.313725490196079,-912,-10705,200,explore,200,2376,763
199,9.663865546218489,-777,-9642,200,explore,200,2374,770
200,9.663865546218489,-1165,-10458,200,explore,200,2374,774
201,9.73389355742297,-1147,-10697,200,explore,200,2374,777
202,9.943977591036415,-1057,-10666,200,explore,200,2374,783
203,10.084033613445378,-1057,-10080,200,explore,200,2374,787
204,10.224089635854341,-1102,-9749,200,explore,200,2374,789
205,10.224089635854341,-1146,-10852,200,explore,200,2375,790
206,10.364145658263306,-1075,-10464,200,explore,200,2375,800
207,10.994397759103641,-949,-10491,200,explore,200,2374,811
208,11.204481792717088,-1183,-10185,200,explore,200,2374,816
209,11.554621848739496,-1144,-10477,200,explore,200,2374,824
210,11.624649859943977,-1039,-10341,200,explore,200,2374,833
211,11.624649859943977,-866,-10566,200,explore,200,2380,834
212,11.834733893557422,-846,-9899,200,explore,200,2379,839
213,11.974789915966387,-985,-10238,200,explore,200,2378,844
214,11.974789915966387,-1192,-10281,200,explore,200,2380,848
215,12.53501400560224,-732,-9099,200,explore,200,2379,859
216,12.605042016806722,-739,-9749,200,explore,200,2380,862
217,12.815126050420167,-742,-8918,199,explore,199,2386,874
218,13.23529411764706,-706,-8926,200,explore,200,2383,883
219,13.375350140056023,-886,-8918,200,explore,200,2382,890
220,13.375350140056023,-781,-9953,200,explore,200,2384,894
221,13.585434173669467,-961,-9482,198,explore,198,2384,902
222,13.865546218487395,-1165,-9887,200,explore,200,2384,906
223,13.865546218487395,-1019,-10643,200,explore,200,2385,910
224,14.145658263305322,-850,-10323,200,explore,200,2385,916
225,14.285714285714285,-1066,-10231,200,explore,200,2384,925
226,14.285714285714285,-492,-8509,90,explore,90,2385,925
227,14.495798319327733,-1129,-11189,200,explore,200,2385,933
228,14.495798319327733,-956,-10197,200,explore,200,2384,938
229,14.705882352941178,-1048,-10489,200,explore,200,2384,947
230,14.705882352941178,-1201,-11002,200,explore,200,2384,957
231,14.705882352941178,-1219,-10351,200,explore,200,2386,961
232,15.336134453781513,-985,-10438,200,explore,200,2385,972
233,15.476190476190476,-922,-10298,200,explore,200,2384,978
234,15.546218487394958,-1138,-10180,200,explore,200,2384,980
235,15.686274509803921,-1138,-9644,200,explore,200,2384,985
236,16.106442577030812,-1174,-9315,200,explore,200,2384,992
237,16.45658263305322,-1147,-9657,200,explore,200,2384,1003
238,16.45658263305322,-406,-9627,86,explore,86,2387,1005
239,16.736694677871146,-561,-9147,159,explore,159,2390,1009
240,17.016806722689076,-799,-10516,195,explore,195,2387,1019
241,17.15686274509804,-1201,-10795,200,explore,200,2387,1025
242,17.436974789915965,-1147,-9997,200,explore,200,2387,1031
243,17.436974789915965,-848,-9824,200,explore,200,2387,1033
244,17.577030812324928,-1120,-9449,200,explore,200,2387,1037
245,18.067226890756302,-1093,-9442,200,explore,200,2387,1044
246,18.137254901960784,-1183,-9887,201,explore,201,2387,1047
247,18.137254901960784,-823,-9965,200,explore,200,2391,1049
248,18.277310924369747,-694,-9689,200,explore,200,2390,1056
249,18.277310924369747,-239,-9319,83,explore,83,2392,1059
250,18.417366946778714,-627,-9920,199,explore,199,2391,1065
251,18.487394957983195,-1120,-10456,200,explore,200,2390,1068
252,18.977591036414566,-1066,-9740,200,explore,200,2390,1078
253,19.047619047619047,-1104,-10084,200,explore,200,2390,1083
254,19.11764705882353,-1156,-9159,200,explore,200,2390,1087
255,19.11764705882353,-1097,-10481,199,explore,199,2390,1090
256,19.39775910364146,-1255,-9668,200,explore,200,2390,1094
257,19.537815126050422,-1129,-9356,200,explore,200,2390,1098
258,19.95798319327731,-1156,-9464,200,explore,200,2390,1107
259,20.168067226890756,-1120,-9702,200,explore,200,2390,1112
260,20.168067226890756,-136,-8380,30,explore,30,2391,1112
261,20.448179271708682,-877,-8820,200,explore,200,2391,1120
262,20.588235294117645,-967,-8777,200,explore,200,2390,1126
263,20.658263305322127,-823,-9022,200,explore,200,2394,1127
264,21.428571428571427,-1021,-9410,200,explore,200,2392,1141
265,21.638655462184875,-1138,-9444,200,explore,200,2392,1144
266,21.988795518207283,-922,-9333,200,explore,200,2393,1151
267,22.058823529411764,-968,-8971,201,explore,201,2393,1160
268,22.128851540616246,-876,-9595,200,explore,200,2392,1161
269,22.128851540616246,-1156,-10562,200,explore,200,2394,1165
270,22.338935574229694,-203,-9350,201,explore,201,2394,1168
271,22.338935574229694,-836,-9497,200,explore,200,2393,1169
272,22.54901960784314,-1318,-9147,200,explore,200,2392,1172
273,22.759103641456583,-1129,-10127,200,explore,200,2392,1177
274,22.829131652661065,-1014,-8560,200,explore,200,2392,1183
275,23.03921568627451,-697,-8792,200,explore,200,2392,1188
276,23.179271708683473,-751,-9741,200,explore,200,2391,1193
277,23.389355742296917,-742,-9975,200,explore,200,2391,1198
278,23.87955182072829,-642,-10207,200,explore,200,2391,1205
279,24.089635854341736,-667,-9746,200,explore,200,2393,1209
280,24.089635854341736,-350,-8595,114,explore,114,2391,1210
281,24.159663865546218,-742,-8999,200,explore,200,2391,1212
282,24.439775910364144,-679,-9254,200,explore,200,2391,1219
283,24.509803921568626,-217,-7484,93,explore,93,2393,1221
