trial,phase,steps,numerosity,reliable,knowledge
0,explore,32.4,24.5,0.0,0.0
1,explore,39.7,53.7,0.0,0.0
2,explore,35.5,80.5,0.0,0.0
3,explore,33.0,98.3,0.0,0.0
4,explore,33.6,119.1,0.0,0.0
5,explore,27.9,134.5,0.0,0.0
6,explore,29.2,153.1,0.0,0.0
7,explore,31.2,168.4,0.0,0.0
8,explore,25.5,181.8,0.0,0.0
9,explore,37.6,195.9,0.0,0.0
10,explore,42.3,215.8,0.0,0.0
11,explore,39.4,231.0,0.0,0.0
12,explore,46.4,247.1,0.0,0.0
13,explore,37.1,259.0,0.0,0.0
14,explore,42.7,271.5,0.0,0.0
15,explore,38.8,283.1,0.0,0.0
16,explore,39.8,292.5,0.0,0.0
17,explore,36.8,300.7,0.0,0.0
18,explore,37.6,308.0,0.0,0.0
19,explore,48.0,319.0,0.0,0.0
20,explore,47.4,326.4,0.0,0.0
21,explore,46.2,335.1,0.0,0.0
22,explore,39.8,340.4,0.0,0.0
23,explore,46.1,344.7,0.0,0.0
24,explore,44.7,346.3,0.0,0.0
25,explore,35.7,348.0,0.0,0.0
26,explore,36.6,351.7,0.0,0.0
27,explore,39.2,354.2,0.0,0.0
28,explore,34.8,355.7,0.0,0.0
29,explore,40.0,357.9,0.0,0.0
30,explore,34.5,360.7,0.0,0.0
31,explore,32.8,362.1,0.0,0.0
32,explore,36.3,363.4,0.0,0.0
33,explore,33.4,365.0,0.0,0.0
34,explore,38.7,366.7,0.0,0.0
35,explore,32.1,367.6,0.0,0.0
36,explore,41.5,368.6,0.0,0.0
37,explore,35.2,369.6,0.0,0.0
38,explore,41.1,369.7,0.0,0.0
39,explore,48.1,370.5,0.0,0.0
40,explore,41.7,371.1,0.0,0.0
41,explore,47.3,371.3,0.0,0.0
42,explore,37.5,371.8,0.0,0.0
43,explore,42.3,372.0,0.0,0.0
44,explore,33.3,371.4,0.0,0.0
45,explore,50.0,371.0,0.0,0.0
46,explore,40.8,371.1,0.0,0.0
47,explore,42.5,370.8,0.0,0.0
48,explore,41.4,369.6,0.0,0.0
49,explore,37.2,370.0,0.0,0.0
50,explore,45.0,369.6,0.0,0.0
51,explore,46.9,369.6,0.0,0.0
52,explore,50.0,369.9,0.0,0.0
53,explore,36.2,369.8,0.0,0.0
54,explore,45.4,370.8,0.0,0.0
55,explore,41.9,371.6,0.0,0.0
56,explore,40.3,371.1,0.0,0.0
57,explore,38.4,371.5,0.0,0.0
58,explore,38.5,371.1,0.0,0.0
59,explore,41.1,371.3,0.0,0.0
60,explore,37.9,372.5,0.0,0.0
61,explore,34.4,373.3,0.0,0.0
62,explore,43.0,373.1,0.0,0.0
63,explore,39.3,373.0,0.0,0.0
64,explore,45.1,371.9,0.0,0.0
65,explore,44.8,371.7,0.0,0.0
66,explore,44.5,372.0,0.0,0.0
67,explore,34.9,371.9,0.0,0.0
68,explore,44.1,371.9,0.0,0.0
69,explore,44.8,371.5,0.0,0.0
70,explore,36.1,371.5,0.0,0.0
71,explore,45.9,370.8,0.0,0.0
72,explore,34.1,370.6,0.0,0.0
73,explore,35.7,370.4,0.0,0.0
74,explore,35.1,369.6,0.0,0.0
75,explore,36.6,369.3,0.0,0.0
76,explore,35.3,368.5,0.0,0.0
77,explore,43.0,368.1,0.0,0.0
78,explore,41.8,367.2,0.0,0.0
79,explore,36.9,366.9,0.0,0.0
80,explore,45.9,366.4,0.0,0.0
81,explore,45.7,366.0,0.0,0.0
82,explore,45.7,364.6,0.0,0.0
83,explore,50.0,363.4,0.0,0.0
84,explore,41.9,363.2,0.0,0.0
85,explore,37.0,362.9,0.0,0.0
86,explore,47.9,362.5,0.0,0.0
87,explore,41.5,361.3,0.0,0.0
88,explore,46.3,360.8,0.0,0.0
89,explore,38.7,360.3,0.0,0.0
90,explore,50.0,360.1,0.0,0.0
91,explore,41.3,359.2,0.0,0.0
92,explore,44.1,358.7,0.0,0.0
93,explore,39.5,357.7,0.0,0.0
94,explore,39.0,357.1,0.0,0.0
95,explore,39.4,356.0,0.0,0.0
96,explore,40.4,356.1,0.0,0.0
97,explore,43.3,356.1,0.0,0.0
98,explore,42.6,355.7,0.0,0.0
99,explore,41.9,355.4,0.0,0.0
