trial,knowledge,reward,steps_in_trial,phase,steps,numerosity,reliable
31,16.869565217391305,0,43.5,explore,43.5,349.2,39.1
32,19.130434782608695,0,47.3,explore,47.3,351.1,43.2
33,21.043478260869566,1000,39.3,explore,39.3,350.9,46.1
34,22.782608695652172,0,43.7,explore,43.7,351.2,49.4
35,24.260869565217387,0,40.3,explore,40.3,351.7,51.4
36,26.695652173913043,1000,44.4,explore,44.4,352.7,55.6
37,28.260869565217394,1000,34.0,explore,34.0,353.2,59.0
38,29.913043478260864,0,41.9,explore,41.9,353.5,61.6
39,31.913043478260867,0,38.5,explore,38.5,353.5,65.1
40,34.08695652173914,1000,43.3,explore,43.3,353.4,68.5
41,36.08695652173912,0,44.3,explore,44.3,353.0,72.0
42,37.30434782608695,0,34.1,explore,34.1,352.8,74.5
43,39.391304347826086,0,40.7,explore,40.7,352.8,77.7
44,41.130434782608695,0,37.4,explore,37.4,352.9,80.8
45,43.21739130434783,1000,41.6,explore,41.6,353.2,84.2
46,44.78260869565217,0,43.9,explore,43.9,353.8,86.7
47,47.21739130434783,0,49.7,explore,49.7,352.8,90.4
48,48.78260869565218,0,24.6,explore,24.6,353.0,93.3
49,50.69565217391305,0,39.0,explore,39.0,352.7,96.5
50,52.43478260869566,1000,34.9,explore,34.9,352.6,100.2
51,54.086956521739125,0,39.2,explore,39.2,352.4,103.3
52,55.65217391304348,1000,39.1,explore,39.1,351.5,106.6
53,57.1304347826087,1000,36.4,explore,36.4,351.6,109.8
54,58.69565217391305,1000,30.8,explore,30.8,351.0,112.8
55,59.478260869565226,1000,25.0,explore,25.0,351.1,114.3
56,60.78260869565217,0,39.6,explore,39.6,350.6,117.9
57,61.56521739130435,0,29.2,explore,29.2,350.8,119.6
58,63.21739130434783,1000,36.2,explore,36.2,350.2,122.7
59,64.08695652173913,0,28.5,explore,28.5,349.2,124.1
60,66.08695652173913,1000,32.4,explore,32.4,349.1,128.2
61,67.82608695652175,0,38.6,explore,38.6,349.1,132.8
62,69.91304347826087,0,44.9,explore,44.9,348.8,137.9
63,70.52173913043478,1000,35.4,explore,35.4,347.8,140.2
64,72.26086956521739,0,35.1,explore,35.1,349.2,143.1
65,73.65217391304347,1000,33.7,explore,33.7,347.9,146.1
66,74.6086956521739,1000,30.2,explore,30.2,347.5,148.8
67,75.7391304347826,0,46.0,explore,46.0,346.5,151.8
68,77.04347826086958,0,37.9,explore,37.9,345.7,154.3
69,77.56521739130434,1000,25.5,explore,25.5,344.9,156.5
70,78.52173913043478,0,34.9,explore,34.9,344.3,158.7
71,79.21739130434783,1000,33.8,explore,33.8,344.2,160.3
72,79.91304347826087,1000,31.7,explore,31.7,344.1,162.5
73,80.86956521739128,0,37.7,explore,37.7,343.3,164.7
74,81.21739130434784,1000,27.9,explore,27.9,343.1,166.1
75,81.73913043478261,0,34.2,explore,34.2,342.7,167.5
76,83.13043478260869,1000,37.5,explore,37.5,341.7,170.7
77,83.99999999999999,1000,28.1,explore,28.1,341.8,173.9
78,84.69565217391303,1000,33.6,explore,33.6,341.6,177.1
79,85.65217391304347,1000,39.9,explore,39.9,341.9,179.7
80,85.99999999999999,1000,33.8,explore,33.8,342.1,181.4
81,86.6086956521739,1000,31.1,explore,31.1,342.6,183.2
82,87.47826086956522,1000,37.4,explore,37.4,342.4,185.7
83,87.82608695652173,0,38.3,explore,38.3,342.6,187.6
84,88.34782608695653,1000,29.1,explore,29.1,342.1,189.1
85,88.34782608695653,1000,38.8,explore,38.8,342.2,190.3
86,88.86956521739133,1000,30.2,explore,30.2,344.1,192.5
87,89.04347826086956,1000,24.8,explore,24.8,343.6,193.2
88,89.73913043478261,1000,30.6,explore,30.6,343.9,195.2
89,90.26086956521739,1000,31.0,explore,31.0,344.0,196.6
90,90.43478260869566,0,27.2,explore,27.2,343.1,197.9
91,90.69565217391303,1000,28.6,explore,28.6,343.1,199.1
92,90.95652173913044,1000,33.8,explore,33.8,343.5,200.4
93,91.21739130434783,1000,24.5,explore,24.5,343.8,201.5
94,91.39130434782608,1000,29.8,explore,29.8,343.4,202.5
95,91.56521739130434,1000,41.8,explore,41.8,343.1,204.3
96,91.56521739130434,1000,18.3,explore,18.3,342.9,204.6
97,92.00000000000001,1000,35.3,explore,35.3,343.0,205.8
98,92.69565217391303,1000,26.8,explore,26.8,343.2,207.8
99,93.04347826086955,0,42.2,explore,42.2,342.4,209.8
100,93.30434782608697,1000,31.5,explore,31.5,342.4,211.7
101,93.56521739130434,1000,29.3,explore,29.3,342.1,212.1
102,93.65217391304347,0,30.2,explore,30.2,342.0,213.3
103,94.08695652173913,1000,34.7,explore,34.7,343.2,214.5
104,94.52173913043478,1000,26.7,explore,26.7,342.9,216.5
105,94.52173913043478,1000,28.6,explore,28.6,342.7,216.8
106,94.8695652173913,0,31.2,explore,31.2,342.3,218.2
107,94.95652173913044,1000,24.3,explore,24.3,342.4,219.1
108,95.1304347826087,0,35.2,explore,35.2,341.5,220.8
109,95.65217391304347,1000,28.5,explore,28.5,341.2,221.5
110,96.08695652173915,0,34.1,explore,34.1,340.9,222.5
111,96.08695652173915,1000,32.7,explore,32.7,341.4,223.2
112,96.34782608695653,0,35.0,explore,35.0,341.8,224.9
113,96.95652173913044,1000,38.7,explore,38.7,341.5,225.9
114,97.13043478260869,1000,38.0,explore,38.0,341.5,227.4
115,97.21739130434781,0,34.4,explore,34.4,341.0,228.7
116,97.21739130434781,1000,28.3,explore,28.3,340.7,229.5
117,97.39130434782608,1000,25.8,explore,25.8,339.9,230.1
118,97.6521739130435,0,38.3,explore,38.3,338.9,231.6
119,97.73913043478262,1000,34.0,explore,34.0,338.5,232.9
120,97.73913043478262,1000,27.3,explore,27.3,337.6,233.2
121,97.91304347826087,0,30.2,explore,30.2,337.6,234.0
122,98.08695652173915,1000,42.1,explore,42.1,337.1,235.8
123,98.08695652173915,0,29.0,explore,29.0,336.6,236.2
124,98.2608695652174,1000,25.9,explore,25.9,336.9,236.8
125,98.2608695652174,1000,34.6,explore,34.6,336.4,237.4
126,98.43478260869566,1000,31.8,explore,31.8,335.9,238.2
127,98.60869565217392,1000,27.2,explore,27.2,335.6,239.2
128,98.60869565217392,1000,32.3,explore,32.3,334.8,239.5
129,98.69565217391305,1000,34.6,explore,34.6,334.9,240.4
130,98.78260869565219,1000,34.0,explore,34.0,335.0,241.7
131,98.78260869565219,1000,35.6,explore,35.6,334.6,242.0
132,98.86956521739133,1000,35.3,explore,35.3,334.4,242.8
133,98.86956521739133,1000,40.4,explore,40.4,333.7,243.5
134,98.86956521739133,1000,31.3,explore,31.3,333.5,244.1
135,98.86956521739133,1000,32.6,explore,32.6,333.4,244.6
136,98.95652173913045,1000,45.0,explore,45.0,332.5,245.7
137,98.95652173913045,1000,26.4,explore,26.4,331.7,246.4
138,98.95652173913045,0,43.6,explore,43.6,331.5,246.8
139,98.95652173913045,0,28.0,explore,28.0,330.8,248.0
140,98.95652173913045,1000,24.3,explore,24.3,330.3,248.2
141,99.04347826086959,0,31.9,explore,31.9,329.4,249.6
142,99.04347826086959,1000,38.8,explore,38.8,328.8,250.3
143,99.04347826086959,0,38.8,explore,38.8,328.1,250.6
144,99.13043478260872,1000,28.4,explore,28.4,327.8,250.8
145,99.30434782608698,1000,31.5,explore,31.5,327.3,251.3
146,99.30434782608698,0,34.0,explore,34.0,327.0,252.0
147,99.47826086956522,1000,37.6,explore,37.6,327.0,253.3
148,99.47826086956522,0,29.599999999999994,explore,29.599999999999994,326.9,253.9
149,99.47826086956522,1000,36.1,explore,36.1,325.9,254.5
150,99.47826086956522,1000,21.0,explore,21.0,325.6,254.9
151,99.47826086956522,1000,34.0,explore,34.0,325.1,255.2
152,99.56521739130434,1000,31.4,explore,31.4,325.3,255.8
153,99.56521739130434,1000,34.8,explore,34.8,325.1,256.4
154,99.56521739130434,0,32.7,explore,32.7,324.8,256.7
155,99.56521739130434,1000,26.4,explore,26.4,324.8,257.2
156,99.56521739130434,1000,36.9,explore,36.9,324.6,257.5
157,99.56521739130434,0,28.4,explore,28.4,324.0,257.9
158,99.65217391304348,1000,36.5,explore,36.5,323.9,258.4
159,99.65217391304348,1000,25.0,explore,25.0,323.9,258.5
160,99.65217391304348,1000,34.1,explore,34.1,323.8,259.0
161,99.73913043478261,1000,26.2,explore,26.2,323.5,259.2
162,99.73913043478261,0,46.6,explore,46.6,323.0,259.6
163,99.73913043478261,0,30.5,explore,30.5,322.4,260.2
164,99.73913043478261,0,40.1,explore,40.1,321.0,260.6
165,99.73913043478261,1000,38.4,explore,38.4,320.5,260.8
166,99.73913043478261,1000,24.7,explore,24.7,320.0,261.0
167,99.73913043478261,0,38.7,explore,38.7,320.1,261.1
168,99.82608695652172,1000,25.7,explore,25.7,319.7,261.3
169,99.82608695652172,0,37.1,explore,37.1,319.6,261.4
170,99.82608695652172,1000,31.5,explore,31.5,319.1,261.7
171,99.91304347826087,0,26.0,explore,26.0,318.5,262.1
172,99.91304347826087,1000,30.4,explore,30.4,318.1,262.7
173,99.91304347826087,0,40.9,explore,40.9,317.2,263.1
174,99.91304347826087,1000,30.4,explore,30.4,316.6,263.2
175,99.91304347826087,1000,38.2,explore,38.2,316.0,263.4
176,99.91304347826087,1000,23.9,explore,23.9,315.8,263.7
177,99.91304347826087,1000,33.0,explore,33.0,315.0,264.0
178,99.91304347826087,1000,30.7,explore,30.7,314.6,264.1
179,99.91304347826087,0,36.7,explore,36.7,314.3,264.4
180,99.91304347826087,1000,23.7,explore,23.7,314.0,264.4
181,99.91304347826087,0,31.7,explore,31.7,313.6,264.6
182,99.91304347826087,1000,30.9,explore,30.9,313.3,264.8
183,99.91304347826087,0,25.2,explore,25.2,312.9,265.0
184,99.91304347826087,0,43.2,explore,43.2,312.0,265.4
185,99.91304347826087,1000,25.5,explore,25.5,311.6,265.4
186,99.91304347826087,0,35.8,explore,35.8,310.7,265.4
187,99.91304347826087,1000,32.0,explore,32.0,310.1,265.4
188,99.91304347826087,1000,38.5,explore,38.5,309.4,265.6
189,99.91304347826087,1000,36.9,explore,36.9,308.9,265.6
190,99.91304347826087,1000,32.8,explore,32.8,308.4,265.8
191,99.91304347826087,1000,29.1,explore,29.1,308.0,266.0
192,99.91304347826087,1000,36.2,explore,36.2,307.5,266.0
193,100.0,0,35.2,explore,35.2,307.2,266.3
194,100.0,0,41.0,explore,41.0,306.6,266.4
195,100.0,1000,38.3,explore,38.3,305.9,266.5
196,100.0,1000,38.7,explore,38.7,305.3,266.6
197,100.0,0,33.5,explore,33.5,304.8,266.6
198,100.0,1000,35.0,explore,35.0,304.7,266.8
199,100.0,0,31.0,explore,31.0,304.0,267.2
200,100.0,1000,25.7,explore,25.7,303.6,267.2
201,100.0,1000,40.6,explore,40.6,303.0,267.2
202,100.0,1000,29.1,explore,29.1,302.6,267.2
203,100.0,1000,34.5,explore,34.5,302.3,267.4
204,100.0,0,33.7,explore,33.7,301.9,267.5
205,100.0,1000,32.9,explore,32.9,301.2,267.5
206,100.0,0,31.8,explore,31.8,301.0,267.5
207,100.0,1000,34.9,explore,34.9,300.1,267.6
208,100.0,1000,29.3,explore,29.3,299.7,267.6
209,100.0,1000,41.4,explore,41.4,299.8,267.6
210,100.0,1000,25.6,explore,25.6,299.7,267.9
211,100.0,1000,32.2,explore,32.2,299.7,267.9
212,100.0,0,29.9,explore,29.9,299.6,268.2
213,100.0,0,40.0,explore,40.0,299.4,268.3
214,100.0,0,26.1,explore,26.1,299.0,268.3
215,100.0,0,33.9,explore,33.9,299.1,268.3
216,100.0,0,33.7,explore,33.7,299.3,268.4
217,100.0,0,40.0,explore,40.0,299.0,268.5
218,100.0,1000,20.6,explore,20.6,298.8,268.5
219,100.0,1000,22.5,explore,22.5,299.2,268.6
220,100.0,0,38.6,explore,38.6,299.6,268.7
221,100.0,1000,37.6,explore,37.6,299.5,268.7
222,100.0,0,41.6,explore,41.6,299.2,268.8
223,100.0,1000,33.0,explore,33.0,299.1,268.9
224,100.0,1000,33.7,explore,33.7,298.7,268.9
225,100.0,1000,34.5,explore,34.5,299.1,268.9
226,100.0,1000,34.4,explore,34.4,298.2,268.9
227,100.0,1000,36.3,explore,36.3,298.2,269.0
228,100.0,0,35.9,explore,35.9,298.2,269.0
229,100.0,0,35.3,explore,35.3,298.0,269.0
230,100.0,1000,34.2,explore,34.2,298.2,269.0
231,100.0,0,37.9,explore,37.9,298.0,269.0
232,100.0,1000,30.6,explore,30.6,297.7,269.2
233,100.0,1000,37.3,explore,37.3,297.6,269.2
234,100.0,1000,30.8,explore,30.8,297.2,269.2
235,100.0,1000,27.3,explore,27.3,297.0,269.2
236,100.0,1000,39.4,explore,39.4,296.7,269.3
237,100.0,1000,28.6,explore,28.6,296.5,269.3
238,100.0,0,44.6,explore,44.6,296.1,269.3
239,100.0,0,39.1,explore,39.1,295.9,269.3
240,100.0,0,36.6,explore,36.6,295.8,269.3
241,100.0,0,32.9,explore,32.9,295.4,269.3
242,100.0,1000,36.5,explore,36.5,295.4,269.3
243,100.0,1000,30.6,explore,30.6,295.2,269.3
244,100.0,0,37.0,explore,37.0,294.8,269.3
245,100.0,0,39.8,explore,39.8,294.7,269.3
246,100.0,1000,31.4,explore,31.4,294.4,269.5
247,100.0,0,40.1,explore,40.1,293.8,269.5
248,100.0,1000,29.3,explore,29.3,293.6,269.6
249,100.0,0,43.7,explore,43.7,293.3,269.6
250,100.0,0,26.5,explore,26.5,293.0,269.6
251,100.0,1000,35.2,explore,35.2,292.9,269.7
252,100.0,1000,33.6,explore,33.6,292.4,269.7
253,100.0,1000,43.1,explore,43.1,292.1,269.7
254,100.0,1000,26.6,explore,26.6,291.7,269.7
255,100.0,0,37.0,explore,37.0,291.2,269.7
256,100.0,0,34.7,explore,34.7,290.7,269.7
257,100.0,0,31.2,explore,31.2,290.4,269.7
258,100.0,0,36.8,explore,36.8,290.4,269.8
259,100.0,1000,34.3,explore,34.3,290.2,270.0
260,100.0,1000,36.2,explore,36.2,289.9,269.9
261,100.0,0,39.0,explore,39.0,289.6,269.9
262,100.0,1000,25.3,explore,25.3,289.4,269.9
263,100.0,1000,32.9,explore,32.9,289.8,269.9
264,100.0,0,25.4,explore,25.4,289.5,270.1
265,100.0,1000,41.6,explore,41.6,289.7,270.1
266,100.0,0,32.4,explore,32.4,289.7,270.1
267,100.0,0,37.8,explore,37.8,289.6,270.1
268,100.0,0,34.7,explore,34.7,289.4,270.1
269,100.0,1000,28.8,explore,28.8,289.4,270.1
270,100.0,1000,33.8,explore,33.8,289.1,270.2
271,100.0,1000,29.7,explore,29.7,289.1,270.2
272,100.0,1000,31.3,explore,31.3,289.1,270.2
273,100.0,1000,37.2,explore,37.2,288.8,270.3
274,100.0,1000,20.8,explore,20.8,288.3,270.3
275,100.0,0,30.2,explore,30.2,287.9,270.3
276,100.0,1000,23.0,explore,23.0,287.9,270.3
277,100.0,0,37.8,explore,37.8,287.8,270.4
278,100.0,1000,36.0,explore,36.0,287.4,270.4
279,100.0,1000,34.6,explore,34.6,287.1,270.4
280,100.0,1000,39.6,explore,39.6,287.4,270.3
281,100.0,1000,22.2,explore,22.2,287.3,270.3
282,100.0,1000,38.0,explore,38.0,286.9,270.3
283,100.0,1000,24.7,explore,24.7,286.7,270.3
284,100.0,1000,33.0,explore,33.0,286.6,270.3
285,100.0,1000,30.6,explore,30.6,286.2,270.3
286,100.0,0,35.9,explore,35.9,285.8,270.3
287,100.0,0,37.4,explore,37.4,285.5,270.4
288,100.0,1000,30.5,explore,30.5,285.4,270.4
289,100.0,0,37.2,explore,37.2,285.4,270.4
290,100.0,1000,28.9,explore,28.9,285.4,270.4
291,100.0,0,33.8,explore,33.8,285.4,270.4
292,100.0,1000,36.5,explore,36.5,285.0,270.4
293,100.0,1000,24.8,explore,24.8,285.1,270.4
294,100.0,1000,42.2,explore,42.2,285.0,270.4
295,100.0,0,29.4,explore,29.4,284.7,270.4
296,100.0,0,28.7,explore,28.7,284.7,270.5
297,100.0,1000,36.9,explore,36.9,284.3,270.5
298,100.0,1000,38.7,explore,38.7,284.4,270.5
299,100.0,0,27.0,explore,27.0,284.1,270.5
300,100.0,0,37.7,explore,37.7,283.9,270.4
301,100.0,1000,30.4,explore,30.4,283.5,270.4
302,100.0,0,30.0,explore,30.0,283.4,270.4
303,100.0,1000,40.4,explore,40.4,283.1,270.4
304,100.0,1000,24.3,explore,24.3,283.3,270.4
305,100.0,1000,34.6,explore,34.6,283.8,270.4
306,100.0,1000,34.2,explore,34.2,284.5,270.4
307,100.0,1000,29.3,explore,29.3,284.8,270.4
308,100.0,1000,22.6,explore,22.6,284.8,270.4
309,100.0,1000,33.4,explore,33.4,284.8,270.4
310,100.0,1000,35.5,explore,35.5,284.5,270.4
311,100.0,1000,34.9,explore,34.9,284.4,270.4
312,100.0,1000,36.3,explore,36.3,284.2,270.4
313,100.0,1000,30.8,explore,30.8,284.2,270.5
314,100.0,1000,37.2,explore,37.2,284.0,270.6
315,100.0,1000,32.2,explore,32.2,284.1,270.6
316,100.0,1000,36.7,explore,36.7,283.8,270.7
317,100.0,0,29.1,explore,29.1,283.8,270.7
318,100.0,1000,36.0,explore,36.0,283.8,270.8
319,100.0,0,34.0,explore,34.0,283.9,270.8
320,100.0,1000,28.0,explore,28.0,283.5,270.8
321,100.0,1000,32.0,explore,32.0,283.3,270.8
322,100.0,0,38.4,explore,38.4,283.2,270.9
323,100.0,1000,34.8,explore,34.8,283.1,270.8
324,100.0,1000,27.1,explore,27.1,283.0,270.8
325,100.0,1000,41.3,explore,41.3,282.9,270.8
326,100.0,0,35.4,explore,35.4,282.6,270.8
327,100.0,1000,45.5,explore,45.5,282.4,270.8
328,100.0,1000,32.1,explore,32.1,282.4,270.8
329,100.0,1000,32.0,explore,32.0,282.2,270.8
330,100.0,1000,33.0,explore,33.0,281.9,270.8
331,100.0,1000,32.2,explore,32.2,281.7,270.9
332,100.0,0,44.6,explore,44.6,281.5,270.9
333,100.0,1000,33.8,explore,33.8,281.5,270.9
334,100.0,1000,37.8,explore,37.8,281.4,270.9
335,100.0,1000,28.3,explore,28.3,281.3,270.9
336,100.0,1000,38.0,explore,38.0,281.1,270.9
337,100.0,1000,29.5,explore,29.5,281.0,270.9
338,100.0,1000,39.4,explore,39.4,280.9,270.8
339,100.0,0,33.9,explore,33.9,280.8,270.8
340,100.0,0,36.8,explore,36.8,280.4,270.8
341,100.0,1000,27.1,explore,27.1,280.3,270.8
342,100.0,1000,36.1,explore,36.1,280.2,270.8
343,100.0,1000,34.7,explore,34.7,280.1,270.8
344,100.0,1000,37.7,explore,37.7,280.0,270.8
345,100.0,1000,32.8,explore,32.8,279.8,270.8
346,100.0,0,38.8,explore,38.8,279.7,270.9
347,100.0,0,38.8,explore,38.8,279.8,270.9
348,100.0,0,34.0,explore,34.0,280.1,270.9
349,100.0,1000,39.2,explore,39.2,280.6,270.9
350,100.0,1000,31.0,explore,31.0,281.2,270.9
351,100.0,1000,28.9,explore,28.9,281.0,270.9
352,100.0,1000,37.1,explore,37.1,280.9,270.9
353,100.0,1000,42.1,explore,42.1,280.8,270.9
354,100.0,1000,28.6,explore,28.6,281.2,270.9
355,100.0,0,42.1,explore,42.1,281.3,270.9
356,100.0,0,31.3,explore,31.3,281.1,270.9
357,100.0,1000,26.6,explore,26.6,280.9,270.9
358,100.0,1000,35.0,explore,35.0,280.8,270.9
359,100.0,1000,31.0,explore,31.0,280.6,270.9
360,100.0,1000,43.6,explore,43.6,280.6,271.0
361,100.0,1000,29.4,explore,29.4,280.7,271.0
362,100.0,1000,32.0,explore,32.0,280.6,271.0
363,100.0,1000,35.1,explore,35.1,280.6,271.0
364,100.0,1000,30.7,explore,30.7,280.5,270.9
365,100.0,1000,41.6,explore,41.6,280.3,270.9
366,100.0,1000,25.8,explore,25.8,280.2,270.9
367,100.0,0,38.7,explore,38.7,280.3,270.9
368,100.0,1000,26.2,explore,26.2,280.3,270.9
369,100.0,1000,41.0,explore,41.0,280.1,270.9
370,100.0,1000,33.2,explore,33.2,279.8,270.9
371,100.0,1000,37.0,explore,37.0,279.6,270.9
372,100.0,0,28.5,explore,28.5,279.5,270.9
373,100.0,1000,34.3,explore,34.3,279.5,270.9
374,100.0,0,32.8,explore,32.8,279.4,270.9
375,100.0,1000,20.9,explore,20.9,279.3,270.9
376,100.0,0,41.4,explore,41.4,279.2,270.9
377,100.0,1000,30.2,explore,30.2,279.2,270.9
378,100.0,1000,33.1,explore,33.1,279.1,270.9
379,100.0,1000,29.8,explore,29.8,278.8,270.9
380,100.0,1000,36.0,explore,36.0,278.6,270.9
381,100.0,0,44.8,explore,44.8,278.5,270.9
382,100.0,0,36.0,explore,36.0,278.4,270.9
383,100.0,1000,29.6,explore,29.6,278.2,270.9
384,100.0,1000,32.9,explore,32.9,278.1,270.9
385,100.0,0,44.4,explore,44.4,278.0,271.0
386,100.0,1000,29.8,explore,29.8,277.9,271.0
387,100.0,1000,36.9,explore,36.9,277.9,271.0
388,100.0,1000,38.9,explore,38.9,277.8,271.0
389,100.0,0,39.0,explore,39.0,277.8,271.0
390,100.0,0,31.1,explore,31.1,277.6,271.0
391,100.0,1000,23.8,explore,23.8,277.6,271.0
392,100.0,1000,34.6,explore,34.6,277.6,271.0
393,100.0,0,31.4,explore,31.4,277.6,271.0
394,100.0,0,41.3,explore,41.3,277.4,271.0
395,100.0,1000,34.5,explore,34.5,277.4,271.0
396,100.0,1000,33.7,explore,33.7,277.3,271.0
397,100.0,0,39.8,explore,39.8,277.3,271.0
398,100.0,0,40.1,explore,40.1,277.2,271.2
399,100.0,1000,31.2,explore,31.2,277.2,271.2
400,100.0,0,18.0,exploit,18.0,277.2,271.2
401,100.0,1000,4.6,exploit,4.6,277.2,271.2
402,100.0,1000,13.1,exploit,13.1,277.2,271.2
403,100.0,1000,17.9,exploit,17.9,277.2,271.2
404,100.0,1000,13.2,exploit,13.2,277.2,271.2
405,100.0,1000,3.6,exploit,3.6,277.2,271.2
406,100.0,1000,18.2,exploit,18.2,277.2,271.2
407,100.0,1000,9.4,exploit,9.4,277.2,271.2
408,100.0,0,8.3,exploit,8.3,277.2,271.2
409,100.0,1000,8.8,exploit,8.8,277.2,271.2
