trial,knowledge,reward,reward_cumulative,steps_in_trial,phase,steps,numerosity,reliable
42,0.1400560224089636,-879,-8365,200,explore,200,1933,17
43,0.1400560224089636,-798,-8112,200,explore,200,1932,17
44,0.1400560224089636,-996,-7524,200,explore,200,1946,17
45,0.1400560224089636,-789,-7907,200,explore,200,1983,17
46,0.1400560224089636,-1005,-8502,200,explore,200,1984,19
47,0.1400560224089636,-951,-8165,200,explore,200,2006,19
48,0.1400560224089636,-780,-8648,200,explore,200,2004,19
49,0.1400560224089636,-825,-8502,200,explore,200,2030,22
50,0.1400560224089636,-771,-8691,200,explore,200,2037,24
51,0.1400560224089636,-896,-8445,200,explore,200,2047,24
52,0.1400560224089636,-807,-8302,200,explore,200,2045,27
53,0.1400560224089636,-1095,-8640,200,explore,200,2045,27
54,0.1400560224089636,-699,-8844,200,explore,200,2065,27
55,0.1400560224089636,-924,-8669,200,explore,200,2062,28
56,0.1400560224089636,-1050,-9114,200,explore,200,2062,29
57,0.1400560224089636,-1041,-9015,200,explore,200,2062,40
58,0.1400560224089636,-631,-8254,136,explore,136,2067,41
59,0.1400560224089636,-771,-8169,200,explore,200,2066,45
60,0.1400560224089636,-1005,-8646,200,explore,200,2068,49
61,0.1400560224089636,-695,-8678,164,explore,164,2091,51
62,0.1400560224089636,-735,-8741,200,explore,200,2100,51
63,0.1400560224089636,-978,-8709,200,explore,200,2099,51
64,0.1400560224089636,-1041,-8205,200,explore,200,2098,57
65,0.21008403361344538,-1077,-8789,200,explore,200,2098,65
66,0.21008403361344538,-1059,-8880,200,explore,200,2106,71
67,0.21008403361344538,-852,-9108,200,explore,200,2116,71
68,0.21008403361344538,-681,-8069,200,explore,200,2117,71
69,0.21008403361344538,-473,-7680,114,explore,114,2125,71
70,0.21008403361344538,-789,-8763,200,explore,200,2149,71
71,0.21008403361344538,-735,-7917,200,explore,200,2150,71
72,0.350140056022409,-753,-7892,200,explore,200,2149,83
73,0.350140056022409,-915,-9051,200,explore,200,2152,90
74,0.350140056022409,-631,-8488,198,explore,198,2188,90
75,0.42016806722689076,-663,-8123,200,explore,200,2190,94
76,0.42016806722689076,-897,-7826,200,explore,200,2187,97
77,0.42016806722689076,-1167,-9357,200,explore,200,2187,100
78,0.42016806722689076,-1032,-8550,200,explore,200,2188,104
79,0.42016806722689076,-1095,-9051,200,explore,200,2188,107
80,0.42016806722689076,-1131,-9225,200,explore,200,2188,111
81,0.42016806722689076,-1032,-9492,200,explore,200,2192,113
82,0.42016806722689076,-861,-8663,200,explore,200,2194,115
83,0.42016806722689076,-924,-8412,200,explore,200,2214,115
84,0.42016806722689076,-870,-8549,200,explore,200,2212,122
85,0.42016806722689076,-1023,-9186,200,explore,200,2211,123
86,0.42016806722689076,-1023,-9231,200,explore,200,2211,124
87,0.42016806722689076,-996,-9771,200,explore,200,2249,127
88,0.42016806722689076,-960,-9309,200,explore,200,2253,127
89,0.42016806722689076,-820,-8767,171,explore,171,2267,127
90,0.42016806722689076,-924,-8644,200,explore,200,2273,128
91,0.5602240896358543,-996,-8768,200,explore,200,2270,135
92,0.5602240896358543,-1005,-8284,200,explore,200,2270,136
93,0.5602240896358543,-1068,-9381,200,explore,200,2270,143
94,0.5602240896358543,-799,-8116,160,explore,160,2273,145
95,0.5602240896358543,-960,-8259,200,explore,200,2274,145
96,0.5602240896358543,-897,-8655,200,explore,200,2273,150
97,0.6302521008403361,-1194,-9384,200,explore,200,2272,155
98,0.6302521008403361,-861,-7973,200,explore,200,2278,155
99,0.6302521008403361,-717,-8646,200,explore,200,2277,156
100,0.6302521008403361,-915,-8934,200,explore,200,2281,156
101,0.7703081232492998,-843,-9384,200,explore,200,2280,167
102,0.7703081232492998,-1068,-9726,200,explore,200,2282,173
103,0.7703081232492998,-996,-8942,200,explore,200,2283,173
104,0.8403361344537815,-681,-8534,200,explore,200,2284,178
105,0.8403361344537815,-1104,-9375,200,explore,200,2283,180
106,0.8403361344537815,-1104,-9307,200,explore,200,2283,191
107,0.8403361344537815,-852,-9240,200,explore,200,2295,192
108,0.8403361344537815,-816,-7613,200,explore,200,2295,192
109,0.8403361344537815,-789,-9129,200,explore,200,2295,196
110,0.8403361344537815,-744,-8862,200,explore,200,2294,197
111,0.8403361344537815,-1050,-8836,200,explore,200,2293,203
112,0.8403361344537815,-1077,-8627,200,explore,200,2293,208
113,0.8403361344537815,-1112,-9689,200,explore,200,2293,211
114,0.8403361344537815,-1050,-8858,200,explore,200,2294,216
115,0.9103641456582634,-843,-9546,200,explore,200,2299,223
116,0.9103641456582634,-762,-7954,200,explore,200,2305,227
117,1.1204481792717087,-852,-8894,200,explore,200,2303,238
118,1.1904761904761905,-987,-8860,200,explore,200,2302,243
119,1.1904761904761905,-1122,-8943,200,explore,200,2302,249
120,1.1904761904761905,-1140,-8961,200,explore,200,2302,256
121,1.4705882352941175,-1113,-10167,200,explore,200,2302,264
122,1.4705882352941175,-1005,-10365,200,explore,200,2302,265
123,1.4705882352941175,-942,-9457,200,explore,200,2302,270
124,1.4705882352941175,-1104,-9465,200,explore,200,2306,271
125,1.5406162464985995,-942,-9069,200,explore,200,2304,277
126,1.680672268907563,-536,-8182,149,explore,149,2306,281
127,1.7507002801120448,-861,-8768,200,explore,200,2308,290
128,1.7507002801120448,-843,-8646,200,explore,200,2306,293
129,1.7507002801120448,-691,-8818,142,explore,142,2316,296
130,1.7507002801120448,-861,-8925,200,explore,200,2316,296
131,1.8907563025210083,-915,-8223,200,explore,200,2312,305
132,2.030812324929972,-1014,-9123,200,explore,200,2312,314
133,2.1708683473389354,-1113,-9572,200,explore,200,2316,320
134,2.2408963585434174,-915,-9221,200,explore,200,2316,330
135,2.2408963585434174,-798,-9114,200,explore,200,2314,336
136,2.2408963585434174,-915,-10068,200,explore,200,2318,336
137,2.2408963585434174,-906,-9797,200,explore,200,2317,339
138,2.450980392156863,-1122,-9627,200,explore,200,2317,346
139,2.450980392156863,-1185,-10257,200,explore,200,2317,350
140,2.450980392156863,-1050,-10015,200,explore,200,2340,353
141,2.450980392156863,-798,-9135,200,explore,200,2339,356
142,2.450980392156863,-861,-9834,200,explore,200,2336,358
143,2.450980392156863,-780,-9005,200,explore,200,2336,362
144,2.450980392156863,-762,-8345,200,explore,200,2336,363
145,2.450980392156863,-1077,-8772,200,explore,200,2336,369
146,2.450980392156863,-879,-9545,200,explore,200,2336,378
147,2.450980392156863,-690,-9284,200,explore,200,2342,379
148,2.450980392156863,-645,-9550,200,explore,200,2349,379
149,2.450980392156863,-636,-8790,200,explore,200,2348,388
150,2.5210084033613445,-834,-9031,200,explore,200,2346,392
151,2.5210084033613445,-879,-9708,200,explore,200,2346,393
152,2.5910364145658265,-1086,-9949,200,explore,200,2346,398
153,2.661064425770308,-996,-10168,200,explore,200,2346,400
154,2.661064425770308,-942,-10131,200,explore,200,2346,407
155,2.661064425770308,-1095,-9968,200,explore,200,2346,410
156,2.661064425770308,-1077,-10093,200,explore,200,2346,414
157,2.8711484593837535,-978,-9438,200,explore,200,2346,424
158,2.8711484593837535,-545,-8841,184,explore,184,2358,424
159,2.8711484593837535,-627,-8167,200,explore,200,2357,427
160,2.8711484593837535,-726,-8799,200,explore,200,2355,434
161,3.081232492997199,-932,-8977,201,explore,201,2354,444
162,3.081232492997199,-1086,-9057,200,explore,200,2354,448
163,3.2913165266106446,-1185,-9138,200,explore,200,2354,457
164,3.2913165266106446,-1113,-9357,200,explore,200,2354,463
165,3.2913165266106446,-1059,-8736,200,explore,200,2354,466
166,3.2913165266106446,-1104,-9474,200,explore,200,2354,471
167,3.431372549019608,-1066,-9462,200,explore,200,2354,479
168,3.431372549019608,-1113,-9402,200,explore,200,2354,484
169,3.571428571428571,-987,-9174,200,explore,200,2354,489
170,3.571428571428571,-1032,-9051,200,explore,200,2354,494
171,3.8515406162464987,-1032,-8910,200,explore,200,2354,501
172,3.8515406162464987,-1122,-9410,200,explore,200,2354,508
173,4.131652661064425,-986,-9356,200,explore,200,2354,515
174,4.271708683473389,-1122,-10257,200,explore,200,2354,518
175,4.271708683473389,-1149,-9834,200,explore,200,2354,527
176,4.271708683473389,-870,-9127,200,explore,200,2356,528
177,4.761904761904762,-690,-9042,200,explore,200,2355,539
178,4.761904761904762,-915,-10068,200,explore,200,2354,544
179,4.761904761904762,-987,-9674,200,explore,200,2354,550
180,4.901960784313726,-1068,-9289,200,explore,200,2354,559
181,5.042016806722689,-1022,-9631,200,explore,200,2355,562
182,5.042016806722689,-726,-9941,200,explore,200,2365,571
183,5.1120448179271705,-779,-9639,200,explore,200,2366,579
184,5.392156862745098,-806,-9216,200,explore,200,2363,590
185,5.5322128851540615,-1156,-9175,200,explore,200,2363,596
186,5.602240896358544,-960,-8741,200,explore,200,2363,603
187,6.092436974789916,-1068,-9447,200,explore,200,2363,613
188,6.162464985994398,-1050,-9443,200,explore,200,2363,623
189,6.23249299719888,-1100,-9735,200,explore,200,2363,631
190,6.302521008403361,-1041,-9510,200,explore,200,2363,633
191,6.372549019607843,-1041,-9780,200,explore,200,2363,645
192,6.512605042016808,-1077,-10095,200,explore,200,2363,657
193,6.512605042016808,-905,-9870,200,explore,200,2363,660
194,6.512605042016808,-1032,-10643,200,explore,200,2363,664
195,6.792717086834734,-918,-10080,200,explore,200,2362,672
196,6.792717086834734,-1014,-9994,200,explore,200,2362,672
197,6.792717086834734,-1112,-9479,200,explore,200,2363,675
198,6.792717086834734,-1158,-9851,200,explore,200,2364,680
199,6.932773109243698,-590,-9535,176,explore,176,2364,685
200,6.932773109243698,-690,-9771,200,explore,200,2362,688
201,7.212885154061624,-852,-9228,200,explore,200,2362,693
202,7.212885154061624,-645,-9202,200,explore,200,2362,694
203,7.563025210084033,-676,-9604,199,explore,199,2362,702
204,7.8431372549019605,-744,-9375,200,explore,200,2362,709
205,8.123249299719888,-654,-8907,200,explore,200,2362,714
206,8.753501400560223,-618,-8158,200,explore,200,2362,726
207,9.033613445378151,-562,-8878,200,explore,200,2362,732
208,9.033613445378151,-488,-8738,164,explore,164,2377,732
209,9.313725490196079,-708,-9240,200,explore,200,2376,745
210,9.38375350140056,-717,-9294,200,explore,200,2374,747
211,9.38375350140056,-672,-8900,200,explore,200,2374,750
212,9.453781512605042,-665,-9701,200,explore,200,2374,753
213,9.873949579831933,-1086,-9421,200,explore,200,2374,761
214,10.014005602240896,-823,-9105,200,explore,200,2378,770
215,10.434173669467787,-699,-9042,200,explore,200,2377,782
216,10.644257703081232,-888,-8710,200,explore,200,2376,791
217,10.994397759103641,-1021,-9256,200,explore,200,2376,802
218,11.134453781512606,-1122,-8619,200,explore,200,2376,810
219,11.134453781512606,-1047,-8791,200,explore,200,2376,812
220,11.134453781512606,-987,-8970,200,explore,200,2376,817
221,11.414565826330533,-1023,-8170,200,explore,200,2377,825
222,11.76470588235294,-645,-9026,200,explore,200,2377,836
223,12.11484593837535,-987,-9833,200,explore,200,2376,843
224,12.11484593837535,-1005,-9411,200,explore,200,2376,847
225,12.324929971988796,-1212,-9338,200,explore,200,2376,854
226,12.394957983193278,-1248,-9227,200,explore,200,2376,861
227,12.675070028011204,-1122,-8909,200,explore,200,2376,869
228,12.885154061624648,-932,-9232,200,explore,200,2377,874
229,13.095238095238097,-780,-8952,200,explore,200,2377,879
230,13.515406162464986,-700,-8698,159,explore,159,2377,888
231,13.725490196078432,-1077,-9842,200,explore,200,2377,892
232,14.07563025210084,-825,-9456,200,explore,200,2377,897
233,14.285714285714285,-972,-9451,200,explore,200,2376,901
234,14.285714285714285,-1122,-9932,200,explore,200,2376,907
235,14.355742296918766,-1113,-9726,201,explore,201,2376,908
236,14.705882352941178,-1131,-9622,200,explore,200,2375,914
237,15.056022408963585,-1059,-9239,200,explore,200,2375,920
238,15.126050420168067,-1194,-8762,200,explore,200,2375,931
239,15.266106442577032,-969,-7941,200,explore,200,2375,936
240,15.546218487394958,-1149,-8383,200,explore,200,2375,941
241,16.03641456582633,-1032,-8140,200,explore,200,2375,948
242,16.106442577030812,-960,-7149,200,explore,200,2375,950
243,16.316526610644257,-1032,-7079,200,explore,200,2375,955
244,16.45658263305322,-1176,-7977,200,explore,200,2375,957
245,16.876750700280112,-1019,-7825,204,explore,204,2375,964
246,17.086834733893557,-969,-7745,200,explore,200,2375,969
247,17.15686274509804,-1086,-7404,200,explore,200,2375,973
248,17.15686274509804,-744,-7656,200,explore,200,2379,974
249,17.436974789915965,-861,-8237,200,explore,200,2378,981
250,17.507002801120446,-890,-8691,200,explore,200,2378,986
251,17.99719887955182,-1077,-8575,200,explore,200,2378,993
252,18.277310924369747,-1113,-8816,200,explore,200,2378,997
253,18.627450980392158,-996,-8696,200,explore,200,2378,1005
254,19.047619047619047,-1077,-8235,200,explore,200,2378,1013
255,19.187675070028014,-902,-8588,200,explore,200,2380,1018
256,19.537815126050422,-717,-8997,200,explore,200,2380,1025
257,20.098039215686274,-1021,-9463,200,explore,200,2379,1038
258,20.098039215686274,-1041,-7824,200,explore,200,2385,1039
259,20.168067226890756,-550,-7478,200,explore,200,2385,1042
260,20.168067226890756,-288,-8187,74,explore,74,2385,1042
261,20.588235294117645,-951,-8721,200,explore,200,2385,1052
262,20.658263305322127,-744,-8904,200,explore,200,2384,1054
263,20.72829131652661,-380,-8926,84,explore,84,2385,1058
264,21.288515406162464,-969,-9277,200,explore,200,2387,1070
265,21.77871148459384,-698,-9069,200,explore,200,2387,1079
266,21.9187675070028,-1064,-9514,200,explore,200,2385,1085
267,22.338935574229694,-942,-9268,200,explore,200,2385,1092
268,22.61904761904762,-1032,-8879,200,explore,200,2385,1100
269,22.61904761904762,-1059,-8800,200,explore,200,2385,1100
270,22.899159663865547,-1044,-9039,199,explore,199,2384,1105
271,22.899159663865547,-1149,-9946,200,explore,200,2384,1111
272,23.10924369747899,-1000,-8837,200,explore,200,2384,1116
273,23.389355742296917,-1040,-8557,200,explore,200,2384,1120
274,23.4593837535014,-1005,-9056,200,explore,200,2384,1122
275,23.669467787114844,-759,-8565,197,explore,197,2383,1127
276,23.809523809523807,-735,-8861,200,explore,200,2383,1131
277,24.439775910364144,-636,-7889,200,explore,200,2387,1141
278,24.859943977591037,-591,-8912,200,explore,200,2387,1148
279,25.210084033613445,-1221,-9701,200,explore,200,2386,1154
280,25.560224089635852,-957,-8745,200,explore,200,2386,1161
281,25.840336134453786,-1023,-8841,200,explore,200,2386,1169
282,26.190476190476193,-837,-8860,199,explore,199,2389,1176
283,26.400560224089638,-690,-8554,200,explore,200,2388,1184
284,26.400560224089638,-942,-8851,200,explore,200,2390,1188
285,26.750700280112046,-753,-9137,200,explore,200,2389,1197
286,27.170868347338935,-1023,-8733,200,explore,200,2388,1207
287,27.450980392156865,-1068,-8470,200,explore,200,2388,1211
288,27.801120448179272,-1077,-8612,200,explore,200,2388,1218
289,28.431372549019606,-1050,-9191,200,explore,200,2388,1227
290,28.711484593837532,-1029,-8544,199,explore,199,2388,1231
291,28.991596638655466,-1085,-8545,200,explore,200,2388,1240
292,29.341736694677873,-1095,-7142,200,explore,200,2388,1249
293,29.551820728291318,-1194,-8567,200,explore,200,2388,1258
294,29.551820728291318,-1053,-8615,199,explore,199,2390,1259
295,29.6218487394958,-919,-7695,200,explore,200,2390,1260
296,30.182072829131652,-942,-6758,200,explore,200,2390,1269
297,30.182072829131652,-1027,-8225,198,explore,198,2390,1273
298,30.322128851540615,-1004,-7800,200,explore,200,2394,1277
299,30.742296918767508,-692,-7798,200,explore,200,2391,1288
300,30.88235294117647,-624,-7622,200,explore,200,2390,1296
301,30.952380952380953,-575,-8223,200,explore,200,2390,1297
302,31.022408963585434,-647,-7036,200,explore,200,2392,1299
303,31.162464985994397,-681,-7448,200,explore,200,2392,1306
304,31.23249299719888,-611,-8129,193,explore,193,2393,1306
305,31.512605042016805,-672,-8093,200,explore,200,2393,1314
306,31.932773109243694,-562,-8210,200,explore,200,2392,1322
307,32.07282913165266,-834,-8697,200,explore,200,2391,1328
308,32.142857142857146,-1041,-9226,200,explore,200,2391,1330
309,32.142857142857146,-954,-8756,200,explore,200,2391,1335
310,32.35294117647059,-958,-9054,199,explore,199,2391,1341
311,32.42296918767507,-1057,-9704,200,explore,200,2391,1348
312,32.49299719887955,-916,-9816,200,explore,200,2392,1354
313,32.773109243697476,-780,-8479,200,explore,200,2392,1360
314,32.84313725490196,-183,-8831,202,explore,202,2391,1361
315,32.91316526610644,-787,-8576,173,explore,173,2393,1362
316,33.0532212885154,-1050,-9380,200,explore,200,2393,1368
317,33.26330532212885,-819,-9002,199,explore,199,2393,1375
318,33.26330532212885,-1019,-8913,200,explore,200,2392,1379
319,33.403361344537814,-1140,-9302,200,explore,200,2392,1381
320,33.68347338935575,-1047,-9272,200,explore,200,2392,1388
321,34.03361344537815,-1077,-8711,200,explore,200,2392,1394
322,34.173669467787114,-1068,-9149,200,explore,200,2392,1397
323,34.173669467787114,-1077,-8865,200,explore,200,2395,1403
324,34.31372549019608,-544,-7419,152,explore,152,2395,1406
325,34.523809523809526,-681,-8631,200,explore,200,2394,1412
326,34.593837535014,-906,-7400,200,explore,200,2393,1420
327,34.87394957983193,-903,-9178,200,explore,200,2394,1429
328,35.01400560224089,-400,-9303,148,explore,148,2395,1433
329,35.01400560224089,-816,-8178,200,explore,200,2395,1438
330,35.22408963585434,-766,-8746,200,explore,200,2395,1441
331,35.64425770308123,-735,-6589,200,explore,200,2394,1450
332,35.64425770308123,-992,-7024,200,explore,200,2394,1455
333,35.64425770308123,-1077,-8119,200,explore,200,2394,1459
334,36.06442577030812,-991,-7915,199,explore,199,2394,1466
335,36.344537815126046,-1122,-8172,200,explore,200,2394,1471
336,36.69467787114846,-911,-7617,200,explore,200,2394,1477
337,36.69467787114846,-771,-7604,200,explore,200,2393,1477
338,36.83473389355743,-635,-7468,200,explore,200,2395,1480
339,36.904761904761905,-654,-7455,200,explore,200,2394,1481
340,38.02521008403361,-717,-7623,200,explore,200,2394,1498
341,38.58543417366947,-636,-6917,200,explore,200,2394,1507
342,38.79551820728292,-704,-7176,200,explore,200,2396,1515
343,38.865546218487395,-684,-7373,200,explore,200,2396,1517
344,39.00560224089636,-717,-7539,200,explore,200,2395,1522
345,39.21568627450981,-579,-7387,200,explore,200,2394,1527
346,39.35574229691877,-574,-7800,200,explore,200,2394,1531
347,39.705882352941174,-623,-7204,186,explore,186,2396,1538
348,40.056022408963585,-600,-6891,200,explore,200,2396,1544
349,40.33613445378151,-316,-6678,96,explore,96,2395,1548
350,40.896358543417364,-732,-6513,200,explore,200,2394,1561
351,41.31652661064425,-688,-6292,200,explore,200,2394,1569
352,41.806722689075634,-610,-6737,198,explore,198,2394,1578
353,41.806722689075634,-722,-6486,200,explore,200,2395,1579
354,42.226890756302524,-613,-5832,200,explore,200,2395,1588
355,42.226890756302524,-558,-6093,200,explore,200,2394,1589
356,42.64705882352941,-485,-6356,159,explore,159,2394,1598
357,42.997198879551824,-708,-5604,200,explore,200,2394,1604
358,42.997198879551824,-568,-5915,200,explore,200,2394,1604
359,43.69747899159664,-667,-7518,200,explore,200,2394,1614
360,43.8375350140056,-654,-7855,200,explore,200,2394,1617
361,44.047619047619044,-149,-6787,59,explore,59,2394,1622
362,44.88795518207283,-703,-7569,200,explore,200,2394,1635
363,45.09803921568628,-699,-7350,200,explore,200,2394,1641
364,45.09803921568628,-560,-7624,200,explore,200,2394,1641
365,45.44817927170868,-664,-7518,200,explore,200,2394,1649
366,45.588235294117645,-744,-5159,200,explore,200,2394,1653
367,46.358543417366946,-672,-6044,200,explore,200,2394,1666
368,46.568627450980394,-497,-6511,200,explore,200,2395,1669
369,46.84873949579832,-645,-5759,200,explore,200,2395,1678
370,47.40896358543417,-684,-7294,200,explore,200,2394,1686
371,47.96918767507003,-699,-5796,200,explore,200,2394,1696
372,48.529411764705884,-672,-7041,200,explore,200,2394,1707
373,49.929971988795515,-689,-7726,199,explore,199,2394,1732
374,50.280112044817926,-626,-7682,200,explore,200,2397,1738
375,50.42016806722689,-647,-7517,200,explore,200,2397,1742
376,50.49019607843137,-763,-7687,200,explore,200,2396,1743
377,50.56022408963585,-1040,-7679,200,explore,200,2396,1748
378,50.910364145658264,-956,-7479,200,explore,200,2396,1754
379,50.98039215686274,-881,-7602,200,explore,200,2395,1755
380,51.120448179271705,-500,-6789,132,explore,132,2397,1758
381,51.470588235294116,-591,-7376,200,explore,200,2397,1768
382,51.68067226890757,-509,-7833,200,explore,200,2396,1772
383,51.820728291316534,-650,-7351,200,explore,200,2396,1776
384,52.3109243697479,-666,-7549,200,explore,200,2396,1784
385,52.66106442577031,-594,-7214,198,explore,198,2395,1791
386,52.871148459383754,-680,-7128,200,explore,200,2396,1795
387,53.01120448179272,-562,-7130,192,explore,192,2397,1800
388,53.0812324929972,-294,-6424,129,explore,129,2396,1801
389,53.641456582633054,-618,-6424,200,explore,200,2396,1810
390,54.13165266106442,-620,-5335,198,explore,198,2396,1820
391,54.20168067226891,-724,-5793,200,explore,200,2397,1821
392,54.34173669467787,-874,-5861,200,explore,200,2397,1824
393,54.34173669467787,-459,-6487,111,explore,111,2397,1824
394,54.48179271708683,-914,-7061,200,explore,200,2397,1828
395,54.48179271708683,-1015,-7095,200,explore,200,2397,1831
396,54.621848739495796,-1013,-5502,200,explore,200,2398,1839
397,54.69187675070029,-397,-5858,205,explore,205,2398,1840
398,54.971988795518214,-1050,-7302,200,explore,200,2398,1844
399,54.971988795518214,-881,-7846,200,explore,200,2398,1845
400,55.32212885154062,-785,-7846,200,explore,200,2398,1852
401,55.53221288515407,-996,-8236,200,explore,200,2398,1855
402,55.53221288515407,-891,-7915,200,explore,200,2398,1855
403,55.602240896358545,-538,-7026,203,explore,203,2398,1856
404,55.67226890756303,-859,-6209,200,explore,200,2398,1859
405,55.952380952380956,-713,-7444,200,explore,200,2398,1867
406,55.952380952380956,-524,-7329,200,explore,200,2398,1867
407,56.1624649859944,-591,-7357,200,explore,200,2398,1871
408,56.51260504201681,-611,-7331,200,explore,200,2398,1876
409,57.14285714285714,-694,-7395,199,explore,199,2397,1885
410,57.49299719887955,-652,-7106,200,explore,200,2397,1892
411,58.123249299719895,-711,-6953,199,explore,199,2397,1903
412,58.61344537815126,-567,-7305,200,explore,200,2398,1910
413,58.753501400560225,-579,-7716,200,explore,200,2398,1914
414,58.82352941176471,-558,-7901,167,explore,167,2398,1918
415,58.89355742296919,-436,-7347,168,explore,168,2400,1919
416,59.173669467787114,-684,-6911,199,explore,199,2399,1925
417,59.173669467787114,-511,-6442,200,explore,200,2399,1926
418,59.38375350140056,-610,-6925,200,explore,200,2398,1933
419,59.73389355742297,-644,-6531,200,explore,200,2398,1938
420,60.01400560224089,-667,-5924,200,explore,200,2398,1946
421,60.08403361344538,-596,-5962,178,explore,178,2398,1948
422,60.08403361344538,-16,-6263,201,explore,201,2398,1948
423,60.22408963585434,-740,-6307,200,explore,200,2399,1954
424,60.50420168067227,-511,-6605,199,explore,199,2398,1961
425,60.99439775910365,-688,-5996,200,explore,200,2398,1970
426,61.274509803921575,-605,-6921,200,explore,200,2398,1976
427,61.484593837535016,-497,-5760,164,explore,164,2398,1981
428,61.904761904761905,-720,-7332,200,explore,200,2398,1987
429,62.04481792717087,-583,-6247,175,explore,175,2398,1994
430,62.11484593837535,-577,-7354,200,explore,200,2399,1995
431,62.11484593837535,-538,-7179,200,explore,200,2399,1995
432,62.254901960784316,-548,-7253,200,explore,200,2398,1997
433,62.254901960784316,-68,-6837,32,explore,32,2398,1997
434,62.254901960784316,-394,-7296,113,explore,113,2398,1998
435,62.324929971988794,-560,-6842,200,explore,200,2398,2000
436,62.46498599439776,-671,-6492,200,explore,200,2398,2002
437,62.675070028011206,-592,-4819,200,explore,200,2398,2007
438,62.745098039215684,-642,-6036,199,explore,199,2398,2009
439,62.81512605042017,-512,-5917,182,explore,182,2398,2010
440,63.095238095238095,-725,-6299,200,explore,200,2398,2015
441,63.37535014005602,-448,-5588,149,explore,149,2399,2019
442,63.515406162464984,-632,-5522,200,explore,200,2399,2024
443,63.79551820728291,-478,-5553,161,explore,161,2400,2029
444,64.07563025210085,-575,-6025,200,explore,200,2399,2033
445,64.35574229691878,-537,-6209,200,explore,200,2399,2038
446,64.35574229691878,-646,-5803,200,explore,200,2399,2039
447,64.42577030812325,-591,-7635,200,explore,200,2398,2043
448,64.42577030812325,-602,-7447,200,explore,200,2400,2044
449,64.70588235294117,-686,-6886,200,explore,200,2399,2050
450,64.70588235294117,-587,-6964,200,explore,200,2399,2050
451,64.77591036414566,-601,-7293,200,explore,200,2399,2053
452,64.84593837535014,-797,-7510,200,explore,200,2399,2055
453,64.91596638655463,-631,-6064,200,explore,200,2399,2056
454,64.91596638655463,-320,-3887,117,explore,117,2399,2056
455,65.26610644257703,-691,-5678,199,explore,199,2399,2063
456,65.47619047619048,-535,-6820,198,explore,198,2399,2066
457,65.61624649859944,-594,-5618,200,explore,200,2399,2071
458,65.82633053221288,-644,-5872,200,explore,200,2399,2075
459,65.89635854341736,-672,-6934,200,explore,200,2401,2077
460,65.89635854341736,-198,-5537,202,explore,202,2401,2077
461,65.89635854341736,-251,-5567,106,explore,106,2401,2077
462,65.96638655462185,-119,-6816,42,explore,42,2400,2078
