trial,knowledge,reward,reward_cumulative,steps_in_trial,phase,steps,numerosity,reliable
0,0.0,-548,-548,200,explore,200,101,0
1,0.0,-621,-1214,200,explore,200,182,0
2,0.0,-710,-1861,200,explore,200,257,0
3,0.0,-701,-2393,200,explore,200,341,0
4,0.0,-648,-3301,200,explore,200,416,0
5,0.0,-692,-3848,200,explore,200,506,0
6,0.0,-701,-4513,200,explore,200,548,0
7,0.0,-630,-4964,200,explore,200,570,0
8,0.0,-313,-5537,106,explore,106,640,0
9,0.0,-603,-6339,200,explore,200,658,1
10,0.0,-666,-5535,200,explore,200,763,1
11,0.0,-647,-6063,200,explore,200,850,1
12,0.0,-747,-6772,200,explore,200,953,1
13,0.0,-846,-5964,200,explore,200,956,1
14,0.0,-773,-6673,200,explore,200,993,1
15,0.0,-765,-6602,200,explore,200,1061,1
16,0.0,-801,-6437,200,explore,200,1083,1
17,0.0,-746,-7267,200,explore,200,1102,1
18,0.0,-900,-7430,200,explore,200,1134,1
19,0.0,-783,-7212,200,explore,200,1167,1
20,0.0,-890,-7465,200,explore,200,1204,1
21,0.0,-846,-7190,200,explore,200,1266,1
22,0.0,-918,-7617,200,explore,200,1360,1
23,0.0,-890,-7709,200,explore,200,1369,1
24,0.0,-936,-7646,200,explore,200,1400,1
25,0.0,-918,-7977,200,explore,200,1499,1
26,0.0,-872,-7637,200,explore,200,1511,1
27,0.0,-891,-6733,200,explore,200,1561,1
28,0.0,-738,-8005,200,explore,200,1645,1
29,0.0700280112044818,-881,-7217,200,explore,200,1644,3
30,0.0700280112044818,-900,-7825,200,explore,200,1674,3
31,0.0700280112044818,-900,-8024,200,explore,200,1676,3
32,0.0700280112044818,-881,-7683,200,explore,200,1681,3
33,0.0700280112044818,-810,-8193,200,explore,200,1698,3
34,0.0700280112044818,-837,-7826,200,explore,200,1731,3
35,0.0700280112044818,-854,-8052,200,explore,200,1744,7
36,0.0700280112044818,-891,-7960,200,explore,200,1753,8
37,0.0700280112044818,-990,-7781,200,explore,200,1751,9
38,0.0700280112044818,-1025,-8305,200,explore,200,1752,9
39,0.0700280112044818,-918,-7841,200,explore,200,1863,9
40,0.0700280112044818,-738,-8034,200,explore,200,1888,9
41,0.0700280112044818,-809,-8069,200,explore,200,1891,9
42,0.0700280112044818,-954,-8059,200,explore,200,1893,9
43,0.0700280112044818,-909,-8421,200,explore,200,1957,9
44,0.0700280112044818,-818,-8690,200,explore,200,1954,9
45,0.0700280112044818,-972,-8869,200,explore,200,1953,18
46,0.0700280112044818,-261,-7687,73,explore,73,2000,18
47,0.0700280112044818,-972,-8524,200,explore,200,2021,18
48,0.0700280112044818,-1008,-8851,200,explore,200,2028,18
49,0.0700280112044818,-818,-8356,200,explore,200,2068,18
50,0.0700280112044818,-720,-8267,200,explore,200,2096,18
51,0.0700280112044818,-828,-8194,200,explore,200,2107,18
52,0.0700280112044818,-800,-8339,200,explore,200,2116,18
53,0.0700280112044818,-927,-8700,200,explore,200,2115,19
54,0.0700280112044818,-463,-7866,137,explore,137,2143,19
55,0.0700280112044818,-755,-8293,200,explore,200,2141,19
56,0.0700280112044818,-927,-8925,200,explore,200,2141,20
57,0.0700280112044818,-1116,-7343,200,explore,200,2141,24
58,0.0700280112044818,-626,-7589,147,explore,147,2155,24
59,0.0700280112044818,-917,-8863,200,explore,200,2157,26
60,0.0700280112044818,-837,-9050,200,explore,200,2154,29
61,0.0700280112044818,-981,-9409,200,explore,200,2171,29
62,0.0700280112044818,-800,-9142,200,explore,200,2174,31
63,0.0700280112044818,-945,-9365,200,explore,200,2179,32
64,0.0700280112044818,-810,-8977,200,explore,200,2176,38
65,0.0700280112044818,-953,-9034,200,explore,200,2190,38
66,0.0700280112044818,-864,-8741,200,explore,200,2194,38
67,0.0700280112044818,-891,-7841,200,explore,200,2200,41
68,0.21008403361344538,-944,-8232,200,explore,200,2200,47
69,0.21008403361344538,-855,-7744,200,explore,200,2231,47
70,0.2801120448179272,-909,-8411,200,explore,200,2227,54
71,0.2801120448179272,-1052,-9339,200,explore,200,2235,54
72,0.2801120448179272,-972,-8237,200,explore,200,2235,59
73,0.2801120448179272,-666,-8483,200,explore,200,2234,60
74,0.2801120448179272,-674,-8160,200,explore,200,2253,60
75,0.2801120448179272,-217,-6353,73,explore,73,2259,60
76,0.2801120448179272,-674,-8593,200,explore,200,2259,63
77,0.2801120448179272,-801,-9058,200,explore,200,2258,63
78,0.2801120448179272,-819,-8793,200,explore,200,2262,64
79,0.2801120448179272,-665,-8421,200,explore,200,2263,66
80,0.2801120448179272,-900,-8782,200,explore,200,2262,71
81,0.2801120448179272,-756,-8625,200,explore,200,2281,71
82,0.2801120448179272,-845,-8696,200,explore,200,2277,72
83,0.2801120448179272,-1044,-8575,200,explore,200,2277,73
84,0.2801120448179272,-1143,-9642,200,explore,200,2292,76
85,0.2801120448179272,-656,-9789,200,explore,200,2292,78
86,0.2801120448179272,-909,-10042,200,explore,200,2290,81
87,0.2801120448179272,-1080,-10155,200,explore,200,2290,84
88,0.2801120448179272,-935,-9060,200,explore,200,2305,84
89,0.2801120448179272,-657,-8610,200,explore,200,2304,84
90,0.350140056022409,-828,-9003,200,explore,200,2307,89
91,0.49019607843137253,-755,-8502,200,explore,200,2307,99
92,0.49019607843137253,-810,-9368,200,explore,200,2305,102
93,0.49019607843137253,-1044,-9561,200,explore,200,2305,108
94,0.49019607843137253,-899,-9517,200,explore,200,2311,108
95,0.49019607843137253,-621,-8799,200,explore,200,2312,108
96,0.49019607843137253,-1062,-8123,200,explore,200,2317,116
97,0.49019607843137253,-791,-8573,200,explore,200,2315,118
98,0.49019607843137253,-1089,-9123,200,explore,200,2315,123
99,0.49019607843137253,-1017,-10032,200,explore,200,2316,127
100,0.49019607843137253,-1016,-9183,200,explore,200,2319,133
101,0.49019607843137253,-444,-9911,93,explore,93,2326,134
102,0.5602240896358543,-900,-10572,200,explore,200,2328,142
103,0.6302521008403361,-756,-9139,200,explore,200,2325,148
104,0.6302521008403361,-998,-9421,200,explore,200,2327,150
105,0.6302521008403361,-1071,-9119,200,explore,200,2328,152
106,0.6302521008403361,-1035,-9976,200,explore,200,2327,155
107,0.700280112044818,-1025,-10023,200,explore,200,2327,158
108,0.700280112044818,-1071,-9123,200,explore,200,2327,167
109,0.7703081232492998,-936,-9360,200,explore,200,2325,171
110,0.7703081232492998,-818,-9390,200,explore,200,2325,171
111,0.7703081232492998,-693,-9267,200,explore,200,2325,173
112,1.050420168067227,-612,-8398,200,explore,200,2325,180
113,1.1204481792717087,-737,-9006,200,explore,200,2325,185
114,1.1204481792717087,-720,-8484,200,explore,200,2325,188
115,1.330532212885154,-657,-8834,200,explore,200,2325,193
116,1.330532212885154,-746,-8768,200,explore,200,2325,193
117,1.400560224089636,-666,-9124,200,explore,200,2326,196
118,1.4705882352941175,-747,-8300,200,explore,200,2325,207
119,1.610644257703081,-701,-8835,200,explore,200,2326,216
120,1.7507002801120448,-702,-9086,200,explore,200,2326,221
121,1.7507002801120448,-693,-9239,200,explore,200,2333,221
122,1.7507002801120448,-746,-9088,200,explore,200,2329,224
123,1.7507002801120448,-603,-8825,200,explore,200,2332,226
124,1.7507002801120448,-738,-10121,200,explore,200,2336,227
125,1.8907563025210083,-701,-9907,200,explore,200,2335,241
126,2.100840336134454,-727,-9435,200,explore,200,2334,252
127,2.100840336134454,-792,-9833,200,explore,200,2336,253
128,2.100840336134454,-629,-9018,200,explore,200,2339,257
129,2.100840336134454,-702,-9031,200,explore,200,2338,267
130,2.100840336134454,-711,-9285,200,explore,200,2358,267
131,2.3109243697478994,-656,-9492,200,explore,200,2357,281
132,2.3109243697478994,-765,-9401,200,explore,200,2359,282
133,2.450980392156863,-855,-9347,200,explore,200,2357,291
134,2.450980392156863,-827,-8652,200,explore,200,2362,293
135,2.661064425770308,-972,-9401,200,explore,200,2361,303
136,2.661064425770308,-1071,-9132,200,explore,200,2361,305
137,2.801120448179272,-710,-8703,200,explore,200,2370,308
138,2.801120448179272,-684,-9661,200,explore,200,2369,312
139,2.801120448179272,-554,-8888,130,explore,130,2374,314
140,2.801120448179272,-774,-9521,200,explore,200,2374,316
141,3.011204481792717,-891,-9670,200,explore,200,2372,332
142,3.081232492997199,-1061,-8829,200,explore,200,2372,338
143,3.081232492997199,-981,-9896,200,explore,200,2374,341
144,3.431372549019608,-675,-9743,200,explore,200,2373,352
145,3.5014005602240896,-1142,-9841,200,explore,200,2373,359
146,3.5014005602240896,-1107,-9844,200,explore,200,2373,364
147,3.5014005602240896,-1161,-9726,200,explore,200,2373,368
148,3.9215686274509802,-1070,-7998,200,explore,200,2373,375
149,4.131652661064425,-1044,-9960,200,explore,200,2373,379
150,4.131652661064425,-289,-9518,65,explore,65,2377,380
151,4.131652661064425,-909,-9839,200,explore,200,2378,382
152,4.201680672268908,-774,-8770,200,explore,200,2376,387
153,4.201680672268908,-962,-8897,200,explore,200,2376,391
154,4.551820728291316,-1080,-10222,200,explore,200,2376,401
155,4.69187675070028,-1017,-10418,200,explore,200,2376,404
156,5.602240896358544,-989,-10385,200,explore,200,2376,418
157,5.602240896358544,-1089,-9529,200,explore,200,2376,419
158,5.602240896358544,-1215,-9922,200,explore,200,2377,420
159,5.602240896358544,-1025,-10472,200,explore,200,2377,426
160,5.602240896358544,-1026,-9638,200,explore,200,2376,429
161,5.602240896358544,-1116,-8949,200,explore,200,2378,432
162,5.602240896358544,-980,-9396,200,explore,200,2378,439
163,5.602240896358544,-792,-9357,200,explore,200,2377,446
164,5.602240896358544,-1008,-9662,200,explore,200,2382,448
165,5.6722689075630255,-746,-9842,200,explore,200,2384,449
166,5.6722689075630255,-918,-10006,200,explore,200,2385,449
167,5.88235294117647,-1008,-9878,200,explore,200,2385,455
168,5.88235294117647,-928,-9349,196,explore,196,2389,457
169,5.88235294117647,-846,-9096,200,explore,200,2390,460
170,5.88235294117647,-845,-9336,200,explore,200,2387,465
171,5.88235294117647,-1070,-9968,200,explore,200,2387,467
172,5.952380952380952,-1044,-10384,200,explore,200,2387,478
173,5.952380952380952,-1133,-9170,200,explore,200,2387,486
174,6.022408963585434,-1043,-10228,200,explore,200,2387,495
175,6.092436974789916,-1034,-9879,200,explore,200,2387,499
176,6.162464985994398,-1051,-9854,200,explore,200,2387,505
177,6.162464985994398,-1196,-9528,200,explore,200,2387,511
178,6.23249299719888,-980,-9869,200,explore,200,2386,520
179,6.23249299719888,-962,-9805,200,explore,200,2386,526
180,6.23249299719888,-989,-9398,200,explore,200,2386,534
181,6.23249299719888,-1071,-8387,200,explore,200,2386,539
182,6.23249299719888,-632,-8587,136,explore,136,2392,539
183,6.372549019607843,-610,-8929,200,explore,200,2391,546
184,6.792717086834734,-828,-9123,200,explore,200,2390,553
185,7.142857142857142,-998,-9797,200,explore,200,2390,560
186,7.142857142857142,-1215,-9999,200,explore,200,2390,568
187,7.282913165266107,-1125,-9346,200,explore,200,2390,576
188,7.42296918767507,-1061,-9570,200,explore,200,2390,579
189,7.492997198879552,-1044,-9880,200,explore,200,2390,581
190,7.492997198879552,-609,-10030,113,explore,113,2392,581
191,7.773109243697479,-935,-10118,200,explore,200,2392,590
192,8.123249299719888,-774,-9372,200,explore,200,2391,595
193,8.26330532212885,-1079,-9597,200,explore,200,2390,600
194,8.333333333333332,-1142,-10210,200,explore,200,2390,604
195,8.333333333333332,-1125,-10146,200,explore,200,2390,612
196,8.333333333333332,-1098,-9817,200,explore,200,2390,618
197,8.753501400560223,-1115,-10135,200,explore,200,2390,627
198,8.753501400560223,-1044,-10035,200,explore,200,2390,634
199,9.313725490196079,-1026,-10157,200,explore,200,2390,646
200,9.38375350140056,-51,-8416,18,explore,18,2390,647
201,9.453781512605042,-134,-8206,63,explore,63,2391,648
202,9.593837535014007,-629,-9250,200,explore,200,2391,655
203,9.663865546218489,-747,-9477,200,explore,200,2390,662
204,10.014005602240896,-610,-10128,200,explore,200,2390,667
