trial,phase,steps,numerosity,reliable,knowledge
0,explore,32.3,27.2,0.0,0.0
1,explore,42.9,58.7,0.0,0.0
2,explore,31.3,82.7,0.0,0.0
3,explore,32.2,105.7,0.0,0.0
4,explore,41.5,132.8,0.0,0.0
5,explore,29.6,151.2,0.0,0.0
6,explore,36.9,170.6,0.0,0.0
7,explore,39.3,191.4,0.0,0.0
8,explore,34.5,208.1,0.0,0.0
9,explore,37.1,222.9,0.0,0.0
10,explore,38.8,242.3,0.0,0.0
11,explore,32.0,253.8,0.0,0.0
12,explore,38.5,268.6,0.0,0.0
13,explore,41.0,283.0,0.0,0.0
14,explore,38.8,294.6,0.0,0.0
15,explore,41.8,306.7,0.0,0.0
16,explore,38.3,318.4,0.0,0.0
17,explore,47.5,326.5,0.0,0.0
18,explore,49.8,337.8,0.0,0.0
19,explore,41.1,347.7,0.0,0.0
20,explore,37.9,356.0,0.0,0.0
21,explore,28.9,361.3,0.0,0.0
22,explore,21.5,365.2,0.0,0.0
23,explore,46.0,370.9,0.0,0.0
24,explore,47.9,376.0,0.0,0.0
25,explore,43.0,381.0,0.0,0.0
26,explore,38.3,384.8,0.0,0.0
27,explore,34.3,388.1,0.0,0.0
28,explore,43.1,392.3,0.0,0.0
29,explore,41.4,395.4,0.0,0.0
30,explore,38.5,397.4,0.0,0.0
31,explore,38.0,398.7,0.0,0.0
32,explore,34.9,398.9,0.0,0.0
33,explore,37.7,399.4,0.0,0.0
34,explore,47.0,401.1,0.0,0.0
35,explore,43.7,403.0,0.0,0.0
36,explore,41.0,404.1,0.0,0.0
37,explore,46.9,404.9,0.0,0.0
38,explore,48.9,405.9,0.0,0.0
39,explore,41.1,406.3,0.0,0.0
40,explore,40.2,405.8,0.0,0.0
41,explore,38.6,406.2,0.0,0.0
42,explore,42.8,406.8,0.0,0.0
43,explore,37.1,407.9,0.0,0.0
44,explore,41.7,409.0,0.0,0.0
45,explore,37.0,409.5,0.0,0.0
46,explore,41.7,408.4,0.0,0.0
47,explore,43.7,408.2,0.0,0.0
48,explore,44.0,408.8,0.0,0.0
49,explore,45.1,408.9,0.0,0.0
50,explore,33.3,408.8,0.0,0.0
51,explore,41.3,408.3,0.0,0.0
52,explore,41.0,408.1,0.0,0.0
53,explore,41.8,408.3,0.0,0.0
54,explore,46.2,406.1,0.0,0.0
55,explore,44.0,406.1,0.0,0.0
56,explore,33.6,405.0,0.0,0.0
57,explore,39.9,404.8,0.0,0.0
58,explore,47.8,404.0,0.0,0.0
59,explore,39.8,404.0,0.0,0.0
60,explore,42.7,403.2,0.0,0.0
61,explore,41.6,402.7,0.0,0.0
62,explore,33.6,402.9,0.0,0.0
63,explore,45.0,403.4,0.0,0.0
64,explore,35.4,403.6,0.0,0.0
65,explore,29.3,403.8,0.0,0.0
66,explore,50.0,403.4,0.0,0.0
67,explore,42.9,403.8,0.0,0.0
68,explore,40.3,404.8,0.0,0.0
69,explore,36.8,404.7,0.0,0.0
70,explore,35.4,405.0,0.0,0.0
71,explore,37.8,405.7,0.0,0.0
72,explore,41.2,406.3,0.0,0.0
73,explore,43.0,406.3,0.0,0.0
74,explore,40.7,406.2,0.0,0.0
75,explore,45.0,406.1,0.0,0.0
76,explore,34.1,406.3,0.0,0.0
77,explore,40.9,405.7,0.0,0.0
78,explore,44.1,405.8,0.0,0.0
79,explore,46.3,405.5,0.0,0.0
80,explore,49.2,405.1,0.0,0.0
81,explore,44.1,404.5,0.0,0.0
82,explore,39.2,404.1,0.0,0.0
83,explore,39.2,403.8,0.0,0.0
84,explore,46.8,402.8,0.0,0.0
85,explore,40.5,402.7,0.0,0.0
86,explore,39.6,402.2,0.0,0.0
87,explore,33.3,401.4,0.0,0.0
88,explore,46.1,401.4,0.0,0.0
89,explore,45.2,401.4,0.0,0.0
90,explore,43.1,400.4,0.0,0.0
91,explore,40.2,399.6,0.0,0.0
92,explore,45.8,399.1,0.0,0.0
93,explore,26.1,399.0,0.0,0.0
94,explore,33.5,398.7,0.0,0.0
95,explore,41.8,398.5,0.0,0.0
96,explore,39.4,398.3,0.0,0.0
97,explore,45.8,397.6,0.0,0.0
98,explore,40.2,397.5,0.0,0.0
99,explore,42.5,397.2,0.0,0.0
100,explore,43.9,397.5,0.0,0.0
101,explore,35.2,396.9,0.0,0.0
102,explore,34.8,396.5,0.0,0.0
103,explore,40.1,395.5,0.0,0.0
104,explore,41.2,395.4,0.0,0.0
105,explore,40.5,395.7,0.0,0.0
106,explore,42.8,396.7,0.0,0.0
107,explore,45.3,396.6,0.0,0.0
108,explore,37.4,396.4,0.0,0.0
109,explore,35.5,397.2,0.0,0.0
110,explore,32.8,396.3,0.0,0.0
111,explore,40.4,396.1,0.0,0.0
112,explore,49.7,395.4,0.0,0.0
113,explore,44.3,395.2,0.0,0.0
114,explore,35.1,394.7,0.0,0.0
115,explore,36.5,394.2,0.0,0.0
116,explore,43.3,393.7,0.0,0.0
117,explore,43.3,393.6,0.0,0.0
118,explore,37.7,393.3,0.0,0.0
119,explore,49.7,392.3,0.0,0.0
120,explore,41.1,391.3,0.0,0.0
121,explore,46.2,391.3,0.0,0.0
122,explore,42.4,391.1,0.0,0.0
123,explore,48.1,390.1,0.0,0.0
124,explore,45.7,389.0,0.0,0.0
125,explore,34.1,387.9,0.0,0.0
126,explore,41.5,387.3,0.0,0.0
127,explore,44.0,386.7,0.0,0.0
128,explore,43.7,386.3,0.0,0.0
129,explore,43.6,385.8,0.0,0.0
130,explore,49.6,385.1,0.0,0.0
131,explore,40.0,384.5,0.0,0.0
132,explore,46.3,384.2,0.0,0.0
133,explore,42.0,383.3,0.0,0.0
134,explore,29.3,382.6,0.0,0.0
135,explore,36.6,382.0,0.0,0.0
136,explore,46.1,381.0,0.0,0.0
137,explore,50.0,380.3,0.0,0.0
138,explore,50.0,379.5,0.0,0.0
139,explore,33.2,379.1,0.0,0.0
140,explore,32.3,378.3,0.0,0.0
141,explore,39.5,378.0,0.0,0.0
142,explore,47.3,376.8,0.0,0.0
143,explore,42.9,375.8,0.0,0.0
144,explore,44.1,375.4,0.0,0.0
145,explore,44.6,374.7,0.0,0.0
146,explore,34.5,374.4,0.0,0.0
147,explore,36.6,374.2,0.0,0.0
148,explore,34.8,373.8,0.0,0.0
149,explore,35.8,373.0,0.0,0.0
150,explore,39.9,372.6,0.0,0.0
151,explore,38.4,373.0,0.0,0.0
152,explore,38.0,372.9,0.0,0.0
153,explore,40.0,373.1,0.0,0.0
154,explore,43.7,372.8,0.0,0.0
155,explore,43.8,372.3,0.0,0.0
156,explore,50.0,373.3,0.0,0.0
157,explore,40.1,373.1,0.0,0.0
158,explore,43.2,374.2,0.0,0.0
159,explore,40.9,375.0,0.0,0.0
160,explore,41.8,375.0,0.0,0.0
161,explore,43.6,374.6,0.0,0.0
162,explore,38.2,375.2,0.0,0.0
163,explore,35.0,375.5,0.0,0.0
164,explore,45.3,375.3,0.0,0.0
165,explore,44.5,375.4,0.0,0.0
166,explore,49.7,375.3,0.0,0.0
167,explore,43.9,374.9,0.0,0.0
168,explore,43.0,374.6,0.0,0.0
169,explore,45.1,374.2,0.0,0.0
170,explore,44.4,373.8,0.0,0.0
171,explore,40.7,374.0,0.0,0.0
172,explore,39.9,373.6,0.0,0.0
173,explore,41.6,372.9,0.0,0.0
174,explore,33.4,372.8,0.0,0.0
175,explore,40.4,373.2,0.0,0.0
176,explore,35.4,372.5,0.0,0.0
177,explore,42.5,372.7,0.0,0.0
178,explore,43.3,372.8,0.0,0.0
179,explore,43.2,372.9,0.0,0.0
180,explore,41.8,372.5,0.0,0.0
181,explore,38.9,371.9,0.0,0.0
182,explore,44.8,371.6,0.0,0.0
