trial,knowledge,reward,steps_in_trial,phase,steps,numerosity,reliable
189,94.43478260869564,0,38.4,explore,38.4,307.9,261.1
190,94.43478260869564,0,35.0,explore,35.0,307.7,261.1
191,94.52173913043478,0,43.6,explore,43.6,307.5,261.5
192,94.78260869565216,0,50.0,explore,50.0,307.3,262.2
193,94.95652173913042,0,43.8,explore,43.8,307.0,262.8
194,94.95652173913042,0,39.2,explore,39.2,306.8,263.2
195,94.95652173913042,0,41.4,explore,41.4,306.5,263.7
196,94.95652173913042,0,43.8,explore,43.8,306.4,263.8
197,95.04347826086956,0,45.0,explore,45.0,305.9,264.1
198,95.13043478260869,1000,41.7,explore,41.7,305.7,264.4
199,95.21739130434781,0,49.2,explore,49.2,305.1,264.8
200,95.21739130434781,0,32.1,explore,32.1,304.7,264.9
201,95.39130434782608,0,47.2,explore,47.2,304.5,265.2
202,95.39130434782608,0,44.6,explore,44.6,304.2,265.4
203,95.39130434782608,1000,31.8,explore,31.8,304.1,265.4
204,95.39130434782608,0,47.0,explore,47.0,303.4,265.7
205,95.39130434782608,0,44.0,explore,44.0,303.1,265.9
206,95.39130434782608,0,41.0,explore,41.0,302.9,265.9
207,95.39130434782608,0,37.2,explore,37.2,302.9,266.0
208,95.39130434782608,0,38.6,explore,38.6,302.8,266.2
209,95.39130434782608,0,40.1,explore,40.1,302.7,266.3
210,95.39130434782608,0,40.9,explore,40.9,301.8,266.7
211,95.39130434782608,1000,43.5,explore,43.5,301.6,266.7
212,95.47826086956522,1000,34.4,explore,34.4,301.4,266.9
213,95.56521739130434,0,47.9,explore,47.9,301.0,267.1
214,95.56521739130434,0,44.3,explore,44.3,300.7,267.4
215,95.7391304347826,1000,27.4,explore,27.4,300.6,267.6
216,95.7391304347826,0,39.9,explore,39.9,300.1,267.6
217,95.7391304347826,1000,39.7,explore,39.7,299.5,267.7
218,95.7391304347826,1000,37.9,explore,37.9,299.2,267.8
219,95.7391304347826,0,49.8,explore,49.8,298.8,268.1
220,95.7391304347826,0,36.5,explore,36.5,298.6,268.1
221,95.7391304347826,0,46.4,explore,46.4,298.3,268.1
222,95.91304347826087,1000,37.2,explore,37.2,298.2,268.4
223,95.91304347826087,0,41.1,explore,41.1,298.1,268.4
224,95.91304347826087,0,40.4,explore,40.4,297.9,268.4
225,95.91304347826087,0,45.1,explore,45.1,297.7,268.6
226,95.91304347826087,0,39.7,explore,39.7,297.3,268.8
227,95.91304347826087,1000,35.2,explore,35.2,297.3,268.9
228,95.91304347826087,0,39.5,explore,39.5,297.2,268.9
229,95.91304347826087,0,40.8,explore,40.8,296.8,269.0
230,95.91304347826087,1000,34.9,explore,34.9,296.5,269.1
231,95.91304347826087,1000,41.2,explore,41.2,296.4,269.2
232,96.08695652173915,1000,40.8,explore,40.8,296.1,269.4
233,96.08695652173915,0,37.6,explore,37.6,295.8,269.7
234,96.08695652173915,0,39.9,explore,39.9,295.6,270.0
235,96.17391304347827,0,40.7,explore,40.7,295.5,270.1
236,96.26086956521739,0,38.6,explore,38.6,295.4,270.4
237,96.26086956521739,0,33.7,explore,33.7,295.0,270.4
238,96.52173913043478,1000,47.7,explore,47.7,294.7,270.8
239,96.52173913043478,0,43.2,explore,43.2,294.6,270.8
240,96.52173913043478,0,40.0,explore,40.0,294.4,270.8
241,96.52173913043478,0,32.3,explore,32.3,294.2,270.8
242,96.86956521739131,1000,37.2,explore,37.2,294.2,271.3
243,96.95652173913044,1000,36.0,explore,36.0,294.2,271.5
244,96.95652173913044,0,44.8,explore,44.8,293.9,271.6
245,96.95652173913044,0,38.8,explore,38.8,294.2,271.7
246,97.04347826086956,0,41.6,explore,41.6,294.7,271.8
247,97.13043478260869,0,43.8,explore,43.8,294.6,271.9
248,97.13043478260869,0,33.3,explore,33.3,294.5,271.9
249,97.13043478260869,0,40.4,explore,40.4,294.5,271.9
250,97.13043478260869,0,50.0,explore,50.0,294.5,271.9
251,97.13043478260869,1000,36.1,explore,36.1,294.2,272.0
252,97.21739130434783,0,43.5,explore,43.5,293.9,272.4
253,97.21739130434783,0,46.4,explore,46.4,293.9,272.4
254,97.30434782608695,0,42.6,explore,42.6,293.9,272.6
255,97.30434782608695,0,49.3,explore,49.3,293.8,272.6
256,97.30434782608695,0,39.5,explore,39.5,293.7,272.6
257,97.30434782608695,1000,40.5,explore,40.5,293.6,272.6
258,97.30434782608695,0,43.9,explore,43.9,293.9,272.7
259,97.30434782608695,1000,32.6,explore,32.6,294.1,272.7
260,97.30434782608695,0,50.0,explore,50.0,294.2,272.8
261,97.30434782608695,1000,45.6,explore,45.6,294.4,272.9
262,97.30434782608695,0,38.1,explore,38.1,294.4,272.9
263,97.3913043478261,0,46.2,explore,46.2,294.5,273.2
264,97.56521739130434,0,33.2,explore,33.2,294.5,273.4
265,97.56521739130434,0,44.6,explore,44.6,294.3,273.4
266,97.65217391304347,0,44.2,explore,44.2,294.4,273.5
267,97.82608695652173,0,39.1,explore,39.1,294.2,273.7
268,98.0,1000,46.0,explore,46.0,294.0,273.9
269,98.0,0,40.1,explore,40.1,293.9,273.9
270,98.0,0,37.4,explore,37.4,294.1,274.0
271,98.0,0,40.1,explore,40.1,294.5,274.0
272,98.0,1000,47.3,explore,47.3,294.7,274.0
273,98.08695652173913,0,45.8,explore,45.8,294.5,274.1
274,98.08695652173913,0,47.5,explore,47.5,294.4,274.1
275,98.08695652173913,0,37.5,explore,37.5,294.1,274.3
276,98.08695652173913,0,37.9,explore,37.9,294.3,274.3
277,98.08695652173913,0,50.0,explore,50.0,294.1,274.3
278,98.08695652173913,1000,42.6,explore,42.6,293.9,274.4
279,98.08695652173913,0,27.2,explore,27.2,293.9,274.4
280,98.08695652173913,1000,44.4,explore,44.4,293.8,274.4
281,98.08695652173913,0,42.5,explore,42.5,293.7,274.4
282,98.08695652173913,0,46.6,explore,46.6,293.5,274.4
283,98.08695652173913,1000,36.3,explore,36.3,293.8,274.6
284,98.08695652173913,0,43.4,explore,43.4,293.6,274.8
285,98.08695652173913,1000,38.0,explore,38.0,293.1,274.8
286,98.17391304347825,1000,45.9,explore,45.9,293.0,275.0
287,98.17391304347825,0,43.9,explore,43.9,293.0,275.3
288,98.26086956521739,0,43.4,explore,43.4,292.9,275.5
289,98.26086956521739,0,34.1,explore,34.1,292.7,275.5
290,98.34782608695652,0,39.1,explore,39.1,292.5,275.6
291,98.34782608695652,0,38.7,explore,38.7,292.2,275.6
292,98.34782608695652,1000,44.6,explore,44.6,292.2,275.6
293,98.34782608695652,1000,43.1,explore,43.1,292.1,275.6
294,98.34782608695652,0,40.3,explore,40.3,292.1,275.6
295,98.6086956521739,1000,29.6,explore,29.6,292.0,275.9
296,98.6086956521739,0,41.5,explore,41.5,291.7,276.0
297,98.6086956521739,0,36.0,explore,36.0,291.5,276.0
298,98.69565217391305,0,45.3,explore,45.3,291.2,276.3
299,98.69565217391305,0,39.1,explore,39.1,291.2,276.3
300,98.69565217391305,0,42.8,explore,42.8,291.0,276.3
301,98.69565217391305,0,40.2,explore,40.2,290.9,276.3
302,98.69565217391305,1000,42.3,explore,42.3,290.9,276.3
303,98.69565217391305,0,45.2,explore,45.2,290.8,276.3
304,98.69565217391305,1000,21.1,explore,21.1,290.8,276.3
305,98.69565217391305,0,42.6,explore,42.6,290.6,276.4
306,98.69565217391305,0,28.1,explore,28.1,290.6,276.4
307,98.78260869565219,0,44.7,explore,44.7,290.5,276.6
308,98.78260869565219,0,33.5,explore,33.5,290.5,276.6
309,98.8695652173913,1000,37.5,explore,37.5,290.5,276.9
310,98.8695652173913,0,35.2,explore,35.2,290.4,277.0
311,98.8695652173913,0,34.2,explore,34.2,290.3,277.1
312,98.8695652173913,0,32.7,explore,32.7,290.2,277.2
313,98.8695652173913,0,37.5,explore,37.5,289.9,277.2
314,98.8695652173913,1000,36.9,explore,36.9,289.7,277.2
315,98.8695652173913,0,41.0,explore,41.0,289.7,277.2
316,98.8695652173913,0,39.5,explore,39.5,289.6,277.2
317,98.8695652173913,0,37.2,explore,37.2,289.5,277.2
318,98.8695652173913,0,40.9,explore,40.9,289.4,277.3
319,98.95652173913042,0,36.0,explore,36.0,289.3,277.4
320,98.95652173913042,1000,35.3,explore,35.3,289.2,277.4
321,98.95652173913042,0,38.1,explore,38.1,289.2,277.5
322,98.95652173913042,0,48.8,explore,48.8,289.1,277.5
323,98.95652173913042,1000,35.4,explore,35.4,289.0,277.5
324,98.95652173913042,1000,41.3,explore,41.3,288.8,277.5
325,98.95652173913042,0,39.9,explore,39.9,288.8,277.5
326,99.13043478260869,0,33.7,explore,33.7,288.4,277.8
327,99.13043478260869,0,42.5,explore,42.5,288.3,277.8
328,99.13043478260869,0,42.3,explore,42.3,288.2,278.1
329,99.13043478260869,0,41.2,explore,41.2,288.1,278.2
330,99.13043478260869,0,37.1,explore,37.1,288.1,278.3
331,99.21739130434783,0,41.1,explore,41.1,287.9,278.4
332,99.30434782608697,1000,39.6,explore,39.6,287.8,278.5
333,99.30434782608697,0,44.5,explore,44.5,287.8,278.5
334,99.30434782608697,0,35.3,explore,35.3,287.8,278.5
335,99.30434782608697,0,33.0,explore,33.0,287.8,278.5
336,99.30434782608697,1000,36.2,explore,36.2,287.5,278.5
337,99.30434782608697,1000,29.4,explore,29.4,287.4,278.5
338,99.30434782608697,0,36.6,explore,36.6,287.4,278.7
339,99.30434782608697,1000,32.8,explore,32.8,287.4,278.9
340,99.30434782608697,0,38.5,explore,38.5,287.1,278.9
341,99.30434782608697,0,41.4,explore,41.4,287.1,278.9
342,99.30434782608697,0,37.6,explore,37.6,287.0,278.9
343,99.30434782608697,0,37.3,explore,37.3,286.9,278.9
344,99.30434782608697,0,45.0,explore,45.0,286.7,278.9
345,99.30434782608697,1000,36.9,explore,36.9,286.7,279.0
346,99.30434782608697,0,39.6,explore,39.6,286.6,279.0
347,99.30434782608697,0,37.4,explore,37.4,286.7,279.0
348,99.30434782608697,1000,34.6,explore,34.6,286.6,279.0
349,99.30434782608697,0,42.7,explore,42.7,286.6,279.0
350,99.30434782608697,1000,34.6,explore,34.6,286.6,279.0
351,99.30434782608697,1000,38.6,explore,38.6,286.4,279.0
352,99.30434782608697,0,37.4,explore,37.4,286.3,279.0
353,99.3913043478261,1000,37.7,explore,37.7,286.3,279.1
354,99.3913043478261,1000,38.7,explore,38.7,286.3,279.1
355,99.47826086956522,0,40.4,explore,40.4,286.3,279.2
356,99.47826086956522,0,46.2,explore,46.2,286.2,279.2
357,99.56521739130436,0,38.6,explore,38.6,286.2,279.3
358,99.56521739130436,1000,36.8,explore,36.8,286.2,279.3
359,99.56521739130436,0,28.5,explore,28.5,286.1,279.3
360,99.56521739130436,0,33.2,explore,33.2,286.1,279.3
361,99.65217391304348,0,46.0,explore,46.0,286.1,279.4
362,99.65217391304348,1000,43.5,explore,43.5,286.1,279.4
363,99.65217391304348,1000,29.1,explore,29.1,286.1,279.5
364,99.65217391304348,1000,40.1,explore,40.1,286.0,279.7
365,99.73913043478261,0,29.7,explore,29.7,285.9,279.9
366,99.82608695652172,1000,35.4,explore,35.4,285.8,280.0
367,99.82608695652172,1000,30.3,explore,30.3,285.7,280.0
368,99.82608695652172,0,40.2,explore,40.2,285.6,280.0
369,99.82608695652172,0,44.4,explore,44.4,285.6,280.1
370,99.82608695652172,0,36.3,explore,36.3,285.5,280.1
371,99.82608695652172,0,31.0,explore,31.0,285.5,280.2
372,99.82608695652172,0,42.6,explore,42.6,285.5,280.2
373,99.82608695652172,1000,29.1,explore,29.1,285.4,280.2
374,99.82608695652172,1000,35.6,explore,35.6,285.4,280.2
375,99.91304347826087,0,39.0,explore,39.0,285.2,280.4
376,99.91304347826087,1000,40.8,explore,40.8,285.2,280.4
377,99.91304347826087,0,24.3,explore,24.3,285.2,280.4
378,99.91304347826087,0,31.9,explore,31.9,285.2,280.7
379,99.91304347826087,1000,39.7,explore,39.7,285.2,280.7
380,99.91304347826087,0,38.9,explore,38.9,285.1,280.8
381,99.91304347826087,1000,34.9,explore,34.9,285.1,280.9
382,99.91304347826087,1000,31.0,explore,31.0,285.0,281.0
383,99.91304347826087,1000,40.6,explore,40.6,285.0,281.1
384,99.91304347826087,0,35.0,explore,35.0,284.9,281.1
385,99.91304347826087,1000,39.5,explore,39.5,284.9,281.1
386,99.91304347826087,0,38.5,explore,38.5,284.7,281.2
387,99.91304347826087,1000,31.3,explore,31.3,284.7,281.2
388,99.91304347826087,0,47.0,explore,47.0,284.6,281.2
389,99.91304347826087,0,42.9,explore,42.9,284.6,281.2
390,99.91304347826087,1000,35.4,explore,35.4,284.6,281.5
391,99.91304347826087,0,34.0,explore,34.0,284.6,281.5
392,99.91304347826087,0,35.9,explore,35.9,284.6,281.5
393,99.91304347826087,1000,35.4,explore,35.4,284.6,281.6
394,99.91304347826087,0,43.8,explore,43.8,284.6,281.6
395,99.91304347826087,0,33.6,explore,33.6,284.6,281.6
396,99.91304347826087,1000,26.1,explore,26.1,284.6,281.7
397,99.91304347826087,0,39.9,explore,39.9,284.6,281.7
398,99.91304347826087,0,40.6,explore,40.6,284.6,281.7
399,99.91304347826087,0,39.7,explore,39.7,284.6,281.7
400,99.91304347826087,1000,4.1,exploit,4.1,284.6,281.7
401,99.91304347826087,1000,3.3,exploit,3.3,284.6,281.7
402,99.91304347826087,1000,3.2,exploit,3.2,284.6,281.7
403,99.91304347826087,1000,2.8,exploit,2.8,284.6,281.7
404,99.91304347826087,1000,2.7,exploit,2.7,284.6,281.7
405,99.91304347826087,1000,3.2,exploit,3.2,284.6,281.7
406,99.91304347826087,1000,2.9,exploit,2.9,284.6,281.7
407,99.91304347826087,1000,3.6,exploit,3.6,284.6,281.7
408,99.91304347826087,1000,3.5,exploit,3.5,284.6,281.7
409,99.91304347826087,1000,3.8,exploit,3.8,284.6,281.7
