trial,knowledge,reward,reward_cumulative,steps_in_trial,phase,steps,numerosity,reliable
1092,80.11204481792717,-373,-3649,128,explore,128,2400,2400
1093,80.11204481792717,-443,-2545,162,explore,162,2400,2400
1094,80.11204481792717,-549,-2250,201,explore,201,2400,2400
1095,80.11204481792717,-68,-2669,48,explore,48,2400,2400
1096,80.11204481792717,-277,-3068,111,explore,111,2400,2400
1097,80.11204481792717,-179,-2929,65,explore,65,2400,2400
1098,80.11204481792717,-205,-3195,72,explore,72,2400,2400
1099,80.11204481792717,-527,-3008,158,explore,158,2400,2400
1100,80.11204481792717,-417,-3438,129,explore,129,2400,2400
1101,80.11204481792717,-139,-2726,204,explore,204,2400,2400
1102,80.11204481792717,-456,-3074,161,explore,161,2400,2400
1103,80.11204481792717,-185,-3236,69,explore,69,2400,2400
1104,80.11204481792717,-518,-3897,172,explore,172,2400,2400
1105,80.11204481792717,-282,-2242,115,explore,115,2400,2400
1106,80.11204481792717,-316,-2818,116,explore,116,2400,2400
1107,80.11204481792717,-342,-3989,118,explore,118,2400,2400
1108,80.11204481792717,-207,-3383,203,explore,203,2400,2400
1109,80.11204481792717,-95,-2607,52,explore,52,2400,2400
1110,80.11204481792717,-129,-2018,203,explore,203,2400,2400
1111,80.11204481792717,-60,-3072,34,explore,34,2400,2400
1112,80.11204481792717,-662,-4234,200,explore,200,2400,2400
1113,80.11204481792717,-136,-3962,55,explore,55,2400,2400
1114,80.11204481792717,-115,-4169,57,explore,57,2400,2400
1115,80.11204481792717,-102,-2926,43,explore,43,2400,2400
1116,80.11204481792717,-506,-3330,176,explore,176,2400,2400
1117,80.11204481792717,-299,-1830,121,explore,121,2400,2400
1118,80.11204481792717,-182,-3112,55,explore,55,2400,2400
1119,80.11204481792717,-185,-2746,71,explore,71,2400,2400
1120,80.11204481792717,-686,-3862,200,explore,200,2400,2400
1121,80.11204481792717,-76,-2611,49,explore,49,2400,2400
1122,80.11204481792717,-320,-2709,101,explore,101,2400,2400
1123,80.11204481792717,-163,-2872,74,explore,74,2400,2400
1124,80.11204481792717,-144,-3015,65,explore,65,2400,2400
1125,80.11204481792717,-361,-2833,203,explore,203,2400,2400
1126,80.11204481792717,-253,-2350,203,explore,203,2400,2400
1127,80.11204481792717,-201,-2831,95,explore,95,2400,2400
1128,80.11204481792717,-297,-3567,108,explore,108,2400,2400
1129,80.11204481792717,-189,-2580,64,explore,64,2400,2400
1130,80.11204481792717,-406,-3002,112,explore,112,2400,2400
1131,80.11204481792717,-231,-2392,205,explore,205,2400,2400
1132,80.11204481792717,-1,-2763,19,explore,19,2400,2400
1133,80.11204481792717,-767,-4305,200,explore,200,2400,2400
1134,80.11204481792717,-61,-2173,204,explore,204,2400,2400
1135,80.11204481792717,-92,-2215,47,explore,47,2400,2400
1136,80.11204481792717,-361,-2205,141,explore,141,2400,2400
1137,80.11204481792717,-86,-2567,202,explore,202,2400,2400
1138,80.11204481792717,-230,-3258,94,explore,94,2400,2400
1139,80.11204481792717,-515,-4103,191,explore,191,2400,2400
1140,80.11204481792717,-150,-3380,69,explore,69,2400,2400
1141,80.11204481792717,-525,-2376,170,explore,170,2400,2400
1142,80.11204481792717,-154,-3158,65,explore,65,2400,2400
1143,80.11204481792717,-154,-2595,68,explore,68,2400,2400
1144,80.11204481792717,-98,-2762,46,explore,46,2400,2400
1145,80.11204481792717,-242,-2616,87,explore,87,2400,2400
1146,80.11204481792717,-127,-1978,45,explore,45,2400,2400
1147,80.11204481792717,-163,-2195,57,explore,57,2400,2400
1148,80.11204481792717,-111,-2522,49,explore,49,2400,2400
1149,80.11204481792717,-408,-3237,126,explore,126,2400,2400
1150,80.11204481792717,-315,-2446,115,explore,115,2400,2400
1151,80.11204481792717,-314,-3005,112,explore,112,2400,2400
1152,80.11204481792717,-392,-3436,125,explore,125,2400,2400
1153,80.11204481792717,-365,-2961,115,explore,115,2400,2400
1154,80.11204481792717,-229,-3625,201,explore,201,2400,2400
1155,80.11204481792717,-56,-3432,37,explore,37,2400,2400
1156,80.11204481792717,-119,-2266,54,explore,54,2400,2400
1157,80.11204481792717,-275,-2738,108,explore,108,2400,2400
1158,80.11204481792717,-697,-3831,200,explore,200,2400,2400
1159,80.11204481792717,-329,-2582,96,explore,96,2400,2400
1160,80.11204481792717,-705,-4170,200,explore,200,2400,2400
1161,80.11204481792717,-104,-2616,50,explore,50,2400,2400
1162,80.11204481792717,-270,-3388,108,explore,108,2400,2400
1163,80.11204481792717,-162,-3422,66,explore,66,2400,2400
1164,80.11204481792717,-503,-2698,184,explore,184,2400,2400
1165,80.11204481792717,-588,-3015,168,explore,168,2400,2400
1166,80.11204481792717,-331,-3751,112,explore,112,2400,2400
1167,80.11204481792717,-224,-2905,71,explore,71,2400,2400
1168,80.11204481792717,-243,-2803,97,explore,97,2400,2400
1169,80.11204481792717,-224,-2523,79,explore,79,2400,2400
1170,80.11204481792717,-227,-3615,87,explore,87,2400,2400
1171,80.11204481792717,-237,-3546,93,explore,93,2400,2400
1172,80.11204481792717,-273,-3139,110,explore,110,2400,2400
1173,80.11204481792717,-163,-2820,71,explore,71,2400,2400
1174,80.11204481792717,-396,-3404,119,explore,119,2400,2400
1175,80.11204481792717,-209,-2545,82,explore,82,2400,2400
1176,80.11204481792717,-218,-2503,107,explore,107,2400,2400
1177,80.11204481792717,-165,-2803,202,explore,202,2400,2400
1178,80.11204481792717,-71,-2871,47,explore,47,2400,2400
1179,80.11204481792717,-297,-2931,99,explore,99,2400,2400
1180,80.11204481792717,-661,-3116,200,explore,200,2400,2400
1181,80.11204481792717,-111,-2908,53,explore,53,2400,2400
1182,80.11204481792717,-248,-2413,86,explore,86,2400,2400
1183,80.11204481792717,-554,-2796,207,explore,207,2400,2400
1184,80.11204481792717,-720,-3793,200,explore,200,2400,2400
1185,80.11204481792717,18,-2212,15,explore,15,2400,2400
1186,80.11204481792717,-158,-2346,70,explore,70,2400,2400
1187,80.11204481792717,-357,-2755,116,explore,116,2400,2400
1188,80.11204481792717,-213,-2347,81,explore,81,2400,2400
1189,80.11204481792717,-63,-2565,31,explore,31,2400,2400
1190,80.11204481792717,-159,-2284,60,explore,60,2400,2400
1191,80.11204481792717,-399,-2737,117,explore,117,2400,2400
1192,80.11204481792717,-195,-2668,72,explore,72,2400,2400
1193,80.11204481792717,-141,-3204,201,explore,201,2400,2400
1194,80.11204481792717,-56,-2605,201,explore,201,2400,2400
1195,80.11204481792717,-270,-3234,89,explore,89,2400,2400
1196,80.11204481792717,-411,-2970,140,explore,140,2400,2400
1197,80.11204481792717,-120,-2198,65,explore,65,2400,2400
1198,80.11204481792717,-496,-3661,159,explore,159,2400,2400
1199,80.11204481792717,-603,-2999,184,explore,184,2400,2400
1200,80.11204481792717,-187,-3181,69,explore,69,2400,2400
1201,80.11204481792717,-281,-4620,111,explore,111,2400,2400
1202,80.11204481792717,-418,-3339,124,explore,124,2400,2400
1203,80.11204481792717,-538,-2612,172,explore,172,2400,2400
1204,80.11204481792717,-265,-2381,204,explore,204,2400,2400
1205,80.11204481792717,-231,-2706,67,explore,67,2400,2400
1206,80.11204481792717,-439,-3006,118,explore,118,2400,2400
1207,80.11204481792717,-664,-3040,183,explore,183,2400,2400
1208,80.11204481792717,-303,-2689,126,explore,126,2400,2400
1209,80.11204481792717,-303,-2831,113,explore,113,2400,2400
1210,80.11204481792717,-200,-2315,75,explore,75,2400,2400
1211,80.11204481792717,-131,-2716,78,explore,78,2400,2400
1212,80.11204481792717,-30,-2863,45,explore,45,2400,2400
1213,80.11204481792717,-533,-2990,162,explore,162,2400,2400
1214,80.11204481792717,-180,-2761,67,explore,67,2400,2400
1215,80.11204481792717,-206,-2616,65,explore,65,2400,2400
1216,80.11204481792717,-319,-2184,114,explore,114,2400,2400
1217,80.11204481792717,-212,-2399,201,explore,201,2400,2400
1218,80.11204481792717,-118,-3113,202,explore,202,2400,2400
1219,80.11204481792717,-166,-2298,89,explore,89,2400,2400
1220,80.11204481792717,-128,-2808,201,explore,201,2400,2400
1221,80.11204481792717,-64,-2621,35,explore,35,2400,2400
1222,80.11204481792717,-129,-2948,57,explore,57,2400,2400
1223,80.11204481792717,-292,-2841,105,explore,105,2400,2400
1224,80.11204481792717,-498,-2703,192,explore,192,2400,2400
1225,80.11204481792717,-307,-2776,109,explore,109,2400,2400
1226,80.11204481792717,-389,-2631,128,explore,128,2400,2400
1227,80.11204481792717,-186,-3273,71,explore,71,2400,2400
1228,80.11204481792717,-501,-3637,161,explore,161,2400,2400
1229,80.11204481792717,-212,-2180,201,explore,201,2400,2400
1230,80.11204481792717,-202,-2701,78,explore,78,2400,2400
1231,80.11204481792717,-194,-2348,204,explore,204,2400,2400
1232,80.11204481792717,-44,-2089,53,explore,53,2400,2400
1233,80.11204481792717,-228,-1801,96,explore,96,2400,2400
1234,80.11204481792717,-353,-2352,125,explore,125,2400,2400
1235,80.11204481792717,-389,-2921,117,explore,117,2400,2400
1236,80.11204481792717,-325,-2224,128,explore,128,2400,2400
1237,80.11204481792717,-659,-2832,200,explore,200,2400,2400
1238,80.11204481792717,-234,-2359,97,explore,97,2400,2400
1239,80.11204481792717,-177,-3358,65,explore,65,2400,2400
1240,80.11204481792717,-126,-3277,203,explore,203,2400,2400
1241,80.11204481792717,-203,-2649,69,explore,69,2400,2400
1242,80.11204481792717,-654,-2849,199,explore,199,2400,2400
1243,80.11204481792717,-570,-3055,194,explore,194,2400,2400
1244,80.11204481792717,-166,-3071,205,explore,205,2400,2400
1245,80.11204481792717,-41,-2515,205,explore,205,2400,2400
1246,80.11204481792717,-73,-3005,203,explore,203,2400,2400
1247,80.11204481792717,-508,-3806,151,explore,151,2400,2400
1248,80.11204481792717,-152,-2433,65,explore,65,2400,2400
1249,80.11204481792717,-132,-3018,61,explore,61,2400,2400
1250,80.11204481792717,-291,-2156,123,explore,123,2400,2400
1251,80.11204481792717,-211,-3667,70,explore,70,2400,2400
1252,80.11204481792717,-345,-2927,100,explore,100,2400,2400
1253,80.11204481792717,-559,-3723,178,explore,178,2400,2400
1254,80.11204481792717,-199,-2921,89,explore,89,2400,2400
1255,80.11204481792717,-531,-4585,154,explore,154,2400,2400
1256,80.11204481792717,-152,-4060,70,explore,70,2400,2400
1257,80.11204481792717,-307,-3592,114,explore,114,2400,2400
1258,80.11204481792717,-216,-1672,83,explore,83,2400,2400
1259,80.11204481792717,-245,-2632,99,explore,99,2400,2400
1260,80.11204481792717,-322,-3147,108,explore,108,2400,2400
1261,80.11204481792717,-205,-2500,72,explore,72,2400,2400
1262,80.11204481792717,-169,-3445,62,explore,62,2400,2400
1263,80.11204481792717,-331,-3019,122,explore,122,2400,2400
1264,80.11204481792717,-315,-4067,117,explore,117,2400,2400
1265,80.11204481792717,-578,-2536,187,explore,187,2400,2400
1266,80.11204481792717,-358,-2871,126,explore,126,2400,2400
1267,80.11204481792717,-135,-3399,203,explore,203,2400,2400
1268,80.11204481792717,-76,-2178,35,explore,35,2400,2400
1269,80.11204481792717,-135,-3113,56,explore,56,2400,2400
1270,80.11204481792717,-389,-2782,201,explore,201,2400,2400
1271,80.11204481792717,-65,-3129,204,explore,204,2400,2400
1272,80.11204481792717,-253,-3187,92,explore,92,2400,2400
1273,80.11204481792717,-160,-3577,64,explore,64,2400,2400
1274,80.11204481792717,-334,-3438,205,explore,205,2400,2400
1275,80.11204481792717,-58,-2540,38,explore,38,2400,2400
1276,80.11204481792717,-340,-2612,109,explore,109,2400,2400
1277,80.11204481792717,-338,-3807,130,explore,130,2400,2400
1278,80.11204481792717,-220,-3925,204,explore,204,2400,2400
1279,80.11204481792717,-69,-2750,202,explore,202,2400,2400
1280,80.11204481792717,-195,-3607,71,explore,71,2400,2400
1281,80.11204481792717,-325,-2870,117,explore,117,2400,2400
1282,80.11204481792717,-624,-2456,200,explore,200,2400,2400
1283,80.11204481792717,-536,-3394,167,explore,167,2400,2400
1284,80.11204481792717,-117,-3268,71,explore,71,2400,2400
1285,80.11204481792717,-536,-1914,167,explore,167,2400,2400
1286,80.11204481792717,-155,-2208,70,explore,70,2400,2400
1287,80.11204481792717,-136,-2642,49,explore,49,2400,2400
1288,80.11204481792717,-475,-3458,149,explore,149,2400,2400
1289,80.11204481792717,-235,-2955,84,explore,84,2400,2400
1290,80.11204481792717,-254,-3608,77,explore,77,2400,2400
1291,80.11204481792717,-501,-3282,152,explore,152,2400,2400
1292,80.11204481792717,-128,-3265,204,explore,204,2400,2400
1293,80.11204481792717,-32,-3160,203,explore,203,2400,2400
1294,80.11204481792717,-94,-2840,42,explore,42,2400,2400
1295,80.11204481792717,-132,-3206,65,explore,65,2400,2400
1296,80.11204481792717,-117,-2689,50,explore,50,2400,2400
1297,80.11204481792717,-669,-3449,200,explore,200,2400,2400
1298,80.11204481792717,-296,-3081,97,explore,97,2400,2400
1299,80.11204481792717,-164,-2178,58,explore,58,2400,2400
1300,80.11204481792717,-179,-3090,80,explore,80,2400,2400
1301,80.11204481792717,-64,-2675,41,explore,41,2400,2400
