trial,knowledge,reward,reward_cumulative,steps_in_trial,phase,steps,numerosity,reliable
0,0.0,-674,-674,200,explore,200,118,0
1,0.0,-738,-1349,200,explore,200,199,0
2,0.0,-665,-1843,200,explore,200,286,0
3,0.0,-683,-2408,200,explore,200,399,0
4,0.0,-729,-3399,200,explore,200,475,0
5,0.0,-710,-3614,200,explore,200,489,0
6,0.0,-728,-4066,200,explore,200,580,0
7,0.0700280112044818,-765,-4944,200,explore,200,605,4
8,0.0700280112044818,-683,-5647,200,explore,200,682,4
9,0.1400560224089636,-683,-6137,200,explore,200,717,7
10,0.1400560224089636,-783,-6117,200,explore,200,784,9
11,0.1400560224089636,-638,-5881,200,explore,200,876,9
12,0.1400560224089636,-674,-6385,200,explore,200,909,10
13,0.2801120448179272,-720,-5813,200,explore,200,958,13
14,0.2801120448179272,-184,-5727,68,explore,68,981,13
15,0.2801120448179272,-684,-6073,200,explore,200,1074,13
16,0.2801120448179272,-719,-6410,200,explore,200,1136,13
17,0.2801120448179272,-747,-6206,200,explore,200,1234,13
18,0.42016806722689076,-792,-6169,200,explore,200,1242,21
19,0.49019607843137253,-791,-6227,200,explore,200,1300,26
20,0.49019607843137253,-801,-6676,200,explore,200,1384,26
21,0.5602240896358543,-909,-6422,200,explore,200,1418,31
22,0.5602240896358543,-881,-7109,200,explore,200,1472,31
23,0.6302521008403361,-909,-7324,200,explore,200,1489,33
24,0.6302521008403361,-792,-6703,200,explore,200,1577,33
25,0.6302521008403361,-809,-7362,200,explore,200,1582,34
26,0.6302521008403361,-819,-7602,200,explore,200,1629,34
27,0.6302521008403361,-828,-7422,200,explore,200,1638,35
28,0.6302521008403361,-746,-7581,200,explore,200,1678,35
29,0.700280112044818,-819,-7575,200,explore,200,1701,36
30,0.7703081232492998,-1026,-7538,200,explore,200,1702,45
31,0.7703081232492998,-836,-6844,200,explore,200,1739,46
32,0.7703081232492998,-918,-7880,200,explore,200,1743,46
33,0.9803921568627451,-846,-7520,200,explore,200,1754,51
34,1.050420168067227,-989,-7673,200,explore,200,1757,55
35,1.050420168067227,-900,-7617,200,explore,200,1771,59
36,1.050420168067227,-918,-8466,200,explore,200,1780,60
37,1.050420168067227,-917,-8219,200,explore,200,1792,63
38,1.050420168067227,-828,-8392,200,explore,200,1813,63
39,1.330532212885154,-864,-7487,200,explore,200,1821,72
40,1.4705882352941175,-953,-8042,200,explore,200,1827,80
41,1.5406162464985995,-918,-8133,200,explore,200,1832,85
42,1.610644257703081,-927,-8393,200,explore,200,1834,89
43,1.610644257703081,-818,-7339,200,explore,200,1905,89
44,2.1708683473389354,-891,-8097,200,explore,200,1903,105
45,2.1708683473389354,-936,-8411,200,explore,200,1930,105
46,2.801120448179272,-683,-8076,200,explore,200,1930,119
47,2.941176470588235,-945,-8465,200,explore,200,1947,123
48,3.011204481792717,-1044,-8448,200,explore,200,1949,133
49,3.081232492997199,-782,-8978,200,explore,200,1997,134
50,3.1512605042016806,-927,-8860,200,explore,200,1996,142
51,3.361344537815126,-927,-8604,200,explore,200,2003,150
52,3.431372549019608,-773,-8357,200,explore,200,2008,156
53,4.271708683473389,-711,-8402,200,explore,200,2011,174
54,4.481792717086835,-657,-8313,200,explore,200,2009,184
55,4.621848739495799,-890,-8651,200,explore,200,2009,196
56,4.831932773109244,-1080,-8704,200,explore,200,2011,209
57,5.042016806722689,-774,-8709,200,explore,200,2011,222
58,5.2521008403361344,-962,-8147,200,explore,200,2011,237
59,5.742296918767507,-1179,-8681,200,explore,200,2011,252
60,5.952380952380952,-1089,-8927,200,explore,200,2011,266
61,5.952380952380952,-890,-9231,200,explore,200,2059,266
62,5.952380952380952,-837,-8672,200,explore,200,2092,267
63,5.952380952380952,-711,-7732,200,explore,200,2106,269
64,6.022408963585434,-854,-8744,200,explore,200,2114,272
65,6.442577030812324,-855,-8798,200,explore,200,2111,290
66,6.442577030812324,-1026,-9464,200,explore,200,2120,293
67,7.212885154061624,-1007,-8112,200,explore,200,2118,310
