trial,knowledge,reward,steps_in_trial,phase,steps,numerosity,reliable
59,40.26086956521739,1000,43.3,explore,43.3,371.7,80.2
60,41.391304347826086,0,39.1,explore,39.1,370.9,82.4
61,42.86956521739131,0,45.3,explore,45.3,370.1,86.0
62,44.347826086956516,0,40.7,explore,40.7,369.4,88.5
63,46.0,0,38.6,explore,38.6,369.1,92.1
64,48.173913043478265,1000,38.3,explore,38.3,368.6,95.8
65,49.565217391304344,1000,33.5,explore,33.5,368.4,99.0
66,50.78260869565217,0,44.3,explore,44.3,366.6,101.3
67,51.391304347826086,1000,39.2,explore,39.2,365.4,103.8
68,52.95652173913042,0,39.9,explore,39.9,364.9,107.1
69,53.7391304347826,1000,33.7,explore,33.7,364.7,109.2
70,55.1304347826087,0,36.8,explore,36.8,363.7,111.2
71,56.173913043478265,1000,39.8,explore,39.8,363.0,113.2
72,57.30434782608695,0,40.7,explore,40.7,361.9,115.5
73,58.52173913043479,1000,40.0,explore,40.0,361.5,117.7
74,59.391304347826086,1000,28.6,explore,28.6,360.8,120.1
75,60.60869565217392,0,40.5,explore,40.5,359.9,123.1
76,61.56521739130435,1000,28.5,explore,28.5,359.2,124.8
77,63.1304347826087,0,43.6,explore,43.6,358.2,127.4
78,64.52173913043478,1000,34.0,explore,34.0,357.7,130.8
79,65.91304347826087,0,37.9,explore,37.9,357.0,134.2
80,66.34782608695652,0,25.7,explore,25.7,356.9,136.1
81,67.3913043478261,1000,40.2,explore,40.2,356.0,138.9
82,68.43478260869566,0,39.1,explore,39.1,355.1,141.6
83,68.86956521739128,0,32.5,explore,32.5,355.1,143.5
84,70.0,0,37.9,explore,37.9,355.1,146.9
85,70.26086956521738,1000,23.2,explore,23.2,355.0,147.7
86,71.13043478260869,1000,34.0,explore,34.0,356.0,150.4
87,71.65217391304347,0,33.8,explore,33.8,355.4,152.4
88,72.43478260869566,0,29.7,explore,29.7,355.0,154.5
89,72.7826086956522,1000,34.6,explore,34.6,354.1,156.6
90,73.65217391304347,1000,29.4,explore,29.4,354.0,158.9
91,74.52173913043478,1000,44.2,explore,44.2,354.6,161.8
92,75.21739130434781,1000,36.9,explore,36.9,354.3,163.8
93,76.08695652173911,1000,31.8,explore,31.8,353.5,166.1
94,77.04347826086956,1000,31.8,explore,31.8,353.3,169.0
95,77.47826086956522,0,32.0,explore,32.0,353.3,170.7
96,78.08695652173913,0,36.8,explore,36.8,352.9,172.7
97,78.8695652173913,1000,30.2,explore,30.2,352.5,174.7
98,79.47826086956522,0,42.4,explore,42.4,352.8,177.0
99,79.82608695652172,1000,31.5,explore,31.5,353.1,179.3
100,80.17391304347827,0,29.4,explore,29.4,352.8,180.8
101,80.95652173913044,0,28.9,explore,28.9,352.7,183.1
102,81.73913043478261,1000,40.2,explore,40.2,352.1,185.5
103,82.26086956521739,1000,35.3,explore,35.3,351.5,187.3
104,83.1304347826087,1000,40.6,explore,40.6,350.1,189.6
105,83.65217391304348,1000,29.6,explore,29.6,349.5,191.0
106,84.17391304347825,1000,31.2,explore,31.2,349.3,192.9
107,84.69565217391303,1000,42.1,explore,42.1,349.2,195.0
108,85.21739130434784,1000,36.8,explore,36.8,349.4,197.3
109,85.56521739130436,1000,29.2,explore,29.2,348.7,198.4
110,85.91304347826089,0,33.8,explore,33.8,348.6,200.6
111,86.43478260869566,0,34.7,explore,34.7,348.5,202.6
112,86.86956521739131,1000,36.8,explore,36.8,348.0,204.2
113,87.04347826086958,1000,27.5,explore,27.5,347.7,205.4
114,87.39130434782608,1000,35.3,explore,35.3,347.0,206.7
115,87.6521739130435,1000,31.3,explore,31.3,346.6,208.3
116,88.08695652173913,1000,30.3,explore,30.3,346.2,209.9
117,88.34782608695653,1000,31.3,explore,31.3,345.4,210.9
118,88.8695652173913,1000,31.8,explore,31.8,345.6,212.8
119,89.04347826086956,1000,30.1,explore,30.1,345.6,214.9
120,89.13043478260869,0,28.1,explore,28.1,345.4,215.7
121,89.65217391304348,1000,38.7,explore,38.7,344.9,218.3
122,89.99999999999999,1000,31.4,explore,31.4,345.2,219.3
123,90.34782608695653,0,31.9,explore,31.9,346.0,220.5
124,90.78260869565217,1000,36.1,explore,36.1,345.0,222.2
125,91.04347826086959,1000,30.6,explore,30.6,344.8,223.8
126,91.1304347826087,1000,34.9,explore,34.9,345.2,225.4
127,91.82608695652173,1000,37.3,explore,37.3,344.6,227.5
128,92.43478260869564,1000,28.9,explore,28.9,344.6,228.9
129,92.78260869565219,0,33.3,explore,33.3,344.1,230.3
130,93.04347826086956,0,28.1,explore,28.1,344.1,230.6
131,93.56521739130434,1000,37.8,explore,37.8,343.5,232.0
132,93.65217391304347,1000,18.3,explore,18.3,343.4,232.0
133,93.82608695652173,1000,35.4,explore,35.4,342.8,232.9
134,93.82608695652173,1000,30.1,explore,30.1,342.4,233.1
135,94.17391304347827,1000,30.1,explore,30.1,342.2,233.9
136,94.26086956521739,1000,24.7,explore,24.7,341.7,234.3
137,94.43478260869566,1000,28.7,explore,28.7,341.7,235.2
138,94.43478260869566,1000,24.7,explore,24.7,341.2,236.0
139,94.60869565217392,1000,32.4,explore,32.4,342.2,237.5
140,94.78260869565217,0,34.3,explore,34.3,342.1,238.6
141,95.21739130434783,0,36.9,explore,36.9,341.2,240.0
142,95.3913043478261,1000,27.7,explore,27.7,341.1,240.9
143,95.47826086956522,1000,33.7,explore,33.7,341.0,241.8
144,95.73913043478262,0,36.6,explore,36.6,340.6,242.7
145,95.73913043478261,1000,30.7,explore,30.7,340.2,243.0
146,96.17391304347828,1000,30.8,explore,30.8,340.0,243.9
147,96.17391304347828,0,36.5,explore,36.5,339.4,244.8
148,96.08695652173914,1000,29.3,explore,29.3,340.0,245.6
149,96.17391304347828,1000,31.4,explore,31.4,339.3,246.0
150,96.34782608695653,1000,24.6,explore,24.6,338.8,247.1
151,96.43478260869566,1000,27.4,explore,27.4,338.4,248.0
152,96.43478260869566,1000,26.8,explore,26.8,337.9,248.8
153,96.78260869565216,1000,34.1,explore,34.1,337.3,250.2
154,97.04347826086958,1000,36.8,explore,36.8,336.8,251.3
155,97.21739130434781,1000,30.2,explore,30.2,336.2,252.4
156,97.47826086956522,1000,31.7,explore,31.7,335.5,253.1
157,97.56521739130436,1000,36.2,explore,36.2,335.4,253.6
158,97.56521739130436,1000,37.3,explore,37.3,335.1,254.3
159,97.56521739130436,1000,28.3,explore,28.3,334.7,254.9
160,97.65217391304347,0,37.4,explore,37.4,334.1,255.6
161,97.65217391304347,1000,24.4,explore,24.4,333.9,256.0
162,97.82608695652173,0,31.8,explore,31.8,333.4,256.7
163,97.91304347826087,1000,36.6,explore,36.6,332.9,257.7
164,98.17391304347827,0,38.7,explore,38.7,332.4,259.0
165,98.17391304347827,1000,31.2,explore,31.2,332.1,259.4
166,98.17391304347827,0,35.2,explore,35.2,331.3,259.6
167,98.26086956521739,1000,35.4,explore,35.4,330.9,260.4
168,98.26086956521739,0,37.9,explore,37.9,330.5,261.0
169,98.26086956521739,0,35.8,explore,35.8,330.0,261.6
170,98.34782608695653,1000,29.5,explore,29.5,329.6,262.6
171,98.5217391304348,1000,35.8,explore,35.8,329.0,263.2
172,98.60869565217392,1000,37.0,explore,37.0,328.8,263.7
173,98.60869565217392,1000,30.4,explore,30.4,328.7,264.3
174,98.69565217391305,1000,30.0,explore,30.0,328.5,264.8
175,98.69565217391305,1000,35.2,explore,35.2,328.3,265.5
176,98.69565217391305,1000,24.6,explore,24.6,327.9,265.9
177,98.69565217391305,1000,30.9,explore,30.9,327.2,266.2
178,98.69565217391305,1000,34.8,explore,34.8,327.0,266.4
179,98.78260869565217,0,31.0,explore,31.0,326.8,267.1
180,98.8695652173913,1000,32.0,explore,32.0,326.5,267.7
181,99.1304347826087,1000,33.2,explore,33.2,326.0,268.3
182,99.21739130434784,1000,28.9,explore,28.9,325.9,268.5
183,99.21739130434784,0,31.8,explore,31.8,325.8,268.7
184,99.21739130434784,0,28.1,explore,28.1,325.4,268.8
185,99.30434782608697,1000,35.5,explore,35.5,325.1,269.5
186,99.3913043478261,1000,30.5,explore,30.5,324.5,269.9
187,99.3913043478261,1000,38.6,explore,38.6,324.1,270.3
188,99.3913043478261,0,35.7,explore,35.7,323.9,271.0
189,99.3913043478261,1000,28.1,explore,28.1,323.7,271.1
190,99.3913043478261,1000,35.6,explore,35.6,322.9,271.5
191,99.3913043478261,1000,26.5,explore,26.5,322.8,271.6
192,99.3913043478261,0,33.5,explore,33.5,322.6,271.7
193,99.47826086956522,1000,33.2,explore,33.2,322.4,272.1
194,99.47826086956522,1000,25.9,explore,25.9,322.2,272.4
195,99.47826086956522,0,38.6,explore,38.6,321.8,272.4
196,99.56521739130434,1000,22.2,explore,22.2,321.6,272.7
197,99.56521739130434,0,41.5,explore,41.5,321.1,273.1
198,99.56521739130434,1000,21.9,explore,21.9,320.7,273.2
199,99.65217391304347,1000,23.4,explore,23.4,320.5,273.6
200,99.65217391304347,1000,27.7,explore,27.7,320.1,273.7
201,99.73913043478261,0,37.1,explore,37.1,319.7,274.1
202,99.82608695652175,1000,26.1,explore,26.1,319.4,274.3
203,99.82608695652175,1000,33.4,explore,33.4,319.3,274.5
204,99.82608695652175,1000,35.5,explore,35.5,318.7,274.7
205,99.82608695652175,0,37.1,explore,37.1,318.1,274.9
206,99.82608695652175,1000,22.5,explore,22.5,318.0,274.9
207,99.82608695652175,1000,43.9,explore,43.9,317.2,275.2
208,99.82608695652175,1000,25.4,explore,25.4,316.9,275.3
209,99.82608695652175,0,36.7,explore,36.7,316.7,275.6
210,99.82608695652175,1000,38.7,explore,38.7,316.4,275.8
211,99.82608695652175,1000,35.5,explore,35.5,316.4,275.9
212,99.82608695652175,1000,36.6,explore,36.6,316.1,275.9
213,99.82608695652175,1000,39.0,explore,39.0,315.6,276.2
214,99.82608695652175,0,36.3,explore,36.3,315.2,276.4
215,99.82608695652175,1000,33.8,explore,33.8,315.0,276.6
216,99.82608695652175,1000,32.1,explore,32.1,314.6,277.1
217,99.91304347826087,1000,32.8,explore,32.8,314.3,277.5
218,99.91304347826087,0,31.1,explore,31.1,314.2,277.9
219,99.91304347826087,1000,38.7,explore,38.7,313.8,278.0
220,99.91304347826087,1000,32.4,explore,32.4,313.1,278.2
221,99.91304347826087,1000,37.9,explore,37.9,312.8,278.3
222,99.91304347826087,1000,35.5,explore,35.5,312.4,278.3
223,99.91304347826087,1000,28.3,explore,28.3,311.9,278.3
224,99.91304347826087,1000,26.7,explore,26.7,311.6,278.3
225,99.91304347826087,1000,41.1,explore,41.1,311.1,278.4
226,99.91304347826087,1000,31.1,explore,31.1,310.6,278.4
227,99.91304347826087,0,38.1,explore,38.1,310.4,278.7
228,99.91304347826087,1000,28.7,explore,28.7,310.4,278.7
229,99.91304347826087,1000,31.8,explore,31.8,310.4,278.7
230,99.91304347826087,1000,38.4,explore,38.4,309.7,278.7
231,99.91304347826087,1000,31.5,explore,31.5,309.5,278.9
232,99.91304347826087,1000,30.6,explore,30.6,309.1,279.0
233,99.91304347826087,1000,38.2,explore,38.2,309.0,279.2
234,99.91304347826087,0,35.7,explore,35.7,309.0,279.2
235,100.0,1000,37.1,explore,37.1,308.7,279.3
236,100.0,1000,26.5,explore,26.5,308.3,279.5
237,100.0,1000,37.0,explore,37.0,308.1,279.6
238,100.0,1000,29.2,explore,29.2,308.2,279.8
239,100.0,0,30.6,explore,30.6,307.9,279.8
240,100.0,1000,40.7,explore,40.7,308.2,279.9
241,100.0,1000,35.9,explore,35.9,308.3,279.9
242,100.0,0,36.7,explore,36.7,307.9,280.1
243,100.0,0,28.3,explore,28.3,307.6,280.2
244,100.0,1000,29.2,explore,29.2,307.2,280.2
245,100.0,1000,33.9,explore,33.9,307.1,280.3
246,100.0,1000,33.2,explore,33.2,307.1,280.4
247,100.0,1000,41.5,explore,41.5,306.9,280.5
248,100.0,0,28.9,explore,28.9,307.0,280.6
249,100.0,0,38.3,explore,38.3,306.8,280.6
250,100.0,1000,30.6,explore,30.6,306.5,280.8
251,100.0,0,34.0,explore,34.0,306.4,280.8
252,100.0,1000,40.2,explore,40.2,306.2,280.8
253,100.0,1000,33.3,explore,33.3,305.8,281.0
254,100.0,0,32.7,explore,32.7,305.7,281.0
255,100.0,0,35.5,explore,35.5,305.7,281.0
256,100.0,1000,39.7,explore,39.7,305.5,281.1
257,100.0,1000,39.5,explore,39.5,305.2,281.1
258,100.0,1000,38.8,explore,38.8,304.9,281.2
259,100.0,1000,25.5,explore,25.5,304.6,281.3
260,100.0,0,31.1,explore,31.1,304.9,281.3
261,100.0,1000,32.1,explore,32.1,304.4,281.3
262,100.0,1000,31.8,explore,31.8,304.3,281.3
263,100.0,1000,26.5,explore,26.5,304.6,281.3
264,100.0,1000,31.5,explore,31.5,304.2,281.3
265,100.0,1000,30.3,explore,30.3,304.4,281.5
266,100.0,0,30.8,explore,30.8,304.3,281.5
267,100.0,0,38.7,explore,38.7,304.2,281.6
268,100.0,1000,32.7,explore,32.7,304.0,282.0
269,100.0,1000,37.6,explore,37.6,303.8,282.0
270,100.0,0,24.4,explore,24.4,303.8,282.0
271,100.0,1000,22.5,explore,22.5,303.4,282.0
272,100.0,0,34.7,explore,34.7,302.8,282.1
273,100.0,1000,35.5,explore,35.5,302.5,282.1
274,100.0,1000,32.1,explore,32.1,302.0,282.1
275,100.0,1000,33.8,explore,33.8,301.4,282.1
276,100.0,0,40.7,explore,40.7,301.0,282.3
277,100.0,1000,35.9,explore,35.9,300.6,282.3
278,100.0,0,31.2,explore,31.2,300.2,282.4
279,100.0,1000,29.4,explore,29.4,299.8,282.5
280,100.0,0,32.5,explore,32.5,299.5,282.5
281,100.0,1000,31.7,explore,31.7,299.2,282.5
282,100.0,0,36.8,explore,36.8,299.0,282.5
283,100.0,1000,35.4,explore,35.4,298.9,282.5
284,100.0,0,44.9,explore,44.9,298.5,282.5
285,100.0,1000,31.3,explore,31.3,298.4,282.6
286,100.0,1000,27.6,explore,27.6,298.2,282.6
287,100.0,1000,28.0,explore,28.0,297.9,282.6
288,100.0,0,36.8,explore,36.8,297.8,282.6
289,100.0,1000,32.3,explore,32.3,297.4,282.6
290,100.0,0,30.3,explore,30.3,297.4,282.7
291,100.0,1000,31.2,explore,31.2,297.3,282.7
292,100.0,0,32.5,explore,32.5,296.9,282.7
293,100.0,0,38.7,explore,38.7,296.8,282.8
294,100.0,0,41.9,explore,41.9,296.6,282.8
295,100.0,0,28.7,explore,28.7,296.3,282.8
296,100.0,1000,28.5,explore,28.5,296.3,282.8
297,100.0,1000,39.3,explore,39.3,296.1,282.8
298,100.0,0,30.1,explore,30.1,295.8,282.8
299,100.0,0,35.9,explore,35.9,295.7,282.8
300,100.0,0,36.9,explore,36.9,295.5,282.8
301,100.0,1000,35.4,explore,35.4,295.4,282.8
302,100.0,1000,28.6,explore,28.6,295.3,282.8
303,100.0,0,37.4,explore,37.4,295.0,282.8
304,100.0,1000,27.4,explore,27.4,295.0,282.9
305,100.0,1000,42.7,explore,42.7,294.9,282.9
306,100.0,0,38.4,explore,38.4,294.9,282.9
307,100.0,1000,36.0,explore,36.0,294.6,282.9
308,100.0,0,38.3,explore,38.3,294.5,283.0
309,100.0,1000,33.4,explore,33.4,294.4,283.0
310,100.0,1000,30.5,explore,30.5,294.4,283.0
311,100.0,1000,33.3,explore,33.3,294.4,283.0
312,100.0,1000,31.8,explore,31.8,294.1,283.0
313,100.0,1000,30.2,explore,30.2,294.0,283.0
314,100.0,1000,37.8,explore,37.8,293.9,283.1
315,100.0,1000,31.7,explore,31.7,293.7,283.1
316,100.0,1000,41.9,explore,41.9,293.5,283.1
317,100.0,0,32.9,explore,32.9,293.5,283.1
318,100.0,1000,37.0,explore,37.0,293.4,283.1
319,100.0,1000,39.9,explore,39.9,293.2,283.1
320,100.0,1000,22.3,explore,22.3,293.2,283.1
321,100.0,1000,34.2,explore,34.2,293.2,283.1
322,100.0,0,32.0,explore,32.0,293.2,283.1
323,100.0,1000,39.1,explore,39.1,293.0,283.1
324,100.0,0,35.6,explore,35.6,292.7,283.1
325,100.0,0,30.8,explore,30.8,292.6,283.1
326,100.0,1000,34.8,explore,34.8,292.4,283.1
327,100.0,1000,28.4,explore,28.4,292.3,283.1
328,100.0,0,28.1,explore,28.1,292.3,283.1
329,100.0,1000,33.2,explore,33.2,292.2,283.1
330,100.0,0,27.9,explore,27.9,292.1,283.1
331,100.0,1000,40.9,explore,40.9,292.0,283.1
332,100.0,0,39.4,explore,39.4,291.6,283.1
333,100.0,1000,26.6,explore,26.6,291.6,283.1
334,100.0,1000,33.5,explore,33.5,291.5,283.1
335,100.0,0,31.2,explore,31.2,291.5,283.1
336,100.0,0,40.3,explore,40.3,291.5,283.2
337,100.0,1000,26.9,explore,26.9,291.4,283.2
338,100.0,1000,31.7,explore,31.7,291.5,283.2
339,100.0,1000,32.6,explore,32.6,291.5,283.2
340,100.0,1000,37.5,explore,37.5,291.5,283.2
341,100.0,1000,42.3,explore,42.3,291.5,283.2
342,100.0,0,37.1,explore,37.1,291.5,283.2
343,100.0,1000,30.0,explore,30.0,291.3,283.2
344,100.0,0,35.3,explore,35.3,291.2,283.2
345,100.0,1000,30.8,explore,30.8,291.1,283.2
346,100.0,1000,33.6,explore,33.6,291.1,283.2
347,100.0,0,45.4,explore,45.4,290.8,283.2
348,100.0,0,37.3,explore,37.3,290.6,283.2
349,100.0,1000,26.1,explore,26.1,290.5,283.2
350,100.0,1000,28.8,explore,28.8,290.4,283.2
351,100.0,1000,31.9,explore,31.9,290.5,283.2
352,100.0,1000,26.9,explore,26.9,290.4,283.2
353,100.0,1000,35.2,explore,35.2,290.3,283.3
354,100.0,1000,30.8,explore,30.8,290.0,283.3
355,100.0,0,36.1,explore,36.1,289.9,283.3
356,100.0,1000,27.5,explore,27.5,289.9,283.3
357,100.0,0,35.7,explore,35.7,289.8,283.3
358,100.0,0,36.6,explore,36.6,289.7,283.3
359,100.0,1000,24.6,explore,24.6,289.6,283.3
360,100.0,1000,37.1,explore,37.1,289.6,283.3
361,100.0,1000,21.7,explore,21.7,289.6,283.3
362,100.0,1000,34.3,explore,34.3,289.2,283.3
363,100.0,0,38.1,explore,38.1,289.2,283.3
364,100.0,0,31.6,explore,31.6,289.0,283.3
365,100.0,1000,33.8,explore,33.8,289.0,283.3
366,100.0,0,27.5,explore,27.5,289.0,283.3
367,100.0,1000,30.3,explore,30.3,288.9,283.3
368,100.0,1000,42.7,explore,42.7,288.9,283.3
369,100.0,1000,39.1,explore,39.1,288.9,283.3
370,100.0,0,35.2,explore,35.2,288.7,283.3
371,100.0,1000,32.4,explore,32.4,288.6,283.3
372,100.0,1000,29.8,explore,29.8,288.5,283.3
373,100.0,1000,29.6,explore,29.6,288.5,283.3
374,100.0,1000,34.7,explore,34.7,288.0,283.3
375,100.0,1000,28.4,explore,28.4,288.0,283.3
376,100.0,1000,36.3,explore,36.3,288.1,283.3
377,100.0,1000,34.8,explore,34.8,288.1,283.3
378,100.0,0,39.9,explore,39.9,288.1,283.3
379,100.0,1000,33.2,explore,33.2,288.2,283.3
380,100.0,1000,24.6,explore,24.6,288.2,283.3
381,100.0,1000,33.7,explore,33.7,288.2,283.3
382,100.0,1000,22.2,explore,22.2,288.1,283.3
383,100.0,1000,37.6,explore,37.6,288.1,283.3
384,100.0,1000,34.6,explore,34.6,287.8,283.3
385,100.0,0,38.1,explore,38.1,287.8,283.3
386,100.0,0,39.6,explore,39.6,287.8,283.3
387,100.0,0,38.4,explore,38.4,287.7,283.3
388,100.0,1000,26.4,explore,26.4,287.6,283.3
389,100.0,1000,34.8,explore,34.8,287.6,283.3
390,100.0,0,32.9,explore,32.9,287.6,283.3
391,100.0,1000,26.3,explore,26.3,287.5,283.3
392,100.0,0,37.2,explore,37.2,287.3,283.3
393,100.0,0,41.6,explore,41.6,287.3,283.3
394,100.0,1000,27.7,explore,27.7,287.2,283.3
395,100.0,0,37.5,explore,37.5,287.2,283.3
396,100.0,1000,27.9,explore,27.9,287.2,283.3
397,100.0,1000,30.9,explore,30.9,287.2,283.3
398,100.0,0,35.9,explore,35.9,287.2,283.3
399,100.0,0,33.1,explore,33.1,287.0,283.3
400,100.0,1000,10.8,exploit,10.8,287.0,283.3
401,100.0,1000,13.6,exploit,13.6,287.0,283.3
402,100.0,1000,3.2,exploit,3.2,287.0,283.3
403,100.0,1000,9.7,exploit,9.7,287.0,283.3
404,100.0,1000,16.7,exploit,16.7,287.0,283.3
405,100.0,1000,13.4,exploit,13.4,287.0,283.3
406,100.0,1000,13.1,exploit,13.1,287.0,283.3
407,100.0,1000,17.6,exploit,17.6,287.0,283.3
408,100.0,1000,8.1,exploit,8.1,287.0,283.3
409,100.0,1000,3.4,exploit,3.4,287.0,283.3
