trial,knowledge,reward,steps_in_trial,phase,steps,numerosity,reliable
34,23.043478260869566,0,39.6,explore,39.6,338.9,46.6
35,24.78260869565218,0,43.4,explore,43.4,339.2,49.4
36,26.260869565217394,1000,42.5,explore,42.5,340.1,52.0
37,27.217391304347824,0,34.4,explore,34.4,340.0,53.6
38,29.652173913043477,1000,46.5,explore,46.5,340.9,57.0
39,31.304347826086957,1000,41.2,explore,41.2,340.7,60.1
40,32.95652173913043,0,35.2,explore,35.2,340.5,62.8
41,34.78260869565217,0,44.3,explore,44.3,339.9,66.4
42,36.6086956521739,0,37.9,explore,37.9,339.9,70.0
43,39.73913043478261,0,39.6,explore,39.6,339.7,74.4
44,41.56521739130435,0,43.8,explore,43.8,338.8,77.6
45,44.173913043478265,1000,40.9,explore,40.9,338.4,81.6
46,46.173913043478265,0,41.7,explore,41.7,338.1,84.9
47,47.73913043478261,0,38.7,explore,38.7,337.7,88.0
48,49.1304347826087,0,37.5,explore,37.5,337.0,89.9
49,51.391304347826086,0,49.6,explore,49.6,335.9,94.5
50,52.95652173913044,0,39.1,explore,39.1,335.7,97.2
51,55.56521739130436,0,44.2,explore,44.2,334.9,101.9
52,57.30434782608696,0,43.7,explore,43.7,334.2,105.2
53,59.30434782608696,1000,37.4,explore,37.4,333.7,108.7
54,61.391304347826086,0,39.9,explore,39.9,333.3,112.8
55,62.6086956521739,1000,45.2,explore,45.2,332.5,115.7
56,63.826086956521735,0,40.9,explore,40.9,332.3,118.3
57,65.82608695652173,0,47.4,explore,47.4,332.3,122.7
58,67.04347826086958,0,38.7,explore,38.7,332.0,126.2
59,68.43478260869566,0,42.7,explore,42.7,331.4,128.4
60,70.00000000000001,0,47.7,explore,47.7,331.1,131.8
61,72.08695652173914,0,48.4,explore,48.4,330.2,137.4
62,73.30434782608695,0,40.2,explore,40.2,330.1,140.7
63,74.95652173913042,0,36.9,explore,36.9,329.7,144.9
64,76.08695652173913,0,44.2,explore,44.2,328.9,148.6
65,76.52173913043478,0,36.7,explore,36.7,327.5,150.9
66,77.82608695652173,0,43.8,explore,43.8,326.7,153.8
67,78.60869565217389,1000,30.8,explore,30.8,326.8,155.2
68,79.82608695652172,0,39.5,explore,39.5,326.3,158.8
69,81.1304347826087,0,40.9,explore,40.9,325.8,162.8
70,81.91304347826087,1000,35.4,explore,35.4,325.5,166.3
71,82.52173913043478,0,46.7,explore,46.7,325.8,169.8
72,83.1304347826087,0,38.3,explore,38.3,325.0,172.0
73,83.56521739130434,0,36.6,explore,36.6,324.8,173.6
74,84.26086956521739,0,40.4,explore,40.4,323.9,176.6
75,85.30434782608695,0,47.9,explore,47.9,323.3,178.8
76,86.08695652173911,1000,47.6,explore,47.6,322.4,181.6
77,86.6086956521739,0,32.5,explore,32.5,321.8,184.4
78,86.86956521739131,0,44.0,explore,44.0,321.7,186.4
79,87.56521739130434,1000,31.6,explore,31.6,320.9,188.5
80,88.2608695652174,0,41.4,explore,41.4,319.9,191.0
81,88.6086956521739,0,44.9,explore,44.9,319.0,192.7
82,88.95652173913045,0,47.2,explore,47.2,318.6,194.9
83,89.21739130434784,1000,36.6,explore,36.6,318.8,196.8
84,89.65217391304348,0,50.0,explore,50.0,319.0,199.4
85,89.91304347826087,0,42.4,explore,42.4,318.2,200.6
86,90.17391304347825,0,44.6,explore,44.6,317.4,201.7
87,90.34782608695653,0,40.5,explore,40.5,317.0,204.2
88,90.52173913043478,1000,32.9,explore,32.9,316.5,205.4
89,90.69565217391303,0,39.5,explore,39.5,315.5,206.8
90,90.95652173913041,0,38.4,explore,38.4,314.8,207.9
91,91.39130434782608,0,41.3,explore,41.3,315.2,209.5
92,91.47826086956522,0,38.4,explore,38.4,315.1,210.1
93,91.91304347826086,1000,41.5,explore,41.5,314.1,211.4
94,92.2608695652174,0,38.5,explore,38.5,313.4,212.4
95,92.43478260869566,0,37.9,explore,37.9,312.7,213.2
96,92.69565217391305,1000,38.7,explore,38.7,311.9,214.4
97,92.95652173913044,1000,39.1,explore,39.1,311.7,216.1
98,93.1304347826087,1000,35.6,explore,35.6,311.5,216.7
99,93.47826086956522,0,45.3,explore,45.3,311.1,218.2
100,93.56521739130436,0,40.3,explore,40.3,310.0,218.8
101,93.82608695652173,0,33.8,explore,33.8,309.0,219.7
102,93.91304347826087,0,40.0,explore,40.0,309.0,220.9
103,94.0,0,33.8,explore,33.8,308.1,221.7
104,94.26086956521739,1000,43.7,explore,43.7,307.5,223.3
105,94.34782608695652,0,43.3,explore,43.3,307.0,224.0
106,94.43478260869564,0,45.4,explore,45.4,306.3,225.2
107,94.6086956521739,0,37.7,explore,37.7,305.8,225.8
108,94.8695652173913,0,42.5,explore,42.5,304.9,227.1
109,95.04347826086956,0,34.5,explore,34.5,304.1,227.7
110,95.21739130434783,0,44.9,explore,44.9,304.4,228.2
111,95.21739130434783,1000,33.2,explore,33.2,304.1,228.4
112,95.39130434782608,0,35.7,explore,35.7,304.0,228.9
113,95.65217391304347,0,41.9,explore,41.9,303.9,229.5
114,95.73913043478262,1000,38.4,explore,38.4,303.4,230.1
115,95.91304347826087,1000,37.2,explore,37.2,303.2,230.5
116,96.0,0,47.3,explore,47.3,302.8,231.0
117,96.0,0,45.3,explore,45.3,302.0,231.8
118,96.34782608695653,1000,30.4,explore,30.4,301.3,232.7
119,96.43478260869566,1000,30.3,explore,30.3,300.5,233.3
120,96.43478260869566,1000,32.9,explore,32.9,300.2,233.6
121,96.69565217391305,0,42.7,explore,42.7,299.2,234.0
122,96.78260869565217,0,31.4,explore,31.4,298.6,234.4
123,97.04347826086958,0,37.5,explore,37.5,298.2,235.2
124,97.1304347826087,1000,41.9,explore,41.9,297.9,236.0
125,97.21739130434783,0,39.0,explore,39.0,296.9,236.2
126,97.30434782608695,0,43.2,explore,43.2,295.9,236.9
127,97.30434782608695,0,35.6,explore,35.6,295.8,237.2
128,97.30434782608695,1000,22.0,explore,22.0,295.6,237.2
129,97.30434782608695,0,47.6,explore,47.6,294.9,237.5
130,97.39130434782608,0,47.0,explore,47.0,294.2,238.2
131,97.39130434782608,1000,39.0,explore,39.0,293.6,238.4
132,97.39130434782608,1000,30.2,explore,30.2,292.9,238.9
133,97.47826086956522,0,35.9,explore,35.9,292.6,239.6
134,97.47826086956522,0,41.9,explore,41.9,291.8,240.0
135,97.47826086956522,1000,33.3,explore,33.3,291.5,240.5
136,97.56521739130434,0,40.7,explore,40.7,290.8,240.8
137,97.56521739130434,0,30.0,explore,30.0,290.3,240.9
138,97.56521739130434,1000,42.5,explore,42.5,290.1,241.0
139,97.56521739130434,0,38.5,explore,38.5,290.4,241.8
140,97.56521739130434,0,36.4,explore,36.4,290.5,242.2
141,97.56521739130434,1000,43.3,explore,43.3,290.6,242.6
142,97.56521739130434,1000,41.8,explore,41.8,291.5,242.8
143,97.73913043478261,0,33.7,explore,33.7,291.5,243.0
144,97.91304347826086,0,46.1,explore,46.1,291.7,243.3
145,98.17391304347828,1000,46.3,explore,46.3,293.0,243.7
146,98.17391304347828,0,45.9,explore,45.9,294.0,243.9
147,98.2608695652174,0,44.3,explore,44.3,293.6,244.0
148,98.34782608695653,0,42.5,explore,42.5,293.4,244.1
149,98.52173913043478,0,42.3,explore,42.3,294.2,244.4
150,98.60869565217392,0,49.0,explore,49.0,294.1,244.5
151,98.60869565217392,0,45.3,explore,45.3,293.9,244.5
152,98.60869565217392,0,45.4,explore,45.4,293.7,244.5
153,98.60869565217392,1000,44.0,explore,44.0,293.5,245.1
154,98.69565217391306,0,39.4,explore,39.4,293.4,245.2
155,98.78260869565217,0,48.7,explore,48.7,292.6,245.5
156,98.86956521739131,1000,33.1,explore,33.1,291.8,245.8
157,98.95652173913044,1000,45.1,explore,45.1,291.8,245.9
158,98.95652173913044,0,43.0,explore,43.0,291.0,246.1
159,99.04347826086958,0,38.1,explore,38.1,290.6,246.2
160,99.04347826086958,1000,35.4,explore,35.4,290.3,246.3
161,99.04347826086958,0,45.2,explore,45.2,289.9,246.3
162,99.13043478260872,0,33.2,explore,33.2,289.6,246.4
163,99.13043478260872,1000,27.9,explore,27.9,289.4,246.5
164,99.21739130434784,0,42.0,explore,42.0,289.1,246.7
165,99.21739130434784,0,45.9,explore,45.9,289.3,247.1
166,99.21739130434784,1000,41.4,explore,41.4,289.2,247.2
167,99.21739130434784,0,47.5,explore,47.5,288.7,247.4
168,99.21739130434784,0,38.8,explore,38.8,288.4,247.5
169,99.30434782608697,1000,46.2,explore,46.2,288.2,247.6
170,99.30434782608697,0,40.8,explore,40.8,287.9,247.8
171,99.30434782608697,1000,38.6,explore,38.6,287.4,247.9
172,99.30434782608697,0,44.9,explore,44.9,286.8,247.9
173,99.30434782608697,0,35.4,explore,35.4,286.5,247.9
174,99.3913043478261,1000,42.6,explore,42.6,286.3,248.2
175,99.47826086956522,1000,37.0,explore,37.0,285.9,248.6
176,99.47826086956522,0,50.0,explore,50.0,285.3,248.6
177,99.47826086956522,0,46.3,explore,46.3,285.4,248.6
178,99.47826086956522,0,42.4,explore,42.4,284.8,248.6
179,99.47826086956522,0,45.3,explore,45.3,284.3,248.6
180,99.56521739130436,1000,38.9,explore,38.9,284.2,248.7
181,99.56521739130436,1000,41.9,explore,41.9,284.2,248.7
182,99.56521739130436,0,44.8,explore,44.8,284.7,248.7
183,99.56521739130436,0,45.1,explore,45.1,284.6,248.7
184,99.56521739130436,0,45.2,explore,45.2,285.6,248.7
185,99.56521739130436,0,40.8,explore,40.8,285.2,248.7
186,99.56521739130436,0,42.3,explore,42.3,285.0,248.7
187,99.56521739130436,1000,41.8,explore,41.8,284.8,248.7
188,99.56521739130436,1000,45.1,explore,45.1,284.4,248.7
189,99.56521739130436,0,45.3,explore,45.3,284.2,248.8
190,99.56521739130436,0,35.9,explore,35.9,285.2,248.8
191,99.56521739130436,1000,45.2,explore,45.2,285.6,249.5
192,99.56521739130436,0,39.9,explore,39.9,285.1,249.7
193,99.65217391304348,1000,44.8,explore,44.8,285.6,249.9
194,99.65217391304348,0,49.4,explore,49.4,285.7,250.1
195,99.65217391304348,0,47.6,explore,47.6,286.5,250.2
196,99.65217391304348,0,42.3,explore,42.3,287.0,250.4
197,99.65217391304348,1000,42.8,explore,42.8,287.6,250.4
198,99.65217391304348,1000,39.0,explore,39.0,288.0,250.4
199,99.65217391304348,0,48.8,explore,48.8,287.8,250.4
200,99.65217391304348,1000,44.4,explore,44.4,287.5,250.4
201,99.65217391304348,0,41.2,explore,41.2,287.5,250.4
202,99.73913043478262,0,45.4,explore,45.4,287.1,250.5
203,99.73913043478262,1000,36.3,explore,36.3,286.9,250.6
204,99.73913043478262,0,35.1,explore,35.1,286.6,250.7
205,99.73913043478262,0,50.0,explore,50.0,287.0,250.8
206,99.73913043478262,0,44.5,explore,44.5,286.8,250.9
207,99.82608695652175,0,45.1,explore,45.1,286.1,251.1
208,99.82608695652175,1000,40.5,explore,40.5,285.8,251.4
209,99.91304347826087,1000,36.7,explore,36.7,285.7,251.6
210,99.91304347826087,0,38.0,explore,38.0,285.0,251.6
211,99.91304347826087,1000,42.3,explore,42.3,284.7,251.5
212,99.91304347826087,0,41.5,explore,41.5,284.1,251.5
213,99.91304347826087,1000,47.7,explore,47.7,283.8,251.6
214,99.91304347826087,0,45.6,explore,45.6,283.3,251.7
215,99.91304347826087,0,42.9,explore,42.9,282.9,251.7
216,99.91304347826087,1000,37.7,explore,37.7,282.7,252.0
217,99.91304347826087,0,33.6,explore,33.6,282.5,252.0
218,99.91304347826087,0,38.4,explore,38.4,282.1,252.0
219,100.0,1000,40.4,explore,40.4,281.7,252.1
220,100.0,0,50.0,explore,50.0,280.9,252.1
221,100.0,0,43.7,explore,43.7,280.5,252.1
222,100.0,1000,40.4,explore,40.4,280.0,252.2
223,100.0,0,37.4,explore,37.4,279.9,252.4
224,100.0,1000,41.7,explore,41.7,279.6,252.6
225,100.0,0,45.4,explore,45.4,279.3,252.6
226,100.0,1000,47.3,explore,47.3,279.2,252.7
227,100.0,0,32.1,explore,32.1,278.8,252.7
228,100.0,1000,35.4,explore,35.4,278.8,252.8
229,100.0,1000,41.9,explore,41.9,278.3,253.0
230,100.0,0,42.2,explore,42.2,278.1,253.4
231,100.0,0,45.3,explore,45.3,278.0,253.7
232,100.0,1000,25.0,explore,25.0,277.8,253.7
233,100.0,1000,39.6,explore,39.6,277.2,253.8
234,100.0,0,44.4,explore,44.4,276.9,253.8
235,100.0,0,41.1,explore,41.1,276.6,253.8
236,100.0,1000,38.8,explore,38.8,276.2,254.1
237,100.0,1000,44.0,explore,44.0,276.0,254.2
238,100.0,0,45.2,explore,45.2,275.9,254.5
239,100.0,0,31.5,explore,31.5,275.8,254.4
240,100.0,1000,41.9,explore,41.9,275.7,254.4
241,100.0,0,42.8,explore,42.8,275.4,254.4
242,100.0,0,45.5,explore,45.5,275.2,254.4
243,100.0,0,45.9,explore,45.9,275.0,254.5
244,100.0,0,41.7,explore,41.7,274.7,254.5
245,100.0,0,43.1,explore,43.1,274.5,254.8
246,100.0,1000,38.5,explore,38.5,274.5,254.8
247,100.0,1000,34.9,explore,34.9,274.4,254.9
248,100.0,0,48.2,explore,48.2,274.1,254.9
249,100.0,1000,38.6,explore,38.6,274.1,254.9
250,100.0,0,44.6,explore,44.6,274.3,255.0
251,100.0,0,44.8,explore,44.8,274.0,254.9
252,100.0,1000,27.4,explore,27.4,274.2,254.9
253,100.0,1000,37.3,explore,37.3,274.9,254.9
254,100.0,0,40.0,explore,40.0,274.7,255.0
255,100.0,0,39.2,explore,39.2,275.0,255.1
256,100.0,0,35.5,explore,35.5,275.0,255.1
257,100.0,0,45.2,explore,45.2,275.5,255.1
258,100.0,0,46.4,explore,46.4,275.3,255.1
259,100.0,1000,37.9,explore,37.9,274.8,255.1
260,100.0,0,40.3,explore,40.3,274.9,255.2
261,100.0,0,43.5,explore,43.5,274.9,255.2
262,100.0,0,48.1,explore,48.1,275.0,255.2
263,100.0,1000,33.1,explore,33.1,274.9,255.2
264,100.0,0,38.0,explore,38.0,274.9,255.3
265,100.0,0,38.9,explore,38.9,274.8,255.3
266,100.0,0,44.2,explore,44.2,274.8,255.3
267,100.0,0,44.5,explore,44.5,274.5,255.3
268,100.0,0,48.5,explore,48.5,274.2,255.3
269,100.0,0,44.1,explore,44.1,273.7,255.4
270,100.0,0,44.1,explore,44.1,273.5,255.4
271,100.0,0,44.3,explore,44.3,273.3,255.4
272,100.0,1000,44.3,explore,44.3,273.1,255.3
273,100.0,0,38.4,explore,38.4,272.9,255.3
274,100.0,0,48.8,explore,48.8,272.8,255.3
275,100.0,1000,42.1,explore,42.1,272.8,255.3
276,100.0,0,44.6,explore,44.6,272.7,255.4
277,100.0,0,38.8,explore,38.8,272.5,255.4
278,100.0,0,44.7,explore,44.7,272.6,255.4
279,100.0,0,32.8,explore,32.8,272.5,255.4
280,100.0,0,39.1,explore,39.1,272.4,255.4
281,100.0,0,45.1,explore,45.1,272.2,255.4
282,100.0,0,37.3,explore,37.3,272.0,255.4
283,100.0,1000,34.2,explore,34.2,271.8,255.4
284,100.0,0,44.9,explore,44.9,271.8,255.4
285,100.0,0,40.2,explore,40.2,271.8,255.4
286,100.0,0,42.2,explore,42.2,271.5,255.4
287,100.0,0,41.2,explore,41.2,271.3,255.4
288,100.0,0,41.1,explore,41.1,271.2,255.5
289,100.0,0,42.4,explore,42.4,270.7,255.6
290,100.0,0,40.6,explore,40.6,270.7,255.6
291,100.0,0,41.0,explore,41.0,270.2,255.7
292,100.0,0,41.7,explore,41.7,269.9,255.7
293,100.0,0,45.5,explore,45.5,269.8,255.7
294,100.0,1000,43.4,explore,43.4,269.5,255.8
295,100.0,0,46.5,explore,46.5,269.4,255.9
296,100.0,0,38.5,explore,38.5,269.3,256.0
297,100.0,1000,42.3,explore,42.3,269.1,256.0
298,100.0,0,36.7,explore,36.7,269.1,255.9
299,100.0,1000,46.7,explore,46.7,268.7,256.0
300,100.0,0,34.2,explore,34.2,268.6,255.9
301,100.0,0,49.3,explore,49.3,268.4,255.9
302,100.0,1000,34.4,explore,34.4,268.3,255.9
303,100.0,0,44.8,explore,44.8,268.3,255.9
304,100.0,1000,32.6,explore,32.6,268.0,256.0
305,100.0,0,38.6,explore,38.6,267.9,256.0
306,100.0,0,39.8,explore,39.8,267.9,256.0
307,100.0,1000,48.9,explore,48.9,267.9,255.9
308,100.0,1000,43.8,explore,43.8,267.6,256.0
309,100.0,1000,39.6,explore,39.6,267.6,256.0
310,100.0,0,39.4,explore,39.4,267.5,256.0
311,100.0,0,40.9,explore,40.9,267.2,256.0
312,100.0,0,31.2,explore,31.2,267.0,256.0
313,100.0,0,48.4,explore,48.4,266.6,256.0
314,100.0,0,41.2,explore,41.2,266.5,256.0
315,100.0,1000,35.4,explore,35.4,266.5,256.0
316,100.0,1000,40.6,explore,40.6,266.3,256.0
317,100.0,0,39.9,explore,39.9,265.9,256.0
318,100.0,0,38.6,explore,38.6,265.8,256.0
319,100.0,0,35.2,explore,35.2,265.7,256.2
320,100.0,1000,44.3,explore,44.3,265.5,256.3
321,100.0,1000,42.0,explore,42.0,265.4,256.3
322,100.0,0,41.5,explore,41.5,265.4,256.3
323,100.0,0,46.3,explore,46.3,264.9,256.3
324,100.0,0,28.5,explore,28.5,264.9,256.3
325,100.0,0,43.7,explore,43.7,264.9,256.3
326,100.0,1000,42.1,explore,42.1,264.7,256.3
327,100.0,0,43.5,explore,43.5,264.4,256.3
328,100.0,0,49.8,explore,49.8,264.5,256.3
329,100.0,0,36.9,explore,36.9,264.4,256.3
330,100.0,0,34.9,explore,34.9,264.2,256.3
331,100.0,0,38.5,explore,38.5,264.1,256.3
332,100.0,1000,39.3,explore,39.3,264.0,256.3
333,100.0,0,41.0,explore,41.0,263.6,256.3
334,100.0,0,45.0,explore,45.0,263.7,256.3
335,100.0,1000,35.6,explore,35.6,263.6,256.3
336,100.0,0,44.0,explore,44.0,263.3,256.3
337,100.0,0,45.1,explore,45.1,263.3,256.3
338,100.0,1000,33.9,explore,33.9,263.0,256.3
339,100.0,0,33.3,explore,33.3,262.9,256.3
340,100.0,1000,37.3,explore,37.3,262.8,256.3
341,100.0,0,31.1,explore,31.1,262.7,256.3
342,100.0,1000,35.5,explore,35.5,262.5,256.3
343,100.0,0,33.1,explore,33.1,262.3,256.3
344,100.0,0,43.2,explore,43.2,262.3,256.3
345,100.0,1000,29.9,explore,29.9,262.3,256.3
346,100.0,0,46.8,explore,46.8,262.2,256.3
347,100.0,1000,32.7,explore,32.7,262.2,256.3
348,100.0,0,45.4,explore,45.4,262.2,256.3
349,100.0,0,34.8,explore,34.8,262.1,256.3
350,100.0,0,34.4,explore,34.4,262.1,256.3
351,100.0,0,45.7,explore,45.7,262.1,256.3
352,100.0,0,31.7,explore,31.7,262.2,256.3
353,100.0,1000,42.4,explore,42.4,262.4,256.4
354,100.0,0,32.8,explore,32.8,262.5,256.4
355,100.0,0,43.6,explore,43.6,262.5,256.4
356,100.0,0,45.0,explore,45.0,262.5,256.4
357,100.0,0,30.4,explore,30.4,262.4,256.4
358,100.0,1000,40.5,explore,40.5,262.4,256.4
359,100.0,0,42.3,explore,42.3,262.3,256.4
360,100.0,0,36.7,explore,36.7,262.2,256.5
361,100.0,1000,27.5,explore,27.5,262.2,256.5
362,100.0,1000,36.7,explore,36.7,262.0,256.5
363,100.0,0,40.2,explore,40.2,262.0,256.5
364,100.0,0,35.3,explore,35.3,261.9,256.5
365,100.0,0,39.9,explore,39.9,261.9,256.5
366,100.0,0,40.3,explore,40.3,261.7,256.5
367,100.0,0,45.1,explore,45.1,261.5,256.5
368,100.0,1000,32.6,explore,32.6,261.4,256.5
369,100.0,0,47.1,explore,47.1,261.4,256.5
370,100.0,0,40.5,explore,40.5,261.4,256.5
371,100.0,1000,39.3,explore,39.3,261.3,256.5
372,100.0,0,29.6,explore,29.6,261.6,256.5
373,100.0,0,35.6,explore,35.6,261.9,256.5
374,100.0,0,39.8,explore,39.8,262.1,256.5
375,100.0,0,39.2,explore,39.2,262.2,256.5
376,100.0,0,32.9,explore,32.9,262.2,256.5
377,100.0,1000,42.6,explore,42.6,261.9,256.5
378,100.0,0,40.3,explore,40.3,261.8,256.5
379,100.0,0,38.2,explore,38.2,261.7,256.5
380,100.0,1000,24.9,explore,24.9,261.7,256.5
381,100.0,0,38.2,explore,38.2,261.6,256.5
382,100.0,1000,43.6,explore,43.6,261.6,256.5
383,100.0,0,40.9,explore,40.9,261.6,256.5
384,100.0,0,32.0,explore,32.0,261.6,256.5
385,100.0,0,39.3,explore,39.3,261.5,256.5
386,100.0,1000,30.2,explore,30.2,261.3,256.6
387,100.0,0,43.8,explore,43.8,261.3,256.6
388,100.0,1000,29.4,explore,29.4,261.3,256.6
389,100.0,0,33.8,explore,33.8,261.3,256.6
390,100.0,0,35.0,explore,35.0,261.3,256.6
391,100.0,1000,40.1,explore,40.1,261.2,256.6
392,100.0,0,38.6,explore,38.6,261.2,256.6
393,100.0,1000,21.4,explore,21.4,261.3,256.6
394,100.0,0,25.1,explore,25.1,261.3,256.6
395,100.0,1000,40.4,explore,40.4,261.1,256.6
396,100.0,0,40.9,explore,40.9,261.1,256.6
397,100.0,0,40.6,explore,40.6,261.1,256.6
398,100.0,0,41.5,explore,41.5,260.8,256.6
399,100.0,1000,28.2,explore,28.2,260.8,256.6
400,100.0,1000,3.1,exploit,3.1,260.8,256.6
401,100.0,1000,3.7,exploit,3.7,260.8,256.6
402,100.0,1000,3.9,exploit,3.9,260.8,256.6
403,100.0,1000,3.9,exploit,3.9,260.8,256.6
404,100.0,1000,4.1,exploit,4.1,260.8,256.6
405,100.0,1000,3.8,exploit,3.8,260.8,256.6
406,100.0,1000,4.4,exploit,4.4,260.8,256.6
407,100.0,1000,3.5,exploit,3.5,260.8,256.6
408,100.0,1000,4.3,exploit,4.3,260.8,256.6
409,100.0,1000,3.5,exploit,3.5,260.8,256.6
