trial,phase,steps,numerosity,reliable,knowledge
112,explore,42.1,327.7,156.5,71.21739130434781
113,explore,41.5,326.5,158.6,71.73913043478261
114,explore,41.7,326.5,160.5,72.2608695652174
115,explore,41.9,326.3,161.9,72.60869565217392
116,explore,36.6,325.4,164.1,73.30434782608695
117,explore,39.0,325.0,167.2,74.08695652173913
118,explore,34.0,324.9,168.7,74.52173913043477
119,explore,37.1,325.0,170.7,75.04347826086955
120,explore,33.6,324.5,171.8,75.3913043478261
121,explore,47.6,323.7,173.7,75.65217391304347
122,explore,43.8,322.8,176.4,76.34782608695652
123,explore,41.7,322.3,178.2,76.78260869565219
124,explore,37.1,321.4,180.1,77.1304347826087
125,explore,40.8,321.3,181.1,77.39130434782608
126,explore,42.2,320.8,182.9,78.17391304347825
127,explore,42.0,320.1,185.1,78.43478260869566
128,explore,33.4,319.2,185.9,78.69565217391305
129,explore,45.6,318.5,188.7,79.47826086956522
130,explore,43.1,317.9,190.9,80.08695652173914
131,explore,37.5,317.0,192.3,80.26086956521739
132,explore,43.7,316.2,194.5,81.13043478260869
133,explore,40.0,315.7,196.0,81.30434782608697
134,explore,42.0,314.5,197.9,81.65217391304348
135,explore,44.0,313.8,199.6,82.17391304347827
136,explore,38.0,313.0,200.8,82.26086956521739
137,explore,36.2,312.6,202.0,82.43478260869564
138,explore,28.2,312.1,203.1,82.78260869565217
139,explore,46.0,311.5,204.3,83.13043478260872
140,explore,44.6,310.4,206.4,83.56521739130434
141,explore,46.3,309.6,207.6,83.82608695652172
142,explore,41.4,309.3,209.2,84.43478260869566
143,explore,30.2,308.7,209.8,84.69565217391303
144,explore,40.4,308.3,211.1,85.21739130434783
145,explore,46.0,308.1,212.8,85.47826086956522
146,explore,38.9,308.1,214.1,85.91304347826086
147,explore,45.5,307.8,215.7,86.2608695652174
148,explore,36.3,307.5,217.4,86.69565217391305
149,explore,45.6,307.0,219.4,87.13043478260872
150,explore,41.9,306.3,221.3,87.73913043478262
151,explore,41.5,306.2,223.3,87.82608695652176
152,explore,49.3,305.7,224.1,88.17391304347828
153,explore,45.7,304.9,225.6,88.52173913043478
154,explore,38.1,304.5,226.7,88.95652173913042
155,explore,38.6,304.5,227.4,89.1304347826087
156,explore,42.4,304.3,228.3,89.21739130434783
157,explore,40.3,303.8,229.4,89.47826086956522
158,explore,47.7,303.1,230.0,89.56521739130434
159,explore,40.8,302.3,230.8,89.65217391304347
160,explore,47.3,301.8,232.2,89.91304347826086
161,explore,41.8,300.8,233.2,90.17391304347827
162,explore,41.2,300.1,234.2,90.52173913043478
163,explore,32.1,300.0,234.6,90.69565217391305
164,explore,31.7,299.7,234.8,90.69565217391305
165,explore,43.7,299.2,235.8,90.69565217391305
166,explore,35.1,298.6,236.7,90.95652173913044
167,explore,42.4,299.4,237.3,90.95652173913044
168,explore,41.5,299.9,237.5,91.04347826086956
169,explore,42.5,300.4,238.0,91.21739130434783
170,explore,34.4,300.5,239.0,91.21739130434783
171,explore,40.0,300.1,239.3,91.21739130434783
172,explore,37.3,300.2,239.6,91.30434782608697
173,explore,43.7,299.8,240.1,91.3913043478261
174,explore,39.6,299.9,240.3,91.47826086956522
175,explore,43.8,299.4,240.7,91.56521739130436
176,explore,41.0,299.1,240.8,91.56521739130436
177,explore,45.2,298.8,241.8,91.73913043478262
178,explore,38.7,298.5,242.1,91.73913043478262
179,explore,34.1,298.1,242.4,91.73913043478262
180,explore,35.2,297.9,243.0,91.82608695652172
181,explore,50.0,297.6,243.8,91.91304347826087
182,explore,41.9,297.5,244.4,91.91304347826087
183,explore,38.2,297.0,244.9,92.08695652173913
184,explore,37.7,297.0,244.9,92.08695652173913
185,explore,39.2,297.0,245.0,92.17391304347825
186,explore,42.1,296.5,245.0,92.17391304347825
187,explore,40.9,296.3,245.4,92.34782608695653
188,explore,26.6,296.2,245.8,92.6086956521739
