trial,phase,steps,numerosity,reliable,knowledge
0,explore,45.9,38.9,0.0,0.0
1,explore,43.4,74.7,0.0,0.0
2,explore,44.7,105.1,0.0,0.0
3,explore,40.5,136.3,0.0,0.0
4,explore,46.3,169.8,0.0,0.0
5,explore,50.0,202.6,0.1,0.0
6,explore,43.5,225.8,0.2,0.0
7,explore,50.0,247.4,0.8,0.0
8,explore,41.6,271.0,1.6,0.0
9,explore,43.2,295.6,2.5,0.0
10,explore,44.0,312.5,3.1,0.0
11,explore,49.1,327.4,4.3,0.0
12,explore,44.4,340.2,5.2,0.0
13,explore,43.4,353.0,5.7,0.06711409395973154
14,explore,50.0,362.4,7.1,0.33557046979865773
15,explore,39.5,371.6,7.8,0.4026845637583893
16,explore,50.0,381.0,8.4,0.4026845637583893
17,explore,42.6,390.8,9.3,0.604026845637584
18,explore,43.8,399.0,10.8,0.8053691275167786
19,explore,46.0,405.1,11.4,0.8724832214765103
20,explore,50.0,413.6,12.2,1.1409395973154361
21,explore,40.7,419.9,12.6,1.2751677852348995
22,explore,44.4,425.0,13.8,1.5436241610738257
23,explore,50.0,431.7,14.7,1.7449664429530203
24,explore,50.0,435.9,16.0,2.21476510067114
25,explore,50.0,439.5,16.7,2.348993288590604
26,explore,50.0,443.9,17.7,2.550335570469799
27,explore,45.8,447.0,18.6,3.0201342281879193
28,explore,47.0,450.2,19.4,3.355704697986577
29,explore,50.0,452.2,21.0,3.8926174496644292
30,explore,49.3,456.7,21.7,4.295302013422818
31,explore,43.3,458.4,22.4,4.496644295302014
32,explore,50.0,460.3,23.7,4.966442953020135
33,explore,45.1,461.1,24.3,5.369127516778524
34,explore,42.7,461.7,25.7,5.838926174496644
35,explore,46.7,462.7,26.5,6.0402684563758395
36,explore,47.0,463.7,27.7,6.510067114093959
37,explore,50.0,464.0,28.8,6.778523489932887
38,explore,50.0,465.8,30.2,7.315436241610739
39,explore,40.9,465.4,31.9,7.919463087248323
40,explore,50.0,465.1,32.8,8.389261744966445
41,explore,50.0,465.1,34.3,9.060402684563758
42,explore,45.9,465.2,35.1,9.463087248322148
43,explore,40.3,465.0,36.3,10.134228187919463
44,explore,50.0,463.7,37.0,10.536912751677853
45,explore,47.6,462.9,38.1,10.939597315436242
46,explore,50.0,462.5,39.1,11.476510067114095
47,explore,50.0,461.9,40.4,12.214765100671142
48,explore,47.4,460.8,41.5,12.684563758389263
49,explore,46.5,459.8,42.9,13.221476510067115
50,explore,46.5,458.1,43.9,13.691275167785236
51,explore,50.0,457.0,44.9,14.161073825503356
52,explore,50.0,456.1,46.3,14.832214765100673
53,explore,46.3,455.3,48.1,15.570469798657717
54,explore,41.3,455.2,49.2,16.040268456375838
55,explore,46.4,454.1,50.7,16.510067114093964
56,explore,48.2,452.7,51.8,17.04697986577181
57,explore,45.3,452.0,53.7,17.919463087248324
58,explore,50.0,450.9,55.8,18.7248322147651
59,explore,50.0,449.6,57.2,19.463087248322147
60,explore,43.8,448.1,58.6,20.0
61,explore,42.7,447.4,60.6,20.805369127516776
62,explore,43.5,447.5,62.2,21.61073825503356
63,explore,40.3,447.0,63.3,22.080536912751683
64,explore,46.0,446.2,64.3,22.48322147651007
65,explore,49.1,446.4,66.3,23.422818791946305
66,explore,45.1,445.6,68.2,24.36241610738255
