trial,phase,steps,numerosity,reliable,knowledge
44,explore,28.9,81.2,42.3,73.57142857142858
45,explore,31.0,81.1,44.0,74.28571428571429
46,explore,15.3,81.1,44.7,74.28571428571429
47,explore,24.6,81.1,45.7,75.00000000000001
48,explore,16.0,81.2,46.1,75.71428571428572
49,explore,27.4,81.2,46.7,77.85714285714286
50,explore,22.5,81.2,47.8,79.28571428571428
51,explore,29.5,81.1,48.9,79.99999999999999
52,explore,21.8,81.1,51.2,80.71428571428571
53,explore,29.7,80.9,53.0,82.85714285714283
54,explore,23.4,80.9,54.4,82.85714285714283
55,explore,24.0,80.8,55.8,82.85714285714283
56,explore,18.0,80.8,56.1,83.57142857142856
57,explore,13.7,80.8,56.4,84.99999999999999
58,explore,22.4,80.8,57.2,85.7142857142857
59,explore,19.9,80.7,57.6,85.7142857142857
60,explore,22.2,80.7,58.3,85.7142857142857
61,explore,15.5,80.7,59.3,86.42857142857142
62,explore,30.2,80.5,59.9,87.85714285714285
63,explore,22.7,80.5,60.5,87.85714285714285
64,explore,22.1,80.2,61.5,87.85714285714285
65,explore,25.9,80.1,62.3,89.28571428571428
66,explore,19.9,80.1,63.4,89.28571428571428
67,explore,22.5,80.1,64.3,89.99999999999999
68,explore,26.9,80.1,65.2,91.42857142857142
69,explore,27.3,80.1,66.2,92.14285714285714
70,explore,28.8,80.1,66.5,92.14285714285714
71,explore,31.0,80.1,67.4,93.57142857142858
72,explore,16.3,80.1,67.9,94.28571428571429
73,explore,18.3,80.1,68.3,95.0
74,explore,33.8,80.0,68.9,95.0
75,explore,13.5,80.0,69.0,95.0
76,explore,22.0,80.0,69.2,95.0
77,explore,29.7,80.0,69.3,95.71428571428571
78,explore,14.2,80.0,69.5,96.42857142857143
79,explore,26.7,80.0,69.9,97.14285714285714
80,explore,26.5,80.0,70.2,97.85714285714286
81,explore,20.7,80.0,70.5,98.57142857142858
82,explore,30.8,80.0,70.5,98.57142857142858
83,explore,29.0,80.0,70.6,98.57142857142858
84,explore,23.5,80.0,71.0,99.28571428571429
85,explore,14.2,80.0,71.1,99.28571428571429
86,explore,27.7,80.0,71.1,99.28571428571429
87,explore,13.0,80.0,71.2,99.28571428571429
88,explore,18.8,80.0,71.3,99.28571428571429
89,explore,23.8,79.9,71.3,99.28571428571429
90,explore,18.8,79.9,71.3,99.28571428571429
91,explore,31.7,79.9,71.8,99.28571428571429
92,explore,16.3,79.9,71.9,99.28571428571429
93,explore,27.7,79.9,72.1,99.28571428571429
94,explore,22.2,79.9,72.4,99.28571428571429
95,explore,24.2,79.9,72.8,99.28571428571429
96,explore,16.0,79.9,72.9,99.28571428571429
97,explore,30.6,79.9,73.0,99.28571428571429
98,explore,20.0,79.9,73.3,99.28571428571429
99,explore,12.1,79.9,73.5,99.28571428571429
100,explore,25.9,79.9,73.6,99.28571428571429
101,explore,24.0,79.9,73.9,99.28571428571429
102,explore,28.4,79.9,74.1,99.28571428571429
103,explore,36.9,79.9,74.4,100.0
104,explore,24.4,79.9,74.9,100.0
105,explore,15.9,79.9,75.0,100.0
106,explore,40.9,79.9,75.2,100.0
107,explore,14.6,79.9,75.4,100.0
108,explore,27.5,79.9,75.4,100.0
109,explore,20.9,79.9,75.7,100.0
110,explore,20.8,79.9,75.9,100.0
111,explore,23.4,79.9,75.9,100.0
112,explore,33.0,79.9,76.0,100.0
113,explore,20.3,79.9,76.2,100.0
114,explore,27.5,79.9,76.3,100.0
115,explore,20.7,79.9,76.3,100.0
116,explore,36.5,79.9,76.3,100.0
117,explore,31.1,79.9,76.3,100.0
118,explore,18.9,79.9,76.4,100.0
119,explore,25.2,79.9,76.5,100.0
120,explore,29.7,79.9,76.7,100.0
121,explore,19.3,79.9,76.7,100.0
122,explore,19.8,79.9,76.8,100.0
123,explore,26.7,79.9,76.8,100.0
124,explore,29.2,79.9,76.9,100.0
125,explore,25.2,79.9,76.9,100.0
126,explore,24.7,79.9,77.0,100.0
127,explore,22.5,79.9,77.1,100.0
128,explore,25.4,79.9,77.2,100.0
129,explore,28.3,79.9,77.2,100.0
130,explore,13.7,79.9,77.2,100.0
131,explore,28.3,79.9,77.4,100.0
132,explore,13.7,79.9,77.5,100.0
133,explore,25.6,79.9,77.5,100.0
134,explore,26.9,79.9,77.5,100.0
135,explore,16.9,79.9,77.8,100.0
136,explore,18.5,79.9,77.8,100.0
137,explore,20.5,79.9,77.8,100.0
138,explore,23.3,79.9,78.0,100.0
139,explore,27.6,79.9,78.1,100.0
140,explore,20.3,79.9,78.1,100.0
141,explore,21.8,79.9,78.1,100.0
142,explore,21.6,79.9,78.4,100.0
143,explore,38.7,79.9,78.4,100.0
144,explore,15.4,79.9,78.4,100.0
145,explore,22.6,79.9,78.5,100.0
146,explore,23.4,79.9,78.7,100.0
147,explore,22.2,79.9,78.8,100.0
148,explore,26.7,79.9,78.8,100.0
149,explore,31.5,79.9,78.8,100.0
150,explore,21.4,79.9,79.1,100.0
151,explore,29.0,79.9,79.1,100.0
152,explore,39.4,79.9,79.1,100.0
153,explore,13.7,79.9,79.3,100.0
154,explore,19.0,79.9,79.4,100.0
155,explore,31.1,79.9,79.4,100.0
156,explore,17.6,79.9,79.4,100.0
157,explore,29.0,79.9,79.4,100.0
158,explore,15.2,79.9,79.5,100.0
159,explore,22.0,79.9,79.6,100.0
160,explore,28.4,79.9,79.6,100.0
161,explore,22.0,79.9,79.7,100.0
162,explore,23.0,79.9,79.7,100.0
163,explore,25.2,79.9,79.7,100.0
164,explore,26.3,79.9,79.7,100.0
165,explore,26.4,79.9,79.7,100.0
166,explore,23.2,79.9,79.7,100.0
167,explore,30.8,79.9,79.7,100.0
168,explore,17.1,79.9,79.7,100.0
169,explore,17.6,79.9,79.7,100.0
170,explore,25.6,79.9,79.7,100.0
171,explore,27.1,79.9,79.7,100.0
172,explore,24.9,79.9,79.7,100.0
173,explore,22.7,79.9,79.7,100.0
174,explore,26.7,79.9,79.7,100.0
175,explore,26.4,79.9,79.7,100.0
176,explore,21.4,79.9,79.7,100.0
177,explore,25.9,79.9,79.7,100.0
178,explore,30.1,79.9,79.7,100.0
179,explore,24.1,79.9,79.7,100.0
180,explore,25.7,79.9,79.7,100.0
181,explore,20.5,79.9,79.7,100.0
182,explore,30.9,79.9,79.8,100.0
183,explore,29.9,79.9,79.8,100.0
184,explore,21.0,79.9,79.9,100.0
185,explore,17.5,79.9,79.9,100.0
186,explore,21.0,79.9,79.9,100.0
187,explore,30.9,79.9,79.9,100.0
188,explore,20.2,79.9,79.9,100.0
189,explore,23.4,79.9,79.9,100.0
190,explore,24.6,79.9,79.9,100.0
191,explore,27.5,79.9,79.9,100.0
192,explore,22.7,79.9,79.9,100.0
193,explore,27.3,79.9,79.9,100.0
194,explore,26.8,79.9,79.9,100.0
195,explore,19.1,79.9,79.9,100.0
196,explore,26.8,79.9,79.9,100.0
197,explore,25.9,79.9,79.9,100.0
198,explore,29.3,79.9,79.9,100.0
199,explore,24.0,79.9,79.9,100.0
200,explore,25.5,79.9,79.9,100.0
201,explore,26.0,79.9,79.9,100.0
202,explore,28.6,79.9,79.9,100.0
203,explore,25.5,79.9,79.9,100.0
204,explore,22.3,79.9,79.9,100.0
205,explore,17.0,79.9,79.9,100.0
206,explore,25.2,79.9,79.9,100.0
207,explore,18.4,79.9,79.9,100.0
208,explore,28.3,79.9,79.9,100.0
209,explore,21.0,79.9,79.9,100.0
210,explore,31.1,79.9,79.9,100.0
211,explore,31.6,79.9,79.9,100.0
212,explore,25.3,79.9,79.9,100.0
213,explore,27.6,79.9,79.9,100.0
214,explore,28.9,79.9,79.9,100.0
215,explore,28.1,79.9,79.9,100.0
216,explore,27.2,79.9,79.9,100.0
217,explore,30.4,79.9,79.9,100.0
218,explore,16.7,79.9,79.9,100.0
219,explore,23.6,79.9,79.9,100.0
220,explore,18.7,79.9,79.9,100.0
221,explore,11.9,79.9,79.9,100.0
222,explore,23.9,79.9,79.9,100.0
223,explore,26.6,79.9,79.9,100.0
224,explore,23.1,79.9,79.9,100.0
225,explore,20.0,79.9,79.9,100.0
226,explore,30.0,79.9,79.9,100.0
227,explore,18.4,79.9,79.9,100.0
228,explore,31.8,79.9,79.9,100.0
229,explore,24.6,79.9,79.9,100.0
230,explore,23.2,79.9,79.9,100.0
231,explore,29.6,79.9,79.9,100.0
232,explore,27.4,79.9,79.9,100.0
233,explore,12.2,79.9,79.9,100.0
234,explore,26.0,79.9,79.9,100.0
235,explore,30.7,79.9,79.9,100.0
236,explore,34.5,79.9,79.9,100.0
237,explore,15.6,79.9,79.9,100.0
238,explore,18.7,79.9,79.9,100.0
239,explore,24.3,79.9,79.9,100.0
240,explore,23.6,79.9,79.9,100.0
241,explore,34.4,79.9,79.9,100.0
242,explore,23.8,79.9,79.9,100.0
243,explore,22.1,79.9,79.9,100.0
244,explore,18.9,79.9,79.9,100.0
245,explore,28.8,79.9,79.9,100.0
246,explore,26.6,79.9,79.9,100.0
247,explore,37.8,79.9,79.9,100.0
248,explore,17.6,79.9,79.9,100.0
249,explore,28.0,79.9,79.9,100.0
250,explore,17.0,79.9,79.9,100.0
251,explore,24.4,79.9,79.9,100.0
252,explore,26.9,79.9,79.9,100.0
253,explore,18.8,79.9,79.9,100.0
254,explore,27.5,79.9,79.9,100.0
255,explore,18.7,79.9,79.9,100.0
256,explore,19.8,79.9,79.9,100.0
257,explore,18.3,79.9,79.9,100.0
258,explore,21.8,79.9,79.9,100.0
259,explore,31.3,79.9,79.9,100.0
260,explore,26.7,79.9,79.9,100.0
261,explore,25.8,79.9,79.9,100.0
262,explore,30.1,79.9,79.9,100.0
263,explore,24.6,79.9,79.9,100.0
264,explore,30.6,79.9,79.9,100.0
265,explore,24.4,79.9,79.9,100.0
266,explore,28.9,79.9,79.9,100.0
267,explore,24.6,79.9,79.9,100.0
268,explore,25.3,79.9,79.9,100.0
269,explore,17.8,79.9,79.9,100.0
270,explore,22.1,79.9,79.9,100.0
271,explore,23.2,79.9,79.9,100.0
272,explore,17.4,79.9,79.9,100.0
273,explore,26.0,79.9,79.9,100.0
274,explore,18.8,79.9,79.9,100.0
275,explore,24.5,79.9,79.9,100.0
276,explore,30.2,79.9,79.9,100.0
277,explore,27.0,79.9,79.9,100.0
278,explore,19.5,79.9,79.9,100.0
279,explore,24.2,79.9,79.9,100.0
280,explore,23.3,79.9,79.9,100.0
281,explore,28.6,79.9,79.9,100.0
282,explore,21.3,79.9,79.9,100.0
283,explore,29.1,79.9,79.9,100.0
284,explore,22.6,79.9,79.9,100.0
285,explore,30.4,79.9,79.9,100.0
286,explore,26.3,79.9,79.9,100.0
287,explore,16.8,79.9,79.9,100.0
288,explore,28.3,79.9,79.9,100.0
289,explore,16.1,79.9,79.9,100.0
290,explore,34.8,79.9,79.9,100.0
291,explore,23.5,79.9,79.9,100.0
292,explore,15.5,79.9,79.9,100.0
293,explore,28.7,79.9,79.9,100.0
294,explore,24.1,79.9,79.9,100.0
295,explore,31.4,79.9,79.9,100.0
296,explore,17.5,79.9,79.9,100.0
297,explore,18.9,79.9,79.9,100.0
298,explore,12.1,79.9,79.9,100.0
299,explore,19.7,79.9,79.9,100.0
300,explore,24.2,79.9,79.9,100.0
301,explore,31.4,79.9,79.9,100.0
302,explore,21.1,79.9,79.9,100.0
303,explore,32.9,79.9,79.9,100.0
304,explore,33.4,79.9,79.9,100.0
305,explore,20.7,79.9,79.9,100.0
306,explore,23.9,79.9,79.9,100.0
307,explore,22.1,79.9,79.9,100.0
308,explore,28.5,79.9,79.9,100.0
309,explore,18.2,79.9,79.9,100.0
310,explore,33.5,79.9,79.9,100.0
311,explore,27.0,79.9,79.9,100.0
312,explore,18.3,79.9,79.9,100.0
313,explore,26.3,79.9,79.9,100.0
314,explore,26.9,79.9,79.9,100.0
315,explore,28.0,79.9,79.9,100.0
316,explore,21.7,79.9,79.9,100.0
317,explore,26.5,79.9,79.9,100.0
318,explore,25.1,79.9,79.9,100.0
319,explore,19.7,79.9,79.9,100.0
320,explore,24.5,79.9,79.9,100.0
321,explore,19.7,79.9,79.9,100.0
322,explore,30.1,79.9,79.9,100.0
323,explore,27.5,79.9,79.9,100.0
324,explore,34.9,79.9,79.9,100.0
325,explore,20.8,79.9,79.9,100.0
326,explore,24.1,79.9,79.9,100.0
327,explore,24.2,79.9,79.9,100.0
328,explore,25.6,79.9,79.9,100.0
329,explore,15.4,79.9,79.9,100.0
330,explore,14.4,79.9,79.9,100.0
331,explore,22.8,79.9,79.9,100.0
332,explore,28.7,79.9,79.9,100.0
333,explore,20.2,79.9,79.9,100.0
334,explore,29.3,79.9,79.9,100.0
335,explore,31.6,79.9,79.9,100.0
336,explore,22.5,79.9,79.9,100.0
337,explore,26.0,79.9,79.9,100.0
338,explore,23.9,79.9,79.9,100.0
339,explore,16.6,79.9,79.9,100.0
340,explore,20.9,79.9,79.9,100.0
341,explore,14.7,79.9,79.9,100.0
342,explore,28.4,79.9,79.9,100.0
343,explore,33.8,79.9,79.9,100.0
344,explore,26.2,79.9,79.9,100.0
345,explore,19.7,79.9,79.9,100.0
346,explore,29.7,79.9,79.9,100.0
347,explore,22.5,79.9,79.9,100.0
348,explore,19.1,79.9,79.9,100.0
349,explore,30.4,79.9,79.9,100.0
350,explore,29.4,79.9,79.9,100.0
351,explore,21.0,79.9,79.9,100.0
352,explore,22.8,79.9,79.9,100.0
353,explore,25.6,79.9,79.9,100.0
354,explore,25.8,79.9,79.9,100.0
355,explore,24.4,79.9,79.9,100.0
356,explore,26.6,79.9,79.9,100.0
357,explore,23.9,79.9,79.9,100.0
358,explore,32.4,79.9,79.9,100.0
359,explore,29.2,79.9,79.9,100.0
360,explore,9.1,79.9,79.9,100.0
361,explore,19.9,79.9,79.9,100.0
362,explore,27.5,79.9,79.9,100.0
363,explore,18.6,79.9,79.9,100.0
364,explore,27.3,79.9,79.9,100.0
365,explore,19.3,79.9,79.9,100.0
366,explore,36.0,79.9,79.9,100.0
367,explore,25.4,79.9,79.9,100.0
368,explore,25.0,79.9,79.9,100.0
369,explore,27.2,79.9,79.9,100.0
370,explore,26.5,79.9,79.9,100.0
371,explore,18.5,79.9,79.9,100.0
372,explore,24.4,79.9,79.9,100.0
373,explore,19.0,79.9,79.9,100.0
374,explore,31.7,79.9,79.9,100.0
375,explore,32.8,79.9,79.9,100.0
376,explore,18.8,79.9,79.9,100.0
377,explore,19.8,79.9,79.9,100.0
378,explore,22.4,79.9,79.9,100.0
379,explore,30.1,79.9,79.9,100.0
380,explore,13.7,79.9,79.9,100.0
381,explore,28.8,79.9,79.9,100.0
382,explore,26.4,79.9,79.9,100.0
383,explore,24.0,79.9,79.9,100.0
384,explore,27.0,79.9,79.9,100.0
385,explore,25.9,79.9,79.9,100.0
386,explore,27.6,79.9,79.9,100.0
387,explore,19.5,79.9,79.9,100.0
388,explore,21.3,79.9,79.9,100.0
389,explore,18.5,79.9,79.9,100.0
390,explore,24.4,79.9,79.9,100.0
391,explore,27.5,79.9,79.9,100.0
392,explore,38.1,79.9,79.9,100.0
393,explore,25.7,79.9,79.9,100.0
394,explore,26.4,79.9,79.9,100.0
395,explore,22.2,79.9,79.9,100.0
396,explore,22.0,79.9,79.9,100.0
397,explore,26.7,79.9,79.9,100.0
398,explore,14.8,79.9,79.9,100.0
399,explore,23.5,79.9,79.9,100.0
400,exploit,1.7,79.9,79.9,100.0
401,exploit,2.1,79.9,79.9,100.0
402,exploit,2.2,79.9,79.9,100.0
403,exploit,1.8,79.9,79.9,100.0
404,exploit,1.7,79.9,79.9,100.0
405,exploit,2.0,79.9,79.9,100.0
406,exploit,1.6,79.9,79.9,100.0
407,exploit,1.8,79.9,79.9,100.0
408,exploit,2.2,79.9,79.9,100.0
409,exploit,1.5,79.9,79.9,100.0
