trial,phase,steps,numerosity,reliable,knowledge
0,explore,34.5,20.3,0.0,0.0
1,explore,36.0,39.2,0.0,0.0
2,explore,25.1,49.1,0.0,0.0
3,explore,30.7,59.5,0.0,0.0
4,explore,33.8,67.5,0.0,0.0
5,explore,36.4,75.1,0.0,0.0
6,explore,28.3,78.3,0.0,0.0
7,explore,23.7,81.3,0.4,0.588235294117647
8,explore,31.1,84.0,1.6,2.941176470588235
9,explore,38.6,86.7,3.6,5.294117647058824
10,explore,34.5,87.4,5.1,10.588235294117649
11,explore,28.1,88.9,5.6,10.588235294117645
12,explore,37.5,90.0,7.9,14.117647058823527
13,explore,33.2,90.8,9.3,16.470588235294116
14,explore,29.2,91.3,11.9,18.235294117647054
15,explore,34.9,91.5,14.3,22.94117647058824
16,explore,42.5,91.4,18.6,29.411764705882355
17,explore,37.8,91.5,21.4,33.529411764705884
18,explore,39.6,91.8,24.0,39.41176470588236
19,explore,38.4,91.5,27.7,47.64705882352941
20,explore,39.9,91.4,30.4,51.1764705882353
21,explore,29.4,91.3,32.2,53.52941176470588
22,explore,24.3,91.2,33.9,55.882352941176464
23,explore,40.5,91.1,36.7,60.588235294117645
24,explore,34.6,91.0,39.2,63.5294117647059
25,explore,28.5,90.9,42.3,65.88235294117648
26,explore,33.2,90.6,44.5,67.05882352941177
27,explore,23.7,90.4,46.4,69.41176470588238
28,explore,31.3,90.0,48.4,72.3529411764706
29,explore,40.3,89.6,51.3,77.05882352941178
30,explore,37.8,89.4,53.3,78.23529411764709
31,explore,30.4,89.0,55.0,80.00000000000001
32,explore,34.0,88.9,56.6,80.58823529411765
33,explore,31.9,88.8,59.0,82.94117647058825
34,explore,26.2,88.8,60.3,82.94117647058825
35,explore,36.1,88.8,61.9,84.70588235294119
36,explore,33.2,88.3,63.2,85.29411764705883
37,explore,38.3,88.3,64.7,86.47058823529412
38,explore,33.8,88.0,65.9,88.82352941176472
39,explore,23.6,87.9,67.0,90.00000000000001
40,explore,35.5,87.6,68.1,91.76470588235296
41,explore,36.7,87.6,69.6,94.11764705882354
42,explore,36.2,87.6,70.0,94.11764705882354
43,explore,24.9,87.2,70.7,94.70588235294119
44,explore,27.6,86.9,71.0,94.70588235294119
45,explore,35.4,86.8,71.5,95.29411764705883
46,explore,39.8,86.6,71.7,95.29411764705883
47,explore,34.4,86.5,72.6,95.88235294117648
48,explore,29.0,86.5,73.5,97.05882352941175
49,explore,23.8,86.5,74.2,98.82352941176471
50,explore,40.5,86.3,74.6,99.41176470588235
51,explore,26.9,86.1,75.3,100.0
52,explore,31.0,86.0,75.7,100.0
53,explore,31.9,86.0,76.1,100.0
54,explore,32.6,85.8,76.5,100.0
55,explore,47.6,85.7,77.1,100.0
56,explore,39.3,85.5,77.7,100.0
57,explore,25.3,85.4,78.0,100.0
58,explore,38.6,85.4,78.0,100.0
59,explore,30.3,85.3,78.2,100.0
60,explore,33.2,85.3,78.8,100.0
61,explore,35.8,85.2,79.0,100.0
62,explore,39.6,84.9,79.0,100.0
63,explore,38.0,84.8,79.5,100.0
64,explore,37.2,84.6,79.7,100.0
65,explore,38.3,84.5,79.9,100.0
66,explore,29.5,84.5,80.0,100.0
67,explore,38.2,84.6,80.2,100.0
68,explore,31.8,84.4,80.2,100.0
69,explore,31.5,84.4,80.3,100.0
70,explore,45.5,84.4,80.5,100.0
71,explore,36.6,84.3,80.7,100.0
72,explore,28.1,84.3,80.9,100.0
73,explore,37.7,84.2,81.3,100.0
74,explore,34.6,84.1,81.5,100.0
75,explore,38.6,83.8,81.7,100.0
76,explore,31.5,83.8,81.8,100.0
77,explore,23.6,84.0,81.8,100.0
78,explore,30.0,84.0,81.9,100.0
79,explore,32.0,84.1,82.2,100.0
80,explore,32.5,84.1,82.3,100.0
81,explore,34.8,84.1,82.3,100.0
82,explore,35.3,83.8,82.3,100.0
83,explore,29.4,83.8,82.3,100.0
84,explore,39.2,83.8,82.3,100.0
85,explore,45.3,83.8,82.4,100.0
86,explore,25.0,83.8,82.4,100.0
87,explore,40.4,83.6,82.4,100.0
88,explore,22.4,83.6,82.6,100.0
89,explore,37.1,83.6,82.6,100.0
90,explore,34.0,83.5,82.6,100.0
91,explore,32.7,83.5,82.7,100.0
92,explore,27.6,83.5,82.7,100.0
93,explore,34.5,83.5,82.7,100.0
94,explore,34.9,83.5,82.8,100.0
95,explore,30.0,83.5,82.8,100.0
96,explore,45.0,83.5,82.8,100.0
97,explore,42.4,83.5,82.8,100.0
98,explore,29.5,83.5,83.0,100.0
99,explore,30.2,83.5,83.0,100.0
100,explore,28.9,83.5,83.0,100.0
101,explore,39.5,83.4,83.0,100.0
102,explore,24.0,83.4,83.1,100.0
103,explore,36.6,83.4,83.2,100.0
104,explore,30.8,83.4,83.2,100.0
105,explore,29.3,83.4,83.2,100.0
106,explore,25.7,83.4,83.2,100.0
107,explore,39.7,83.3,83.2,100.0
108,explore,39.1,83.3,83.2,100.0
109,explore,32.9,83.3,83.2,100.0
110,explore,36.2,83.3,83.2,100.0
111,explore,35.8,83.3,83.2,100.0
112,explore,31.9,83.3,83.2,100.0
113,explore,36.8,83.3,83.2,100.0
114,explore,36.3,83.3,83.2,100.0
115,explore,35.5,83.3,83.2,100.0
116,explore,31.7,83.3,83.2,100.0
117,explore,35.2,83.3,83.2,100.0
118,explore,34.0,83.3,83.2,100.0
119,explore,33.5,83.3,83.2,100.0
120,explore,41.0,83.3,83.2,100.0
121,explore,29.9,83.3,83.2,100.0
122,explore,40.3,83.3,83.2,100.0
123,explore,37.8,83.3,83.2,100.0
124,explore,30.9,83.2,83.2,100.0
125,explore,38.1,83.2,83.2,100.0
126,explore,33.9,83.2,83.2,100.0
127,explore,29.7,83.2,83.2,100.0
128,explore,31.2,83.2,83.2,100.0
129,explore,26.0,83.2,83.2,100.0
130,explore,27.6,83.2,83.2,100.0
131,explore,34.4,83.2,83.2,100.0
132,explore,27.6,83.2,83.2,100.0
133,explore,32.5,83.2,83.2,100.0
134,explore,28.6,83.2,83.2,100.0
135,explore,36.6,83.2,83.2,100.0
136,explore,43.2,83.2,83.2,100.0
137,explore,33.4,83.2,83.2,100.0
138,explore,35.0,83.2,83.2,100.0
139,explore,46.6,83.2,83.2,100.0
140,explore,38.5,83.2,83.2,100.0
141,explore,38.2,83.2,83.2,100.0
142,explore,35.3,83.2,83.2,100.0
143,explore,33.9,83.2,83.2,100.0
144,explore,36.6,83.2,83.2,100.0
145,explore,32.8,83.2,83.2,100.0
146,explore,25.9,83.2,83.2,100.0
147,explore,35.4,83.2,83.2,100.0
148,explore,42.8,83.2,83.2,100.0
149,explore,29.2,83.2,83.2,100.0
150,explore,34.9,83.2,83.2,100.0
151,explore,32.5,83.2,83.2,100.0
152,explore,38.5,83.2,83.2,100.0
153,explore,45.3,83.2,83.2,100.0
154,explore,24.3,83.2,83.2,100.0
155,explore,32.1,83.2,83.2,100.0
156,explore,32.5,83.2,83.2,100.0
157,explore,40.8,83.2,83.2,100.0
158,explore,28.8,83.2,83.2,100.0
159,explore,38.6,83.2,83.2,100.0
160,explore,35.8,83.2,83.2,100.0
161,explore,33.0,83.2,83.2,100.0
162,explore,22.5,83.2,83.2,100.0
163,explore,22.7,83.2,83.2,100.0
164,explore,39.7,83.2,83.2,100.0
165,explore,41.9,83.2,83.2,100.0
166,explore,41.7,83.2,83.2,100.0
167,explore,31.6,83.2,83.2,100.0
168,explore,41.8,83.2,83.2,100.0
169,explore,27.8,83.2,83.2,100.0
170,explore,33.5,83.2,83.2,100.0
171,explore,43.4,83.2,83.2,100.0
172,explore,33.1,83.2,83.2,100.0
173,explore,40.7,83.2,83.2,100.0
174,explore,40.9,83.2,83.2,100.0
175,explore,30.4,83.2,83.2,100.0
176,explore,40.1,83.2,83.2,100.0
177,explore,44.6,83.2,83.2,100.0
178,explore,30.8,83.2,83.2,100.0
179,explore,34.7,83.2,83.2,100.0
180,explore,35.2,83.2,83.2,100.0
181,explore,30.1,83.2,83.2,100.0
182,explore,27.6,83.2,83.2,100.0
183,explore,37.2,83.2,83.2,100.0
184,explore,43.2,83.2,83.2,100.0
185,explore,37.0,83.2,83.2,100.0
186,explore,36.8,83.2,83.2,100.0
187,explore,28.1,83.2,83.2,100.0
188,explore,31.7,83.2,83.2,100.0
189,explore,34.3,83.2,83.2,100.0
190,explore,28.3,83.2,83.2,100.0
191,explore,28.4,83.2,83.2,100.0
192,explore,40.9,83.2,83.2,100.0
193,explore,30.4,83.2,83.2,100.0
194,explore,39.9,83.2,83.2,100.0
195,explore,36.1,83.2,83.2,100.0
196,explore,28.1,83.2,83.2,100.0
197,explore,34.5,83.2,83.2,100.0
198,explore,38.3,83.2,83.2,100.0
199,explore,31.3,83.2,83.2,100.0
200,explore,41.4,83.2,83.2,100.0
201,explore,31.9,83.2,83.2,100.0
202,explore,33.8,83.2,83.2,100.0
203,explore,34.5,83.2,83.2,100.0
204,explore,35.9,83.2,83.2,100.0
205,explore,22.4,83.2,83.2,100.0
206,explore,27.3,83.2,83.2,100.0
207,explore,36.5,83.2,83.2,100.0
208,explore,35.0,83.2,83.2,100.0
209,explore,35.3,83.2,83.2,100.0
210,explore,35.4,83.2,83.2,100.0
211,explore,37.2,83.2,83.2,100.0
212,explore,28.0,83.2,83.2,100.0
213,explore,31.1,83.2,83.2,100.0
214,explore,42.6,83.2,83.2,100.0
215,explore,25.7,83.2,83.2,100.0
216,explore,40.3,83.2,83.2,100.0
217,explore,26.6,83.2,83.2,100.0
218,explore,36.3,83.2,83.2,100.0
219,explore,32.3,83.2,83.2,100.0
220,explore,31.9,83.2,83.2,100.0
221,explore,34.7,83.2,83.2,100.0
222,explore,37.9,83.2,83.2,100.0
223,explore,33.3,83.2,83.2,100.0
224,explore,35.6,83.2,83.2,100.0
225,explore,38.0,83.2,83.2,100.0
226,explore,39.4,83.2,83.2,100.0
227,explore,40.0,83.2,83.2,100.0
228,explore,26.0,83.2,83.2,100.0
229,explore,40.7,83.2,83.2,100.0
230,explore,26.3,83.2,83.2,100.0
231,explore,39.5,83.2,83.2,100.0
232,explore,28.7,83.2,83.2,100.0
233,explore,34.7,83.2,83.2,100.0
234,explore,41.1,83.2,83.2,100.0
235,explore,35.8,83.2,83.2,100.0
236,explore,37.1,83.2,83.2,100.0
237,explore,37.1,83.2,83.2,100.0
238,explore,31.8,83.2,83.2,100.0
239,explore,26.9,83.2,83.2,100.0
240,explore,41.5,83.2,83.2,100.0
241,explore,36.1,83.2,83.2,100.0
242,explore,40.7,83.2,83.2,100.0
243,explore,31.3,83.2,83.2,100.0
244,explore,32.5,83.2,83.2,100.0
245,explore,34.2,83.2,83.2,100.0
246,explore,32.0,83.2,83.2,100.0
247,explore,28.1,83.2,83.2,100.0
248,explore,45.2,83.2,83.2,100.0
249,explore,34.9,83.2,83.2,100.0
250,explore,28.2,83.2,83.2,100.0
251,explore,40.7,83.2,83.2,100.0
252,explore,38.6,83.2,83.2,100.0
253,explore,40.4,83.2,83.2,100.0
254,explore,28.1,83.2,83.2,100.0
255,explore,31.9,83.2,83.2,100.0
256,explore,33.2,83.2,83.2,100.0
257,explore,36.5,83.2,83.2,100.0
258,explore,40.7,83.2,83.2,100.0
259,explore,38.3,83.2,83.2,100.0
260,explore,19.3,83.2,83.2,100.0
261,explore,35.5,83.2,83.2,100.0
262,explore,41.6,83.2,83.2,100.0
263,explore,25.6,83.2,83.2,100.0
264,explore,34.5,83.2,83.2,100.0
265,explore,37.5,83.2,83.2,100.0
266,explore,32.0,83.2,83.2,100.0
267,explore,38.8,83.2,83.2,100.0
268,explore,36.2,83.2,83.2,100.0
269,explore,30.6,83.2,83.2,100.0
270,explore,37.9,83.2,83.2,100.0
271,explore,27.8,83.2,83.2,100.0
272,explore,29.9,83.2,83.2,100.0
273,explore,35.1,83.2,83.2,100.0
274,explore,26.7,83.2,83.2,100.0
275,explore,45.6,83.2,83.2,100.0
276,explore,37.6,83.2,83.2,100.0
277,explore,27.7,83.2,83.2,100.0
278,explore,33.1,83.2,83.2,100.0
279,explore,39.7,83.2,83.2,100.0
280,explore,43.5,83.2,83.2,100.0
281,explore,39.6,83.2,83.2,100.0
282,explore,31.8,83.2,83.2,100.0
283,explore,33.8,83.2,83.2,100.0
284,explore,41.8,83.2,83.2,100.0
285,explore,30.1,83.2,83.2,100.0
286,explore,35.9,83.2,83.2,100.0
287,explore,40.4,83.2,83.2,100.0
288,explore,30.4,83.2,83.2,100.0
289,explore,34.5,83.2,83.2,100.0
290,explore,29.5,83.2,83.2,100.0
291,explore,29.9,83.2,83.2,100.0
292,explore,38.3,83.2,83.2,100.0
293,explore,37.6,83.2,83.2,100.0
294,explore,26.2,83.2,83.2,100.0
295,explore,38.5,83.2,83.2,100.0
296,explore,37.0,83.2,83.2,100.0
297,explore,29.6,83.2,83.2,100.0
298,explore,35.2,83.2,83.2,100.0
299,explore,37.5,83.2,83.2,100.0
300,explore,39.4,83.2,83.2,100.0
301,explore,36.0,83.2,83.2,100.0
302,explore,42.2,83.2,83.2,100.0
303,explore,32.8,83.2,83.2,100.0
304,explore,25.6,83.2,83.2,100.0
305,explore,33.2,83.2,83.2,100.0
306,explore,32.8,83.2,83.2,100.0
307,explore,36.6,83.2,83.2,100.0
308,explore,37.7,83.2,83.2,100.0
309,explore,30.4,83.2,83.2,100.0
310,explore,45.3,83.2,83.2,100.0
311,explore,31.1,83.2,83.2,100.0
312,explore,29.1,83.2,83.2,100.0
313,explore,36.7,83.2,83.2,100.0
314,explore,35.0,83.2,83.2,100.0
315,explore,38.4,83.2,83.2,100.0
316,explore,22.0,83.2,83.2,100.0
317,explore,37.0,83.2,83.2,100.0
318,explore,30.4,83.2,83.2,100.0
319,explore,27.4,83.2,83.2,100.0
320,explore,41.0,83.2,83.2,100.0
321,explore,35.8,83.2,83.2,100.0
322,explore,38.2,83.2,83.2,100.0
323,explore,41.2,83.2,83.2,100.0
324,explore,24.2,83.2,83.2,100.0
325,explore,31.1,83.2,83.2,100.0
326,explore,34.4,83.2,83.2,100.0
327,explore,38.5,83.2,83.2,100.0
328,explore,25.2,83.2,83.2,100.0
329,explore,42.0,83.2,83.2,100.0
330,explore,35.3,83.2,83.2,100.0
331,explore,32.5,83.2,83.2,100.0
332,explore,33.4,83.2,83.2,100.0
333,explore,24.3,83.2,83.2,100.0
334,explore,32.5,83.2,83.2,100.0
335,explore,39.5,83.2,83.2,100.0
336,explore,26.6,83.2,83.2,100.0
337,explore,40.2,83.2,83.2,100.0
338,explore,32.7,83.2,83.2,100.0
339,explore,35.3,83.2,83.2,100.0
340,explore,39.7,83.2,83.2,100.0
341,explore,34.9,83.2,83.2,100.0
342,explore,32.1,83.2,83.2,100.0
343,explore,25.9,83.2,83.2,100.0
344,explore,37.6,83.2,83.2,100.0
345,explore,26.7,83.2,83.2,100.0
346,explore,23.3,83.2,83.2,100.0
347,explore,36.0,83.2,83.2,100.0
348,explore,33.5,83.2,83.2,100.0
349,explore,30.9,83.2,83.2,100.0
350,explore,47.5,83.2,83.2,100.0
351,explore,32.8,83.2,83.2,100.0
352,explore,35.0,83.2,83.2,100.0
353,explore,32.1,83.2,83.2,100.0
354,explore,35.9,83.2,83.2,100.0
355,explore,35.3,83.2,83.2,100.0
356,explore,35.6,83.2,83.2,100.0
357,explore,32.1,83.2,83.2,100.0
358,explore,35.1,83.2,83.2,100.0
359,explore,36.6,83.2,83.2,100.0
360,explore,36.8,83.2,83.2,100.0
361,explore,31.8,83.2,83.2,100.0
362,explore,36.7,83.2,83.2,100.0
363,explore,34.1,83.2,83.2,100.0
364,explore,33.7,83.2,83.2,100.0
365,explore,32.7,83.2,83.2,100.0
366,explore,35.3,83.2,83.2,100.0
367,explore,36.0,83.2,83.2,100.0
368,explore,27.8,83.2,83.2,100.0
369,explore,39.4,83.2,83.2,100.0
370,explore,29.0,83.2,83.2,100.0
371,explore,36.7,83.2,83.2,100.0
372,explore,46.3,83.2,83.2,100.0
373,explore,41.2,83.2,83.2,100.0
374,explore,28.4,83.2,83.2,100.0
375,explore,42.2,83.2,83.2,100.0
376,explore,31.4,83.2,83.2,100.0
377,explore,32.0,83.2,83.2,100.0
378,explore,46.1,83.2,83.2,100.0
379,explore,30.7,83.2,83.2,100.0
380,explore,46.7,83.2,83.2,100.0
