trial,phase,steps,numerosity,reliable,knowledge
0,explore,25.2,20.2,0.0,0.0
1,explore,30.3,44.3,0.0,0.0
2,explore,41.6,72.9,0.0,0.0
3,explore,32.7,94.7,0.0,0.0
4,explore,37.9,119.7,0.0,0.0
5,explore,35.3,140.0,0.0,0.0
6,explore,20.8,151.7,0.0,0.0
7,explore,30.1,170.0,0.0,0.0
8,explore,46.7,194.5,0.1,0.0
9,explore,32.8,207.5,0.4,0.0
10,explore,33.8,221.1,0.7,0.0
11,explore,31.1,234.9,0.7,0.0
12,explore,42.2,249.8,1.2,0.08695652173913043
13,explore,33.4,259.3,1.8,0.1739130434782609
14,explore,46.2,273.1,2.2,0.1739130434782609
15,explore,46.1,283.9,2.9,0.2608695652173913
16,explore,43.5,295.8,4.2,0.2608695652173913
17,explore,30.4,302.9,4.6,0.2608695652173913
18,explore,35.4,311.0,5.3,0.34782608695652173
19,explore,39.1,319.8,5.8,0.5217391304347827
20,explore,40.4,324.5,6.3,0.5217391304347827
21,explore,40.4,331.0,6.9,0.782608695652174
22,explore,38.7,337.2,7.4,0.782608695652174
23,explore,44.2,342.8,8.2,0.8695652173913043
24,explore,42.6,346.8,9.3,1.2173913043478262
25,explore,45.4,348.5,10.5,1.6521739130434785
26,explore,44.7,350.0,11.8,1.9130434782608698
27,explore,43.2,353.9,12.9,2.2608695652173916
28,explore,44.6,355.7,14.1,2.6086956521739135
29,explore,41.0,356.8,14.5,2.695652173913044
30,explore,38.4,359.4,15.1,3.0434782608695654
31,explore,28.3,360.2,15.4,3.1304347826086962
32,explore,31.9,360.7,16.4,3.3913043478260874
33,explore,33.2,362.1,17.2,3.91304347826087
34,explore,42.9,362.3,18.6,4.434782608695652
35,explore,45.9,364.0,19.3,4.695652173913045
36,explore,30.1,364.1,20.0,4.8695652173913055
37,explore,47.2,364.5,21.1,5.565217391304349
38,explore,33.7,364.8,21.6,5.82608695652174
39,explore,39.3,364.5,22.2,6.086956521739131
40,explore,41.0,363.3,23.8,7.217391304347828
41,explore,40.7,362.8,25.6,8.173913043478262
42,explore,48.0,363.7,27.3,9.391304347826086
43,explore,39.3,364.5,28.0,9.82608695652174
44,explore,45.8,364.7,29.1,10.608695652173912
45,explore,37.8,363.8,30.2,11.391304347826084
46,explore,39.0,362.5,31.1,12.08695652173913
47,explore,32.1,362.5,31.8,12.608695652173912
48,explore,32.8,362.1,33.2,13.56521739130435
49,explore,42.0,362.6,34.7,14.26086956521739
50,explore,50.0,363.2,36.2,14.869565217391306
51,explore,39.5,362.7,38.6,16.086956521739133
52,explore,45.9,362.0,39.8,16.869565217391305
53,explore,41.9,362.2,41.2,17.47826086956522
54,explore,46.8,361.9,42.7,18.17391304347826
55,explore,43.1,362.5,44.3,18.95652173913043
56,explore,34.5,362.4,45.3,19.478260869565215
57,explore,38.8,363.3,46.8,20.260869565217387
58,explore,37.5,363.0,48.1,21.043478260869566
59,explore,41.3,363.1,50.3,22.086956521739133
60,explore,46.3,362.3,53.2,23.826086956521742
61,explore,36.0,361.8,54.4,24.608695652173914
62,explore,32.4,361.3,56.5,25.47826086956522
63,explore,40.2,360.5,58.7,26.608695652173914
64,explore,45.8,360.0,60.5,27.739130434782606
65,explore,43.0,359.0,62.6,28.869565217391305
66,explore,45.8,358.4,63.8,29.56521739130435
67,explore,44.6,357.8,66.1,31.1304347826087
68,explore,36.5,357.5,67.9,32.347826086956516
69,explore,39.6,357.7,69.8,33.47826086956522
70,explore,42.0,356.9,71.4,34.521739130434774
71,explore,33.9,356.6,72.8,35.130434782608695
72,explore,37.8,355.9,74.2,36.000000000000014
73,explore,45.9,355.5,77.1,37.30434782608697
74,explore,43.0,355.2,79.6,38.608695652173914
75,explore,34.5,355.1,81.3,39.65217391304348
76,explore,46.0,354.5,83.8,41.1304347826087
77,explore,41.0,354.1,85.5,41.652173913043484
78,explore,44.1,353.4,87.5,42.521739130434796
79,explore,46.3,353.2,90.2,43.73913043478261
80,explore,41.7,353.0,92.0,44.78260869565217
81,explore,31.8,352.9,94.0,45.73913043478261
82,explore,36.1,352.4,96.1,46.69565217391305
83,explore,42.4,351.8,98.1,47.913043478260875
84,explore,37.8,351.3,99.6,48.608695652173914
85,explore,46.0,350.6,102.5,49.913043478260875
86,explore,38.0,349.4,104.0,50.43478260869565
87,explore,39.1,349.1,105.7,51.391304347826086
88,explore,42.6,348.3,107.8,52.08695652173914
89,explore,41.8,347.6,109.9,53.1304347826087
90,explore,38.4,347.4,111.6,53.826086956521735
91,explore,34.3,346.7,113.5,55.04347826086955
92,explore,45.2,346.2,115.8,55.91304347826086
93,explore,38.1,346.0,117.2,56.608695652173914
94,explore,44.3,345.4,119.9,57.7391304347826
95,explore,38.7,344.9,121.9,58.34782608695652
96,explore,33.9,344.2,123.2,58.69565217391305
97,explore,33.3,343.7,124.6,59.3913043478261
98,explore,41.6,342.7,126.2,60.2608695652174
99,explore,38.5,342.4,128.0,60.86956521739131
100,explore,37.6,341.7,128.9,61.30434782608696
101,explore,41.5,341.1,130.7,62.2608695652174
102,explore,39.6,340.7,132.6,62.8695652173913
103,explore,36.1,339.7,134.2,63.56521739130435
104,explore,42.6,339.7,135.7,64.6086956521739
105,explore,25.9,339.3,136.9,64.95652173913044
106,explore,34.7,339.1,138.7,65.47826086956522
107,explore,47.6,338.1,140.9,66.00000000000001
108,explore,31.8,337.8,142.9,66.60869565217389
109,explore,31.9,337.2,144.8,67.65217391304347
110,explore,29.9,336.8,145.8,67.91304347826087
