trial,phase,steps,numerosity,reliable,knowledge
0,explore,23.7,14.9,0.0,0.0
1,explore,33.6,34.0,0.0,0.0
2,explore,42.2,51.2,0.0,0.0
3,explore,40.5,65.0,0.0,0.0
4,explore,29.4,72.3,0.1,0.0
5,explore,42.9,82.8,0.1,0.0
6,explore,34.9,91.5,0.7,0.4
7,explore,48.7,99.7,2.4,1.2
8,explore,26.7,103.4,3.1,1.6
9,explore,45.8,108.7,5.0,2.8
10,explore,36.7,112.2,6.300000000000002,2.8
11,explore,46.6,114.6,9.6,4.4
12,explore,37.4,116.8,11.6,4.8
13,explore,43.0,117.3,15.0,6.4
14,explore,45.6,119.0,18.0,9.2
15,explore,46.8,121.5,21.6,14.4
16,explore,44.2,121.7,25.2,18.8
17,explore,43.0,121.6,28.0,21.6
18,explore,42.4,121.5,30.1,23.6
19,explore,37.0,121.4,32.0,24.8
20,explore,40.9,121.0,34.9,27.6
21,explore,39.3,120.7,37.6,32.4
22,explore,41.4,120.4,40.4,37.6
23,explore,32.2,120.2,42.1,40.0
24,explore,43.8,120.6,44.5,42.8
25,explore,40.9,120.5,47.6,45.2
26,explore,44.7,120.6,49.4,47.2
27,explore,44.5,120.2,51.1,50.0
28,explore,36.4,120.0,52.8,52.0
29,explore,42.0,119.8,54.9,54.8
30,explore,37.5,119.5,56.8,56.4
31,explore,36.6,119.2,58.6,60.0
32,explore,41.5,118.5,60.9,62.0
33,explore,47.2,118.5,62.6,62.8
34,explore,34.8,118.1,63.5,64.8
35,explore,42.6,117.6,64.9,66.4
36,explore,36.5,117.3,65.8,67.2
37,explore,42.6,117.1,68.0,67.6
38,explore,40.4,117.0,69.1,68.4
39,explore,38.6,116.6,70.3,69.2
40,explore,39.7,116.4,70.9,70.0
41,explore,41.8,116.0,71.5,70.4
42,explore,43.8,115.9,72.3,71.6
43,explore,41.6,115.4,73.1,72.4
44,explore,41.1,115.2,73.1,72.0
45,explore,36.9,115.0,73.4,72.0
46,explore,40.5,114.4,74.8,73.6
47,explore,45.0,114.0,75.3,73.2
48,explore,37.1,113.9,75.9,73.2
49,explore,42.0,113.9,76.9,74.4
50,explore,37.4,113.9,77.4,74.4
51,explore,36.0,113.5,78.2,75.2
52,explore,34.2,113.2,78.7,75.2
53,explore,44.4,112.3,78.8,75.2
54,explore,40.4,111.5,78.9,75.2
55,explore,32.9,111.2,79.7,76.4
56,explore,37.0,111.2,80.1,76.8
57,explore,38.4,110.4,80.7,77.6
58,explore,38.3,109.8,81.2,77.2
59,explore,39.8,109.5,81.4,76.8
60,explore,42.3,109.1,81.6,76.8
61,explore,41.9,108.7,82.0,76.8
62,explore,38.3,108.6,82.4,77.6
63,explore,36.9,108.4,82.9,78.0
64,explore,36.6,108.3,83.3,78.4
65,explore,47.3,108.0,83.8,78.8
66,explore,29.8,107.7,84.1,78.0
67,explore,36.4,107.6,84.5,78.4
68,explore,43.2,107.1,85.1,78.4
69,explore,36.6,106.8,86.3,78.8
70,explore,43.0,106.6,86.6,78.4
71,explore,44.5,106.7,87.7,79.2
72,explore,43.8,106.7,88.0,80.0
73,explore,36.9,106.7,88.8,81.6
74,explore,33.8,106.7,89.0,81.2
75,explore,31.4,106.4,89.2,81.2
76,explore,41.0,106.3,89.6,80.8
77,explore,46.1,106.2,89.7,80.8
78,explore,37.1,106.1,90.1,81.2
79,explore,46.7,106.1,90.7,81.6
80,explore,45.4,105.8,90.8,81.6
81,explore,47.7,105.6,90.9,81.6
82,explore,42.6,105.6,90.6,81.2
83,explore,48.7,105.5,90.5,80.8
84,explore,40.8,105.2,90.6,80.8
85,explore,42.5,105.1,90.9,81.2
86,explore,42.2,105.1,91.0,81.2
87,explore,39.6,104.9,91.0,81.2
88,explore,32.6,104.9,91.1,81.6
89,explore,40.1,104.9,91.2,81.6
90,explore,30.1,104.9,91.4,82.0
91,explore,37.1,104.9,91.9,83.6
92,explore,38.2,104.9,91.6,83.2
93,explore,38.4,104.8,91.6,82.8
94,explore,45.3,104.8,91.4,82.4
95,explore,37.8,104.7,91.3,82.0
96,explore,36.7,104.7,91.8,82.4
97,explore,38.3,104.7,91.5,82.4
98,explore,41.8,104.5,91.8,82.8
99,explore,27.8,104.5,92.1,82.8
100,explore,40.9,104.5,92.1,82.4
101,explore,21.4,104.5,92.1,82.4
