trial,phase,steps,numerosity,reliable,knowledge
0,explore,27.3,17.2,0.0,0.0
1,explore,26.4,29.1,0.0,0.0
2,explore,32.4,44.3,0.0,0.0
3,explore,42.0,58.6,0.0,0.0
4,explore,20.9,64.2,0.0,0.0
5,explore,35.8,73.1,0.0,0.0
6,explore,30.1,77.8,0.4,0.47619047619047616
7,explore,40.9,85.6,0.7,0.9523809523809523
8,explore,31.3,90.4,1.3,1.4285714285714286
9,explore,34.9,92.5,2.2,2.380952380952381
10,explore,35.2,95.4,2.8,2.857142857142857
11,explore,41.9,99.9,4.3,2.380952380952381
12,explore,39.7,103.1,7.0,3.3333333333333335
13,explore,34.0,103.5,9.2,4.761904761904762
14,explore,39.9,104.7,12.6,8.095238095238097
15,explore,44.7,105.5,16.7,13.80952380952381
16,explore,40.0,105.8,19.2,15.714285714285712
17,explore,32.3,106.4,21.8,18.571428571428566
18,explore,40.7,106.5,24.8,23.333333333333325
19,explore,36.8,106.5,28.2,29.047619047619044
20,explore,37.1,106.7,30.7,32.85714285714285
21,explore,28.7,106.8,33.4,37.61904761904761
22,explore,30.2,107.0,35.1,40.476190476190474
23,explore,38.5,107.4,38.6,45.238095238095234
24,explore,27.1,107.6,40.6,47.61904761904762
25,explore,32.0,107.6,44.0,56.66666666666667
26,explore,31.6,107.9,46.3,59.52380952380953
27,explore,28.3,108.1,48.2,62.38095238095237
28,explore,32.5,107.9,49.9,65.7142857142857
29,explore,36.5,107.5,51.9,68.57142857142856
30,explore,34.1,107.6,52.6,70.0
31,explore,32.5,107.5,54.8,70.95238095238096
32,explore,30.0,107.0,56.2,73.33333333333334
33,explore,33.4,107.0,58.1,76.19047619047619
34,explore,25.5,106.9,59.4,77.61904761904762
35,explore,38.4,106.8,60.4,77.61904761904762
36,explore,28.1,106.7,61.4,79.04761904761904
37,explore,33.6,106.7,62.8,79.5238095238095
38,explore,32.6,106.3,64.0,82.38095238095238
39,explore,34.0,106.0,65.2,83.8095238095238
40,explore,32.4,106.0,66.4,84.28571428571428
41,explore,31.0,105.6,67.7,84.76190476190474
42,explore,40.4,105.5,69.1,86.19047619047618
