trial,phase,steps,numerosity,reliable,knowledge
0,explore,47.9,23.0,0.0,0.0
1,explore,50.0,48.8,0.0,0.0
2,explore,49.5,71.7,0.0,0.0
3,explore,45.0,90.7,0.0,0.0
4,explore,50.0,106.5,0.5,0.2857142857142857
5,explore,50.0,122.2,1.7,0.5714285714285714
6,explore,45.2,134.9,3.4,0.5714285714285714
7,explore,43.2,143.6,5.3,1.1428571428571428
8,explore,42.1,152.9,6.8,1.7142857142857142
9,explore,50.0,160.1,8.8,2.2857142857142856
10,explore,47.2,163.9,10.2,2.5714285714285716
11,explore,49.0,166.5,11.2,3.7142857142857144
12,explore,45.9,169.8,12.9,6.285714285714286
13,explore,41.1,171.3,13.4,5.999999999999999
14,explore,50.0,171.1,15.0,7.428571428571428
15,explore,50.0,171.3,16.4,10.0
16,explore,45.3,170.9,18.5,11.714285714285712
17,explore,45.9,171.8,20.1,13.428571428571427
18,explore,45.7,172.1,21.6,14.571428571428573
19,explore,38.7,172.7,23.2,15.999999999999996
20,explore,50.0,172.9,25.6,18.571428571428573
21,explore,43.6,173.3,27.6,20.57142857142857
22,explore,37.9,172.9,28.4,21.428571428571427
23,explore,50.0,172.8,32.0,25.428571428571427
24,explore,42.7,172.3,34.5,28.285714285714285
25,explore,48.0,171.5,36.5,30.0
26,explore,44.6,171.1,38.4,32.0
27,explore,50.0,171.0,40.9,33.714285714285715
28,explore,47.4,169.9,43.5,36.00000000000001
29,explore,42.6,169.4,45.9,38.57142857142857
30,explore,48.5,168.4,48.3,41.14285714285715
31,explore,37.5,167.6,50.0,42.57142857142858
32,explore,46.8,167.3,52.7,45.714285714285715
33,explore,46.3,166.1,55.6,48.57142857142857
34,explore,47.1,165.5,58.9,50.57142857142857
35,explore,50.0,165.2,60.8,51.42857142857143
36,explore,49.4,164.1,62.7,52.57142857142857
37,explore,45.7,163.3,65.1,55.71428571428571
38,explore,38.2,163.7,67.1,57.71428571428571
39,explore,44.7,163.3,68.6,58.857142857142854
40,explore,45.6,162.6,70.4,59.42857142857142
41,explore,45.3,161.9,72.4,60.857142857142854
42,explore,50.0,160.9,75.0,63.14285714285713
43,explore,48.0,161.2,77.5,65.71428571428572
44,explore,50.0,161.2,79.2,68.57142857142857
45,explore,38.6,160.6,80.6,69.14285714285714
46,explore,42.0,160.4,81.8,69.42857142857142
47,explore,49.7,159.9,83.7,70.57142857142858
48,explore,42.9,159.3,84.8,71.42857142857143
49,explore,46.3,159.0,85.7,72.2857142857143
50,explore,38.9,158.7,86.7,73.42857142857143
51,explore,45.6,157.6,87.5,74.2857142857143
52,explore,39.2,157.5,88.6,75.14285714285717
53,explore,47.8,156.7,89.9,76.28571428571429
54,explore,41.6,156.3,91.2,77.14285714285715
55,explore,42.6,155.8,92.1,77.71428571428574
56,explore,40.9,155.0,93.3,78.57142857142858
57,explore,41.3,155.2,94.8,80.85714285714285
58,explore,46.8,154.6,95.7,81.14285714285714
59,explore,42.9,154.0,96.8,82.0
60,explore,37.1,153.8,97.4,82.57142857142857
61,explore,50.0,152.8,99.0,83.14285714285714
62,explore,45.6,151.9,99.3,83.14285714285714
