trial,phase,steps,numerosity,reliable,knowledge
0,explore,34.0,19.3,0.0,0.0
1,explore,43.5,39.3,0.0,0.0
2,explore,33.8,52.9,0.0,0.0
3,explore,36.0,64.6,0.0,0.0
4,explore,34.8,75.6,0.0,0.0
5,explore,45.1,83.4,0.2,0.0
6,explore,44.0,90.7,1.2,1.2
7,explore,31.0,96.8,1.6,0.8
8,explore,35.3,100.8,2.8,0.8
9,explore,42.3,104.6,4.5,1.2
10,explore,41.4,108.0,7.1,2.0
11,explore,42.1,108.9,10.6,3.2
12,explore,50.0,110.7,13.5,4.4
13,explore,45.2,110.8,16.1,6.4
14,explore,48.4,111.2,18.8,8.8
15,explore,39.8,111.4,21.7,11.6
16,explore,34.8,111.3,24.8,15.2
17,explore,42.8,111.4,27.1,16.0
18,explore,42.9,111.6,29.7,21.2
19,explore,44.7,111.6,33.4,26.4
20,explore,43.4,111.3,35.8,30.8
21,explore,45.1,110.7,38.3,33.2
22,explore,30.1,110.8,40.4,36.8
23,explore,40.1,110.7,42.9,40.8
24,explore,38.8,110.1,45.7,44.0
25,explore,41.7,109.6,47.9,46.8
26,explore,30.0,109.6,49.1,48.8
27,explore,40.5,109.4,51.3,53.2
28,explore,28.4,109.4,51.9,53.2
29,explore,44.6,109.0,54.6,56.0
30,explore,42.2,108.7,55.8,58.0
31,explore,49.5,108.5,58.2,60.4
32,explore,29.9,108.0,59.1,60.8
33,explore,50.0,107.2,61.2,62.8
34,explore,29.0,107.4,62.0,63.6
35,explore,37.9,107.2,62.4,64.4
36,explore,35.5,107.1,63.0,64.4
37,explore,39.7,107.1,64.1,66.4
38,explore,37.8,107.2,64.5,66.4
39,explore,31.6,107.1,65.2,67.2
40,explore,44.0,107.0,66.3,68.0
41,explore,40.5,106.7,66.9,68.8
42,explore,41.7,105.8,67.5,69.6
43,explore,39.6,105.4,68.6,70.8
44,explore,26.3,105.2,68.9,70.8
45,explore,42.2,104.7,69.2,70.8
46,explore,34.7,104.5,69.8,71.2
47,explore,41.6,103.8,70.6,72.8
48,explore,31.2,103.6,71.0,73.2
49,explore,37.1,103.4,71.8,74.8
50,explore,45.4,103.4,72.8,75.2
51,explore,47.4,102.7,73.2,75.2
52,explore,47.2,102.2,73.5,75.2
53,explore,37.6,102.1,73.9,75.2
54,explore,22.3,101.8,73.9,75.2
55,explore,29.1,101.7,74.3,75.2
56,explore,36.6,101.5,74.8,75.2
57,explore,44.4,101.0,75.0,75.2
58,explore,43.4,100.5,75.6,76.4
59,explore,41.2,100.4,75.9,76.4
60,explore,36.1,100.1,76.1,76.0
61,explore,42.7,99.9,76.6,76.4
62,explore,32.9,99.9,76.7,76.4
63,explore,40.4,99.6,77.2,76.8
64,explore,37.1,99.3,78.0,76.8
65,explore,38.7,99.2,79.1,77.6
66,explore,38.7,99.2,78.9,77.2
67,explore,40.1,98.8,78.7,76.8
68,explore,49.7,98.5,78.7,76.8
69,explore,43.1,98.3,78.9,76.8
70,explore,36.5,98.3,78.9,76.8
71,explore,48.6,98.1,79.6,77.2
72,explore,33.6,97.9,79.5,76.8
73,explore,35.4,97.7,79.6,76.8
74,explore,37.9,97.6,80.1,77.6
75,explore,48.1,97.5,80.4,78.0
76,explore,44.5,97.1,80.6,78.4
77,explore,29.1,96.9,80.8,79.2
78,explore,41.8,96.7,80.8,79.2
79,explore,40.8,96.6,81.5,79.6
80,explore,38.2,96.5,81.5,80.0
81,explore,39.9,96.3,82.0,80.0
82,explore,36.8,96.3,82.1,80.4
83,explore,38.0,96.3,82.1,80.4
84,explore,36.0,96.4,82.1,80.0
85,explore,33.1,96.5,82.2,80.4
86,explore,41.6,96.5,82.4,80.4
87,explore,36.8,96.5,82.7,81.2
88,explore,32.5,96.4,83.1,82.4
89,explore,34.3,96.5,83.6,83.6
90,explore,35.6,96.5,84.3,84.4
91,explore,44.1,96.4,84.3,84.4
92,explore,40.6,96.3,84.5,84.0
93,explore,26.7,96.3,84.6,84.0
94,explore,38.4,96.2,84.8,84.4
95,explore,40.8,96.2,84.8,84.4
96,explore,21.5,96.2,84.7,84.0
97,explore,46.3,96.2,85.0,84.4
98,explore,35.2,96.2,84.7,84.4
99,explore,33.5,96.1,84.8,84.4
100,explore,48.4,96.1,85.1,85.2
101,explore,36.2,96.1,85.2,85.2
102,explore,40.3,96.1,85.6,85.6
103,explore,29.2,96.1,85.2,85.2
104,explore,43.9,96.1,85.2,85.2
105,explore,30.2,96.1,85.2,85.2
106,explore,39.0,96.1,85.1,84.8
107,explore,37.0,96.1,85.2,85.2
108,explore,38.1,96.1,85.2,85.2
109,explore,41.0,96.0,85.1,84.4
110,explore,35.3,96.0,85.1,84.4
111,explore,31.3,95.9,84.8,84.0
112,explore,35.6,95.9,85.0,84.4
113,explore,41.8,95.9,85.3,84.8
114,explore,35.3,95.9,85.3,84.8
115,explore,41.4,95.9,85.3,84.8
116,explore,43.1,95.9,85.2,84.4
117,explore,33.5,95.9,85.4,84.4
118,explore,44.8,95.9,85.5,84.8
119,explore,40.6,95.9,85.5,84.4
120,explore,36.4,95.9,85.5,84.0
121,explore,45.6,95.9,85.5,84.0
122,explore,27.9,95.9,86.0,84.0
123,explore,43.7,95.9,86.2,84.0
124,explore,38.1,95.9,86.3,84.0
125,explore,37.7,95.9,86.3,84.0
126,explore,34.6,95.9,86.4,84.4
127,explore,32.8,95.9,86.4,84.4
128,explore,41.0,95.9,86.4,84.4
129,explore,33.4,95.9,86.6,84.4
130,explore,34.8,95.9,86.7,84.4
131,explore,37.1,95.9,86.8,84.4
132,explore,30.4,95.9,87.0,84.4
133,explore,44.9,95.9,87.0,84.4
134,explore,29.5,95.9,87.0,84.4
135,explore,40.3,95.9,87.1,84.4
136,explore,38.8,95.9,87.1,84.4
137,explore,42.3,95.9,87.2,84.0
138,explore,34.7,95.9,87.5,84.4
139,explore,31.3,95.9,87.6,84.4
140,explore,31.7,95.9,87.5,84.0
141,explore,36.2,95.9,87.6,84.0
142,explore,26.1,95.9,87.7,84.0
143,explore,43.7,95.9,87.7,84.0
144,explore,44.3,95.9,87.7,84.0
145,explore,35.8,95.9,87.7,84.0
146,explore,36.4,95.9,87.8,84.4
147,explore,41.3,95.9,87.8,84.4
148,explore,42.2,95.9,88.4,84.8
149,explore,48.7,95.9,88.4,84.8
150,explore,30.1,95.9,88.1,84.4
151,explore,36.5,95.9,88.1,84.4
152,explore,43.9,95.9,88.1,84.4
153,explore,40.8,95.9,88.1,84.4
154,explore,35.2,95.9,88.1,84.4
155,explore,33.7,95.9,88.1,84.4
156,explore,43.9,95.9,88.1,84.4
157,explore,43.1,95.9,88.1,84.4
158,explore,42.1,95.9,88.1,84.4
159,explore,38.2,95.9,88.1,84.4
160,explore,32.7,95.9,88.1,84.4
161,explore,35.5,95.9,87.7,84.0
162,explore,37.6,95.9,88.1,84.4
163,explore,40.9,95.9,88.1,84.4
164,explore,32.7,95.9,88.1,84.4
165,explore,36.3,95.9,88.1,84.4
166,explore,35.8,95.9,88.1,84.4
167,explore,36.7,95.9,88.5,84.8
168,explore,35.9,95.9,88.5,84.8
169,explore,39.6,95.9,88.1,84.4
170,explore,43.4,95.9,88.1,84.4
171,explore,34.1,95.9,88.1,84.4
172,explore,42.1,95.9,88.2,84.8
173,explore,32.7,95.9,88.3,84.8
174,explore,44.9,95.9,87.9,84.4
175,explore,41.6,95.9,88.3,84.8
176,explore,35.3,95.9,88.2,84.4
177,explore,46.4,95.9,88.2,84.4
178,explore,37.5,95.9,88.2,84.4
179,explore,35.7,95.9,88.1,85.2
180,explore,38.3,95.9,88.4,85.2
181,explore,37.4,95.9,88.4,85.2
182,explore,36.5,95.9,87.9,84.4
183,explore,37.3,95.9,87.9,84.4
184,explore,34.6,95.9,87.9,84.4
185,explore,27.2,95.9,87.9,84.4
186,explore,38.8,95.9,87.9,84.4
187,explore,34.9,95.9,88.0,84.8
188,explore,44.1,95.9,88.3,84.8
189,explore,44.7,95.9,88.3,84.8
190,explore,34.2,95.9,88.2,84.4
191,explore,30.8,95.9,88.2,84.4
192,explore,29.9,95.9,88.2,84.4
193,explore,43.4,95.9,88.2,84.4
194,explore,43.8,95.9,88.3,84.8
195,explore,38.8,95.9,88.2,84.4
196,explore,34.4,95.9,87.8,84.0
197,explore,32.6,95.9,87.8,84.0
198,explore,30.1,95.9,87.8,84.0
199,explore,31.9,95.9,87.8,84.0
200,explore,39.1,95.9,88.3,84.8
201,explore,34.5,95.9,88.3,84.8
202,explore,42.4,95.9,88.3,84.8
203,explore,41.8,95.9,88.4,85.2
204,explore,26.3,95.9,88.4,85.2
205,explore,40.1,95.9,88.4,85.2
