trial,phase,steps,numerosity,reliable,knowledge
0,explore,27.5,20.8,0.0,0.0
1,explore,31.1,41.5,0.0,0.0
2,explore,38.4,66.4,0.0,0.0
3,explore,23.4,80.3,0.0,0.0
4,explore,38.6,103.7,0.0,0.0
5,explore,36.6,122.6,0.1,0.0
6,explore,39.0,144.2,0.2,0.0
7,explore,39.3,164.8,0.2,0.0
8,explore,39.8,184.8,0.2,0.0
9,explore,36.6,198.8,0.4,0.0
10,explore,35.1,213.3,0.8,0.0
11,explore,32.8,228.5,1.3,0.08695652173913045
12,explore,49.6,246.9,1.9,0.2608695652173913
13,explore,30.0,260.6,2.8,0.2608695652173913
14,explore,39.1,276.9,3.0,0.34782608695652173
15,explore,35.7,287.2,4.0,0.43478260869565216
16,explore,40.1,298.8,4.8,0.5217391304347827
17,explore,38.3,307.6,5.4,0.5217391304347827
18,explore,35.2,312.6,6.5,0.782608695652174
19,explore,41.3,318.5,7.5,1.0434782608695656
20,explore,38.6,324.6,8.3,1.1304347826086958
21,explore,39.5,333.3,8.5,1.1304347826086958
22,explore,41.2,338.8,9.0,1.3043478260869565
23,explore,38.5,343.8,9.8,1.5652173913043477
24,explore,40.9,348.0,10.5,1.7391304347826089
25,explore,38.3,350.7,11.2,1.7391304347826089
26,explore,41.6,354.1,11.7,2.0869565217391313
27,explore,31.0,356.4,12.0,2.0869565217391313
28,explore,46.2,360.2,12.7,2.2608695652173916
29,explore,43.2,362.7,13.0,2.4347826086956523
30,explore,37.6,366.3,14.0,2.7826086956521743
31,explore,39.6,367.3,15.2,3.4782608695652177
32,explore,36.7,368.4,16.2,3.91304347826087
33,explore,39.8,369.8,16.9,4.1739130434782625
34,explore,28.0,371.3,17.6,4.521739130434783
35,explore,33.7,372.4,18.4,4.608695652173914
36,explore,41.9,372.0,19.1,4.9565217391304355
37,explore,38.0,373.3,20.3,5.130434782608697
38,explore,44.6,374.1,21.3,5.82608695652174
39,explore,40.6,373.2,22.3,6.3478260869565215
40,explore,36.3,372.8,23.6,7.043478260869565
41,explore,47.5,374.1,24.9,8.0
42,explore,46.1,373.6,26.0,8.608695652173912
43,explore,45.7,373.7,26.8,8.869565217391305
44,explore,33.9,373.5,27.6,9.217391304347824
45,explore,49.0,374.0,28.2,9.652173913043478
46,explore,28.4,374.0,29.0,10.17391304347826
47,explore,38.0,374.1,30.1,10.869565217391305
48,explore,30.8,373.4,31.3,11.478260869565219
49,explore,45.2,373.4,33.0,12.60869565217391
50,explore,36.9,373.4,34.0,12.956521739130434
51,explore,43.8,373.3,35.1,13.565217391304348
52,explore,38.3,372.8,36.8,14.60869565217391
53,explore,42.2,372.4,39.2,15.91304347826087
54,explore,42.0,372.0,39.9,16.347826086956523
55,explore,36.6,372.4,41.4,17.391304347826086
56,explore,36.5,372.8,42.5,18.260869565217394
57,explore,37.8,372.4,44.1,19.130434782608695
58,explore,40.8,372.3,46.2,20.17391304347826
59,explore,42.5,371.7,47.6,21.1304347826087
60,explore,41.3,372.0,49.1,22.0
61,explore,31.2,370.8,50.3,22.521739130434778
62,explore,33.4,370.3,51.7,23.30434782608696
63,explore,30.1,369.6,52.9,24.173913043478265
64,explore,37.8,368.7,54.4,25.217391304347828
65,explore,40.0,368.7,56.3,26.17391304347826
66,explore,40.6,368.6,57.7,27.043478260869563
67,explore,33.8,367.8,58.5,27.652173913043477
68,explore,39.3,367.2,60.2,28.608695652173914
69,explore,30.9,366.6,61.5,29.21739130434783
70,explore,32.7,366.0,63.1,30.260869565217387
71,explore,43.4,365.8,64.9,31.21739130434782
72,explore,47.7,365.0,66.7,32.52173913043478
73,explore,37.4,363.9,70.0,33.82608695652174
74,explore,38.9,363.3,72.2,35.04347826086956
75,explore,44.5,362.6,74.5,36.34782608695652
76,explore,40.8,361.5,76.8,37.391304347826086
77,explore,42.0,360.4,79.6,38.78260869565218
78,explore,42.9,359.7,81.9,39.91304347826086
79,explore,37.2,359.0,84.0,40.78260869565217
80,explore,46.4,357.9,86.9,42.521739130434774
81,explore,40.6,357.3,88.4,43.30434782608695
82,explore,43.8,357.3,89.8,44.26086956521739
83,explore,41.9,356.8,92.2,45.56521739130434
84,explore,47.2,356.3,94.1,46.43478260869565
85,explore,36.0,356.3,96.3,47.30434782608695
86,explore,49.0,355.6,98.6,48.434782608695656
87,explore,45.6,355.3,101.8,50.08695652173913
88,explore,46.4,354.8,104.5,51.130434782608695
89,explore,45.6,354.9,107.5,52.69565217391304
90,explore,38.4,354.8,110.2,53.47826086956521
91,explore,46.0,355.0,113.4,54.78260869565217
92,explore,41.0,355.2,115.9,55.73913043478261
93,explore,45.6,354.4,119.3,57.56521739130434
94,explore,35.2,353.3,121.2,58.34782608695652
95,explore,40.4,352.5,123.5,59.217391304347835
96,explore,42.9,352.0,126.0,59.91304347826089
97,explore,46.5,351.2,128.2,61.04347826086956
98,explore,30.3,350.1,129.6,61.56521739130435
99,explore,42.3,349.6,131.2,61.826086956521735
100,explore,39.4,348.8,134.2,63.04347826086956
101,explore,39.5,347.5,135.4,63.91304347826086
102,explore,36.0,346.5,137.3,64.95652173913044
103,explore,39.7,345.4,140.1,65.99999999999999
104,explore,32.2,344.9,141.3,66.17391304347827
105,explore,42.5,343.9,143.9,66.78260869565216
106,explore,26.0,343.3,144.8,67.21739130434783
107,explore,35.6,342.6,146.8,67.73913043478261
108,explore,34.5,342.6,149.4,68.34782608695653
109,explore,43.9,341.8,152.2,69.13043478260869
110,explore,36.6,340.7,153.6,69.73913043478262
111,explore,39.0,340.4,154.5,69.91304347826087
112,explore,40.3,339.3,156.0,70.43478260869566
113,explore,39.1,338.9,158.4,71.04347826086956
114,explore,37.4,338.3,160.0,71.21739130434784
115,explore,31.9,337.4,161.4,71.47826086956523
116,explore,38.0,336.5,163.0,71.82608695652172
117,explore,43.7,335.7,165.2,72.34782608695653
118,explore,31.3,335.4,166.7,72.8695652173913
119,explore,40.5,334.9,168.3,73.47826086956522
120,explore,37.2,334.1,170.3,73.99999999999997
121,explore,38.8,333.0,172.1,74.52173913043478
122,explore,26.5,332.4,173.2,74.86956521739128
123,explore,32.8,331.8,174.9,75.47826086956522
124,explore,47.8,330.6,177.8,76.17391304347827
125,explore,43.3,329.4,180.3,77.30434782608697
126,explore,46.3,329.2,182.0,77.65217391304347
127,explore,31.2,329.9,183.1,77.91304347826087
128,explore,35.3,330.2,184.9,78.17391304347828
129,explore,37.0,330.7,186.1,78.52173913043478
130,explore,43.1,331.4,188.8,79.13043478260869
131,explore,41.0,331.5,190.5,79.91304347826086
132,explore,39.6,331.7,192.3,80.43478260869566
133,explore,47.0,332.3,193.8,80.43478260869566
134,explore,38.4,331.6,194.7,80.8695652173913
135,explore,49.6,331.2,196.5,81.56521739130434
136,explore,45.9,331.7,198.2,82.17391304347828
137,explore,44.8,331.8,199.3,82.43478260869566
138,explore,45.4,331.5,201.2,83.30434782608697
139,explore,41.0,331.5,202.8,83.82608695652173
140,explore,44.5,330.5,204.8,83.99999999999999
141,explore,43.1,330.0,206.1,84.26086956521739
142,explore,47.6,328.9,207.4,84.78260869565219
143,explore,38.9,328.5,209.8,85.73913043478261
144,explore,44.1,328.3,211.3,86.0
145,explore,40.0,328.0,212.7,86.43478260869566
146,explore,46.9,327.6,213.7,86.5217391304348
147,explore,40.8,328.1,214.8,86.60869565217392
148,explore,41.7,327.6,216.3,87.21739130434783
