trial,phase,steps,numerosity,reliable,knowledge
0,explore,31.64,24.48,0.0,0.0
1,explore,34.28000000000001,48.92,0.0,0.0
2,explore,31.92,72.36,0.0,0.0
3,explore,31.72,95.48,0.0,0.0
4,explore,34.24,116.28,0.0,0.0
5,explore,30.68,135.36000000000004,0.08,0.0
6,explore,31.04,153.79999999999995,0.08,0.0
7,explore,30.72,168.71999999999997,0.08,0.0
8,explore,39.56,187.32,0.28,0.034782608695652174
9,explore,37.6,207.36,0.32,0.034782608695652174
10,explore,34.0,220.72,0.56,0.10434782608695653
11,explore,41.0,236.56,0.96,0.10434782608695653
12,explore,41.56,252.52,1.4399999999999997,0.10434782608695653
13,explore,41.92,269.5200000000001,1.96,0.10434782608695653
14,explore,39.63999999999999,282.56,2.8,0.20869565217391306
15,explore,38.4,293.8399999999999,3.48,0.24347826086956517
16,explore,43.52000000000001,303.72,4.32,0.34782608695652173
17,explore,40.8,312.68,5.12,0.5913043478260869
18,explore,41.24,318.87999999999994,5.68,0.6608695652173915
19,explore,43.12,326.4,6.44,0.8000000000000002
20,explore,42.32,333.48,7.12,0.9043478260869565
21,explore,41.04,337.32,8.16,1.11304347826087
22,explore,40.67999999999999,340.8,8.959999999999999,1.2173913043478266
23,explore,41.4,344.04,9.840000000000002,1.4956521739130437
24,explore,38.67999999999999,346.84,10.44,1.6347826086956525
25,explore,38.4,350.2,10.92,1.739130434782609
26,explore,37.19999999999999,353.08,11.92,2.052173913043479
27,explore,42.72,355.08,12.8,2.260869565217392
28,explore,39.6,356.12,13.48,2.573913043478261
29,explore,42.04,358.48,14.4,2.9565217391304355
30,explore,40.24,360.76,15.12,3.2347826086956526
31,explore,44.04,361.56,16.04,3.5130434782608693
32,explore,42.96,362.36,17.120000000000005,4.034782608695653
33,explore,38.07999999999999,362.76,18.119999999999997,4.486956521739131
34,explore,40.72,363.88,19.0,5.0086956521739125
35,explore,37.48,364.6,19.720000000000002,5.321739130434784
36,explore,43.96,364.8400000000001,20.4,5.669565217391305
37,explore,40.36,365.12,21.28,6.226086956521739
38,explore,42.72,365.36,22.28,6.53913043478261
39,explore,30.24,365.4,23.08,6.782608695652174
40,explore,44.60000000000001,365.4,24.16,7.37391304347826
41,explore,42.76,364.99999999999994,24.92,7.826086956521738
42,explore,39.6,364.76,25.4,8.069565217391306
43,explore,42.84,364.72,26.52,8.8
44,explore,42.16,364.12,27.92,9.530434782608696
45,explore,38.48,363.96,29.12,10.086956521739133
46,explore,38.88,364.24,30.24,10.678260869565218
47,explore,37.04,363.9199999999999,31.36,11.373913043478263
48,explore,42.68,363.32,32.52,11.96521739130435
49,explore,40.52,362.6,34.19999999999999,12.90434782608696
50,explore,42.48,362.36,35.76,13.843478260869565
51,explore,43.32,362.76,37.84,14.817391304347826
52,explore,37.96,362.44,39.2,15.721739130434784
53,explore,43.15999999999999,361.96,40.6,16.59130434782609
54,explore,38.08,362.16,41.96,17.39130434782609
55,explore,38.11999999999999,361.76,43.44,18.19130434782609
56,explore,39.2,361.12,45.08000000000001,19.09565217391304
57,explore,38.51999999999999,360.44,46.84,20.034782608695647
58,explore,42.6,360.12,48.52,21.07826086956522
59,explore,42.72,359.44,50.12,21.982608695652164
60,explore,41.08,359.12,52.28,23.234782608695653
61,explore,46.6,358.36,55.0,24.800000000000004
62,explore,40.52000000000001,357.32,56.8,25.84347826086957
63,explore,37.2,356.92,58.56,26.71304347826087
64,explore,40.04,356.08,60.52,27.82608695652173
65,explore,39.79999999999999,355.32,62.52,29.07826086956522
66,explore,37.32,354.8,64.28000000000002,30.08695652173914
67,explore,39.04,353.88,65.56,30.74782608695653
68,explore,40.96,353.32,67.28,31.58260869565218
69,explore,38.080000000000005,352.92,68.96000000000001,32.417391304347824
70,explore,46.36,352.16,71.2,33.77391304347827
71,explore,42.47999999999999,351.52,73.87999999999998,35.304347826086946
72,explore,41.52,350.96,75.87999999999998,36.10434782608694
73,explore,43.4,350.52,77.80000000000001,36.90434782608695
74,explore,35.559999999999995,350.35999999999984,79.16,37.6695652173913
75,explore,43.12,349.64,81.43999999999998,38.95652173913042
76,explore,39.84,349.12,83.76,39.89565217391304
77,explore,35.400000000000006,349.32,85.72,40.97391304347826
78,explore,36.16,349.48,87.56,42.01739130434783
79,explore,43.6,348.8000000000001,89.48,43.16521739130436
80,explore,42.8,348.24,91.16,44.0
81,explore,39.56,347.72,93.08,45.07826086956522
82,explore,39.08,347.0,95.16,46.22608695652173
83,explore,36.63999999999999,346.72,96.96,47.16521739130434
84,explore,42.32,345.92,99.6,48.31304347826086
85,explore,41.75999999999999,345.16,102.0,49.25217391304347
86,explore,40.16000000000001,344.48,104.52,50.57391304347825
87,explore,44.52,343.68,106.52,51.68695652173913
88,explore,39.4,343.44,108.6,52.45217391304348
89,explore,45.44,342.84,110.8,53.42608695652175
90,explore,39.48,342.0,113.08,54.57391304347828
91,explore,41.88,341.6,115.76,55.68695652173913
92,explore,38.36,340.8,117.72,56.52173913043478
93,explore,47.48,340.0,120.6,57.5304347826087
94,explore,39.72,339.5200000000001,122.4,58.469565217391306
95,explore,37.8,338.91999999999985,124.44,59.06086956521739
96,explore,43.44,338.44,126.27999999999999,59.79130434782609
97,explore,35.72,338.08,128.2,60.79999999999999
98,explore,39.12,337.44,130.32000000000008,61.530434782608694
99,explore,40.0,337.04,132.44,62.2608695652174
100,explore,40.32,337.04,134.56000000000003,63.13043478260869
101,explore,43.72,335.92,136.16,63.72173913043477
102,explore,41.24,335.48,139.04,64.83478260869565
103,explore,42.6,334.76,140.64000000000004,65.63478260869566
104,explore,34.68000000000001,334.24,142.96,66.36521739130436
105,explore,38.959999999999994,333.8,144.96,67.02608695652174
106,explore,33.08,333.52,146.72,67.61739130434783
107,explore,40.24000000000001,332.92,149.04,68.48695652173913
108,explore,39.24,332.2800000000001,150.92,69.0782608695652
109,explore,41.76,331.92,152.84,69.84347826086956
110,explore,34.88,331.5200000000001,154.76,70.50434782608696
111,explore,35.720000000000006,331.0399999999999,156.8,71.19999999999999
112,explore,41.6,330.72,158.64,71.82608695652173
113,explore,41.12,330.3599999999999,160.91999999999996,72.45217391304347
114,explore,41.84,329.92,163.08,73.25217391304346
115,explore,40.92,329.8399999999999,164.6,73.84347826086955
116,explore,39.6,329.36,166.48,74.15652173913043
117,explore,38.24,328.88,168.48,74.74782608695654
118,explore,38.68,328.44000000000017,170.48,75.23478260869564
119,explore,39.48,328.16,171.91999999999996,75.5478260869565
120,explore,48.16,327.5199999999999,174.28,76.3130434782609
121,explore,38.92,327.5999999999999,176.0,76.73043478260871
122,explore,41.0,327.24,177.68,77.18260869565216
123,explore,44.68,326.4399999999998,179.28,77.5304347826087
124,explore,41.8,325.76000000000005,180.92,77.98260869565215
125,explore,42.36,324.9199999999999,182.6,78.33043478260868
126,explore,43.84,324.6,185.72,79.09565217391305
127,explore,46.0,324.1599999999999,188.52,79.68695652173918
128,explore,43.15999999999999,323.56,190.56,80.1739130434783
129,explore,43.0,322.9599999999999,192.28,80.52173913043478
130,explore,37.599999999999994,322.24000000000007,194.0,81.18260869565215
131,explore,45.28,321.48,196.16,81.8086956521739
132,explore,42.68000000000001,321.3999999999999,197.52,82.29565217391304
133,explore,36.120000000000005,320.8000000000001,199.2,82.74782608695652
134,explore,45.32,320.32,201.2,83.23478260869564
135,explore,39.24000000000001,319.36,202.52,83.6521739130435
136,explore,42.4,318.88,203.76,84.13913043478261
137,explore,37.24,318.16,204.84,84.27826086956524
138,explore,40.76,317.6,206.64,84.59130434782608
139,explore,45.72,316.75999999999993,208.24,84.97391304347826
140,explore,41.2,316.12000000000006,209.8,85.32173913043482
141,explore,43.48,315.64,211.24,85.60000000000002
142,explore,46.12,314.92,212.28,85.70434782608696
143,explore,35.52,314.36,213.8,86.22608695652175
144,explore,38.64,314.0,214.76,86.3304347826087
145,explore,37.52000000000001,313.76,216.08,86.71304347826084
146,explore,44.0,313.56,217.64,86.95652173913045
147,explore,42.91999999999999,313.3599999999999,218.8,87.2
148,explore,40.480000000000004,312.96000000000004,220.2,87.40869565217392
149,explore,39.24,312.92,221.24,87.68695652173912
150,explore,41.959999999999994,312.64,222.16,87.82608695652176
151,explore,39.120000000000005,312.2799999999999,223.2,88.0
152,explore,35.64,311.8400000000001,224.2,88.17391304347831
153,explore,46.04,311.56,225.44,88.41739130434784
154,explore,37.44,310.96000000000004,226.16,88.55652173913047
155,explore,41.76,310.56,227.04,88.69565217391305
156,explore,40.92,310.16,228.08,88.86956521739128
157,explore,32.4,309.5999999999999,228.68,89.07826086956521
158,explore,46.64,308.96,229.76,89.18260869565216
159,explore,43.76,308.52,230.64,89.32173913043476
160,explore,43.72,308.36,231.52,89.4608695652174
161,explore,41.36000000000001,307.8,232.4,89.56521739130436
162,explore,38.44,307.43999999999994,233.2,89.7391304347826
163,explore,42.24,307.2,233.72,89.80869565217392
164,explore,43.52,306.8,234.68,90.05217391304348
165,explore,39.60000000000001,306.96,235.24,90.1217391304348
166,explore,40.68,306.55999999999995,235.64,90.22608695652174
167,explore,39.519999999999996,306.44000000000005,236.32,90.43478260869566
168,explore,43.24,305.9599999999999,236.96,90.50434782608698
169,explore,42.12,305.4,237.84,90.74782608695652
170,explore,37.96,305.36000000000007,238.56,90.9913043478261
171,explore,38.199999999999996,305.2,238.76,91.09565217391305
172,explore,43.64,304.63999999999993,239.12,91.23478260869565
