trial,phase,steps,numerosity,reliable,knowledge
0,explore,30.480000000000008,25.36,0.0,0.0
1,explore,37.959999999999994,53.68,0.0,0.0
2,explore,35.040000000000006,79.71999999999998,0.0,0.0
3,explore,31.4,99.88,0.0,0.0
4,explore,28.92,118.64,0.0,0.0
5,explore,31.6,137.80000000000004,0.0,0.0
6,explore,32.4,156.72,0.0,0.0
7,explore,30.36,174.28,0.0,0.0
8,explore,33.8,190.56,0.16,0.0
9,explore,31.68,207.96,0.44,0.0
10,explore,39.2,223.92,0.64,0.0
11,explore,42.64,240.52,1.16,0.0
12,explore,42.20000000000002,256.55999999999995,1.52,0.034782608695652174
13,explore,37.48,269.12000000000006,1.9200000000000006,0.10434782608695653
14,explore,38.08,279.6,2.48,0.10434782608695653
15,explore,41.76,290.08000000000004,3.2,0.27826086956521745
16,explore,34.12,297.80000000000007,3.72,0.3130434782608697
17,explore,41.72,307.08000000000004,4.08,0.3130434782608697
18,explore,38.64,313.2,4.96,0.5217391304347827
19,explore,35.040000000000006,319.1599999999999,5.48,0.6260869565217394
20,explore,46.32,326.2,6.52,0.765217391304348
21,explore,41.12,330.87999999999994,7.4,0.9739130434782612
22,explore,38.4,336.16,8.4,1.0782608695652174
23,explore,47.72,342.24,9.12,1.2521739130434784
24,explore,38.68,345.64,9.880000000000003,1.3217391304347823
25,explore,37.68000000000001,347.96,10.72,1.4608695652173915
26,explore,45.48,350.52,11.44,1.6000000000000003
27,explore,39.6,352.9600000000001,12.76,1.9826086956521751
28,explore,42.88,354.84,13.64,2.3304347826086964
29,explore,36.6,356.92,14.44,2.504347826086957
30,explore,42.72,358.36,15.36,2.747826086956522
31,explore,32.2,359.72,15.920000000000005,3.026086956521739
32,explore,41.32,361.31999999999994,16.720000000000002,3.339130434782608
33,explore,39.279999999999994,362.08,17.120000000000005,3.513043478260869
34,explore,43.2,362.6,17.92,3.9999999999999987
35,explore,43.64,363.08,19.0,4.5565217391304325
36,explore,44.4,364.04,19.800000000000004,5.008695652173915
