trial,phase,steps,numerosity,reliable,knowledge
0,explore,14.3,10.0,0.0,0.0
1,explore,16.7,19.7,0.0,0.0
2,explore,18.5,28.3,0.0,0.0
3,explore,21.2,34.4,0.0,0.0
4,explore,22.0,44.4,0.0,0.0
5,explore,14.4,47.8,0.0,0.0
6,explore,9.2,50.8,0.0,0.0
7,explore,25.5,56.4,0.0,0.0
8,explore,20.7,59.0,0.0,0.0
9,explore,19.2,62.6,0.1,0.7142857142857142
10,explore,22.2,66.5,0.1,0.7142857142857142
11,explore,15.4,69.0,0.1,0.7142857142857142
12,explore,18.0,72.6,0.1,0.7142857142857142
13,explore,18.0,74.3,0.3,2.1428571428571432
14,explore,19.8,76.1,0.7,3.5714285714285707
15,explore,15.3,76.4,1.0,4.999999999999998
16,explore,16.3,77.2,1.2,4.999999999999998
17,explore,11.5,78.0,1.4,5.7142857142857135
18,explore,27.0,80.0,3.0,12.142857142857142
19,explore,10.8,80.6,3.5,12.857142857142856
20,explore,18.6,81.5,4.9,15.714285714285712
21,explore,17.3,81.5,6.4,19.28571428571428
22,explore,21.7,81.7,8.8,22.142857142857142
23,explore,8.0,81.8,9.3,23.57142857142857
24,explore,20.8,82.6,10.5,27.14285714285714
25,explore,21.7,82.9,12.0,30.000000000000007
26,explore,27.7,83.7,13.8,35.71428571428571
27,explore,21.5,84.4,14.9,37.142857142857146
28,explore,21.0,84.8,17.1,42.85714285714285
29,explore,26.0,85.1,19.1,45.71428571428571
30,explore,16.3,85.1,20.1,47.14285714285714
31,explore,16.2,85.1,20.8,48.57142857142857
32,explore,17.3,85.0,21.8,50.0
33,explore,15.9,85.0,22.6,51.42857142857142
34,explore,20.7,84.8,24.3,54.28571428571429
35,explore,37.1,85.1,25.6,57.142857142857146
36,explore,28.2,85.4,26.8,59.28571428571429
37,explore,32.8,85.5,29.2,62.857142857142854
38,explore,30.2,85.4,30.5,65.0
39,explore,41.8,85.5,32.3,67.85714285714286
40,explore,19.4,85.5,33.7,70.0
41,explore,26.1,85.4,35.0,70.71428571428572
42,explore,12.3,85.7,35.8,71.42857142857143
43,explore,22.4,85.9,36.9,72.14285714285714
44,explore,31.2,85.9,38.2,72.85714285714286
45,explore,22.9,86.3,39.0,72.85714285714286
46,explore,20.0,86.2,39.8,74.28571428571429
47,explore,19.2,86.3,40.5,76.42857142857142
48,explore,17.6,86.2,41.1,79.28571428571429
49,explore,35.3,86.0,43.6,80.71428571428572
50,explore,26.0,86.4,44.6,81.42857142857143
51,explore,22.7,86.3,45.4,81.42857142857143
52,explore,30.3,86.2,46.2,82.14285714285714
53,explore,32.4,86.2,47.5,82.85714285714286
54,explore,17.9,86.1,48.4,82.85714285714286
55,explore,23.3,86.2,49.2,82.85714285714286
56,explore,21.2,86.2,49.8,83.57142857142858
57,explore,21.5,86.3,50.8,84.28571428571429
58,explore,32.7,86.3,51.2,84.28571428571429
59,explore,27.7,86.4,52.0,85.00000000000001
60,explore,30.3,86.1,53.0,85.00000000000001
61,explore,21.5,86.1,54.0,86.42857142857144
62,explore,31.0,85.9,55.7,88.57142857142857
63,explore,21.3,85.7,56.2,89.28571428571428
64,explore,27.3,85.7,56.8,90.0
65,explore,27.5,85.6,57.6,92.14285714285714
66,explore,26.5,85.4,58.4,92.85714285714286
67,explore,18.6,85.4,59.2,92.85714285714286
68,explore,23.2,85.4,59.6,92.85714285714286
69,explore,20.3,85.4,60.4,95.0
70,explore,14.9,85.4,60.7,95.71428571428571
71,explore,25.7,85.3,61.4,95.71428571428571
72,explore,23.2,85.3,62.5,96.42857142857143
73,explore,18.5,85.3,63.2,97.14285714285714
74,explore,19.6,85.3,63.8,97.85714285714286
75,explore,20.6,85.2,64.7,98.57142857142858
76,explore,15.9,85.2,64.9,98.57142857142858
77,explore,27.1,85.2,66.1,98.57142857142858
78,explore,19.0,85.2,66.3,98.57142857142858
79,explore,20.4,85.2,67.2,98.57142857142858
80,explore,18.3,85.4,67.6,98.57142857142858
81,explore,19.6,85.3,68.2,98.57142857142858
82,explore,18.5,85.2,68.5,98.57142857142858
83,explore,30.0,85.3,69.5,99.28571428571429
84,explore,25.1,85.3,70.3,99.28571428571429
85,explore,20.2,85.3,71.2,100.0
86,explore,23.1,85.2,71.6,100.0
87,explore,23.5,85.2,72.1,100.0
88,explore,21.5,85.2,72.3,100.0
89,explore,21.6,85.2,73.0,100.0
90,explore,20.7,85.2,73.5,100.0
91,explore,27.9,85.2,74.2,100.0
92,explore,28.6,85.2,74.6,100.0
93,explore,15.1,85.2,74.9,100.0
94,explore,23.9,85.1,75.3,100.0
95,explore,16.1,85.1,75.6,100.0
96,explore,29.8,85.0,76.1,100.0
97,explore,14.9,85.0,76.3,100.0
98,explore,29.9,84.9,77.2,100.0
99,explore,22.4,84.9,77.6,100.0
100,explore,22.2,84.8,77.9,100.0
101,explore,31.7,84.7,78.1,100.0
