trial,phase,steps,numerosity,reliable,knowledge
0,explore,35.4,29.2,0.0,0.0
1,explore,39.9,57.6,0.0,0.0
2,explore,41.2,92.1,0.0,0.0
3,explore,35.8,120.2,0.0,0.0
4,explore,44.9,154.8,0.1,0.0
5,explore,43.5,189.1,0.2,0.0
6,explore,44.5,218.8,0.4,0.0
7,explore,38.4,239.2,0.8,0.0
8,explore,50.0,264.4,1.7,0.0
9,explore,45.6,290.4,2.9,0.0
10,explore,43.0,311.1,4.0,0.0
11,explore,42.8,336.2,4.4,0.0
12,explore,44.6,356.3,5.6,0.136986301369863
13,explore,49.8,374.5,6.6,0.2054794520547945
14,explore,45.9,392.5,7.4,0.3424657534246575
15,explore,50.0,408.0,8.3,0.3424657534246575
16,explore,47.5,420.5,9.6,0.34246575342465746
17,explore,45.2,431.4,10.5,0.547945205479452
18,explore,44.6,442.1,11.3,0.7534246575342465
19,explore,47.2,453.0,11.9,0.8904109589041095
20,explore,32.4,459.4,12.4,1.0958904109589038
21,explore,46.3,467.4,13.1,1.1643835616438354
22,explore,37.7,473.2,13.8,1.4383561643835614
23,explore,41.0,478.6,14.8,1.8493150684931503
24,explore,46.8,485.3,15.8,1.917808219178082
25,explore,45.3,491.5,16.7,2.2602739726027394
26,explore,43.9,495.9,18.2,2.7397260273972606
27,explore,45.2,501.7,19.1,3.0821917808219177
28,explore,43.2,505.9,20.7,3.6986301369863015
29,explore,45.2,509.9,21.7,3.9726027397260273
30,explore,43.0,512.3,22.6,4.315068493150685
31,explore,44.4,515.0,23.7,4.383561643835616
32,explore,42.3,518.2,24.1,4.4520547945205475
33,explore,49.1,520.5,25.4,4.794520547945205
34,explore,43.2,523.5,26.0,5.068493150684931
35,explore,47.3,524.8,27.1,5.616438356164383
36,explore,38.9,525.9,28.5,6.095890410958904
37,explore,48.3,527.6,29.7,6.575342465753424
38,explore,50.0,529.7,31.3,7.123287671232876
39,explore,48.8,530.3,32.5,7.671232876712328
40,explore,46.4,530.5,34.5,8.219178082191778
41,explore,46.3,530.4,36.2,8.904109589041095
42,explore,50.0,531.1,37.4,9.452054794520546
43,explore,43.4,532.1,38.9,9.794520547945202
44,explore,45.1,532.1,40.3,10.205479452054794
45,explore,43.0,532.2,42.3,10.753424657534245
46,explore,43.0,532.3,43.1,11.027397260273972
47,explore,42.8,531.9,43.7,11.36986301369863
48,explore,43.9,532.0,44.9,11.643835616438356
49,explore,35.0,532.4,45.8,11.986301369863012
50,explore,42.6,531.8,47.1,12.671232876712327
51,explore,49.5,531.2,48.5,13.21917808219178
52,explore,46.7,530.4,49.3,13.56164383561644
53,explore,50.0,528.8,50.3,14.10958904109589
54,explore,43.9,528.2,51.8,14.863013698630137
55,explore,47.5,527.4,53.8,15.958904109589042
56,explore,44.7,527.1,55.1,16.575342465753426
57,explore,49.3,525.6,56.9,17.123287671232877
58,explore,46.1,525.1,58.1,17.534246575342465
59,explore,44.9,523.7,59.9,17.945205479452053
60,explore,45.3,523.0,61.6,18.561643835616433
61,explore,50.0,521.3,63.1,19.246575342465754
62,explore,49.9,519.2,65.1,20.06849315068493
63,explore,50.0,518.1,67.4,21.16438356164383
64,explore,39.9,517.5,68.7,21.78082191780822
65,explore,44.0,517.1,69.5,22.19178082191781
66,explore,41.0,516.8,71.9,23.356164383561644
67,explore,38.3,516.1,73.1,23.972602739726025
68,explore,45.3,514.1,74.5,24.58904109589041
69,explore,48.8,512.7,76.3,25.27397260273973
