trial,phase,steps,numerosity,reliable,knowledge
241,explore,39.4,94.7,87.5,84.4
242,explore,36.6,94.8,87.5,84.4
243,explore,31.1,94.8,87.5,84.4
244,explore,46.9,94.6,87.8,84.4
245,explore,29.9,94.6,87.8,84.4
246,explore,35.4,94.6,87.8,84.4
247,explore,38.4,94.7,87.8,84.4
248,explore,39.3,94.8,87.4,84.0
249,explore,34.1,94.9,87.4,84.0
250,explore,43.7,95.0,87.1,83.6
251,explore,35.8,95.0,87.4,84.0
252,explore,38.9,95.0,87.4,84.0
253,explore,42.7,95.0,87.4,84.0
254,explore,37.9,95.0,87.4,84.0
255,explore,39.7,94.9,87.4,84.0
256,explore,28.3,94.9,87.4,84.0
257,explore,40.5,94.8,86.5,83.6
258,explore,39.4,94.7,87.4,84.0
259,explore,39.2,94.7,87.4,84.0
260,explore,37.1,94.7,87.4,84.0
261,explore,41.3,94.8,87.4,84.0
262,explore,32.3,94.8,87.4,84.0
263,explore,36.3,94.8,87.4,84.0
264,explore,44.4,94.7,87.4,84.0
265,explore,39.5,94.7,86.5,83.6
266,explore,41.1,94.7,86.5,83.6
267,explore,36.6,94.8,86.5,83.6
268,explore,43.6,94.8,86.5,83.6
269,explore,39.8,94.7,86.5,83.6
270,explore,44.2,94.7,87.4,84.0
271,explore,28.4,94.7,87.4,84.0
272,explore,36.8,94.7,87.4,84.0
273,explore,40.4,94.7,87.5,84.4
274,explore,41.0,94.8,87.4,84.0
275,explore,48.2,94.8,87.4,84.0
276,explore,39.0,94.8,87.4,84.0
277,explore,38.0,94.8,87.4,84.0
278,explore,35.6,94.8,87.4,84.0
279,explore,34.1,94.7,87.4,84.0
280,explore,42.9,94.7,87.4,84.0
281,explore,38.4,94.6,87.5,84.4
282,explore,36.1,94.9,87.4,84.0
283,explore,37.8,94.8,87.4,84.0
284,explore,36.1,94.9,87.4,84.0
285,explore,31.7,94.9,87.4,84.0
286,explore,36.4,94.8,87.8,84.4
287,explore,28.3,94.8,87.8,84.4
288,explore,36.0,94.9,87.9,84.8
289,explore,31.9,94.9,87.5,84.4
290,explore,31.9,94.9,87.5,84.4
291,explore,38.2,94.9,87.5,84.4
292,explore,46.4,95.0,87.5,84.4
293,explore,39.7,94.9,87.5,84.4
294,explore,38.0,94.8,87.7,84.8
295,explore,34.9,94.9,87.4,84.0
296,explore,30.3,94.9,87.5,84.4
297,explore,37.3,95.1,87.4,84.0
298,explore,44.4,95.2,87.1,83.6
299,explore,34.2,95.2,87.2,84.0
300,explore,28.3,95.1,87.2,84.0
301,explore,44.1,95.0,87.1,83.6
302,explore,49.3,95.1,87.2,84.0
303,explore,48.6,94.9,87.9,84.8
304,explore,38.6,94.8,87.9,84.8
305,explore,34.2,94.7,87.9,84.8
306,explore,37.3,94.7,87.5,84.4
307,explore,33.2,94.7,87.5,84.4
308,explore,35.4,94.8,87.5,84.4
309,explore,34.3,94.8,87.9,84.8
310,explore,26.7,94.8,87.9,84.8
