trial,phase,steps,numerosity,reliable,knowledge
0,explore,18.1,14.5,0.0,0.0
1,explore,41.2,44.8,0.0,0.0
2,explore,37.2,72.3,0.0,0.0
3,explore,31.7,92.7,0.0,0.0
4,explore,32.3,113.4,0.0,0.0
5,explore,40.2,141.0,0.0,0.0
6,explore,41.2,170.3,0.0,0.0
7,explore,29.8,186.1,0.0,0.0
8,explore,19.1,196.2,0.0,0.0
9,explore,43.6,219.9,0.0,0.0
10,explore,33.3,232.4,0.5,0.0
11,explore,40.7,249.5,0.9,0.08695652173913045
12,explore,36.8,263.3,1.2,0.1739130434782609
13,explore,42.9,278.6,1.8,0.1739130434782609
14,explore,35.0,287.2,2.3,0.1739130434782609
15,explore,33.3,296.1,2.8,0.43478260869565216
16,explore,45.4,305.4,3.4,0.43478260869565216
17,explore,37.4,313.1,4.2,0.5217391304347826
18,explore,45.3,321.9,5.0,0.5217391304347826
19,explore,43.0,326.9,6.2,0.782608695652174
20,explore,32.3,330.3,7.4,1.1304347826086958
21,explore,36.6,334.4,8.1,1.1304347826086958
22,explore,45.8,339.4,8.9,1.3043478260869565
23,explore,46.5,343.3,10.0,1.5652173913043481
24,explore,42.9,346.6,10.9,1.9130434782608698
25,explore,33.8,349.1,11.6,2.1739130434782608
26,explore,36.0,351.1,12.4,2.4347826086956528
27,explore,39.6,354.3,13.0,2.4347826086956528
28,explore,34.0,358.0,13.5,2.695652173913044
29,explore,41.4,360.7,14.3,2.956521739130435
30,explore,41.1,363.3,15.6,3.3913043478260874
31,explore,46.3,366.6,16.6,4.086956521739131
32,explore,47.8,367.3,17.7,4.521739130434783
33,explore,39.8,367.7,18.3,4.695652173913045
34,explore,42.1,368.5,19.4,5.043478260869565
35,explore,43.5,369.5,19.8,5.043478260869565
36,explore,42.9,370.9,20.6,5.478260869565218
37,explore,27.7,370.9,21.4,5.739130434782609
38,explore,39.6,371.3,22.7,6.608695652173914
39,explore,36.0,371.6,23.5,6.9565217391304355
40,explore,41.5,370.7,24.9,7.652173913043479
41,explore,41.1,371.3,26.3,8.521739130434783
42,explore,46.9,370.9,27.3,9.043478260869566
43,explore,43.7,371.5,28.5,9.478260869565217
44,explore,43.1,371.2,29.3,9.826086956521738
45,explore,45.9,371.3,30.6,10.347826086956523
46,explore,32.8,370.3,31.7,10.521739130434785
47,explore,36.2,369.5,33.0,11.478260869565217
48,explore,36.8,369.7,34.7,12.347826086956522
49,explore,39.4,369.5,35.5,12.782608695652176
50,explore,45.2,369.5,36.6,13.56521739130435
51,explore,29.1,369.2,37.5,14.086956521739134
52,explore,46.9,369.6,38.4,14.695652173913043
53,explore,41.3,369.2,40.0,15.652173913043478
54,explore,39.2,369.7,41.5,16.52173913043478
55,explore,34.3,368.4,43.6,17.391304347826086
56,explore,43.5,368.3,45.8,18.26086956521739
57,explore,41.0,368.1,47.5,19.47826086956521
58,explore,42.6,368.0,48.9,20.260869565217394
59,explore,43.6,367.2,51.1,21.217391304347824
60,explore,46.6,366.8,52.9,22.434782608695652
61,explore,35.3,365.7,54.5,23.391304347826086
62,explore,41.6,365.3,56.6,24.869565217391298
63,explore,31.4,364.2,58.0,25.47826086956521
64,explore,38.9,363.3,59.5,26.260869565217387
65,explore,35.9,363.0,61.0,27.217391304347824
66,explore,42.9,362.5,63.0,28.34782608695652
67,explore,45.6,361.0,65.7,30.0
68,explore,38.3,361.0,68.2,31.47826086956522
69,explore,34.0,360.7,69.6,32.173913043478265
70,explore,43.3,360.4,71.4,33.21739130434783
71,explore,40.8,359.7,72.9,34.173913043478265
72,explore,33.5,359.6,75.2,35.39130434782609
73,explore,38.5,359.8,77.1,36.43478260869565
74,explore,42.1,358.9,79.0,37.391304347826086
75,explore,42.7,358.8,80.5,38.434782608695656
76,explore,38.5,358.3,82.5,39.391304347826086
77,explore,36.4,356.9,84.2,40.347826086956516
78,explore,39.3,356.1,85.4,41.130434782608695
79,explore,37.7,355.9,87.8,42.60869565217391
80,explore,40.8,355.1,90.3,43.91304347826086
81,explore,39.0,354.8,92.8,45.217391304347814
82,explore,42.2,354.5,95.0,46.434782608695656
83,explore,34.6,354.0,96.7,47.391304347826086
84,explore,44.4,353.1,99.5,48.60869565217391
85,explore,39.8,352.2,102.0,50.00000000000001
86,explore,47.0,351.5,104.4,50.95652173913044
87,explore,35.0,350.9,106.4,51.82608695652175
88,explore,40.0,350.9,109.0,53.391304347826086
89,explore,42.8,350.6,111.2,54.43478260869565
90,explore,35.8,349.7,113.2,55.47826086956521
91,explore,46.3,349.4,115.7,56.78260869565217
92,explore,42.7,349.0,118.5,58.086956521739125
93,explore,45.2,348.0,121.0,58.86956521739131
94,explore,37.3,347.6,123.2,59.56521739130435
95,explore,43.9,347.2,125.6,60.173913043478265
96,explore,43.7,346.8,128.0,61.30434782608696
97,explore,44.2,346.6,129.9,62.17391304347825
98,explore,44.7,345.7,133.0,63.65217391304348
99,explore,42.6,345.2,136.2,64.2608695652174
100,explore,45.1,344.8,138.7,65.04347826086956
101,explore,42.3,344.9,140.3,65.7391304347826
102,explore,39.7,344.1,142.0,66.34782608695653
103,explore,34.9,343.3,143.7,66.95652173913045
104,explore,40.4,342.4,146.4,67.91304347826087
105,explore,36.8,342.2,148.7,68.17391304347828
