trial,phase,steps,numerosity,reliable,knowledge
0,explore,15.5,10.0,0.0,0.0
1,explore,31.7,27.7,0.0,0.0
2,explore,32.8,43.1,0.0,0.0
3,explore,32.9,56.4,0.0,0.0
4,explore,30.5,67.5,0.1,0.47619047619047616
5,explore,32.0,74.2,0.3,0.47619047619047616
6,explore,33.5,80.8,0.5,0.47619047619047616
7,explore,27.6,85.9,0.9,0.47619047619047616
8,explore,45.3,92.8,1.4,0.47619047619047616
9,explore,47.9,97.3,3.1,1.9047619047619047
10,explore,33.4,98.6,4.0,2.857142857142857
11,explore,47.4,100.3,5.7,3.333333333333333
12,explore,39.6,101.4,8.4,7.619047619047618
13,explore,45.9,102.7,12.1,10.952380952380949
14,explore,34.1,102.9,14.8,15.238095238095235
15,explore,36.0,103.0,17.7,19.523809523809522
16,explore,37.7,103.6,20.2,23.333333333333336
17,explore,35.0,103.3,23.7,27.61904761904762
18,explore,30.4,102.9,26.0,30.47619047619047
19,explore,34.4,102.9,28.6,33.33333333333333
20,explore,36.1,102.8,31.6,39.52380952380952
21,explore,34.8,102.8,34.4,43.80952380952381
22,explore,29.4,102.5,36.4,45.238095238095234
23,explore,33.6,103.0,38.8,48.57142857142857
24,explore,27.0,102.9,40.3,50.476190476190474
25,explore,46.1,102.5,44.2,56.19047619047619
26,explore,37.8,102.0,46.8,60.95238095238095
27,explore,40.5,101.7,49.6,65.23809523809524
28,explore,21.6,101.7,51.5,66.66666666666666
29,explore,41.1,101.2,54.3,69.04761904761905
30,explore,39.7,101.0,56.5,71.42857142857143
31,explore,43.3,100.8,58.1,74.28571428571428
32,explore,35.7,100.6,60.1,76.66666666666666
33,explore,32.0,100.2,61.3,77.14285714285714
34,explore,39.9,100.0,62.2,79.52380952380952
35,explore,40.4,99.8,63.6,81.9047619047619
36,explore,37.0,99.1,64.6,82.38095238095238
37,explore,46.2,98.7,66.2,84.76190476190474
38,explore,32.5,98.5,67.5,86.66666666666666
39,explore,34.9,98.4,68.4,87.14285714285714
40,explore,45.3,97.9,70.3,87.6190476190476
41,explore,34.5,97.6,71.3,88.0952380952381
42,explore,42.0,97.1,72.4,88.57142857142857
43,explore,35.0,96.8,72.8,89.04761904761905
44,explore,42.3,96.4,73.2,89.52380952380953
45,explore,36.4,95.7,73.4,89.52380952380953
46,explore,43.2,95.1,74.0,89.52380952380953
47,explore,31.0,94.5,74.8,90.0
48,explore,41.2,94.0,75.4,90.0
49,explore,44.3,93.3,76.0,90.47619047619048
50,explore,36.6,93.0,76.6,90.95238095238096
51,explore,35.7,93.0,77.3,90.95238095238096
52,explore,41.1,92.8,77.8,90.95238095238096
53,explore,35.8,92.6,78.2,90.95238095238096
54,explore,28.9,92.3,78.5,91.42857142857143
55,explore,39.1,91.9,79.2,91.9047619047619
56,explore,43.6,91.3,79.6,91.9047619047619
57,explore,38.6,91.0,80.2,91.9047619047619
58,explore,36.0,90.6,80.4,91.9047619047619
59,explore,44.7,90.4,80.8,92.38095238095238
60,explore,45.3,90.3,80.9,92.38095238095238
61,explore,32.4,90.3,81.4,93.80952380952382
62,explore,37.2,90.0,81.9,94.28571428571429
63,explore,34.4,89.9,82.3,95.23809523809523
64,explore,34.4,89.7,82.6,95.23809523809523
65,explore,40.5,89.7,82.8,95.71428571428571
66,explore,39.9,89.6,83.1,95.71428571428571
67,explore,37.6,89.5,83.1,95.71428571428571
68,explore,41.2,89.3,83.2,96.19047619047618
69,explore,40.3,89.3,83.7,96.66666666666666
70,explore,49.2,89.3,83.8,96.66666666666666
71,explore,41.6,89.1,83.9,96.66666666666666
72,explore,35.9,89.1,84.1,96.66666666666666
73,explore,40.0,89.1,84.2,96.66666666666666
74,explore,39.2,89.1,84.3,97.14285714285714
75,explore,41.7,89.1,84.3,97.14285714285714
76,explore,48.0,89.1,84.4,97.61904761904762
77,explore,36.4,89.1,84.5,97.61904761904762
78,explore,35.2,89.1,84.8,99.04761904761904
79,explore,40.7,89.1,85.2,99.52380952380952
80,explore,35.9,89.0,85.2,99.52380952380952
81,explore,41.3,88.9,85.4,99.52380952380952
82,explore,33.9,88.9,85.4,99.52380952380952
83,explore,34.3,88.8,85.5,99.52380952380952
84,explore,41.1,88.8,85.7,99.52380952380952
85,explore,36.8,88.8,85.7,99.52380952380952
86,explore,35.5,88.7,85.7,99.52380952380952
87,explore,42.2,88.7,85.7,99.52380952380952
88,explore,41.8,88.7,85.7,99.52380952380952
89,explore,35.0,88.7,85.7,99.52380952380952
90,explore,44.1,88.7,85.8,100.0
91,explore,38.2,88.7,85.8,100.0
92,explore,42.0,88.7,85.8,100.0
93,explore,38.4,88.7,85.8,100.0
94,explore,45.4,88.7,85.9,100.0
95,explore,34.6,88.7,85.9,100.0
96,explore,33.0,88.7,86.0,100.0
97,explore,39.3,88.7,86.0,100.0
98,explore,35.7,88.7,86.1,100.0
99,explore,28.7,88.7,86.2,100.0
100,explore,43.4,88.7,86.2,100.0
101,explore,32.7,88.7,86.2,100.0
102,explore,42.5,88.7,86.2,100.0
103,explore,45.0,88.7,86.2,100.0
104,explore,37.1,88.7,86.5,100.0
105,explore,31.6,88.7,86.5,100.0
106,explore,30.7,88.7,86.5,100.0
107,explore,43.1,88.7,86.5,100.0
108,explore,44.2,88.7,86.6,100.0
109,explore,29.2,88.7,86.6,100.0
110,explore,38.5,88.7,86.8,100.0
111,explore,40.4,88.7,86.8,100.0
112,explore,38.0,88.7,86.8,100.0
113,explore,35.2,88.7,87.1,100.0
114,explore,45.3,88.7,87.1,100.0
115,explore,36.7,88.7,87.2,100.0
116,explore,29.9,88.7,87.2,100.0
117,explore,35.3,88.7,87.4,100.0
118,explore,33.2,88.7,87.5,100.0
119,explore,39.5,88.7,87.6,100.0
120,explore,37.2,88.7,87.7,100.0
121,explore,40.6,88.7,87.8,100.0
122,explore,37.8,88.7,87.8,100.0
123,explore,34.4,88.7,87.9,100.0
124,explore,40.4,88.7,87.9,100.0
125,explore,46.3,88.7,87.9,100.0
126,explore,36.9,88.7,88.0,100.0
127,explore,41.1,88.7,88.1,100.0
128,explore,35.9,88.7,88.2,100.0
129,explore,32.4,88.7,88.3,100.0
130,explore,36.1,88.7,88.4,100.0
131,explore,46.4,88.7,88.4,100.0
132,explore,25.4,88.7,88.4,100.0
133,explore,39.8,88.7,88.4,100.0
134,explore,32.5,88.7,88.4,100.0
